LossBefore,Itr,train-MinReturn,train-MaxReturn,Time,Time-Sampling,LossAfter,train-NumTrajs,Time-SampleProc,ItrTime,train-StdReturn,train-AverageReturn,train-EnvExecTime,Time-Optimization,train-PolicyExecTime,n_timesteps,train-AverageDiscountedReturn
-8.872527e-06,215,127.30273156303036,268.022914783951,1827.137788772583,11.82254958152771,-0.012531861,100,0.06691908836364746,12.425643920898438,31.72703307881042,205.88870755248493,3.549438714981079,0.5357613563537598,7.926331996917725,2160000,116.56091459653724
-8.849084e-06,216,145.77272479242214,275.52478770548936,1834.259708404541,6.702150106430054,-0.011049176,100,0.0360407829284668,7.092984437942505,28.90791213486542,203.68992450680787,2.231081247329712,0.35446763038635254,4.261115074157715,2170000,114.58724656942293
-8.802598e-06,217,101.92766995536775,279.315882475971,1841.2932708263397,6.6086506843566895,-0.0057388553,100,0.03969168663024902,7.017695665359497,33.78559963482338,208.0952382332933,2.1637206077575684,0.36893582344055176,4.234648942947388,2180000,118.1021880987932
-8.7742455e-06,218,114.81046311649335,276.7616530295201,1848.509222984314,6.770750999450684,-0.00506089,100,0.04322195053100586,7.199581623077393,32.926329470626214,213.58804251423476,2.179730176925659,0.38533997535705566,4.380593776702881,2190000,121.28740222082524
-8.740314e-06,219,129.54087705514593,278.6914711987097,1857.0403535366058,8.047165632247925,-0.0008722526,100,0.08222603797912598,8.510398626327515,29.949044676970836,206.72649563626612,2.5047380924224854,0.3806447982788086,5.308825254440308,2200000,116.7524972598385
-8.736346e-06,220,111.46055700431646,287.1832611881761,1866.8713319301605,9.298658847808838,-0.005341383,100,0.059814453125,9.812640905380249,30.46540468074198,210.91486333274432,3.1899800300598145,0.45382070541381836,5.82326340675354,2210000,119.38460260654757
-8.732152e-06,221,116.63059771055117,282.6650758977775,1875.6011607646942,8.32595419883728,-0.0047969758,100,0.0345461368560791,8.702455520629883,29.3811403576092,211.6958608121028,2.829190254211426,0.341691255569458,5.23957371711731,2220000,119.32785537750173
-8.693333e-06,222,125.50528330966783,274.74986612726474,1881.8420486450195,5.8383848667144775,-0.0019163091,100,0.03407621383666992,6.22381591796875,30.71367819287547,209.70619761699675,1.9606363773345947,0.35111165046691895,3.69148325920105,2230000,119.23972260119304
-8.669139e-06,223,128.36826884239306,276.0161932517094,1888.9030141830444,6.638128757476807,-0.007348115,100,0.03741455078125,7.043771505355835,29.265982987732578,213.87371136735877,2.158930540084839,0.367938756942749,4.272202253341675,2240000,120.92837529409779
-8.6771815e-06,224,114.34591701938052,275.1479129270691,1895.4393937587738,6.11157488822937,-0.009450153,100,0.03845810890197754,6.519686222076416,29.1990066053861,211.15042012388497,2.053464412689209,0.36936450004577637,3.8632893562316895,2250000,119.39639311449375
-8.63883e-06,225,117.087927304162,261.22015285295777,1903.1270112991333,7.113188028335571,-0.0103877075,100,0.056809425354003906,7.67114520072937,26.176980671126632,210.88297234088134,2.421952486038208,0.5007412433624268,4.468318223953247,2260000,119.24444578588314
-8.65009e-06,226,83.79342632826197,267.56434868549724,1911.5264780521393,7.938531875610352,-0.00440358,100,0.038804054260253906,8.371710538864136,30.562016319938895,207.83289083412703,2.6941001415252686,0.3940560817718506,4.996600866317749,2270000,117.54350853237638
-8.619805e-06,227,134.61045841738766,268.42239356300996,1918.2371571063995,6.233318090438843,-0.009483578,100,0.04301571846008301,6.69429349899292,30.742266679729433,210.22920518955223,2.063201904296875,0.4176595211029053,3.9731645584106445,2280000,119.00431445874287
-8.575444e-06,228,120.49030477821286,256.21785886128913,1925.1748805046082,6.512508392333984,-0.008012098,100,0.037711143493652344,6.921149492263794,28.40611240662092,212.78622961355723,2.1562676429748535,0.3706662654876709,4.148937940597534,2290000,120.06830610326863
-8.5886995e-06,229,139.17608316460576,277.29654522262894,1931.954426765442,6.340742826461792,-0.007627793,100,0.04396200180053711,6.762462854385376,27.810539043271977,213.62930435174002,2.120931386947632,0.3774607181549072,4.0216357707977295,2300000,121.31549710831169
-8.557783e-06,230,129.11969610978343,289.2106027648885,1940.4745950698853,7.70333456993103,-0.0064961025,100,0.10708260536193848,8.488699436187744,31.429419290839537,209.18509318520645,2.593033790588379,0.6775853633880615,4.85755181312561,2310000,118.61131377088628
-8.5270785e-06,231,132.62719135882372,265.7251774754154,1950.4325997829437,9.308855772018433,-0.008355972,100,0.07483124732971191,9.914921522140503,26.759500839036416,211.71742438299182,3.1652095317840576,0.5270121097564697,5.859452724456787,2320000,118.89777444669446
-8.495887e-06,232,105.55550913023285,273.8813293370011,1956.8885402679443,5.802859544754028,-0.004434432,100,0.12755703926086426,6.439331769943237,29.57221090648212,215.69446855363952,1.9810445308685303,0.5085806846618652,3.631927728652954,2330000,122.2754990815226
-8.510407e-06,233,146.6239361882965,276.4502803531598,1963.4975764751434,6.059647083282471,-0.0088107,100,0.08064389228820801,6.592630624771118,24.79673463526253,212.76380786501238,2.0352256298065186,0.4519803524017334,3.830609083175659,2340000,119.5354851432954
-8.462322e-06,234,142.26612477968348,269.2288162541529,1970.2817623615265,6.349852085113525,-0.0030554326,100,0.05222153663635254,6.767529249191284,25.976097848546868,213.71491621884346,2.111314058303833,0.3650960922241211,4.037066221237183,2350000,120.15023511972248
