Time,train-NumTrajs,n_timesteps,ItrTime,Time-Optimization,Time-SampleProc,train-AverageReturn,train-EnvExecTime,train-MinReturn,train-StdReturn,LossBefore,train-MaxReturn,LossAfter,train-AverageDiscountedReturn,Time-Sampling,train-PolicyExecTime,Itr
521.5501804351807,100,770000,6.535212993621826,0.2318570613861084,0.040448665618896484,31.50151310953736,2.262864351272583,29.355219915522962,1.03979431491851,-1.0312529e-05,33.430079152796175,0.0009544456,25.088973623877884,6.262696266174316,3.797074317932129,76
528.00253033638,100,780000,6.442450523376465,0.22948718070983887,0.04323887825012207,31.723744678321154,2.25251841545105,28.433981926824853,1.095843625361615,-1.02654885e-05,34.26078805356608,-0.0030066397,25.316003898484222,6.169438362121582,3.716641426086426,77
534.5870134830475,100,790000,6.5731422901153564,0.25382137298583984,0.10432600975036621,31.64247537417802,2.2322027683258057,29.090632823796582,1.0524499917495633,-1.0237608e-05,33.9798270847777,-0.00056356745,25.192669613013635,6.208507776260376,3.772794485092163,78
541.2070667743683,100,800000,6.609528064727783,0.252103328704834,0.05608630180358887,31.717301021628018,2.2636051177978516,29.61077666278017,1.042842286952234,-1.0188041e-05,34.324072276164735,-0.0026203585,25.316505235432864,6.300876617431641,3.8321590423583984,79
548.4588170051575,100,810000,7.240807056427002,0.24440670013427734,0.13303208351135254,31.73291097469975,2.458300828933716,29.044115668314703,1.0496260478982573,-1.0141229e-05,34.09257845261806,-0.0029188185,25.28040496877574,6.86304235458374,4.182358980178833,80
555.5193872451782,100,820000,7.049453496932983,0.26694321632385254,0.05298304557800293,31.81772895446085,2.4127001762390137,29.198158132005215,1.0927909220750476,-1.0097672e-05,34.610910807538644,-0.0022857315,25.391714003103974,6.7291929721832275,4.101224184036255,81
562.6705975532532,100,830000,7.141204833984375,0.27094173431396484,0.12230443954467773,31.795132405966868,2.366011619567871,29.2738823625744,1.094563691704112,-1.0054946e-05,34.35792041524934,0.001030865,25.334821444843122,6.74752402305603,4.166771650314331,82
569.8153483867645,100,840000,7.13361382484436,0.2995452880859375,0.06631946563720703,31.98771290655391,2.4566848278045654,29.45246452263514,0.9878531483562492,-1.0038557e-05,34.8714233721423,0.0003426914,25.507731073011918,6.767309904098511,4.0936620235443115,83
576.7742013931274,100,850000,6.947274923324585,0.3389737606048584,0.12503290176391602,31.904356708236147,2.352729082107544,29.109133899539945,1.0595650778132888,-1.000607e-05,34.35473356345529,0.0013182487,25.43836921276003,6.482930660247803,3.921363115310669,84
583.8540663719177,100,860000,7.068122863769531,0.3271148204803467,0.1137239933013916,32.064710609834336,2.3875937461853027,29.492525025779877,1.0548863367872912,-9.962026e-06,34.72739145381835,-0.0027479888,25.591518563895566,6.6268322467803955,4.02695107460022,85
591.3399622440338,100,870000,7.475264549255371,0.3865807056427002,0.05129241943359375,32.017465126692514,2.4536001682281494,29.707611385474603,1.0198567991506902,-9.921042e-06,34.42699467845588,0.003052193,25.523746964405678,7.036929130554199,4.346462726593018,86
599.5469579696655,100,880000,8.196074962615967,0.3930225372314453,0.09232521057128906,32.10671841657416,2.6734395027160645,29.800565090229835,1.1149079210880375,-9.862004e-06,35.950307944752076,0.0024805192,25.507602472778505,7.708396911621094,4.78586483001709,87
607.4492716789246,100,890000,7.891297817230225,0.44101428985595703,0.049416542053222656,32.36724013921541,2.5655629634857178,30.27578690816668,1.1025132556438062,-9.82738e-06,35.092180048549,0.0073023164,25.768248575950814,7.400495290756226,4.593464136123657,88
615.2591006755829,100,900000,7.768333196640015,0.5282738208770752,0.08388137817382812,32.32940204972209,2.503750801086426,30.045371034894334,1.0294373890748376,-9.772254e-06,34.79196271477663,0.010987135,25.678469910587065,7.155883073806763,4.421966791152954,89
623.0404918193817,100,910000,7.760950088500977,0.5399701595306396,0.08580350875854492,32.504902866872314,2.4967072010040283,30.1084474346404,1.0847192481398107,-9.724397e-06,34.63986037173194,0.008271367,25.872401641998593,7.134551048278809,4.40671706199646,90
630.4976856708527,100,920000,7.440696477890015,0.47824668884277344,0.07283449172973633,32.32489388695776,2.432990074157715,28.91645991427605,1.1936546191458515,-9.682023e-06,34.83529510975205,0.0059473137,25.678367250031144,6.887540817260742,4.228933095932007,91
637.9644141197205,100,930000,7.447615146636963,0.4577767848968506,0.058733224868774414,32.38566919439707,2.4515421390533447,29.632906702391725,1.165844668798894,-9.609546e-06,35.624734649746266,-0.0008939143,25.7754045016018,6.930386781692505,4.252154588699341,92
645.4911484718323,100,940000,7.5095789432525635,0.3891422748565674,0.09667015075683594,32.071180118502326,2.464698553085327,29.777772891580934,1.0864307127632813,-9.547496e-06,35.059347146344045,-0.00094244565,25.499059338577908,7.020077228546143,4.32431173324585,93
653.1459345817566,100,950000,7.637428045272827,0.34532594680786133,0.12381339073181152,32.2213244083415,2.490184783935547,29.540421830467853,1.1174129442362604,-9.485171e-06,34.561799092361476,-6.384008e-05,25.61311859936674,7.167571544647217,4.430727005004883,94
660.9088125228882,100,960000,7.751386880874634,0.32306671142578125,0.08928251266479492,32.49413054486326,2.5538110733032227,29.988438668093057,1.1029568272449206,-9.442309e-06,35.00155309853783,0.0031965745,25.80795917964722,7.338759422302246,4.548633575439453,95
668.4821302890778,100,970000,7.5612473487854,0.3656010627746582,0.04398989677429199,32.525599007569724,2.4938559532165527,29.559074052351257,1.132075859454445,-9.3987865e-06,35.31931137463938,0.0023413717,25.82455349083551,7.1513471603393555,4.42686915397644,96
676.1592876911163,100,980000,7.657128095626831,0.35521435737609863,0.040556907653808594,32.34344182201512,2.5027546882629395,30.568601521693445,1.0562338834789415,-9.390714e-06,35.275681071771224,-0.00031708923,25.61501582521307,7.261091709136963,4.524397850036621,97
683.7822110652924,100,990000,7.604897975921631,0.40901613235473633,0.0473940372467041,32.65274338365704,2.4968743324279785,30.00955288862239,1.2589108215370388,-9.388004e-06,35.44621119428943,0.0051574204,25.927900856659264,7.147716045379639,4.420000791549683,98
692.2086198329926,100,1000000,8.39756989479065,0.46752214431762695,0.05174708366394043,32.35327406487372,2.7634222507476807,30.164319485557346,0.920610139409419,-9.39266e-06,34.663961357054006,-0.0012273069,25.60955779467996,7.877501010894775,4.859774112701416,99
700.3740677833557,100,1010000,8.145074129104614,0.4543452262878418,0.04585862159729004,32.41681102870782,2.642407178878784,29.91076690414778,1.2493202753371662,-9.387758e-06,35.698807018959215,-0.0006491941,25.64924156531897,7.644071578979492,4.754480361938477,100
708.3522968292236,100,1020000,7.959702491760254,0.3486056327819824,0.09087038040161133,32.41532016416011,2.5883076190948486,30.12740410037264,1.129332861702212,-9.388282e-06,35.529796350372045,0.0007989214,25.63206070442132,7.519598007202148,4.676920652389526,101
