train-NumTrajs,train-AverageReturn,Time-Optimization,Time-Sampling,train-StdReturn,Itr,train-MinReturn,train-PolicyExecTime,n_timesteps,ItrTime,train-EnvExecTime,train-AverageDiscountedReturn,LossBefore,LossAfter,Time,Time-SampleProc,train-MaxReturn
100,34.58178014474379,1.072577953338623,23.95748734474182,1.3515334862261381,112,31.485749443793626,14.135176658630371,1130000,25.14991569519043,9.123480796813965,26.60037661618703,9.536744e-10,-0.0011898953,2844.9332027435303,0.11907076835632324,37.675841799567706
100,34.738153170880665,1.075136661529541,23.97413420677185,1.3563040644743114,113,31.4977347198532,14.214914560317993,1140000,25.15609645843506,9.070526361465454,26.76771254595098,4.577637e-09,-0.0010314392,2870.1507811546326,0.10614967346191406,37.82538704580901
100,34.774744705890654,1.0922679901123047,24.0577609539032,1.3038841903818645,114,31.710915344123553,14.248898267745972,1150000,25.266915798187256,9.121861934661865,26.78570633530166,7.629395e-09,-0.00047155455,2895.4787254333496,0.11621260643005371,38.07029963100228
100,34.86572998866435,1.061572790145874,23.887107133865356,1.2461599669443701,115,32.76478569589658,14.110167980194092,1160000,25.070226192474365,9.08140754699707,26.897050134859473,-6.1035155e-09,-0.0023796905,2920.6093237400055,0.12067770957946777,38.51305590682504
100,34.95675446833662,1.0737104415893555,24.028545141220093,1.3528766517015107,116,32.136037822140985,14.20827579498291,1170000,25.231166124343872,9.129781246185303,26.968754390362577,-1.0681152e-08,0.00034434814,2945.903081178665,0.12826895713806152,38.41244326040703
100,34.88410847214987,1.1569914817810059,24.305023908615112,1.2020011874065826,117,32.14988480081263,14.3770751953125,1180000,25.588165760040283,9.216705799102783,26.910776381807096,6.1035155e-09,0.004189465,2971.5533108711243,0.12532806396484375,37.69006888386431
100,34.83970543682052,1.0509777069091797,24.103814363479614,1.2971958400828099,118,30.6816077755298,14.321600675582886,1190000,25.277042627334595,9.09440565109253,26.847352530290756,-3.0517577e-09,0.0060978057,2996.895163536072,0.12156152725219727,37.62471466737916
100,34.92595067702284,1.105168342590332,24.02716875076294,1.4227316985708054,119,31.52817506113579,14.220624685287476,1200000,25.24186944961548,9.11788558959961,26.9260464858369,3.0517577e-09,0.0024000283,3022.2000761032104,0.10877704620361328,37.95854597770267
100,34.82427054181004,1.0686066150665283,24.002232551574707,1.2740197618937945,120,31.943045608514733,14.172916412353516,1210000,25.19405961036682,9.127596139907837,26.79353104873296,-1.2207031e-08,-0.0016715592,3047.461577653885,0.12247967720031738,37.52268708703222
100,35.08869756638529,1.07244873046875,24.077030658721924,1.2671135914274372,121,31.15063130061087,14.231293201446533,1220000,25.292036056518555,9.150535345077515,27.073489382501737,3.0517577e-09,0.013941701,3072.8104634284973,0.14192748069763184,38.17372161309224
100,34.983067460759365,1.069181203842163,24.270958185195923,1.3686168641863719,122,30.603630055724985,14.387810230255127,1230000,25.459417581558228,9.195076942443848,26.94155582987964,7.629395e-09,0.012104181,3098.328900575638,0.11849093437194824,38.381774925348616
100,35.228302841164385,1.110309362411499,24.203263759613037,1.2373823009515466,123,32.412959166230344,14.355963230133057,1240000,25.453758239746094,9.150002002716064,27.146534418672708,-6.1035155e-09,-0.00071214297,3123.8396315574646,0.1395890712738037,38.11598422118258
100,35.09709641486265,1.1076703071594238,23.95124578475952,1.3198052929614608,124,31.879089016482254,14.11522626876831,1250000,25.16760516166687,9.132251262664795,27.012525094114707,4.577637e-09,0.0003554039,3149.0644221305847,0.10802221298217773,38.05522757992958
100,34.99206510598524,1.0634679794311523,24.05251669883728,1.316658409401553,125,31.22284558053972,14.207480669021606,1260000,25.227101802825928,9.15566086769104,26.9598883157819,-9.918213e-09,0.00043703613,3174.3486161231995,0.11046123504638672,38.596610767981915
100,34.947334757527535,1.0754475593566895,24.048466444015503,1.342594361183997,126,31.769949641335984,14.184598207473755,1270000,25.25011944770813,9.180945634841919,26.952982966507182,3.0517577e-09,0.00095077057,3199.6576602458954,0.12547016143798828,38.139121369752786
100,34.66672740087111,1.0588045120239258,24.00751256942749,1.4914260628667466,127,31.58871737412051,14.195544958114624,1280000,25.17832374572754,9.118329048156738,26.681554878432554,-4.9591065e-09,-0.0001907238,3224.901049852371,0.11068367958068848,37.98228040194696
100,34.91773888815815,1.0940971374511719,23.97330331802368,1.328485111402219,128,31.29510449670621,14.182165622711182,1290000,25.209715843200684,9.103371858596802,27.00935639960814,-9.536743e-09,0.00020167694,3250.1693115234375,0.14159226417541504,37.53484678530008
100,34.63568239055336,1.0766901969909668,24.0009982585907,1.2937061096895113,129,31.23105394102941,14.182780265808105,1300000,25.196126461029053,9.130396604537964,26.69314562576656,4.577637e-09,-0.0032909454,3275.430362224579,0.11784076690673828,36.90415236101786
100,34.762879245720136,1.0537967681884766,24.078538179397583,1.43025579386431,130,31.496966056454045,14.295861959457397,1310000,25.24884295463562,9.089623928070068,26.771517036951728,2.2888185e-09,-0.0020786286,3300.7460169792175,0.11578559875488281,37.82767197154886
100,34.75432066987736,1.1021368503570557,23.863779306411743,1.2170776357199653,131,32.223780251162,14.044387578964233,1320000,25.111757516860962,9.125335693359375,26.76045306944532,9.918213e-09,-0.00083214074,3325.918568611145,0.14507722854614258,37.195455600830456
100,34.90403651158429,1.0741603374481201,23.95212697982788,1.3833584261434773,132,30.25652004262524,14.156953573226929,1330000,25.150214195251465,9.1079843044281,26.97297090945609,-8.201599e-09,-0.00046721898,3351.127163887024,0.123199462890625,37.60729491428923
100,34.86186095351329,1.0829706192016602,24.239336490631104,1.2443533257925141,133,32.22333810884626,14.327767133712769,1340000,25.430843830108643,9.21145486831665,26.864975957515707,3.8146974e-09,0.007814299,3376.6135840415955,0.10792207717895508,37.87354598179352
100,34.96551042283601,1.0625572204589844,23.9602530002594,1.4612456546243877,134,31.821710985645577,14.126299142837524,1350000,25.139766931533813,9.130287170410156,26.950081243928437,0.012269107,0.011159859,3401.8112547397614,0.11629533767700195,38.90635327680796
100,35.22675664745074,1.0988874435424805,24.082945346832275,1.2351856628915006,135,32.80076630532947,14.240362882614136,1360000,25.290366411209106,9.134474515914917,27.16289305582258,-4.577637e-09,0.0030512589,3427.162461042404,0.1078495979309082,37.693385445835254
100,34.93465642195878,1.0561683177947998,24.068909883499146,1.368214696397351,136,31.535409479791536,14.227558374404907,1370000,25.234550714492798,9.151424646377563,26.8766569281248,3.8146974e-09,0.00412148,3452.459659576416,0.10878348350524902,38.68064359441833
100,34.98260466014967,1.0693624019622803,24.01611876487732,1.2598345076861854,137,32.43516392343259,14.17985486984253,1380000,25.196317434310913,9.143731117248535,26.89623106417983,1.411438e-08,0.008471499,3477.733930826187,0.10998344421386719,38.33879304682669
100,34.986426358272354,1.0712428092956543,23.973253965377808,1.4161980216465218,138,31.530244983298306,14.1576406955719,1390000,25.15766453742981,9.115528583526611,26.835698529596172,-2.2888184e-08,0.005818774,3502.956164121628,0.11246919631958008,37.99117460232163
100,35.05240541965924,1.0581865310668945,24.053266048431396,1.3536629095312878,139,32.23345818042216,14.2213454246521,1400000,25.253647089004517,9.14657998085022,26.92972525356986,0.0204745,0.013291026,3528.2680218219757,0.14128851890563965,38.58088613815568
100,35.208558191881025,1.0956034660339355,23.953840494155884,1.3730458546434763,140,32.134960359670295,14.149012088775635,1410000,25.158514261245728,9.114620447158813,27.046036244072432,1.0681152e-08,0.0010675415,3553.4882576465607,0.10833287239074707,38.34675209446875
100,35.14441424748117,1.067594289779663,24.04982590675354,1.2300999316038217,141,32.47428438875998,14.243776321411133,1420000,25.231055736541748,9.115891695022583,26.94752060692138,-2.7656555e-09,0.00040715464,3578.7807853221893,0.11253237724304199,38.29649850002973
100,35.24262951656968,1.1018402576446533,24.064968824386597,1.2674824222863417,142,32.148724720565205,14.267622709274292,1430000,25.281507968902588,9.091454267501831,27.07186305669377,1.1444092e-09,0.0048989817,3604.1311135292053,0.1138763427734375,38.25576619767196
100,35.04834305850882,1.0960326194763184,24.141762256622314,1.370977906343899,143,31.824846738807487,14.321874618530273,1440000,25.37705945968628,9.126399993896484,26.881980894527906,6.1035155e-09,0.0050421846,3629.566283226013,0.138397216796875,38.80605241579058
100,35.113152971152175,1.0601727962493896,24.067439556121826,1.2272169236247181,144,32.40647693917858,14.210829734802246,1450000,25.24065661430359,9.157828330993652,26.971100060180405,-1.2207031e-08,0.0005320587,3654.8669044971466,0.11231517791748047,37.64168621367577
100,35.00024830107516,1.083214282989502,24.042728185653687,1.241353110246653,145,31.976822209348676,14.296161413192749,1460000,25.233079433441162,9.055456161499023,26.87415470403414,-2.2888185e-09,0.012508299,3680.160404920578,0.10641336441040039,37.91660178022064
100,35.02432907348535,1.065624713897705,23.960736989974976,1.2897257330713792,146,32.31713339103027,14.209732294082642,1470000,25.14663338661194,9.064181804656982,26.880091993746706,6.1035155e-09,0.009240549,3705.370981693268,0.11969709396362305,38.083049498481316
100,35.14809577178845,1.0445904731750488,24.030096530914307,1.39785582608884,147,32.18505142429738,14.20189881324768,1480000,25.186251163482666,9.127309322357178,26.98576072213414,-1.2207031e-08,0.008388323,3730.6178472042084,0.1108393669128418,38.306393504871366
100,34.94067004905925,1.0875229835510254,23.972752571105957,1.1605820051511968,148,31.789978092854117,14.178880453109741,1490000,25.175895929336548,9.108430624008179,26.80661872351453,1.6784668e-08,0.000886087,3755.8574678897858,0.11498785018920898,37.51674623361155
100,34.90374907739254,1.0764594078063965,24.041927576065063,1.3427774151124767,149,31.840765628487375,14.208152055740356,1500000,25.253164052963257,9.138126134872437,26.756356595503625,6.1035155e-09,-0.0014898041,3781.166318178177,0.1341402530670166,38.38598346699458
100,34.89540984664518,1.0661449432373047,23.92013430595398,1.2145657195132717,150,31.57349568348649,14.146727561950684,1510000,25.10401725769043,9.079527378082275,26.7225662844559,-4.577637e-09,-0.0012211495,3806.3306498527527,0.11705279350280762,38.850267929557276
100,34.93364972277341,1.0621733665466309,24.059671640396118,1.3737684968146557,151,31.275930883484346,14.214200496673584,1520000,25.238021850585938,9.153630018234253,26.865353086006067,-1.5258789e-09,0.0043889526,3831.6267783641815,0.11530113220214844,37.85854783000985
100,35.03828382557376,1.0663056373596191,24.12999725341797,1.282722022047562,152,31.671953907840773,14.29620909690857,1530000,25.307827472686768,9.136342525482178,26.95553251619934,1.8310548e-08,0.0001479248,3856.9936895370483,0.1107795238494873,37.95412533798015
100,34.9469875756361,1.056074619293213,23.943155765533447,1.3363676281587278,153,31.124962774523944,14.140580654144287,1540000,25.122117280960083,9.110013961791992,26.8938273566092,-1.7166137e-09,-0.0013525609,3882.1756114959717,0.12227511405944824,38.00651780058498
100,35.15671843652094,1.086763620376587,23.963857412338257,1.3879642416878744,154,32.107282568593156,14.132088899612427,1550000,25.157246112823486,9.13769006729126,27.052343547792347,0.0013163254,-0.0024468978,3907.39106464386,0.10589170455932617,37.872623885430336
100,35.07606043496097,1.0995264053344727,23.953016996383667,1.1792262972081335,155,32.34169373459028,14.138583421707153,1560000,25.16911268234253,9.110472917556763,26.991363288624413,-1.0681152e-08,0.0044323183,3932.6197078227997,0.11583280563354492,38.701169440786025
100,35.01544092324896,1.0647523403167725,24.060678958892822,1.3420532585441818,156,31.66275993451328,14.26418137550354,1570000,25.231786966323853,9.096812963485718,26.929493794568067,3.0517577e-09,-0.002257202,3957.9138844013214,0.10562467575073242,38.32260012638596
100,35.128722385747565,1.0674593448638916,23.93087911605835,1.360971607730841,157,31.938564973227884,14.142404317855835,1580000,25.104315757751465,9.092012166976929,26.988520967279584,1.525879e-08,-0.0011438568,3983.0835638046265,0.10528206825256348,38.30821535899346
100,35.177486175757416,1.0615041255950928,24.062639713287354,1.344269674296031,158,32.38500794588884,14.210567235946655,1590000,25.239436626434326,9.155066013336182,26.939035340953364,6.1035155e-09,0.0071180663,4008.381972551346,0.11449265480041504,38.511581601458374
100,35.056626436923295,1.0607597827911377,24.0150728225708,1.2766389254164394,159,32.300318903060756,14.223433494567871,1600000,25.182918787002563,9.094488382339478,26.846375049080493,-9.155274e-09,-0.0012447983,4033.625803232193,0.10650348663330078,38.756572868934136
100,35.33631334810343,1.0892949104309082,24.154154777526855,1.2825624155714177,160,32.421051858414486,14.30607557296753,1610000,25.364880084991455,9.139244079589844,27.1279920335438,-9.155274e-09,0.00059522706,4059.0532701015472,0.12070655822753906,38.40354314270462
100,35.17866070156383,1.1425986289978027,24.02798867225647,1.4398499562733704,161,31.379241903112025,14.185744285583496,1620000,25.29315161705017,9.140794515609741,26.9398415892262,-1.2207031e-08,0.0033175338,4084.409418821335,0.12197375297546387,38.248301889767276
100,35.286477632139956,1.3039350509643555,23.829338312149048,1.4221849727326656,162,31.68984465522356,14.031919956207275,1630000,25.25476598739624,9.105550765991211,27.059283049271418,-1.6784668e-08,-1.5812682e-05,4109.779344320297,0.12059140205383301,38.567863552310165
100,35.14088139027033,1.5662291049957275,23.815149545669556,1.2274264520285665,163,32.429983234261414,14.077948093414307,1640000,25.491631031036377,9.052057027816772,26.798979241709116,-3.0517577e-09,0.0026671875,4135.354413509369,0.10826826095581055,37.62544068105287
100,35.400347442696734,1.6066126823425293,23.654290914535522,1.182623757551077,164,32.64908335572813,13.929870367050171,1650000,25.408581972122192,9.039368629455566,27.1014923465031,-1.5258789e-09,-0.0019604005,4160.845023155212,0.14533209800720215,38.22329812213039
100,35.09090212675722,1.3553426265716553,23.72848677635193,1.12676587448757,165,32.8222404531597,13.986679315567017,1660000,25.301400184631348,9.057706356048584,26.793042411363203,1.5258789e-09,0.0029020356,4186.202127695084,0.21141886711120605,37.91250073005902
100,35.5342582305397,1.1153192520141602,23.82684850692749,1.235970778895589,166,32.57798846708011,14.09003472328186,1670000,25.07654595375061,9.044713973999023,27.24256914462519,6.866455e-09,0.003721643,4211.34907579422,0.13273262977600098,39.531390406985544
100,35.1353958565923,1.1017372608184814,24.045528650283813,1.311359378910861,167,31.71376330954566,14.194076776504517,1680000,25.290289640426636,9.157215118408203,26.868513595658445,1.7166137e-09,0.0035608101,4236.703474998474,0.14197778701782227,38.326784564389534
100,35.36721323046086,1.0733530521392822,23.97222089767456,1.341455214576163,168,31.47964488992239,14.187432050704956,1690000,25.159085035324097,9.096599340438843,27.09135015501368,9.155274e-09,-0.00040093993,4261.9296090602875,0.11278104782104492,38.13770510791979
100,35.453472815753905,1.082531452178955,24.01386857032776,1.4566144218115973,169,31.556606067200896,14.23667049407959,1700000,25.20971417427063,9.088213443756104,27.209227296765302,3.0517577e-09,5.605774e-05,4287.198330402374,0.1126108169555664,38.01133588211473
100,35.28670876012224,1.0652058124542236,24.028631687164307,1.449434844065924,170,31.639371239624634,14.200210094451904,1710000,25.203689098358154,9.13316035270691,27.02547966469832,-1.2207031e-08,0.0005834076,4312.463422060013,0.10908913612365723,38.38421413259736
100,35.44645848991841,1.0958361625671387,23.9196355342865,1.1773462959312515,171,32.056703550191436,14.062967300415039,1720000,25.123921871185303,9.1617431640625,27.21823912793764,-9.155274e-09,-0.0011448059,4337.646285295486,0.10775566101074219,39.09143071850656
100,35.45839640486431,1.0503227710723877,23.87507176399231,1.2581551035990504,172,32.15582093949034,14.126639127731323,1730000,25.046371698379517,9.054387331008911,27.272902918808846,1.2207031e-08,-0.0018059418,4362.747342586517,0.1202840805053711,38.38171272358571
100,35.31126178123193,1.1035809516906738,23.996215343475342,1.3738795808620021,173,31.399143618102126,14.196186065673828,1740000,25.213319778442383,9.104685306549072,27.09272014472006,1.525879e-08,0.0039684335,4388.022496461868,0.11280417442321777,38.482601104031396
100,35.40997703918688,1.0833547115325928,23.865179777145386,1.3326453913192224,174,31.617479481428113,14.086336135864258,1750000,25.058363914489746,9.082273960113525,27.199445389091775,-3.6239625e-09,-1.3027954e-05,4413.150717973709,0.10902190208435059,38.667886636858384
100,35.30391449563247,1.0796332359313965,24.154518127441406,1.3308567484167335,175,31.008963434457765,14.328983068466187,1760000,25.35132360458374,9.130159139633179,27.04490543486396,6.1035155e-09,-0.0035014832,4438.569966316223,0.11648225784301758,38.85965438333662
100,35.37675961692428,1.0609447956085205,23.892576217651367,1.3028775572470532,176,31.570202105000767,14.095815420150757,1770000,25.06906747817993,9.097450733184814,27.078116065820318,5.722046e-09,0.0006495768,4463.69942688942,0.11479330062866211,38.874078338882626
100,35.272168196159726,1.0759384632110596,23.789525508880615,1.2926434753722384,177,32.32022389092737,14.011202812194824,1780000,24.97612452507019,9.073649406433105,27.055776995802972,1.5258789e-09,-0.0014073959,4488.737233161926,0.11001443862915039,38.24551620665798
100,35.235083879323284,1.046844244003296,23.932979345321655,1.2345379612726308,178,32.298057350916515,14.168206214904785,1790000,25.098482847213745,9.079646587371826,26.957219172306004,7.6293943e-10,-0.001853105,4513.896626234055,0.11806201934814453,38.12493354807454
100,35.614256745197316,1.0666687488555908,24.059677600860596,1.184715585670723,179,32.85698823812416,14.27814531326294,1800000,25.239431619644165,9.091227054595947,27.312009643582613,-2.1362304e-08,-0.0011876953,4539.195515871048,0.11223077774047852,38.49336292960738
100,35.46945694962122,1.0978009700775146,23.99398422241211,1.3307734664208488,180,32.16112162506917,14.200309038162231,1810000,25.209343671798706,9.09347414970398,27.16056903899406,-6.1035155e-09,-0.003683786,4564.462969779968,0.11692976951599121,38.60346515192815
100,35.38509423503915,1.0671031475067139,23.901084423065186,1.1395692481403794,181,32.286477859815214,14.110944509506226,1820000,25.089688777923584,9.095295667648315,27.066136710605313,-7.629395e-09,-0.0011310547,4589.6128051280975,0.12085151672363281,37.61329428063093
100,35.67187473615568,1.0717089176177979,23.90872573852539,1.375412464791051,182,32.640904407521035,14.15335464477539,1830000,25.087605476379395,9.07327914237976,27.393958144852636,-1.5258789e-09,-0.00109581,4614.759052038193,0.10638809204101562,38.31167545883012
100,35.200955133333395,1.0468790531158447,23.96781325340271,1.2266819128930038,183,32.18068355064411,14.114661693572998,1840000,25.133833646774292,9.154966592788696,26.89110678568176,-7.6293943e-10,-0.00071654,4639.951193809509,0.1184382438659668,38.06999700439922
100,35.39559262811136,1.0646305084228516,23.985543489456177,1.1537815373106863,184,33.08252829865453,14.25862431526184,1850000,25.155997276306152,9.037439346313477,27.035254515214483,5.722046e-09,0.003427043,4665.1697771549225,0.10522723197937012,37.95781519563499
100,35.36146456393907,1.067941427230835,24.102241277694702,1.317437444921816,185,32.42648381286253,14.259849071502686,1860000,25.283550024032593,9.146794319152832,27.027649095706707,2.2888185e-09,-0.0010695242,4690.515833854675,0.1127161979675293,38.662388302438366
100,35.264323916440006,1.0610816478729248,23.961729049682617,1.234913046710838,186,32.22535827696462,14.153048753738403,1870000,25.161536931991577,9.110097408294678,26.91314608155635,-1.7166137e-09,-0.0017234482,4715.73967051506,0.13787341117858887,37.84836948214306
100,35.36744724327849,1.0740444660186768,24.014764070510864,1.3090635840702427,187,32.17637236306479,14.181446313858032,1880000,25.205538988113403,9.12308645248413,27.074536173911525,3.0517577e-09,0.00097211456,4741.005789756775,0.11600089073181152,38.60244760319472
100,35.385851380345954,1.0764074325561523,24.003350496292114,1.3145900380227273,188,32.430061782754066,14.195831537246704,1890000,25.213343381881714,9.116809844970703,27.14590819976841,2.1362304e-08,-0.0025625487,4766.286371231079,0.1328432559967041,38.55251425862221
100,35.22771796854443,1.173513650894165,24.225647926330566,1.378182901177783,189,32.04248086240336,14.27465295791626,1900000,25.521671533584595,9.240898847579956,26.954837478401807,-6.1035155e-09,-0.00027522887,4791.870252132416,0.12169075012207031,38.24676253033022
100,35.42823804923424,1.0673120021820068,24.302990674972534,1.305263811220591,190,32.37174622198973,14.374353170394897,1910000,25.50822687149048,9.210984468460083,27.168219573831006,1.8310548e-08,-0.0022368652,4817.451947689056,0.13714075088500977,39.04599669618913
100,35.63042763566569,1.0826661586761475,24.163652181625366,1.2557182195257102,191,31.726664384205495,14.326210498809814,1920000,25.35482668876648,9.142879247665405,27.397586535242937,9.155274e-09,0.00079284975,4842.866818904877,0.10742545127868652,38.12537841242334
100,35.392641974615174,1.0633888244628906,24.10932230949402,1.3735008027614504,192,32.2264514734241,14.312581539154053,1930000,25.299622058868408,9.105738878250122,27.194818536888242,0.015866563,0.019248022,4868.225976228714,0.1262047290802002,38.28388513974541
100,35.31763150017727,1.0996897220611572,23.99672532081604,1.5042584650395125,193,31.7593255894006,14.178989887237549,1940000,25.210190773010254,9.129892349243164,27.14369702382642,8.392334e-09,0.002630642,4893.498487234116,0.11304354667663574,38.64921488550458
100,35.023286967910074,1.0588207244873047,23.991228818893433,1.1695236812075431,194,32.55865515886582,14.191275358200073,1950000,25.190911054611206,9.108315706253052,26.882421029670212,-6.1035155e-09,-0.0009491394,4918.746544122696,0.1401069164276123,38.1940971279915
100,35.368413781117084,1.0794157981872559,23.99151873588562,1.1498193485691486,195,32.41504199842563,14.16912841796875,1960000,25.184635400772095,9.13078761100769,27.182598219134306,-4.577637e-09,0.009251459,4943.989649295807,0.1131279468536377,37.933706299662425
100,35.67417375573665,1.1090054512023926,23.901546001434326,1.4067220595252787,196,31.71419406441138,14.09719467163086,1970000,25.16599440574646,9.09690809249878,27.424509364225433,1.6784668e-08,0.009594045,4969.220763683319,0.15482163429260254,38.87753394907753
100,35.26218229707686,1.2369508743286133,23.821874141693115,1.3842569887642533,197,31.997768952467936,14.058491945266724,1980000,25.177282333374023,9.06437611579895,26.975035580592063,-6.866455e-09,0.015307922,4994.484151124954,0.11689615249633789,38.23200373944381
100,35.35348817985578,1.3536481857299805,23.777238607406616,1.3508154811997715,198,32.49509527760658,14.041097640991211,1990000,25.243674993515015,9.050169229507446,27.097895487124273,-3.0517577e-09,0.015711764,5019.812530755997,0.11207413673400879,38.106505819888206
100,35.50514129757213,1.5447053909301758,23.752267122268677,1.2662898962404332,199,32.27589267573062,13.989178895950317,2000000,25.419934272766113,9.074937343597412,27.153373711068166,6.1035155e-09,0.026851768,5045.330859184265,0.12095212936401367,38.58488135718619
100,35.32694310572005,1.5219671726226807,23.485125064849854,1.5228248269464442,200,29.472147742433457,13.819879531860352,2010000,25.12037992477417,8.98595929145813,26.963251741811973,-4.577637e-09,0.005297877,5070.5277717113495,0.11217522621154785,37.86576582896055
100,35.46587694623772,1.6493003368377686,23.576577186584473,1.41826910641601,201,29.87427215866317,13.934402465820312,2020000,25.391834020614624,8.95827317237854,27.1122070697357,-1.411438e-08,0.0029279862,5096.0219304561615,0.16524386405944824,38.55061411895113
100,35.35415377039663,1.5630662441253662,23.492059469223022,1.4146631880919844,202,31.733996447976295,13.829811811447144,2030000,25.252904415130615,8.978903532028198,26.967138624386266,2.1743775e-08,0.000121676254,5121.335207462311,0.19657349586486816,38.7922393605051
100,35.21713881806235,1.501905918121338,23.60832381248474,1.390670762164076,203,30.727116420718264,13.919459104537964,2040000,25.27208971977234,9.000298023223877,26.849693073423932,-6.1035155e-09,-0.00058229826,5146.665659666061,0.159820556640625,38.488829421091964
100,35.71257312373354,1.2245774269104004,23.710248947143555,1.3002418159295819,204,32.424008236061916,13.942269802093506,2050000,25.132793426513672,9.071181058883667,27.436123551098863,1.8310548e-08,0.006419281,5171.859804153442,0.19704937934875488,38.38166143964254
100,35.3325140878462,1.1514244079589844,23.760382175445557,1.3303918322010544,205,32.47843319183408,14.023897886276245,2060000,25.073711395263672,9.040239334106445,27.101580237593545,1.6212464e-08,0.011408223,5196.993972063065,0.1611793041229248,38.58089080389997
100,35.27774450344232,1.194486379623413,23.686206817626953,1.295037712618543,206,31.71336045171448,13.999277114868164,2070000,25.04917550086975,9.00772762298584,27.132542162998412,9.918213e-09,0.0022844367,5222.103118419647,0.16719603538513184,38.12457170749144
100,35.124358276622054,1.131026268005371,23.82882595062256,1.2268755474542907,207,32.069439544159394,14.029190301895142,2080000,25.129718542099,9.113308191299438,27.02202313145814,-9.155274e-09,-0.0008677673,5247.295250177383,0.16749143600463867,38.66071374902822
100,35.096087157385874,1.0524425506591797,24.066953420639038,1.1862713805879894,208,31.822491531176478,14.258246421813965,2090000,25.228265047073364,9.115356683731079,26.966496272155855,4.577637e-09,0.00035682524,5272.580526828766,0.10822606086730957,38.006820754658584
100,35.36273729016429,1.0848274230957031,23.946672201156616,1.3023359720187984,209,31.715530962200695,14.156715869903564,2100000,25.1437668800354,9.103063106536865,27.279129666025845,3.0517577e-09,0.0057846983,5297.792691230774,0.11162042617797852,39.18825024046501
100,34.98380351184838,1.089632511138916,24.010769367218018,1.4223923004053234,210,31.62391242423215,14.241450786590576,2110000,25.225833415985107,9.07820463180542,26.90884478179126,-3.6621095e-08,0.0015417236,5323.080701112747,0.1247549057006836,38.296482137232495
100,35.038534394230425,1.061142921447754,24.117707014083862,1.5412303479995857,211,32.09733014519459,14.291879653930664,2120000,25.309605836868286,9.137031316757202,27.03758480087947,-3.0517577e-09,-0.0012777405,5348.450389146805,0.1302175521850586,38.25082139945252
100,35.061205273315935,1.0876517295837402,24.194801330566406,1.5204855970955924,212,31.831861183481376,14.332530736923218,2130000,25.388779640197754,9.16921329498291,27.014863931044538,3.0517577e-09,-0.00072416686,5373.895820140839,0.10573554039001465,39.029742636472925
100,35.271235230142885,1.065749168395996,24.152403831481934,1.618603280492361,213,31.285217407490656,14.294490575790405,2140000,25.360820770263672,9.1579270362854,27.16981917175567,1.8310548e-08,0.00016136475,5399.3136966228485,0.14197564125061035,38.520215285754375
100,35.367644828551846,1.1445157527923584,24.033609867095947,1.3851904458531723,214,32.22544348499047,14.156516790390015,2150000,25.291879892349243,9.182676792144775,27.25835170563255,7.629395e-09,0.005820653,5424.669392347336,0.11313414573669434,38.52095715835888
100,35.21056791147908,1.076122760772705,23.950889587402344,1.2812549106292515,215,31.89004473038422,14.144992113113403,2160000,25.13691735267639,9.117678165435791,27.16042463409442,-7.629395e-09,-0.0014427291,5449.885545253754,0.1091306209564209,38.853717593131634
100,35.08483477949721,1.0734527111053467,23.93348789215088,1.3743253322810922,216,31.96138662764401,14.153436422348022,2170000,25.12055253982544,9.085564851760864,27.006372241622877,3.0517577e-09,0.004103412,5475.074655532837,0.11297392845153809,38.962232498597324
100,35.29753997905601,1.053715705871582,23.981013536453247,1.5919492180795842,217,31.50225182731214,14.183767080307007,2180000,25.15368151664734,9.10590934753418,27.228069901879966,-3.0517577e-09,0.0019597686,5500.28927564621,0.11823344230651855,39.018479410984725
100,35.39813519565933,1.0555460453033447,23.948529958724976,1.452552025762578,218,32.43982169202183,14.158441066741943,2190000,25.118260622024536,9.096951007843018,27.205765133716724,6.1035155e-09,0.0015391937,5525.467424154282,0.11349177360534668,38.61858331052294
100,35.3892093268536,1.0882396697998047,23.96213674545288,1.3652375847161042,219,32.4654558974796,14.242092609405518,2200000,25.159950971603394,9.025004625320435,27.176770778976437,1.525879e-08,0.013496402,5550.689340591431,0.10892391204833984,38.50985086660773
100,35.07737708982853,1.069263219833374,24.011417627334595,1.4064729778399587,220,32.581735285871765,14.183199644088745,2210000,25.19339084625244,9.138449907302856,26.908689523572384,3.4332275e-09,0.0017346912,5575.947628498077,0.11189436912536621,38.00042117913425
100,35.38733129936479,1.042914867401123,23.976114988327026,1.33145024607101,221,32.67734684651796,14.163722276687622,2220000,25.133052349090576,9.11107850074768,27.16965839925693,0.0038048935,-0.00043312932,5601.1410176754,0.11326789855957031,38.58655362004703
100,35.448104540688135,1.0821571350097656,24.020957946777344,1.5823209680449493,222,31.49035389143865,14.218801021575928,2230000,25.214900732040405,9.107990264892578,27.24290388040984,-3.0517577e-09,4.3063355e-05,5626.412650108337,0.1111905574798584,38.384091027477865
100,35.42119325465772,1.056197166442871,24.044870138168335,1.5012366597929925,223,32.10263062414872,14.216262578964233,2240000,25.207407474517822,9.131013631820679,27.10128850100825,1.8310548e-08,-0.00048163757,5651.684091091156,0.10558485984802246,39.05031606647075
