train-NumTrajs,Itr,train-AverageReturn,train-StdReturn,LossAfter,Time,Time-SampleProc,LossBefore,train-AverageDiscountedReturn,Time-Sampling,train-MinReturn,Time-Optimization,n_timesteps,ItrTime,train-PolicyExecTime,train-MaxReturn,train-EnvExecTime
100,67,33.19031912637417,1.4112774910345898,0.0019906403,529.5435447692871,0.040102481842041016,-5.5245553e-05,25.97749620011354,11.803210496902466,30.1477063480758,0.22774052619934082,680000,12.071318864822388,7.335271835327148,36.568248383310966,4.105957984924316
100,68,33.354434660579074,1.4078709192340955,0.0021832222,542.1512501239777,0.3380568027496338,-5.494299e-05,26.10052820882899,11.16955304145813,29.613449746577427,1.0896682739257812,690000,12.598585605621338,7.062858581542969,37.6594077090756,3.7721543312072754
100,69,33.71492727185452,1.5610512771079172,-0.0015783355,552.9665765762329,0.06609082221984863,-5.4669457e-05,26.328122337515538,10.483750820159912,29.80280805736155,0.24428653717041016,700000,10.794482231140137,6.654537200927734,36.65122507303921,3.519808530807495
100,70,33.72436773137272,1.5235784112457749,-0.0030794975,563.3032176494598,0.043322086334228516,-5.441705e-05,26.356673164739654,10.045125722885132,30.41879894514541,0.23795723915100098,710000,10.326681137084961,6.3099799156188965,36.67479474389698,3.418875217437744
100,71,33.279822339661294,1.588742821813324,0.0007266066,575.5743284225464,0.04122471809387207,-5.4155276e-05,25.92803798653413,11.974486827850342,29.643734736462136,0.24468231201171875,720000,12.260753870010376,7.479699611663818,37.459186420069486,4.1304473876953125
100,72,33.358075694660265,1.5660246113988836,0.0037345258,585.8942642211914,0.07453656196594238,-5.390888e-05,25.962193972033916,10.005498886108398,30.14819499593106,0.22973370552062988,730000,10.309997797012329,6.307026386260986,37.079211521149816,3.3998770713806152
100,73,33.71650148114316,1.3948877208967767,0.0033755393,594.3271796703339,0.0341341495513916,-5.3666066e-05,26.291881486610706,8.144033670425415,30.328687722229304,0.24363493919372559,740000,8.423866271972656,5.072947025299072,36.72264343791594,2.813646078109741
100,74,33.32448249118704,1.5512638308449673,0.00062993047,605.6320412158966,0.2107384204864502,-5.3443273e-05,25.95856373319639,10.164697408676147,30.205421841986837,0.9184610843658447,750000,11.294431209564209,6.320451021194458,36.35958170041013,3.531527280807495
100,75,33.82955899888483,1.3979409131581175,0.00020077595,614.3502385616302,0.17168068885803223,-5.3230357e-05,26.46809294680332,7.456844091415405,30.52743058373063,1.0369670391082764,760000,8.667091369628906,4.681958436965942,37.34392074723185,2.5328710079193115
100,76,33.598419241179435,1.4776198578125268,0.0022485703,623.4417424201965,0.04060697555541992,-5.3039894e-05,26.223849926134964,8.762549638748169,29.93995727653456,0.23628640174865723,770000,9.040012121200562,5.462216854095459,37.23647305232745,3.0231447219848633
