Itr,train-AverageReturn,Time-Optimization,train-EnvExecTime,train-MinReturn,Time-SampleProc,train-NumTrajs,LossAfter,n_timesteps,Time-Sampling,train-AverageDiscountedReturn,train-MaxReturn,train-PolicyExecTime,train-StdReturn,LossBefore,Time,ItrTime
211,183.28936272681824,0.21314573287963867,2.190023183822632,70.94928306346466,0.04790353775024414,100,-0.014435398,2120000,6.212304592132568,106.93308882841762,291.1264939142937,3.8203752040863037,47.53982261352966,-8.067584e-06,1344.4681677818298,6.473618268966675
212,173.59534291406794,0.22141599655151367,2.086991310119629,-38.020646254709675,0.043264150619506836,100,-0.013511837,2130000,5.963943958282471,101.60475224611233,272.32290453363345,3.6829819679260254,55.17660680433632,-8.034316e-06,1350.708400964737,6.228876829147339
213,179.2146684136568,0.23979640007019043,2.0063741207122803,40.97965881449901,0.04347562789916992,100,-0.013295289,2140000,5.762423515319824,103.97555686264396,273.694402327768,3.5683183670043945,44.15413577407617,-8.01435e-06,1356.76465010643,6.045934677124023
214,183.52018762334959,0.22758126258850098,2.2180674076080322,57.89345646413661,0.08451652526855469,100,-0.007759507,2150000,6.275714635848999,106.95340775152458,267.01349621583233,3.8573923110961914,42.494899268383634,-7.989079e-06,1363.3634240627289,6.5880537033081055
215,173.79836356384632,0.23996973037719727,2.401024103164673,7.2305828226470465,0.09048676490783691,100,-0.011570169,2160000,6.818268299102783,101.84793045907001,260.89216199822016,4.202100992202759,45.60311268333012,-7.9623715e-06,1370.5323359966278,7.155808210372925
216,185.49157260749686,0.22456073760986328,2.189832925796509,57.83052949966486,0.04030871391296387,100,-0.007397377,2170000,6.227057218551636,108.22691517006692,276.8995255262059,3.8369228839874268,43.43821623527546,-7.963037e-06,1377.0364191532135,6.492234706878662
217,187.90985716542397,0.22429203987121582,2.0950560569763184,96.5545938905594,0.029041051864624023,100,-0.0017389813,2180000,5.946697950363159,109.72860957136554,292.7753545598976,3.658574104309082,38.48726295386189,-7.971167e-06,1383.2482244968414,6.200239419937134
218,189.02145958361845,0.2076435089111328,2.1285400390625,-19.271700157283217,0.0661475658416748,100,-0.012472717,2190000,6.0605387687683105,109.62896963486496,287.31567301817,3.736755847930908,46.65601276462561,-7.95386e-06,1389.5934436321259,6.334550380706787
219,189.65833035257813,0.20729279518127441,2.129899024963379,94.39571475245299,0.0480043888092041,100,-0.0061186585,2200000,6.053719758987427,109.9212218133122,268.8851367807181,3.717189073562622,36.57912593422196,-7.94722e-06,1395.9140837192535,6.3092241287231445
220,191.39448685375805,0.29888033866882324,2.045738458633423,89.68281002791709,0.07925653457641602,100,-0.0076052486,2210000,5.848531246185303,111.45054875742545,292.5310043930195,3.6115198135375977,42.64943218942235,-7.942125e-06,1402.1514348983765,6.22687292098999
221,188.3473929058654,0.32842373847961426,2.03157377243042,-23.714358726488886,0.08356904983520508,100,-0.0108091,2220000,5.803411960601807,109.17704595645448,285.4820469506867,3.5832738876342773,49.69227595850917,-7.906067e-06,1408.3812789916992,6.215922117233276
222,193.20009153938307,0.2148301601409912,1.9994337558746338,90.39853081241971,0.11304283142089844,100,-0.007321475,2230000,5.758092164993286,112.36132996341212,279.85255041239253,3.5717945098876953,43.059533379367146,-7.876232e-06,1414.4795212745667,6.086263179779053
223,188.16687863628889,0.23639297485351562,2.192012071609497,15.907834614898874,0.04920673370361328,100,-0.013671603,2240000,6.213594675064087,109.27220008800946,285.2987128800828,3.8221144676208496,51.193409623236825,-7.89725e-06,1420.9900772571564,6.499544858932495
224,188.03049452253254,0.2351222038269043,2.1916725635528564,34.280736532223,0.043691158294677734,100,-0.012160544,2250000,6.212580919265747,108.44872479920683,304.9061442138056,3.8160386085510254,43.64760255177,-7.876967e-06,1427.4927189350128,6.491619825363159
225,195.1675511826942,0.2422347068786621,2.139720916748047,82.51471336983505,0.04165911674499512,100,-0.010386012,2260000,6.009118318557739,113.368722246398,280.07868161534486,3.671337842941284,42.397965242780316,-7.883251e-06,1433.797248840332,6.293226003646851
226,193.36606435621928,0.2346205711364746,2.1014022827148438,90.1833325211113,0.04553079605102539,100,-0.011796439,2270000,6.014779090881348,113.2527506527638,277.0780847234675,3.716872215270996,41.83035985028639,-7.889234e-06,1440.1039674282074,6.29526424407959
227,184.95999087559383,0.22072887420654297,2.0397136211395264,-22.685302048409508,0.041699886322021484,100,-0.0074379835,2280000,5.861433267593384,108.09349100400584,274.4852583889109,3.631932258605957,50.38958790493261,-7.866031e-06,1446.238656282425,6.124101400375366
228,190.830829488116,0.2487354278564453,2.054609775543213,-17.9007459366779,0.05885672569274902,100,-0.012868721,2290000,5.850837469100952,110.17698072482662,274.61881639272235,3.604020357131958,44.9361241666106,-7.873983e-06,1452.4090132713318,6.158693552017212
229,188.03378187883115,0.23821091651916504,2.236794948577881,-63.553656222817295,0.055190086364746094,100,-0.010828296,2300000,6.3362038135528564,109.53318160795037,285.90566146200644,3.891843557357788,49.70904456784182,-7.878918e-06,1459.051884174347,6.630058765411377
230,190.0193758725032,0.23637628555297852,2.0508816242218018,-56.186037749980855,0.04498577117919922,100,-0.014057222,2310000,5.8793864250183105,109.14738508404928,289.9394321979933,3.6388912200927734,55.73676237064072,-7.846452e-06,1465.2242312431335,6.161006927490234
231,192.2750485538991,0.25153660774230957,2.06351900100708,45.87396047188937,0.04086613655090332,100,-0.012341258,2320000,5.917643785476685,112.62214980320616,280.8679860965669,3.662642240524292,39.99772620009154,-7.8421235e-06,1471.445226430893,6.210324048995972
232,190.3462363566934,0.21757173538208008,2.2208752632141113,23.270471097887476,0.08501219749450684,100,-0.011041244,2330000,6.285799264907837,111.31304316949212,293.72643436712224,3.861208200454712,46.85697839765263,-7.833494e-06,1478.0451934337616,6.588650226593018
233,179.85425912085796,0.23785686492919922,2.1137099266052246,24.077541275718836,0.04496645927429199,100,-0.008358666,2340000,5.975184679031372,104.51167480888981,265.0220372720031,3.6654019355773926,47.01619236898769,-7.805601e-06,1484.315423488617,6.258265972137451
234,188.057701279327,0.248396635055542,2.1221253871917725,35.3002079107758,0.03315901756286621,100,-0.014646352,2350000,6.007615566253662,108.72948629052384,273.40254845317094,3.69113826751709,45.012241167756905,-7.785525e-06,1490.6158537864685,6.2894086837768555
235,190.01704064652412,0.23533296585083008,2.017666816711426,24.962077603641266,0.05254817008972168,100,-0.015999407,2360000,5.781863451004028,110.4781232937898,297.21992985083307,3.5772366523742676,44.17026778088458,-7.784335e-06,1496.6960842609406,6.070019721984863
236,193.7829461614144,0.25483012199401855,2.157374143600464,-20.942442421243378,0.04538702964782715,100,-0.0127546005,2370000,6.178474426269531,112.11919837571759,287.61868471208265,3.820063829421997,42.94358914389362,-7.777581e-06,1503.185224533081,6.478976726531982
237,184.77968759685595,0.23101353645324707,2.113487958908081,-38.40033117241075,0.051096439361572266,100,-0.0131405555,2380000,6.048533916473389,107.87143224663043,289.39406037769413,3.7408344745635986,54.652669755032925,-7.762536e-06,1509.5276093482971,6.330937385559082
238,192.43502288824573,0.23467254638671875,2.1113080978393555,35.55035945100336,0.04206085205078125,100,-0.013945307,2390000,6.018901586532593,111.70278864853694,298.9127364389196,3.7100112438201904,44.984648029724575,-7.757743e-06,1515.8344612121582,6.295821189880371
239,192.98485178663242,0.24817895889282227,2.082047462463379,71.4277651476756,0.04073333740234375,100,-0.013966112,2400000,5.960721015930176,111.86197787380455,300.1497096089636,3.685119867324829,45.05537385247558,-7.677605e-06,1522.0948691368103,6.249844789505005
240,187.69912541393396,0.212874174118042,2.072751760482788,23.627226205242245,0.04201507568359375,100,-0.012669085,2410000,5.920372724533081,109.02216241295977,277.70311297905636,3.6475369930267334,43.78315173041755,-7.619524e-06,1528.2810502052307,6.175566911697388
241,192.93952430418108,0.25673794746398926,2.0980327129364014,88.09590753724697,0.08166337013244629,100,-0.013598557,2420000,6.097787618637085,111.66700630566491,274.6441652970037,3.799652338027954,38.181085512536484,-7.5959842e-06,1534.7276446819305,6.4364025592803955
242,199.23983854869368,0.2545437812805176,2.2217586040496826,14.042859529274667,0.043799638748168945,100,-0.014001348,2430000,6.345790386199951,115.33673578610978,288.6947476270381,3.905094623565674,38.61460082348939,-7.5642297e-06,1541.3825318813324,6.644461631774902
243,190.19568478149372,0.24191927909851074,2.2034144401550293,62.15535648863553,0.0402979850769043,100,-0.012777266,2440000,6.262214183807373,110.9679929801781,283.1425691429296,3.8551132678985596,44.029174919322436,-7.5393814e-06,1547.9391696453094,6.544699668884277
244,186.6411016660452,0.23804020881652832,2.203503370285034,68.93491292907795,0.043161630630493164,100,-0.008330043,2450000,6.240298748016357,108.37674261567533,288.2351063334839,3.834645986557007,40.67975053157422,-7.5284247e-06,1554.4730596542358,6.521779298782349
245,197.15731972111246,0.2305300235748291,2.1956491470336914,-5.905088213860644,0.043247222900390625,100,-0.011885778,2460000,6.2614586353302,114.92941046352857,277.39340717522657,3.861908197402954,44.281786683144134,-7.463198e-06,1561.021048784256,6.535462856292725
246,193.0693142131933,0.23551654815673828,2.1234169006347656,5.810956012567198,0.050302743911743164,100,-0.011877865,2470000,6.026451110839844,112.21236452072027,264.3210131768737,3.707810401916504,45.22828084663446,-7.4470986e-06,1567.344737291336,6.3126184940338135
247,185.96952807550667,0.22062373161315918,2.0378291606903076,48.79966357461533,0.04464864730834961,100,-0.0065827896,2480000,5.834145545959473,108.27267153831616,287.48293943250013,3.609631061553955,44.70158288509093,-7.4101067e-06,1573.455013036728,6.099773168563843
248,196.19811329116246,0.24789857864379883,2.152587890625,45.39672960166218,0.0484013557434082,100,-0.009606977,2490000,6.141838312149048,113.70104928017957,275.91552225569893,3.7903647422790527,40.67074401377337,-7.426248e-06,1579.9041929244995,6.438396215438843
249,195.67851102122265,0.22530865669250488,2.131427049636841,42.28546889900856,0.05164909362792969,100,-0.01333606,2500000,6.064729690551758,113.32645798638255,292.7325960151073,3.7394094467163086,43.932003814289324,-7.376124e-06,1586.2576224803925,6.341950178146362
250,202.73830700270378,0.23348331451416016,2.141170024871826,120.60587753937237,0.04521965980529785,100,-0.015745971,2510000,6.0887610912323,116.616485206203,304.584723533233,3.751006603240967,38.98279733150895,-7.3892907e-06,1592.6374244689941,6.36778998374939
251,201.96022374224916,0.2467517852783203,2.0920073986053467,21.051828115907988,0.04911208152770996,100,-0.01593531,2520000,6.039525508880615,117.36284015708958,305.92159789504564,3.7552993297576904,46.78537192050757,-7.3717683e-06,1598.9835076332092,6.335679531097412
252,201.2569066871277,0.2121593952178955,2.304663896560669,69.9296130535338,0.04860210418701172,100,-0.016655076,2530000,6.589385032653809,116.12926127557517,289.3100313358914,4.075687408447266,38.974188097508204,-7.3556566e-06,1605.8447437286377,6.850458145141602
253,194.6433967889196,0.2142963409423828,2.1947145462036133,41.28281219869844,0.060773611068725586,100,-0.015708577,2540000,6.233693838119507,113.25985238685378,303.650959725151,3.8400328159332275,44.65313916914107,-7.3807646e-06,1612.3653557300568,6.509001970291138
254,201.36550332302858,0.22228717803955078,2.0636706352233887,5.577577371346727,0.05012106895446777,100,-0.017747935,2550000,5.84271764755249,116.45910362588477,299.6222088576508,3.588228464126587,50.93036152284164,-7.3506703e-06,1618.491271018982,6.115389347076416
255,196.95788681071255,0.20204949378967285,2.051616668701172,92.29577662220234,0.0843508243560791,100,-0.013769914,2560000,5.856666803359985,113.95418893280743,292.3186402721755,3.6122467517852783,41.16542103061571,-7.3227934e-06,1624.6449494361877,6.143313884735107
256,199.78560275358765,0.23086881637573242,2.0287246704101562,60.52632479088087,0.05645489692687988,100,-0.014681973,2570000,5.824150562286377,115.78700103829722,318.3685774018874,3.595463275909424,47.032529141985705,-7.2998537e-06,1630.7667119503021,6.111798048019409
257,202.55357935583768,0.22507095336914062,2.17431378364563,67.27789339324936,0.08278512954711914,100,-0.007709672,2580000,6.232500791549683,117.46105907212608,278.0511270096823,3.8562138080596924,38.9138676987609,-7.294552e-06,1637.3188393115997,6.540584564208984
258,201.34281691243842,0.20280742645263672,2.1313424110412598,68.36653487336933,0.11120104789733887,100,-0.013456611,2590000,6.029700994491577,116.2969637130905,305.7356445292277,3.7044856548309326,44.40516345602557,-7.2963253e-06,1643.6744475364685,6.343883991241455
259,208.4102991864816,0.2342069149017334,2.037062644958496,102.93979716985999,0.04075455665588379,100,-0.01626002,2600000,5.814651250839233,120.86263254424371,306.1269445494079,3.5882065296173096,42.90786781669213,-7.308235e-06,1649.7748415470123,6.0899176597595215
260,196.3119988287004,0.2034299373626709,2.054800510406494,50.4191822304275,0.08404922485351562,100,-0.013562991,2610000,5.859171628952026,113.80738051768283,337.6696168472828,3.6158435344696045,46.15777165593605,-7.2848934e-06,1655.9326434135437,6.14689826965332
261,200.58764095382233,0.2574491500854492,2.1076066493988037,54.376072988882676,0.048700809478759766,100,-0.013476386,2620000,6.028602123260498,115.5737887670818,293.5252249393343,3.7260589599609375,39.83024700597039,-7.2781154e-06,1662.2778480052948,6.335051774978638
262,193.58595170774478,0.2288680076599121,2.1725451946258545,30.937048178480993,0.04304075241088867,100,-0.014148191,2630000,6.1537463665008545,112.41456619511793,279.7698296575222,3.782670497894287,43.060721573876876,-7.303992e-06,1668.7154524326324,6.425894260406494
263,203.96318847616539,0.20442891120910645,2.045462131500244,86.14184551701611,0.08061408996582031,100,-0.0125297345,2640000,5.886885166168213,118.21596405771828,269.62414605704936,3.6507315635681152,36.48158019644656,-7.2487665e-06,1674.8986959457397,6.172150135040283
264,194.8167983794697,0.25167226791381836,2.0611412525177,71.50126251865454,0.0533597469329834,100,-0.017182335,2650000,5.883224010467529,113.23997052180407,285.0846868365407,3.6303954124450684,44.73896652253686,-7.2673347e-06,1681.0989775657654,6.18859338760376
265,202.09686157352866,0.327984094619751,2.1893975734710693,66.17125192868178,0.04377150535583496,100,-0.013405555,2660000,6.227485179901123,117.08685604299089,274.7611229987262,3.8344547748565674,41.53782124692149,-7.2149655e-06,1687.7097277641296,6.599509000778198
266,205.59662324335122,0.3294813632965088,2.0553174018859863,61.065596588517806,0.05375933647155762,100,-0.0162263,2670000,5.8762054443359375,119.04925414239669,314.517850650368,3.6299915313720703,50.92933357990775,-7.1876098e-06,1693.987244606018,6.2600250244140625
267,199.38178297747064,0.3485996723175049,2.0108299255371094,34.29417000110515,0.04160642623901367,100,-0.013457812,2680000,5.701074838638306,114.960865640498,308.5320999356712,3.5030415058135986,45.060597288543306,-7.150089e-06,1700.0914359092712,6.091732025146484
268,212.73055420445107,0.327526330947876,2.183255672454834,102.40084771288463,0.0835418701171875,100,-0.011887566,2690000,6.154363393783569,122.71241907291751,285.9203853228733,3.7737956047058105,42.8097735296541,-7.0963924e-06,1706.6722526550293,6.565778493881226
269,200.1181706896845,0.2875981330871582,2.2006330490112305,67.29263051765909,0.10555124282836914,100,-0.010633501,2700000,6.218625545501709,116.68167425680538,277.9458963580653,3.8182432651519775,45.26018065476417,-7.052605e-06,1713.2974741458893,6.613896369934082
270,199.71302719274215,0.28713035583496094,2.240459442138672,75.46283497327437,0.05334925651550293,100,-0.0074237697,2710000,6.42165994644165,116.24395504184895,316.69946609834125,3.977750062942505,43.39226780016505,-7.0776514e-06,1720.0708866119385,6.762408494949341
271,191.07667252105253,0.22992444038391113,2.3058207035064697,42.77711683846941,0.06596112251281738,100,-0.010123367,2720000,6.756062269210815,111.36998786070237,274.12357224503387,4.233078718185425,42.949580433708974,-7.0694737e-06,1727.1347880363464,7.052508115768433
272,206.8302635143384,0.22736263275146484,2.0336992740631104,22.494074374741555,0.043331146240234375,100,-0.012838367,2730000,5.819215774536133,120.4503110121531,306.7211807004507,3.59806227684021,45.09569333511671,-7.039358e-06,1733.236111164093,6.090142250061035
273,199.06666592564528,0.2405385971069336,2.1727120876312256,25.042947187976424,0.09877586364746094,100,-0.012797426,2740000,6.1481382846832275,115.34344232058784,302.2646024109878,3.770866870880127,45.65406166679823,-7.041322e-06,1739.735673904419,6.487719297409058
274,206.10936018696808,0.238631010055542,2.140601873397827,60.15499340615641,0.04466652870178223,100,-0.014677281,2750000,6.101285219192505,119.07979059796284,301.76226591177254,3.756410598754883,48.58041729445769,-7.029632e-06,1746.1318650245667,6.384930849075317
275,210.82981675114223,0.26418256759643555,2.105583429336548,80.39559988314365,0.04872274398803711,100,-0.014987291,2760000,6.035163402557373,121.57061045888368,313.14837643503324,3.7324697971343994,41.04897738305301,-7.0067426e-06,1752.4899456501007,6.348365545272827
276,206.58251790154242,0.26548123359680176,2.2851927280426025,117.77165206902355,0.050850629806518555,100,-0.01435723,2770000,6.460263729095459,119.07724577061667,285.9510892878116,3.9687530994415283,36.34464804391118,-6.9951193e-06,1759.280351638794,6.776841878890991
277,194.06937405947946,0.23686671257019043,2.2009241580963135,23.141436027488886,0.04312324523925781,100,-0.013090555,2780000,6.214779376983643,113.05961719635938,325.18592137655884,3.813180923461914,51.90589421131697,-6.977496e-06,1765.7870433330536,6.495147705078125
278,207.40227219351684,0.24512147903442383,2.1113643646240234,19.518924145959097,0.05585598945617676,100,-0.014491119,2790000,6.020869970321655,119.95559260600156,303.99212174691223,3.7152099609375,45.550990018761965,-7.010321e-06,1772.1191577911377,6.32217812538147
279,207.16430241751615,0.23305749893188477,2.069981098175049,66.44902622363735,0.028003692626953125,100,-0.015165635,2800000,5.929851770401001,119.78364873185583,302.88198411543203,3.6686549186706543,49.02140548228928,-6.975668e-06,1778.3207302093506,6.191080093383789
280,204.67046824337763,0.24592280387878418,2.064932346343994,27.54647023244313,0.0353693962097168,100,-0.012279554,2810000,5.8910417556762695,118.4505180368585,302.0283612272034,3.634753942489624,48.251938343302875,-6.9418206e-06,1784.5033979415894,6.172562837600708
281,202.45780806879628,0.24518895149230957,2.225844383239746,83.05345621652353,0.046967267990112305,100,-0.013000401,2820000,6.3103251457214355,117.57178629305679,276.9057089385312,3.8817508220672607,38.648528837258645,-6.9189473e-06,1791.1198370456696,6.602885007858276
282,204.86675054311294,0.2276167869567871,2.091714382171631,-1.7630465774446884,0.05158495903015137,100,-0.011812074,2830000,5.934523344039917,118.78137070505446,307.83481972880134,3.650820016860962,43.013991404558254,-6.928441e-06,1797.345299243927,6.214015007019043
283,206.54314221118577,0.2409365177154541,2.021988868713379,17.32667071676906,0.0428929328918457,100,-0.009788022,2840000,5.773613691329956,119.5421516410711,319.82317211477493,3.5641419887542725,45.70729677570035,-6.8500303e-06,1803.412452697754,6.057671070098877
284,204.90595608838902,0.23640775680541992,2.2154202461242676,77.91766879564867,0.04706239700317383,100,-0.00871317,2850000,6.2215471267700195,118.7223041859103,294.6250520872201,3.8057985305786133,40.59290213784042,-6.873662e-06,1809.928337097168,6.505325555801392
285,207.2253931911789,0.23563790321350098,2.1493642330169678,68.65925068223913,0.0311892032623291,100,-0.013337108,2860000,6.086222410202026,119.56542837418534,280.28647761000224,3.7415966987609863,43.0823789671728,-6.871832e-06,1816.2929046154022,6.353264093399048
286,207.2785746057703,0.23685932159423828,2.1516003608703613,28.283199100126147,0.03723287582397461,100,-0.013648411,2870000,6.082514047622681,119.54699683349898,320.2534772645349,3.7349255084991455,53.91312156081938,-6.8544887e-06,1822.6600999832153,6.356849431991577
287,205.41827991545546,0.24489760398864746,2.1295697689056396,113.86653849243513,0.048681020736694336,100,-0.01117568,2880000,6.046130180358887,118.8527884335304,301.11494376131486,3.719529390335083,34.2626876603266,-6.828424e-06,1829.0102021694183,6.340059757232666
288,205.66919995512882,0.22782659530639648,2.066901206970215,103.22456876066525,0.04582929611206055,100,-0.007626356,2890000,5.865761041641235,119.73028281440473,287.8521714123587,3.609377861022949,38.17285618617435,-6.8179625e-06,1835.1604039669037,6.139702320098877
289,210.21269778820144,0.21414995193481445,2.03841233253479,99.03032313194119,0.07409501075744629,100,-0.010648458,2900000,5.853152513504028,120.46347935569591,291.56360621611867,3.6245830059051514,36.92503055557094,-6.8083086e-06,1841.3128328323364,6.141703367233276
290,207.20011994604084,0.24935293197631836,2.052926778793335,123.50276813381399,0.04604911804199219,100,-0.014718577,2910000,5.769317865371704,119.65701481965482,318.3931940287147,3.527449131011963,37.71511226114096,-6.7824562e-06,1847.3890705108643,6.06499171257019
291,202.19510918913355,0.23472952842712402,2.186605215072632,77.88011787578827,0.04580187797546387,100,-0.016108248,2920000,6.21674108505249,117.50516450145031,303.86059347188444,3.8318300247192383,40.214536511500796,-6.7461283e-06,1853.8970165252686,6.497633457183838
292,205.4312018979094,0.2188854217529297,2.1122429370880127,-43.97988642813289,0.08716154098510742,100,-0.014671693,2930000,6.07677698135376,119.9182942692265,285.40909344687617,3.761326789855957,48.884059470152984,-6.728094e-06,1860.2928879261017,6.3830602169036865
293,209.52985139929504,0.23514223098754883,2.1023480892181396,11.788191919425206,0.04601407051086426,100,-0.009789221,2940000,6.037615060806274,120.7788054072936,288.12514075258326,3.73508620262146,40.970724221507595,-6.7337096e-06,1866.6243858337402,6.319043874740601
294,212.19533291845408,0.2269740104675293,2.118710517883301,75.81504557026783,0.04646730422973633,100,-0.0147660775,2950000,6.01249361038208,121.99823321576925,303.31392804056094,3.7000935077667236,41.927130157062614,-6.702669e-06,1872.9212725162506,6.286228895187378
295,207.5663235966479,0.21791601181030273,2.0461158752441406,-2.55254422637774,0.0691838264465332,100,-0.014193463,2960000,5.86892557144165,120.0909037762178,326.62081385689197,3.629786729812622,51.14570770474383,-6.713e-06,1879.088140964508,6.156341552734375
296,203.28449758980472,0.23393774032592773,2.085956573486328,18.483430958330576,0.07947039604187012,100,-0.014404498,2970000,5.933117151260376,117.50767357569798,327.74298696903145,3.6552839279174805,49.47032040225108,-6.6891403e-06,1885.3454730510712,6.246729373931885
297,211.36657120773253,0.217055082321167,2.150629997253418,70.0761149238606,0.050910234451293945,100,-0.015347115,2980000,6.187638759613037,122.2019197999355,287.58443118265444,3.838334560394287,40.68452934135448,-6.662603e-06,1891.813669204712,6.455841302871704
298,217.4919630665577,0.17365431785583496,1.8017103672027588,85.33634612763552,0.04519152641296387,100,-0.007249664,2990000,5.297586441040039,125.49828935232095,335.39765520240724,3.3369030952453613,38.223629892167835,-6.654294e-06,1897.3403153419495,5.516619443893433
299,206.71149221570303,0.17215871810913086,1.6756348609924316,27.21679719867398,0.04378628730773926,100,-0.008816372,3000000,4.8893561363220215,119.85458327226425,292.3287320145855,3.0661022663116455,44.73358010546422,-6.668082e-06,1902.4534051418304,5.105540752410889
