Iteration	TimestepsThisBatch	Time	PoolSize	MaxEpReturn	TimestepsSoFar	LastEpReturn	Episodes
359	1000	3618.8447868824005	361000	3480.942879613227	361000	3143.145663894472	1012
360	1000	3629.135044336319	362000	3496.3446858392285	362000	3496.3446858392285	1013
361	1000	3639.2632954120636	363000	3496.3446858392285	363000	3369.8160945962136	1014
362	1000	3648.9905915260315	364000	3496.3446858392285	364000	3406.9763468032543	1015
363	1000	3658.73655462265	365000	3496.3446858392285	365000	3369.3664040989156	1016
364	1000	3669.0308032035828	366000	3496.3446858392285	366000	3481.788514785458	1017
365	1000	3679.0868117809296	367000	3496.3446858392285	367000	1293.1990229458706	1019
366	1000	3689.029249191284	368000	3496.3446858392285	368000	3440.6539946076496	1020
367	1000	3698.3829278945923	369000	3496.3446858392285	369000	3291.9067525728974	1021
368	1000	3707.8074917793274	370000	3496.3446858392285	370000	3450.2950999971818	1022
369	1000	3717.3112394809723	371000	3496.3446858392285	371000	3429.647302769208	1023
370	1000	3726.9780085086823	372000	3496.3446858392285	372000	3399.8023755448016	1024
371	1000	3737.079927921295	373000	3496.3446858392285	373000	3450.360496864297	1025
372	1000	3746.855012655258	374000	3496.3446858392285	374000	3450.227250404423	1026
373	1000	3756.4219131469727	375000	3496.3446858392285	375000	3473.810594283298	1027
374	1000	3765.8657281398773	376000	3496.3446858392285	376000	3452.090636040242	1028
375	1000	3775.4385447502136	377000	3496.3446858392285	377000	1916.5299925813913	1029
376	1000	3784.865535736084	378000	3496.3446858392285	378000	2568.9311298742077	1031
377	1000	3794.2166080474854	379000	3496.3446858392285	379000	3394.6258572708016	1032
378	1000	3804.247029542923	380000	3496.3446858392285	380000	3412.611481733706	1033
379	1000	3813.9648928642273	381000	3496.3446858392285	381000	2622.524561573206	1034
380	1000	3823.5615606307983	382000	3496.3446858392285	382000	3322.950059857363	1035
381	1000	3833.270312309265	383000	3496.3446858392285	383000	3409.837564978662	1036
382	1000	3843.003921508789	384000	3496.3446858392285	384000	1242.2984595318987	1038
383	1000	3852.50998711586	385000	3496.3446858392285	385000	1930.1747384665282	1039
384	1000	3862.265001296997	386000	3496.3446858392285	386000	1534.355161177134	1041
385	1000	3871.9113607406616	387000	3496.3446858392285	387000	1297.7401661930148	1043
386	1000	3881.342308998108	388000	3496.3446858392285	388000	3434.3415101828577	1044
387	1000	3890.645430803299	389000	3496.3446858392285	389000	1371.367163047569	1046
388	1000	3900.085141658783	390000	3496.3446858392285	390000	3450.2340479947543	1047
389	1000	3909.4083988666534	391000	3496.3446858392285	391000	1685.6841005007898	1048
390	1000	3918.8995702266693	392000	3496.3446858392285	392000	2350.234296980215	1050
391	1000	3928.459682703018	393000	3509.3195091840203	393000	3509.3195091840203	1051
392	1000	3937.6747760772705	394000	3509.3195091840203	394000	3409.553585991621	1052
393	1000	3947.466429710388	395000	3509.3195091840203	395000	2868.552728730631	1053
394	1000	3957.052813768387	396000	3509.3195091840203	396000	3356.868203904834	1054
395	1000	3966.3407604694366	397000	3509.3195091840203	397000	2653.45010492751	1055
396	1000	3975.5603482723236	398000	3509.3195091840203	398000	1377.9949042503151	1057
397	1000	3984.982078075409	399000	3509.3195091840203	399000	3451.8088166783227	1058
398	1000	3994.2082827091217	400000	3509.3195091840203	400000	3403.8252833716397	1059
399	1000	4003.3906514644623	401000	3509.3195091840203	401000	3478.1221297895745	1060
400	1000	4012.999448776245	402000	3509.3195091840203	402000	3454.8409503455387	1061
401	1000	4023.1142008304596	403000	3509.3195091840203	403000	3479.2204168594862	1062
402	1000	4032.7274882793427	404000	3509.3195091840203	404000	3443.7162023554324	1063
403	1000	4042.230868577957	405000	3509.3195091840203	405000	3458.0416786273054	1064
404	1000	4051.7224473953247	406000	3509.3195091840203	406000	2075.0388980338485	1066
405	1000	4060.8407645225525	407000	3509.3195091840203	407000	1452.683628462397	1068
406	1000	4070.202929019928	408000	3509.3195091840203	408000	3450.3174167434604	1069
407	1000	4080.1903500556946	409000	3509.3195091840203	409000	1638.8993979476588	1070
408	1000	4089.502062559128	410000	3509.3195091840203	410000	3230.920940972738	1071
409	1000	4099.0652775764465	411000	3509.3195091840203	411000	3441.471766443836	1072
410	1000	4108.293082952499	412000	3509.3195091840203	412000	2952.873288163521	1074
411	1000	4117.366760015488	413000	3509.3195091840203	413000	3238.9114489646895	1075
412	1000	4126.764143228531	414000	3509.3195091840203	414000	2118.7703242831412	1077
413	1000	4135.974496126175	415000	3509.3195091840203	415000	738.9195433136139	1079
414	1000	4145.672031879425	416000	3509.3195091840203	416000	2848.347422103127	1080
415	1000	4155.139610052109	417000	3509.3195091840203	417000	1208.133061252019	1082
416	1000	4164.241170883179	418000	3509.3195091840203	418000	3312.8247683296395	1083
417	1000	4173.781906366348	419000	3509.3195091840203	419000	3497.2789110845833	1084
418	1000	4182.940490245819	420000	3509.3195091840203	420000	2644.3307329243685	1085
419	1000	4192.487286567688	421000	3518.127750651719	421000	238.35933426816746	1087
420	1000	4201.899800300598	422000	3518.127750651719	422000	2637.2663223686827	1088
421	1000	4211.4850606918335	423000	3518.127750651719	423000	3453.330282676055	1089
422	1000	4220.961363315582	424000	3518.127750651719	424000	3451.7500160189975	1090
423	1000	4230.356587171555	425000	3518.127750651719	425000	3486.866637797612	1091
424	1000	4240.249531745911	426000	3518.127750651719	426000	2826.300517488631	1093
425	1000	4249.816063165665	427000	3518.127750651719	427000	3058.9682169733505	1094
426	1000	4259.136199712753	428000	3518.127750651719	428000	2889.9374078966443	1095
427	1000	4270.097178697586	429000	3518.127750651719	429000	2653.6745581529663	1097
428	1000	4279.75600528717	430000	3518.127750651719	430000	3035.489606611576	1098
429	1000	4289.078737735748	431000	3592.0462367986574	431000	3592.0462367986574	1099
430	1000	4299.248525857925	432000	3592.0462367986574	432000	1593.913314290332	1100
431	1000	4308.981196165085	433000	3592.0462367986574	433000	2297.3631239163074	1102
432	1000	4318.273117542267	434000	3592.0462367986574	434000	3545.2565600251087	1103
433	1000	4327.65326499939	435000	3592.0462367986574	435000	2051.8332547487303	1104
434	1000	4337.545278072357	436000	3592.0462367986574	436000	1385.3055398742376	1106
435	1000	4347.41588640213	437000	3592.0462367986574	437000	3514.508924333299	1107
436	1000	4356.6227152347565	438000	3592.0462367986574	438000	1639.0924113855142	1108
437	1000	4366.252988576889	439000	3592.0462367986574	439000	1670.7527302993344	1110
438	1000	4375.398627281189	440000	3592.0462367986574	440000	1776.7003976028316	1112
439	1000	4385.240129947662	441000	3592.0462367986574	441000	3138.887378789693	1113
440	1000	4394.757109165192	442000	3592.0462367986574	442000	2147.253400506876	1114
441	1000	4404.1217522621155	443000	3592.0462367986574	443000	2498.057420655105	1116
442	1000	4414.027582168579	444000	3592.0462367986574	444000	3543.0253559125326	1117
443	1000	4423.732590436935	445000	3592.0462367986574	445000	3303.71630633636	1118
444	1000	4433.0379095077515	446000	3592.0462367986574	446000	1691.121580099433	1120
445	1000	4442.335144996643	447000	3592.0462367986574	447000	2288.3034741255783	1122
446	1000	4452.034993886948	448000	3592.0462367986574	448000	2874.3592560489287	1124
447	1000	4461.698502063751	449000	3592.0462367986574	449000	1596.1678859098909	1126
448	1000	4471.307243824005	450000	3592.0462367986574	450000	2682.613280061684	1127
449	1000	4481.335339307785	451000	3592.0462367986574	451000	3255.7852392182317	1128
450	1000	4490.911907196045	452000	3592.0462367986574	452000	3285.0329652639407	1129
451	1000	4500.023985862732	453000	3592.0462367986574	453000	2565.5085618115627	1130
452	1000	4509.620631933212	454000	3592.0462367986574	454000	3441.1793427620155	1131
453	1000	4518.999218702316	455000	3592.0462367986574	455000	1721.1844354230927	1134
454	1000	4528.173158407211	456000	3592.0462367986574	456000	2656.3707872105288	1135
455	1000	4537.798543453217	457000	3592.0462367986574	457000	2858.8291495752487	1136
456	1000	4547.283056020737	458000	3592.0462367986574	458000	3473.1536288342045	1137
457	1000	4556.33887553215	459000	3592.0462367986574	459000	3477.7099811738967	1138
458	1000	4566.140137195587	460000	3592.0462367986574	460000	2429.1842803650115	1140
459	1000	4575.78840136528	461000	3592.0462367986574	461000	1700.490056197629	1142
460	1000	4585.332060098648	462000	3592.0462367986574	462000	1394.5240116020505	1144
461	1000	4594.751828670502	463000	3592.0462367986574	463000	2881.952206334101	1145
462	1000	4604.418328285217	464000	3592.0462367986574	464000	1708.1943807448106	1147
463	1000	4613.913407802582	465000	3592.0462367986574	465000	2235.91075638047	1148
464	1000	4623.361274719238	466000	3592.0462367986574	466000	3190.8563858421894	1149
465	1000	4632.9744465351105	467000	3592.0462367986574	467000	3475.568387737728	1150
466	1000	4642.4870092868805	468000	3592.0462367986574	468000	3534.72117495359	1151
467	1000	4652.295886993408	469000	3592.0462367986574	469000	3455.484701797988	1152
468	1000	4662.242468118668	470000	3592.0462367986574	470000	3478.804542796495	1153
469	1000	4671.650876998901	471000	3592.0462367986574	471000	1942.1629479774408	1155
470	1000	4681.114769220352	472000	3592.0462367986574	472000	2380.5540017768603	1156
471	1000	4690.444501399994	473000	3601.3437418399776	473000	3601.3437418399776	1157
472	1000	4699.797919750214	474000	3601.3437418399776	474000	3229.399644763273	1158
473	1000	4709.356921195984	475000	3601.3437418399776	475000	1912.5646573726146	1160
474	1000	4718.688613414764	476000	3601.3437418399776	476000	1586.2606489257428	1161
475	1000	4727.855982065201	477000	3601.3437418399776	477000	3477.3715559102643	1162
476	1000	4737.15124464035	478000	3601.3437418399776	478000	3457.8450960872137	1163
477	1000	4746.691653728485	479000	3601.3437418399776	479000	3535.0253239268545	1164
478	1000	4756.165297031403	480000	3601.3437418399776	480000	2040.5564254666504	1166
479	1000	4765.432853460312	481000	3601.3437418399776	481000	3471.029402356815	1167
480	1000	4774.991916894913	482000	3601.3437418399776	482000	2284.924137720459	1168
481	1000	4784.781902551651	483000	3601.3437418399776	483000	3527.3348123559226	1169
482	1000	4794.200920343399	484000	3601.3437418399776	484000	3476.0012687651674	1170
483	1000	4803.553026199341	485000	3601.3437418399776	485000	3010.9658691090185	1172
484	1000	4812.7914781570435	486000	3601.3437418399776	486000	1978.9683325376254	1173
485	1000	4822.422732591629	487000	3601.3437418399776	487000	3557.418982252007	1174
486	1000	4831.533158302307	488000	3601.3437418399776	488000	3404.85525307768	1175
487	1000	4840.221593379974	489000	3601.3437418399776	489000	3512.3883346950706	1176
488	1000	4849.556193590164	490000	3601.3437418399776	490000	2347.1744545348774	1177
489	1000	4859.142706155777	491000	3601.3437418399776	491000	3480.022568752747	1178
490	1000	4868.594257354736	492000	3601.3437418399776	492000	3418.14794068652	1179
491	1000	4877.962778329849	493000	3601.3437418399776	493000	2575.7030169534123	1181
492	1000	4887.382293224335	494000	3601.3437418399776	494000	3241.7481315520527	1182
493	1000	4896.475797891617	495000	3601.3437418399776	495000	3485.827858649361	1183
494	1000	4905.969691038132	496000	3601.3437418399776	496000	3460.865169759004	1184
495	1000	4916.8085877895355	497000	3601.3437418399776	497000	3458.1268212800155	1185
496	1000	4926.422215461731	498000	3601.3437418399776	498000	3467.9178232514932	1186
497	1000	4935.889749288559	499000	3601.3437418399776	499000	3499.3035372666636	1187
498	1000	4945.334953784943	500000	3601.3437418399776	500000	3497.681385138527	1188
499	1000	4954.910072565079	501000	3601.3437418399776	501000	3466.4811787994768	1189
