train-MaxReturn,Time-Optimization,LossAfter,ItrTime,Time-SampleProc,train-MinReturn,train-PolicyExecTime,LossBefore,Itr,Time,n_timesteps,train-EnvExecTime,train-AverageReturn,Time-Sampling,train-AverageDiscountedReturn,train-StdReturn,train-NumTrajs
36.00667739196211,0.35735559463500977,-0.002855548,9.255943059921265,0.10145139694213867,29.049593822343173,5.362771511077881,-1.1997964e-06,47,328.7219157218933,480000,3.1569976806640625,32.42589451368135,8.796729564666748,25.519180155647227,1.486395308090133,100
36.1343327317039,0.2865300178527832,-0.002836822,6.2007410526275635,0.07089042663574219,28.420926185600873,3.5303688049316406,-1.1955237e-06,48,334.9399335384369,490000,2.1199023723602295,32.324589044062066,5.840826511383057,25.39697863414237,1.604419089072549,100
35.92326105356563,0.26043701171875,0.006699532,6.000600099563599,0.05397319793701172,29.312990169258736,3.4698173999786377,-1.1854135e-06,49,340.95121693611145,500000,2.030125856399536,32.72800152238157,5.685936212539673,25.72814960831805,1.4336493201184428,100
36.22126050393751,0.2959001064300537,0.00024938144,5.9363954067230225,0.040146827697753906,29.261390139052896,3.3664491176605225,-1.1896552e-06,50,346.89671778678894,510000,2.0469677448272705,32.83293788258581,5.599973917007446,25.81559102818301,1.4450352505681396,100
36.991228151562865,0.3096952438354492,-0.0018301453,5.9447221755981445,0.07540774345397949,28.62931251225975,3.3613545894622803,-1.177047e-06,51,352.853972196579,520000,2.0145986080169678,32.7629249585938,5.559349060058594,25.701394573872832,1.4907872977707366,100
36.33815223820899,0.40766072273254395,-0.0036277669,7.456878185272217,0.06096291542053223,29.48118531068019,4.233226299285889,-1.1728881e-06,52,360.32589864730835,530000,2.530348300933838,32.80712797793936,6.987734317779541,25.696813282364463,1.561428817458825,100
36.69113877927806,0.3231785297393799,-0.00324117,6.359878063201904,0.10583257675170898,29.632119749630064,3.593533754348755,-1.1706067e-06,53,366.706326007843,540000,2.1434526443481445,33.02245103725281,5.928842782974243,25.890129348278503,1.4901724579961755,100
36.583392094729916,0.34206318855285645,-0.0024518934,6.006591558456421,0.03824043273925781,29.896468489613746,3.406637668609619,-1.1581493e-06,54,372.7228240966797,550000,2.0340800285339355,33.14565518029417,5.625903367996216,26.00651160602915,1.6362024923627514,100
37.02706317271134,0.34026050567626953,-0.0009284121,6.117269515991211,0.06885910034179688,29.610456854944836,3.4655091762542725,-1.161862e-06,55,378.84943771362305,560000,2.0550315380096436,33.31927450371265,5.707923412322998,26.161644510046784,1.5727275791209576,100
36.326248072992584,0.2981686592102051,-0.00016640648,5.88847017288208,0.035662174224853516,29.11356385400561,3.362475872039795,-1.1396436e-06,56,384.7484633922577,570000,2.01161527633667,33.14120200509383,5.554365396499634,26.006796350526425,1.4714138309981195,100
36.74401377407417,0.3851606845855713,-0.0026053586,7.886631965637207,0.14450621604919434,29.786012096779913,4.489933252334595,-1.1419625e-06,57,392.64485239982605,580000,2.633824348449707,33.038646301979846,7.3565354347229,25.86049456476962,1.5740567356362176,100
37.13932367495248,0.3268609046936035,-0.0016155888,6.541710138320923,0.12440299987792969,29.755954145797244,3.703129291534424,-1.1381128e-06,58,399.20234417915344,590000,2.1871986389160156,33.3345182335511,6.088966131210327,26.12560343595625,1.4625115474378239,100
36.42719634682295,0.24855756759643555,1.7074964e-05,5.975762844085693,0.05940842628479004,30.462114130933106,3.4516494274139404,-1.1398485e-06,59,405.1880295276642,600000,2.033078193664551,33.31777297943452,5.667253732681274,26.114892651518808,1.407094462501942,100
37.162747055068614,0.25452589988708496,-0.0022812868,6.030449628829956,0.09687519073486328,28.912621911415588,3.443239688873291,-1.1285799e-06,60,411.22805881500244,610000,2.0467236042022705,33.148187108374024,5.678468465805054,25.976304421566834,1.6380214300352436,100
36.78563135213179,0.29467010498046875,-0.0024148573,5.916374921798706,0.052240848541259766,29.82856480277525,3.3663995265960693,-1.1195376e-06,61,417.1542737483978,620000,2.02146053314209,33.323641714530424,5.568912506103516,26.133392937223377,1.6184573524830157,100
37.90425049154688,0.4233262538909912,-0.0029807833,7.6244940757751465,0.10696077346801758,29.520358808222973,4.283478498458862,-1.1174984e-06,62,424.79222202301025,630000,2.5810744762420654,33.56283331206543,7.093654632568359,26.294191967180183,1.6104127219821216,100
36.831803607632395,0.3259274959564209,0.0039013878,6.456135272979736,0.10626363754272461,30.178312177831348,3.6447699069976807,-1.1087028e-06,63,431.2641453742981,640000,2.182459831237793,33.44481383427497,6.023423910140991,26.181889105586514,1.6072424364375644,100
36.42722313666552,0.30967092514038086,-0.0015360146,6.159367799758911,0.09927630424499512,29.906593890168104,3.4998533725738525,-1.1048444e-06,64,437.43315625190735,650000,2.062638282775879,33.48128917908742,5.750198602676392,26.21872258182373,1.3912794486818953,100
36.7017425502116,0.3276946544647217,-0.0017198798,6.345490455627441,0.0781545639038086,30.021441043318198,3.620565176010132,-1.103603e-06,65,443.78910779953003,660000,2.124457359313965,33.32404017171942,5.938894510269165,26.043921374029118,1.5368889439724345,100
36.87258081473332,0.29871654510498047,-0.0019861264,6.190167665481567,0.12508440017700195,30.332704485878917,3.4978556632995605,-1.0926015e-06,66,449.98886704444885,670000,2.0823397636413574,33.658150496932535,5.765922546386719,26.37468806386047,1.5213684641667782,100
37.36271559240883,0.356738805770874,-0.0007645303,8.04983401298523,0.11803221702575684,30.024831322851565,4.629514217376709,-1.1013167e-06,67,458.05038142204285,680000,2.7079267501831055,33.342543804721295,7.574760437011719,26.064893641279653,1.4362145229659609,100
36.84708262832843,0.2585110664367676,0.0036512988,7.490825176239014,0.10869622230529785,29.707550146010938,4.3502421379089355,-1.0905176e-06,68,465.55621671676636,690000,2.5438194274902344,33.68557879825955,7.123292922973633,26.379270566294718,1.4501733174605245,100
37.780619837173255,0.31237220764160156,-0.0017506323,6.023238658905029,0.06538891792297363,30.242913819514612,3.3984105587005615,-1.0780726e-06,69,471.59032702445984,700000,2.0614843368530273,34.07967406145851,5.644880771636963,26.731855706679113,1.6233648996311085,100
37.63894298965884,0.33425450325012207,0.013552143,5.798635482788086,0.03978228569030762,29.658795705380005,3.263680934906006,-1.0938612e-06,70,477.3990533351898,710000,1.9802069664001465,33.8706524812964,5.424361705780029,26.49961523515516,1.5394375108132086,100
37.22387541448,0.3308145999908447,-0.00089783344,5.994719743728638,0.04020833969116211,30.01039044017505,3.389512777328491,-1.0849313e-06,71,483.40747141838074,720000,2.0506913661956787,33.63318468685352,5.6230504512786865,26.271121175576774,1.751577142564056,100
38.114915255944524,0.3530542850494385,0.0012343887,6.812102317810059,0.04766678810119629,30.804653681102494,3.868250846862793,-1.0786e-06,72,490.23637676239014,730000,2.3348538875579834,33.8072653548412,6.41112494468689,26.429710553434603,1.510351463856815,100
36.72786019614908,0.2758166790008545,0.0036105406,7.976204872131348,0.1095728874206543,30.594028650459432,4.575212001800537,-1.0732194e-06,73,498.2280511856079,740000,2.7745862007141113,33.935978646416956,7.590522050857544,26.517261001165153,1.3282201844125094,100
