train-MaxReturn,train-AverageDiscountedReturn,train-NumTrajs,Itr,LossBefore,train-AverageReturn,ItrTime,train-PolicyExecTime,train-EnvExecTime,LossAfter,Time-Sampling,Time-SampleProc,Time-Optimization,Time,train-MinReturn,n_timesteps,train-StdReturn
265.7518386097711,139.91743924848402,100,54,-1.2358545e-05,254.56820721490564,10.221556186676025,5.224573135375977,4.119713068008423,0.0013802691,9.635805368423462,0.07036948204040527,0.5148494243621826,496.23959493637085,201.40301913289755,550000,7.094676825888202
263.44145172391814,139.91944336850815,100,55,-1.2333463e-05,254.20345169445557,10.766793966293335,5.592517614364624,4.3918352127075195,-0.0014369459,10.292833089828491,0.08418869972229004,0.3892858028411865,507.0405170917511,224.2578716299011,560000,5.4884020170051
263.0332719520802,139.67687299787062,100,56,-1.2308987e-05,254.11952351015992,10.559464454650879,5.561704397201538,4.305358409881592,-0.0040997947,10.16848111152649,0.04838871955871582,0.3423330783843994,517.6186292171478,236.82358308998187,570000,4.811348350437552
262.8858678712657,140.2499362462395,100,57,-1.22488145e-05,254.78373078047878,8.676509380340576,4.512528896331787,3.5164005756378174,-0.003297533,8.282705545425415,0.04636526107788086,0.3471665382385254,526.3079607486725,240.50965100257542,580000,4.6554483591971305
265.5230925228718,141.0014571193017,100,58,-1.2170657e-05,256.9176396755377,11.769781112670898,6.188371896743774,4.854485511779785,-0.0024733339,11.384617805480957,0.04563283920288086,0.3391878604888916,538.0924785137177,238.36715997424815,590000,4.3649845832724745
264.8455726210176,141.26736328148232,100,59,-1.2131703e-05,257.79166926531855,10.849669456481934,5.6844470500946045,4.423933744430542,0.00032856342,10.420270204544067,0.07259368896484375,0.35654568672180176,548.955732345581,240.46005736006188,600000,4.081289985783002
268.1547014126022,141.60912325718934,100,60,-1.2047293e-05,258.50241535655493,10.416782140731812,5.420698165893555,4.2422144412994385,0.0045813113,9.968377590179443,0.04776644706726074,0.4002685546875,559.3858425617218,245.25712680493314,610000,4.487718681194069
268.29404220882356,142.03229992053667,100,61,-1.20058385e-05,258.64543747166925,10.760660648345947,5.613604784011841,4.379990100860596,0.01712072,10.301347970962524,0.052263498306274414,0.4067654609680176,570.1630301475525,224.82674101198018,620000,6.071795380189055
268.75650112475614,141.29376093379105,100,62,-1.1987505e-05,256.65886752670866,8.842809438705444,4.619995355606079,3.611482620239258,-0.0022098424,8.490225553512573,0.04300570487976074,0.30932044982910156,579.023047208786,205.25765564610484,630000,9.997757831025954
268.21187433951565,141.76883537037548,100,63,-1.1960493e-05,257.9785156590694,11.713765382766724,6.121274471282959,4.803975343704224,0.0017779659,11.261712551116943,0.05015897750854492,0.4014885425567627,590.7527103424072,226.89425084353024,640000,7.7991465574187115
268.3005934785369,142.34447543518,100,64,-1.1916725e-05,259.8173464898011,8.772109985351562,4.544406414031982,3.577223062515259,-0.0034260894,8.37537693977356,0.04320025444030762,0.35315465927124023,599.5402941703796,239.13715931193053,650000,4.675444280658347
272.32115563258236,143.43943887948743,100,65,-1.1904624e-05,262.0385854821265,11.770617723464966,6.175795793533325,4.84414267539978,-0.005882305,11.364160060882568,0.05402350425720215,0.3520472049713135,611.3252489566803,216.02056190040832,660000,6.013467721468796
271.2237394193946,144.25308012879498,100,66,-1.1861299e-05,263.5550483716012,8.697003602981567,4.524764537811279,3.5022943019866943,0.00041447327,8.279359102249146,0.04531431198120117,0.3719182014465332,620.0358436107635,251.76767021447586,670000,4.385142309805401
270.94170484279744,144.40109598981297,100,67,-1.1825347e-05,264.0570594013347,11.77787733078003,6.196293592453003,4.849379062652588,0.0024961198,11.380278587341309,0.046362876892089844,0.3509023189544678,631.8280901908875,240.2991258630189,680000,4.255326977196916
271.38389287944227,143.43136510078125,100,68,-1.178864e-05,262.2259751349944,10.308912515640259,5.361223936080933,4.212446689605713,-0.005131649,9.879598140716553,0.08319449424743652,0.3458211421966553,642.151609659195,227.76246660772364,690000,7.548747487958961
274.64551776059255,144.9530519879575,100,69,-1.1736003e-05,265.0008242631856,10.696216821670532,5.536261320114136,4.3189897537231445,0.003424048,10.157735586166382,0.06035494804382324,0.47765564918518066,652.8632824420929,250.3964187062076,700000,3.825850946074581
271.2604583002607,144.69571950340162,100,70,-1.1741552e-05,264.3523339530035,9.75337839126587,5.1487345695495605,3.9511945247650146,-0.003840775,9.393540859222412,0.06666994094848633,0.29288816452026367,662.633175611496,241.1036020717249,710000,5.238488927400511
273.4484420480682,145.7628205718729,100,71,-1.1668097e-05,266.4196180336544,12.030967950820923,6.359205007553101,4.824223279953003,-0.00061567535,11.537829160690308,0.05630922317504883,0.43625426292419434,674.674676656723,252.30491595275828,720000,3.669476716793293
275.77550663473227,145.83181221715063,100,72,-1.16455385e-05,266.59386513538885,8.777174234390259,4.5642030239105225,3.5588061809539795,-0.0025591208,8.382201671600342,0.03699374198913574,0.35772037506103516,683.468674659729,248.72907801177362,730000,4.392093692808547
276.252757954901,145.34156708068952,100,73,-1.1617136e-05,265.60030392153715,11.840760946273804,6.239146709442139,4.836669445037842,-0.0034120197,11.412689924240112,0.055858612060546875,0.37181854248046875,695.3238394260406,207.11592241709226,740000,10.251169614782071
274.4667321940542,146.1414376882741,100,74,-1.1540598e-05,267.31467353541115,10.319612503051758,5.408596992492676,4.219200134277344,-0.004002835,9.922271490097046,0.041939735412597656,0.35511016845703125,705.6581058502197,172.54389955511283,750000,10.057450596509803
275.01203414748227,146.82671015644203,100,75,-1.1526807e-05,268.3959006698341,10.564260959625244,5.513986349105835,4.261016845703125,-0.003540224,10.077038288116455,0.07825469970703125,0.4086341857910156,716.2362170219421,261.1356568266149,760000,3.14810286942852
276.75122501990165,146.23327758695848,100,76,-1.1499324e-05,267.14781564748415,10.774794340133667,5.62961745262146,4.3633949756622314,-0.0049078283,10.300465822219849,0.09250426292419434,0.3815300464630127,727.027336359024,122.78428177397768,770000,15.613500337124137
