train-StdReturn,train-PolicyExecTime,train-AverageReturn,train-NumTrajs,train-MaxReturn,train-MinReturn,n_timesteps,Time-Sampling,Time,LossAfter,Time-SampleProc,LossBefore,ItrTime,train-EnvExecTime,Time-Optimization,Itr,train-AverageDiscountedReturn
1.5130660760241326,3.903078556060791,33.69231698132019,100,37.410456115009026,30.226541916699414,730000,6.373164892196655,493.86993193626404,0.00039670256,0.11463665962219238,-9.459105e-06,6.7236926555633545,2.268110752105713,0.23562359809875488,72,26.30519878761907
1.4650010520276884,4.203894138336182,34.044705090036,100,37.40261502968469,30.430577447891192,740000,6.859115362167358,501.01848220825195,0.020248925,0.04263472557067871,-9.406126e-06,7.134928941726685,2.4397735595703125,0.23293185234069824,73,26.616627576166433
1.2935622950041314,3.942760944366455,33.75095332631157,100,36.708192701649224,29.814050927734762,750000,6.449486255645752,507.76020312309265,0.037415516,0.04677224159240723,-9.366512e-06,6.730496644973755,2.302356719970703,0.2337045669555664,74,26.339996091342865
1.388473600165612,3.92454195022583,33.507144158499024,100,36.76828627025628,30.112177019463022,760000,6.403290748596191,514.4361371994019,0.01540669,0.03869318962097168,-9.300852e-06,6.664529323577881,2.2740986347198486,0.22227931022644043,75,26.184088275178976
1.3135745947411255,3.830595016479492,33.50704933567356,100,37.25200643094824,29.511931110727268,770000,6.281762599945068,521.0094721317291,0.0023662865,0.08156847953796387,-9.263058e-06,6.562708139419556,2.2506706714630127,0.19913625717163086,76,26.247230942990562
1.4461724889781713,3.815516710281372,33.924728280495636,100,38.08468957210188,30.58712691613554,780000,6.238234043121338,527.5587935447693,-0.0014071334,0.07959723472595215,-9.220693e-06,6.538892984390259,2.2209417819976807,0.22083163261413574,77,26.637844454791136
1.4641798840318019,3.8246266841888428,33.940127083811255,100,37.899766888138515,29.675453861876143,790000,6.236448764801025,534.2349553108215,0.0034604832,0.11037302017211914,-9.172147e-06,6.665692567825317,2.214184045791626,0.3184518814086914,78,26.55300048706062
1.4821263198369914,3.7811574935913086,33.870264878924715,100,37.9886295823952,29.957579758669787,800000,6.200916767120361,540.7629477977753,-0.0020679438,0.043259620666503906,-9.11955e-06,6.512913227081299,2.221435308456421,0.26819634437561035,79,26.41189497504142
1.3853023889529352,4.283276796340942,34.12397822821702,100,36.90253847391528,30.29164572386428,810000,6.9320220947265625,548.1121480464935,9.9584795e-05,0.04722166061401367,-9.087145e-06,7.333397626876831,2.4313180446624756,0.3537561893463135,80,26.641000728435575
1.3780275810988067,4.078547477722168,33.93712963631917,100,37.22211068426356,30.23114255570319,820000,6.646644830703735,555.243358373642,0.00019230759,0.1034395694732666,-9.04348e-06,7.117785930633545,2.3536503314971924,0.3655283451080322,81,26.34798820086636
1.5611146968655443,4.153401613235474,34.190362493260565,100,37.89496897915244,30.48386363656661,830000,6.709960460662842,562.3871512413025,0.004696398,0.042752981185913086,-8.996272e-06,7.126903057098389,2.3403241634368896,0.373490571975708,82,26.608799816755237
1.5182623043622936,4.151751756668091,34.29537958193931,100,38.27594651269277,30.846901954406043,840000,6.784717321395874,569.5931570529938,-0.0013805918,0.07784605026245117,-8.951279e-06,7.191401958465576,2.4185235500335693,0.3285818099975586,83,26.733183167089404
1.6671430420213948,4.012978792190552,34.12126880180438,100,38.131005093813044,30.331033193687016,850000,6.542163848876953,576.5749061107635,0.0014946718,0.04283332824707031,-8.915311e-06,6.9649529457092285,2.3178765773773193,0.3794260025024414,84,26.576982113474905
1.4193918665795964,4.100078821182251,33.98190526291999,100,37.3329736719496,30.48909022154716,860000,6.68410849571228,583.6837363243103,-0.003308641,0.042565345764160156,-8.855224e-06,7.091844081878662,2.3695054054260254,0.36449289321899414,85,26.42382288717247
1.5327837811042087,4.337465047836304,34.083412988007375,100,38.04216425081617,30.416595395578316,870000,6.965836763381958,591.1444613933563,0.0056185746,0.041118621826171875,-8.813848e-06,7.444848299026489,2.4063644409179688,0.4370393753051758,86,26.500692917548307
1.5889552086596086,4.873898983001709,33.947091195036144,100,37.27896637573942,29.99471229017164,880000,7.760535955429077,599.4124431610107,-0.000659856,0.042328596115112305,-8.767548e-06,8.249403953552246,2.6424789428710938,0.44588732719421387,87,26.392398379753768
1.381149252203069,4.711627244949341,33.93914205742888,100,38.14220484814234,31.101389917898693,890000,7.518843412399292,607.4748246669769,0.011108649,0.06894469261169434,-8.704567e-06,8.050467729568481,2.5662713050842285,0.4621555805206299,88,26.407802207942463
1.443741081501219,4.402963638305664,34.15284038049914,100,37.38041545735904,30.538163522820216,900000,7.093908309936523,615.1962521076202,0.0001885689,0.14126014709472656,-8.671729e-06,7.7024736404418945,2.4652647972106934,0.4668867588043213,89,26.61149647119063
1.4826135148625896,4.545514106750488,34.16523368554459,100,37.74595202732902,30.389882121537205,910000,7.2687742710113525,622.9795427322388,0.0029093972,0.09237432479858398,-8.628626e-06,7.7660510540008545,2.491889238357544,0.4039757251739502,90,26.62953783944764
1.4584347013882164,4.293104887008667,34.077591437996155,100,37.79478052437374,30.462425352895636,920000,6.936454772949219,630.4497494697571,0.006191314,0.1154780387878418,-8.587966e-06,7.458103179931641,2.420041084289551,0.40522146224975586,91,26.54102912123455
1.656964129581943,4.2900614738464355,34.04404529640709,100,37.26829983629077,30.24792776018329,930000,6.960134744644165,637.9279570579529,0.007401076,0.14068603515625,-8.516863e-06,7.465564489364624,2.443011999130249,0.36409878730773926,92,26.54181302404087
1.3274571715192849,4.4174644947052,34.07824638775374,100,37.50946784126488,30.6273612697706,940000,7.13710880279541,645.4760246276855,0.01339151,0.08407855033874512,-8.439742e-06,7.535134792327881,2.492358446121216,0.3031487464904785,93,26.57507283683642
1.363431944946092,4.305522918701172,34.24389380737391,100,37.209245169840166,30.944087101657036,950000,6.978023052215576,652.9417850971222,0.011680359,0.05520749092102051,-8.387696e-06,7.453530788421631,2.44716739654541,0.4197068214416504,94,26.706438514066257
1.6502616403581307,4.510770559310913,34.14282242591373,100,37.55075156675796,30.035904917850587,960000,7.233647346496582,660.6594469547272,0.00012350749,0.06240487098693848,-8.3638415e-06,7.7013654708862305,2.4919912815093994,0.40456247329711914,95,26.60607874494134
1.5717903119896988,4.514201402664185,33.7318542304844,100,37.42650970545105,30.216434601820374,970000,7.258255481719971,668.41938996315,-0.0016847173,0.14234399795532227,-8.310289e-06,7.743659734725952,2.513002395629883,0.34248781204223633,96,26.250226959759715
1.4257639054080533,4.545743227005005,33.90327486415051,100,37.58960672669857,30.612585088997402,980000,7.303811311721802,676.133487701416,-0.0006787032,0.09844970703125,-8.234321e-06,7.702426910400391,2.521688938140869,0.29976797103881836,97,26.359670506350536
1.5211026957959242,4.438187599182129,34.11060605805633,100,37.214007369268955,29.647841917649405,990000,7.15851092338562,683.704735994339,0.0011395146,0.06373333930969238,-8.196526e-06,7.560757637023926,2.479816436767578,0.3373403549194336,98,26.56778410629878
1.3702352286752704,4.917843580245972,34.51497259265523,100,37.772864523482696,31.68997735073712,1000000,7.8861775398254395,692.1587836742401,0.00085132377,0.166733980178833,-8.131304e-06,8.442268133163452,2.713900566101074,0.38893580436706543,99,26.957029810609193
1.5418551053949094,4.739253282546997,34.253922745908255,100,38.24395545802904,30.591820661103768,1010000,7.60716700553894,700.265025138855,0.0009371772,0.1144254207611084,-8.078296e-06,8.0928373336792,2.6249797344207764,0.3707902431488037,100,26.671644359268836
1.5882617909838166,4.616379022598267,34.208963355684226,100,37.65445016153809,30.300446192842678,1020000,7.409168004989624,708.1441204547882,-0.0015770444,0.044788360595703125,-8.020437e-06,7.867518901824951,2.5555903911590576,0.4132826328277588,101,26.66160832316674
1.49242473183141,4.498944282531738,34.15032967501602,100,37.24715911925676,30.98974941864034,1030000,7.231918811798096,715.8399744033813,-0.0017750617,0.04526782035827637,-7.962874e-06,7.67809271812439,2.500438928604126,0.4000868797302246,102,26.603709233077108
1.5017921205569333,4.6461265087127686,34.067038524244644,100,38.06580451255793,30.199160813877526,1040000,7.436053991317749,723.738171339035,-0.0014839303,0.048691749572753906,-7.892193e-06,7.880871057510376,2.5523245334625244,0.3929424285888672,103,26.560751345138787
1.3942178472350772,4.459306001663208,34.01933823857505,100,37.45435276742755,30.4398421357666,1050000,7.170105457305908,731.3999829292297,0.0023268608,0.04647421836853027,-7.817197e-06,7.641843795776367,2.4798593521118164,0.42490053176879883,104,26.51567033979773
1.4568492677122284,4.653215169906616,34.14555947839555,100,37.46642401708266,30.49909562606419,1060000,7.47718358039856,739.3326842784882,-0.0016224559,0.13079047203063965,-7.764211e-06,7.914976596832275,2.5767452716827393,0.30615782737731934,105,26.60124004109597
1.4501555068996712,4.291023254394531,34.317580558804444,100,37.438938980355836,31.259993010207232,1070000,6.909375190734863,746.6375081539154,-0.0014054581,0.0465540885925293,-7.716198e-06,7.292489767074585,2.3958523273468018,0.3359830379486084,106,26.80746850891205
1.5298845116627533,4.128990173339844,33.959911177849854,100,38.326701739065555,30.656570849112914,1080000,6.690107107162476,753.6923496723175,0.009212934,0.06673622131347656,-7.637778e-06,7.044126749038696,2.3455324172973633,0.28441381454467773,107,26.42608641767357
1.3828187431716665,4.945456027984619,34.42820920124112,100,37.26854911303969,30.268775908344974,1090000,7.9529945850372314,762.01322889328,0.003650474,0.1109011173248291,-7.584313e-06,8.309407234191895,2.759347677230835,0.24415922164916992,108,26.878292377786956
1.5745836366876034,4.055642366409302,34.27000205543465,100,37.685631858578404,30.564419878727985,1100000,6.603245973587036,768.9324474334717,0.0017680322,0.05034971237182617,-7.5361536e-06,6.906287431716919,2.3356587886810303,0.252166748046875,109,26.71079473777706
1.463244697852112,4.099041700363159,34.24132028362551,100,38.27691550229655,31.045162727774795,1110000,6.645455360412598,775.8953177928925,0.0040265718,0.042978525161743164,-7.4858976e-06,6.951033592224121,2.335923671722412,0.2623469829559326,110,26.665773397700814
1.5469565904250695,4.143588304519653,34.18370076727278,100,38.373817532781324,30.00974214653312,1120000,6.738888263702393,782.9366679191589,0.006405908,0.039762258529663086,-7.410458e-06,7.030221700668335,2.3813743591308594,0.25124430656433105,111,26.655435888919424
1.4371205000075622,4.062378168106079,34.075851035097756,100,37.31238501334725,31.163383039779625,1130000,6.607993841171265,789.8385004997253,-0.00088793656,0.03814053535461426,-7.349663e-06,6.89018702507019,2.3341751098632812,0.24373912811279297,112,26.543627290283112
1.388338461184188,4.164634943008423,34.27714478642145,100,37.15801149946652,30.254263976020617,1140000,6.751516819000244,796.9640374183655,0.0067128344,0.10020732879638672,-7.2936296e-06,7.113194942474365,2.37389874458313,0.2611734867095947,113,26.744041024638832
1.5079641373851025,4.376668214797974,34.213586375079075,100,38.082954807162714,31.33481268254867,1150000,7.15169358253479,804.4441177845001,-0.0019968702,0.08530783653259277,-7.251147e-06,7.467415809631348,2.549891710281372,0.23015403747558594,114,26.726370806144754
1.5662399155731739,4.019322872161865,33.94072228066783,100,38.83997108394585,30.741324441008068,1160000,6.571467161178589,811.3383634090424,0.0070029977,0.04696512222290039,-7.213862e-06,6.883695840835571,2.3414511680603027,0.2648911476135254,115,26.474499166530308
1.5082609236111946,4.052000284194946,34.160783790214715,100,38.357843174462886,30.550245891699213,1170000,6.585055351257324,818.2250072956085,-0.0010221656,0.04060220718383789,-7.1629474e-06,6.874913454055786,2.3228073120117188,0.24892640113830566,116,26.68499628021652
1.41497720383312,3.8440864086151123,33.95420578741616,100,37.86650384354182,30.517418063231837,1180000,6.2673656940460205,824.7961182594299,-0.0010237665,0.032035112380981445,-7.11966e-06,6.561295986175537,2.218602180480957,0.26160168647766113,117,26.4794787056216
1.5149706261850937,4.146312713623047,34.2228656855294,100,37.972472716021656,30.27623317856474,1190000,6.73920202255249,831.8578886985779,0.0049660634,0.06264472007751465,-7.0838873e-06,7.050753116607666,2.3790173530578613,0.24867725372314453,118,26.72992088211366
1.5899950270230847,4.1111977100372314,34.24297319178031,100,37.724110772919296,30.796910450214355,1200000,6.687258720397949,838.841010093689,0.014065715,0.038240909576416016,-7.022157e-06,6.9703521728515625,2.3636674880981445,0.24455809593200684,119,26.773422482694276
1.521436823579874,4.0942699909210205,33.730654111187725,100,37.00134519958157,30.28407661840133,1210000,6.642013311386108,845.7874891757965,0.001990862,0.04061102867126465,-6.9695225e-06,6.934688091278076,2.337498426437378,0.2518026828765869,120,26.327691951234588
1.5503007901394599,4.067829370498657,33.91212523508257,100,36.929908031071946,29.904096774928778,1220000,6.604430913925171,852.7023067474365,0.005634278,0.06682896614074707,-6.9460248e-06,6.903903245925903,2.327444553375244,0.232252836227417,121,26.525207049867664
1.6154259493955374,3.9154767990112305,33.83316083198692,100,37.825208830811356,29.97618687990022,1230000,6.378641605377197,859.3796186447144,0.0056646243,0.06560063362121582,-6.9036364e-06,6.66622257232666,2.2606894969940186,0.22176170349121094,122,26.468528063131018
1.5694213564302884,4.01292610168457,34.0925888619401,100,37.48561863972406,30.429085990597994,1240000,6.550641298294067,866.3013243675232,0.0024915228,0.09813451766967773,-6.8772097e-06,6.911600351333618,2.330308437347412,0.26256608963012695,123,26.735765264435052
1.5551319243932635,4.135655879974365,33.74941127055607,100,37.57946998727946,30.575655660469078,1250000,6.76685094833374,873.4034547805786,0.0020598257,0.08091592788696289,-6.838168e-06,7.088775873184204,2.414992332458496,0.23351597785949707,124,26.396518592213692
1.5012653506791656,4.055227518081665,33.78607116145208,100,37.269328718672725,30.086454142005756,1260000,6.605570316314697,880.3154993057251,0.006916514,0.04965710639953613,-6.8052195e-06,6.900898694992065,2.341113567352295,0.24527406692504883,125,26.407915855543497
1.3877838470860895,4.02994179725647,34.17602869187198,100,37.58386965025256,31.129997294189256,1270000,6.54942512512207,887.1653423309326,0.0061258306,0.04283881187438965,-6.764038e-06,6.839089870452881,2.310908794403076,0.24649977684020996,126,26.762651413648026
1.4976794195315777,3.960023880004883,34.25295289649568,100,37.85921903688474,30.147572252779828,1280000,6.455207347869873,893.9709961414337,0.0027693259,0.08434724807739258,-6.717697e-06,6.793006420135498,2.2894632816314697,0.24269533157348633,127,26.88718788728483
1.545489071206739,4.039181709289551,33.99470550061382,100,37.63913826458874,30.368175551904567,1290000,6.543313264846802,900.8308777809143,0.008980457,0.04695606231689453,-6.671996e-06,6.847730875015259,2.2957470417022705,0.25716114044189453,128,26.6693669148041
1.7107757958078689,4.042932748794556,33.90375330287865,100,38.05534520925444,30.641868919640107,1300000,6.578247785568237,907.7007739543915,0.007244606,0.04487323760986328,-6.6254074e-06,6.858182907104492,2.3252856731414795,0.23478269577026367,129,26.59107675509638
1.6060166366802526,4.118394613265991,33.852607067786046,100,37.31896040573686,30.37237090627169,1310000,6.67841649055481,914.6958589553833,-5.6023495e-05,0.08342695236206055,-6.601666e-06,6.984005689620972,2.351041555404663,0.22189807891845703,130,26.551063616347214
1.485926997304139,4.066995859146118,33.52239922400786,100,37.806639475933075,29.990857476802958,1320000,6.631520748138428,921.6226785182953,0.005374059,0.04200387001037598,-6.5457257e-06,6.9167799949646,2.356205940246582,0.24303913116455078,131,26.242829450411413
1.5173551150128282,4.08486008644104,34.21701826149849,100,37.12016899289354,29.662987475437802,1330000,6.6337831020355225,928.5536353588104,-0.0005617688,0.04085969924926758,-6.5236595e-06,6.920662879943848,2.337526321411133,0.24577808380126953,132,26.871517662296764
1.4828345412942088,4.07182502746582,33.7607080568561,100,37.31377679234726,30.01429452890035,1340000,6.622037649154663,935.4738733768463,0.0075304452,0.04567551612854004,-6.507372e-06,6.909510612487793,2.342726469039917,0.2415022850036621,133,26.451483182916572
1.6833611937187343,4.003422737121582,33.817861741560264,100,37.661007373026656,30.11245861310719,1350000,6.524508953094482,942.30948138237,0.0040802415,0.04672360420227051,-6.483751e-06,6.823861360549927,2.3101186752319336,0.2522401809692383,134,26.46593000807115
1.5553599416712696,4.035649299621582,34.06891847065671,100,37.83624322542624,30.74412452303667,1360000,6.5632123947143555,949.1799695491791,0.01375795,0.04093575477600098,-6.443223e-06,6.859182119369507,2.3176236152648926,0.25470948219299316,135,26.65248496061512
1.4877534291924353,4.079259395599365,33.93895834210255,100,38.33289707686587,30.40735852048411,1370000,6.644262313842773,956.1280128955841,0.0032224332,0.04039430618286133,-6.427771e-06,6.937424182891846,2.3518128395080566,0.2525327205657959,136,26.527889400403463
1.6712266654817554,4.19483208656311,34.11728237942653,100,37.36364622370774,30.433485579347415,1380000,6.755819797515869,963.1896097660065,0.008445321,0.04187798500061035,-6.4128717e-06,7.050306081771851,2.345613479614258,0.25240445137023926,137,26.660660460207545
1.59992358630741,4.061568021774292,34.184262152407044,100,38.22191926660982,30.148005109232688,1390000,6.59497332572937,970.1039817333221,-0.00082767376,0.07814884185791016,-6.376921e-06,6.903821229934692,2.3229994773864746,0.22272992134094238,138,26.714064855764196
1.54769528951245,4.038492918014526,34.26613674547834,100,37.598666817994456,30.909613481767796,1400000,6.56324315071106,976.9685831069946,0.002312004,0.04238414764404297,-6.3198327e-06,6.853508949279785,2.3158719539642334,0.24755024909973145,139,26.772836859258764
1.6432653591425608,4.007339715957642,34.35050924976664,100,38.03993458620197,30.538884568568587,1410000,6.532809019088745,983.8012504577637,-2.097873e-05,0.040535926818847656,-6.3008897e-06,6.821566820144653,2.318389892578125,0.24792027473449707,140,26.80458859268883
1.561943232692143,3.999896287918091,34.23979910651031,100,37.428962793411614,30.98843459561506,1420000,6.503340721130371,990.607729434967,-0.0019624592,0.040485382080078125,-6.270212e-06,6.794513702392578,2.2969613075256348,0.2503073215484619,141,26.684536065497454
1.51638109927549,4.414962291717529,34.35836239584607,100,37.08499809122125,30.201789213066387,1430000,7.174505949020386,998.082967042923,0.0068619363,0.04294753074645996,-6.2422696e-06,7.463540554046631,2.5304417610168457,0.24572324752807617,142,26.807435860871465
1.5759140466769899,4.129913568496704,34.529545140640955,100,38.8307661324652,31.005869645433968,1440000,6.7478861808776855,1005.1057047843933,-0.0014527475,0.04132485389709473,-6.2387912e-06,7.011659383773804,2.4031450748443604,0.22205305099487305,143,26.962080325548992
1.4712596588838251,3.951622486114502,34.35546610625174,100,38.86531362958084,31.025569822078882,1450000,6.417896747589111,1011.8195233345032,-0.0017196795,0.04394721984863281,-6.191684e-06,6.703681230545044,2.260871410369873,0.24146342277526855,144,26.760398162878364
