n_timesteps,LossAfter,train-AverageDiscountedReturn,Time-SampleProc,train-AverageReturn,train-MaxReturn,Time-Optimization,Time,Itr,ItrTime,train-NumTrajs,train-StdReturn,LossBefore,train-PolicyExecTime,Time-Sampling,train-EnvExecTime,train-MinReturn
1550000,-0.0071594636,56.09185419640992,0.1637427806854248,105.1375547575589,226.66066629274152,1.2696881294250488,3970.937096118927,154,27.234179735183716,100,37.14875386639658,-7.629395e-09,16.06399440765381,25.799607276916504,8.94081449508667,-5.593540897846435
1560000,-0.005273497,53.08156356379496,0.1398930549621582,101.66247394930502,189.11109945219349,1.4402236938476562,3998.2878839969635,155,27.2712824344635,100,38.13621174796543,-2.1743775e-08,16.056790590286255,25.689911365509033,8.844699382781982,11.202565736940088
1570000,-0.0065735537,57.645499258832785,0.12878084182739258,109.64363021413688,188.6559653446857,1.2641289234161377,4025.8475942611694,156,27.4797306060791,100,37.83390219092726,2.4414062e-08,16.27882957458496,26.085926055908203,9.00465440750122,-10.656239573259043
1580000,-0.0056668944,54.81113453322224,0.1338510513305664,104.80593808079522,185.2551291462699,1.3716187477111816,4053.185840368271,157,27.271252155303955,100,42.509816493308605,-6.1035155e-09,16.049335479736328,25.764745950698853,8.915292739868164,-28.683460507344297
1590000,-0.0060276794,55.260664490377586,0.1329517364501953,105.33050025500351,189.90459381739612,1.2175352573394775,4080.4598546028137,158,27.202162742614746,100,38.93782163640642,6.1035155e-09,16.087459087371826,25.850807189941406,8.976796388626099,4.777123041285124
1600000,-0.006254895,58.51998119042349,0.18553471565246582,110.41288700074797,191.6056055848322,1.2485318183898926,4107.339182853699,159,26.796161651611328,100,33.64226921110503,1.525879e-08,15.763952732086182,25.36129093170166,8.819879055023193,26.120220796266487
1610000,-0.0033545045,53.93670073196614,0.15819811820983887,102.9821401579502,203.72586835925608,1.272613763809204,4134.840809106827,160,27.420555353164673,100,43.59596223209704,-6.1035155e-09,16.18062663078308,25.988966941833496,9.015114068984985,-4.958393378253961
1620000,-0.004829342,53.409390336472896,0.1255483627319336,104.41411961988636,190.65392902140044,1.223917007446289,4161.68295955658,161,26.75783658027649,100,47.14184714597198,-1.1444092e-08,15.878729343414307,25.407437324523926,8.743865013122559,-141.3787684773601
1630000,-0.005478148,55.92620915164602,0.15783309936523438,106.0495899714414,177.961853857428,1.2965359687805176,4189.1198172569275,162,27.357993602752686,100,36.67337946542237,-1.6212464e-08,16.110048532485962,25.90257954597473,8.989840269088745,-8.830255903653097
1640000,-0.0028683376,53.74575426934731,0.13508939743041992,104.44780951352351,192.08610825654875,1.3266785144805908,4216.289343595505,163,27.087329626083374,100,41.694665347191716,3.0517577e-09,15.961103439331055,25.624841451644897,8.873711109161377,1.9939440255969916
1650000,-0.006600949,53.763361519374165,0.12121462821960449,105.29412872042249,184.65713389874642,1.2492051124572754,4243.372926950455,164,27.012367725372314,100,43.27653121815839,-8.392334e-09,15.926146507263184,25.64119243621826,8.916385412216187,-44.50766055114344
1660000,-0.0043550283,57.634375112144646,0.13364410400390625,110.20541709585832,180.7818847460109,1.3072402477264404,4270.548308372498,165,27.089154720306396,100,36.981756640238146,1.2207031e-08,16.01915979385376,25.64759349822998,8.848702430725098,26.48386687286943
1670000,-0.0024538834,55.205231279650924,0.12737774848937988,106.3911453276667,182.58839194871487,1.1818325519561768,4297.541597366333,166,26.914787769317627,100,32.62393034523458,-1.2207031e-08,15.974782705307007,25.604901552200317,8.851901769638062,13.864661280770378
1680000,-0.0061124465,57.53238583771039,0.1330556869506836,110.2296017635294,183.98594301296257,1.2724313735961914,4325.314008712769,167,27.689809322357178,100,39.16959209618791,-9.155274e-09,16.43242621421814,26.283183813095093,9.054199934005737,13.386615272257949
1690000,-0.0047639403,53.10566270690011,0.12492942810058594,103.8425887227987,183.21606185324555,1.4381415843963623,4352.668881177902,168,27.26929235458374,100,36.045540111748345,-0.0003007843,15.983356952667236,25.704888582229614,8.9310302734375,9.851828887285063
1700000,-0.0054235444,54.69377554757079,0.15669727325439453,105.87703348134761,196.48493324395807,1.2092280387878418,4379.259189605713,169,26.5244460105896,100,38.09579163965875,-3.3569336e-08,15.624701499938965,25.157742261886597,8.744616985321045,-44.24075841288656
1710000,-0.004534626,60.49924203818516,0.13210844993591309,114.18594946462952,222.66816455807648,1.3749282360076904,4406.641576766968,170,27.310670852661133,100,42.631413681426025,3.4332275e-09,16.18332815170288,25.802869081497192,8.841778755187988,-44.010847135575816
1720000,-0.0044916077,61.53554821038077,0.1256852149963379,116.52467346865346,187.91377599940256,1.3199310302734375,4435.068617582321,171,28.34563183784485,100,33.47576602697037,6.1035155e-09,16.8928062915802,26.899255990982056,9.191608667373657,31.2641108595393
1730000,-0.0059350035,61.287711180352915,0.14327454566955566,113.18055252066134,200.60770993919448,1.4240539073944092,4462.934102773666,172,27.7951500415802,100,39.88304602064283,-9.155274e-09,16.38413977622986,26.22709631919861,9.020379304885864,23.09393713508007
1740000,-0.004423503,60.2997783710124,0.1348724365234375,115.08803022678663,189.37733192585054,1.232205867767334,4491.5257930755615,173,28.513564586639404,100,35.928619849722125,-1.2969971e-08,17.10417079925537,27.145637273788452,9.214391946792603,17.396301034747477
1750000,-0.004606787,60.34959396641753,0.1389937400817871,113.49898680316582,196.83020589822056,1.2721939086914062,4519.500967979431,174,27.902465343475342,100,36.635936221675244,-0.00029733888,16.565035104751587,26.49056386947632,9.102550268173218,20.945025497851535
1760000,-0.0051357574,62.02541078815518,0.12655043601989746,117.19025792725932,210.42393800909812,1.2934601306915283,4546.634649276733,175,27.06847095489502,100,37.36099218251594,-9.155274e-09,16.005826950073242,25.64769744873047,8.846179008483887,30.84516666914242
1770000,-0.0069693513,61.443880625689964,0.12485861778259277,115.84747261940758,201.71552724905283,1.3366217613220215,4574.409337520599,176,27.70568585395813,100,34.18215002249002,9.155274e-09,16.438602209091187,26.243238925933838,9.000472068786621,28.4465165185993
1780000,-0.0070943483,65.31082402581428,0.1199803352355957,122.23997771933878,193.00248510939466,1.269496202468872,4602.893415212631,177,28.39592218399048,100,37.27997924875846,-0.00069507444,16.9143648147583,27.005593299865723,9.270780563354492,29.4027438020007
1790000,-0.0026484544,60.286586916525614,0.1979513168334961,115.53558201307656,206.80065058916662,1.2768666744232178,4630.826481819153,178,27.856767416000366,100,40.146863764945124,1.5258789e-09,16.431906938552856,26.380783081054688,9.121332168579102,-17.82606501466282
1800000,-0.004963226,56.95251996377531,0.15674543380737305,108.81357538706517,201.80920130658308,1.3439123630523682,4658.454490661621,179,27.559875965118408,100,41.78932127938805,1.525879e-08,16.282869577407837,26.058242082595825,8.950670719146729,-2.7782276843406075
1810000,-0.006910721,55.530953380650296,0.18642687797546387,106.70566820671738,198.22431864568318,1.875020980834961,4687.360082149506,180,28.83087396621704,100,47.45750129146651,1.8310548e-08,16.72097945213318,26.768298864364624,9.217861652374268,-162.63468091781942
1820000,-0.0049494705,63.92638633719853,0.12553620338439941,119.74144486927636,210.0719839668975,1.2638201713562012,4714.342434644699,181,26.91435146331787,100,39.587472579348756,4.577637e-09,15.845421075820923,25.524282932281494,8.883216142654419,1.6265496499433256
1830000,-0.0050054207,58.76056266880777,0.12466859817504883,111.6299496945004,190.264473124372,1.2500584125518799,4742.8153965473175,182,28.40219235420227,100,33.7111935983509,-8.392334e-09,16.983619451522827,27.02672505378723,9.20828127861023,34.18975813000358
1840000,-0.0036780122,55.68843263648429,0.11755776405334473,106.70929816212116,202.8307968615297,1.2658202648162842,4770.815532445908,183,27.928813219070435,100,41.15368793081761,-1.373291e-08,16.642409563064575,26.544588804244995,9.060695171356201,-10.649175663864002
1850000,-0.0040473253,58.92827476583988,0.15638279914855957,110.54892383278143,187.92314893327801,1.2854385375976562,4797.894101381302,184,27.0161190032959,100,33.58032096527942,2.4414062e-08,15.96006155014038,25.573615550994873,8.832880735397339,8.66106994344201
1860000,-0.004106842,63.64718843309237,0.23876667022705078,117.91253055716184,216.111558243099,1.4986834526062012,4827.365336418152,185,29.399657249450684,100,41.246996871335924,3.0517577e-09,17.36609411239624,27.657868146896362,9.44227147102356,11.342812220248748
1870000,-0.006867987,60.553833306021424,0.2749192714691162,115.40184722785672,197.49748897455086,1.8996024131774902,4856.209456443787,186,28.7725670337677,100,40.6102408753687,-1.8310548e-08,16.61522102355957,26.596603870391846,9.172224044799805,30.842250608592728
1880000,-0.0055335113,62.807743185287634,0.12714552879333496,117.8405891190827,196.84429976201778,1.7861526012420654,4884.060090780258,187,27.781665086746216,100,33.210882733726045,-4.577637e-09,16.090465307235718,25.86751365661621,8.972028017044067,40.73523174377266
1890000,-0.0047555114,61.985841396398904,0.15790414810180664,117.27410477042773,198.67251608547627,1.2887046337127686,4911.056946516037,188,26.890171766281128,100,31.443623229120703,-1.1444092e-09,15.751455068588257,25.4426429271698,8.902816772460938,24.382183621777575
1900000,-0.0047269654,64.77757265879035,0.13144207000732422,121.614734518114,211.7237123933268,1.2835819721221924,4938.469322681427,189,27.090264797210693,100,31.197894323697053,-0.00025620117,15.962249517440796,25.67442798614502,8.924196720123291,35.75181843431984
1910000,-0.0041955933,63.14112718224969,0.12015938758850098,118.16849807733362,201.90736845381713,1.3060927391052246,4965.463358163834,190,26.92065715789795,100,36.96744554594268,2.0599366e-08,15.884623050689697,25.493664503097534,8.818955659866333,33.67350473359164
1920000,-0.0060373778,66.17349269011795,0.16242671012878418,123.29558813361272,206.31585818990172,1.275897741317749,4992.5663187503815,191,27.030893564224243,100,40.237602215988986,1.8310548e-08,15.985888957977295,25.59179425239563,8.814036130905151,-80.5674364895763
1930000,-0.00464429,63.85693069463391,0.1251368522644043,120.31067600495791,204.035755970221,1.3485958576202393,5019.752997636795,192,27.11435103416443,100,30.426581600813545,-0.00037495117,16.014771699905396,25.639867067337036,8.82909631729126,37.65034960527164
1940000,-0.0026840346,66.13541199994391,0.12680363655090332,122.59987240819898,188.9734146031331,1.297792911529541,5046.3227417469025,193,26.50639247894287,100,34.49798956528809,-1.6784668e-08,15.536168098449707,25.08100414276123,8.776325702667236,11.300880136703794
1950000,-0.0067310515,64.09229418832773,0.1589488983154297,120.70768842533062,197.07639434720318,1.2370786666870117,5072.804427146912,194,26.415337324142456,100,34.09144126246618,-3.0517577e-09,15.567224740982056,25.01863980293274,8.694101095199585,23.879212871458673
1960000,-0.0061852387,65.81263925080782,0.12520337104797363,123.80423921127517,195.90772821450554,1.2905592918395996,5099.332131385803,195,26.455689668655396,100,37.034103209807164,3.3569336e-08,15.6108877658844,25.039085626602173,8.674306392669678,36.1478040940719
1970000,-0.0061966614,67.2006751630761,0.12705421447753906,125.0183156268598,189.85888526421996,1.249316692352295,5125.7801303863525,196,26.36484169960022,100,31.20431905610705,-6.1035155e-09,15.527069807052612,24.987707376480103,8.698340654373169,24.015810998197455
1980000,-0.005653313,68.86538567948833,0.12511277198791504,128.55618229717268,214.98959874244775,1.2676746845245361,5152.199779033661,197,26.355368614196777,100,34.209938293626244,9.918213e-09,15.52521276473999,24.961813926696777,8.667466163635254,33.93994239621745
1990000,-0.0060123964,63.70652751167323,0.13576292991638184,120.61377840142444,204.0737554169583,1.2904698848724365,5178.538392305374,198,26.274320125579834,100,37.33115007049016,-1.2207031e-08,15.461357116699219,24.847230672836304,8.623624324798584,42.373657240177025
2000000,-0.0028375762,69.47858299855648,0.13002514839172363,129.12850462594307,204.31609617606503,1.2552964687347412,5204.824723482132,199,26.214655876159668,100,33.24119460808103,-1.2207031e-08,15.43723201751709,24.828696727752686,8.614546060562134,48.957562887175285
2010000,-0.004027644,67.09751513651933,0.13094186782836914,125.00337926124253,217.27999752703346,1.2914330959320068,5231.313572406769,200,26.416247606277466,100,37.433564269668246,-0.00024745482,15.564765214920044,24.993187427520752,8.664779663085938,20.767192133491385
2020000,-0.007055664,65.69910982482953,0.13301825523376465,123.2997907119263,228.73800462411313,1.282494306564331,5258.246879339218,201,26.860825538635254,100,32.30160370792282,-3.0517577e-09,15.923091650009155,25.44442868232727,8.7335524559021,44.8287962186233
2030000,-0.0032159118,67.65631703722936,0.15020275115966797,125.52746158484571,213.50921251701857,1.5568180084228516,5286.375252485275,202,28.049907207489014,100,34.19896801478153,-2.4414062e-08,16.453729391098022,26.33838677406311,9.065185308456421,49.25316898896787
2040000,-0.003162758,70.36603314615472,0.1406559944152832,131.11139680205372,211.67829290701545,1.1388232707977295,5315.536454439163,203,29.07315754890442,100,37.20522797654064,1.9073486e-10,17.436073780059814,27.79295253753662,9.500705242156982,21.711545842809006
2050000,-0.006857554,69.4006902157039,0.14839696884155273,127.73841075148799,182.09471728207882,1.4292809963226318,5344.950467586517,204,29.342985153198242,100,33.28445141197237,-9.918213e-09,17.492385864257812,27.76462984085083,9.412339925765991,42.39438044530727
2060000,-0.0024545547,65.05029929316488,0.1269209384918213,122.04928920927254,200.4048889145502,1.2150146961212158,5373.805510759354,205,28.793830156326294,100,38.02527974772447,4.577637e-09,17.229780912399292,27.451223850250244,9.368009328842163,14.850100125685145
2070000,-0.0032135956,68.04576423044108,0.14291596412658691,125.87947018856434,211.27920040959418,1.4249780178070068,5403.1960463523865,206,29.31604814529419,100,38.052473395577294,-0.00024993593,17.430827140808105,27.747208833694458,9.461663007736206,-15.214306626572915
2080000,-0.003325641,66.17894459343769,0.15166306495666504,123.85791142581812,198.10456485291581,1.3937406539916992,5432.565804004669,207,29.291826963424683,100,39.40531080006215,6.1035155e-09,17.505125045776367,27.745664834976196,9.396106481552124,20.657033644041014
2090000,-0.0067964173,67.82578035640246,0.1649329662322998,126.4423346740767,200.29017557161941,1.3504910469055176,5462.13085103035,208,29.48631000518799,100,35.65456718741103,-9.155274e-09,17.613179922103882,27.96975064277649,9.489057540893555,40.056241794028956
2100000,-0.0044204546,67.65543762522913,0.12888264656066895,126.86874255807867,198.65548504827078,1.4099009037017822,5490.6471626758575,209,28.45000982284546,100,32.27979435480634,-9.155274e-09,16.907564640045166,26.910232067108154,9.172184467315674,24.558457549263665
2110000,-0.004786194,70.75803638970838,0.2303178310394287,131.59394142537352,221.95183690742815,1.921705722808838,5520.300584077835,210,29.569305896759033,100,34.01960032015582,-1.8310548e-08,17.19305682182312,27.416106700897217,9.351837873458862,22.946825995276992
2120000,-0.006124499,66.51478496570277,0.15585541725158691,124.80363139790482,183.16358222694976,1.5652992725372314,5548.5639731884,211,28.1900577545166,100,31.592895677628306,1.8310548e-08,16.50609564781189,26.467751026153564,9.136462688446045,42.06404002373003
2130000,-0.0066466248,69.36636215157186,0.16296148300170898,129.17072139695696,210.91392280328205,1.4404897689819336,5577.447954177856,212,28.768864631652832,100,34.957351975736195,-7.629395e-09,17.13020420074463,27.16422724723816,9.206761121749878,36.455652193907184
2140000,-0.003809195,67.71920539585672,0.16387176513671875,126.61467764119274,223.931595777997,1.4148662090301514,5606.606736898422,213,29.07752537727356,100,32.602451885154395,-2.4414062e-08,17.35260534286499,27.497530698776245,9.30299973487854,43.684050639450696
2150000,-0.0030392131,71.9583872749807,0.13607287406921387,134.1078178139876,204.3577202441395,1.4760637283325195,5636.259012937546,214,29.55577540397644,100,34.087081614201786,-7.6293943e-10,17.623510122299194,27.942776679992676,9.468016862869263,34.47943973818289
2160000,-0.009978163,65.31814759327862,0.13734817504882812,122.76044582226936,197.26159087067788,1.3803865909576416,5664.986123323441,215,28.632572889328003,100,34.43801245424335,9.918213e-09,17.10129165649414,27.11406683921814,9.192794561386108,44.241922849003764
2170000,-0.007669867,68.48393041190329,0.14511656761169434,128.2818745179301,205.22788372787028,1.403719186782837,5694.130055427551,216,29.062571048736572,100,33.55837228604105,1.525879e-08,17.35965585708618,27.5128173828125,9.319200038909912,43.56590629926078
2180000,-0.0036388745,68.6608426935436,0.16888093948364258,127.8789835371132,216.31597623025945,1.4307653903961182,5723.087310791016,217,28.88437843322754,100,32.6755477847195,7.6293943e-10,17.216703414916992,27.28371787071228,9.219107866287231,34.764909638894494
2190000,-0.007931195,64.80670697542773,0.13788914680480957,122.08249881793114,204.7020841837367,1.4560496807098389,5752.324428319931,218,29.150920867919922,100,36.103752314476345,1.2207031e-08,17.32161521911621,27.555994033813477,9.37451958656311,-16.220036208458964
2200000,-0.0045316466,65.31107518684581,0.13488364219665527,121.68934469814704,221.45441971292595,1.4571294784545898,5781.527240276337,219,29.131857872009277,100,40.22867448159148,1.8310548e-08,17.35372018814087,27.53843903541565,9.340600728988647,11.518522347896193
2210000,-0.014582103,72.88653385996186,0.1468191146850586,133.77393855501057,205.2252267253515,1.4748775959014893,5810.318052768707,220,28.718023538589478,100,34.12722464608786,1.525879e-08,17.022987127304077,27.09518814086914,9.235310077667236,52.88722204782568
2220000,-0.0007339569,68.77820644392514,0.15654301643371582,127.70526166550896,211.10937769354598,1.4050219058990479,5839.551609992981,221,29.152033805847168,100,41.15274925189909,3.0517577e-09,17.38599729537964,27.589536428451538,9.363734722137451,29.587179685240933
2230000,-0.008139655,67.7845686110594,0.15443754196166992,125.65595410714025,196.6622985110034,1.2605674266815186,5868.7377462387085,222,29.109206914901733,100,32.16951792500158,-3.051758e-08,17.473695278167725,27.693273305892944,9.380539894104004,23.88732593191522
2240000,-0.003757837,71.6898400445816,0.1975562572479248,132.0858905380031,203.1939329393962,1.3828251361846924,5898.130861282349,223,29.324963808059692,100,32.574907521388155,1.6784668e-08,17.520948886871338,27.74343729019165,9.385087251663208,38.08106692413496
2250000,-0.005266986,69.5227151509776,0.13423919677734375,126.87001261463207,188.61126875525449,1.2970409393310547,5926.801707267761,224,28.597328186035156,100,35.06367797388539,1.8310548e-08,17.040311574935913,27.165295362472534,9.286520004272461,3.0007821563996813
2260000,-0.004264151,68.64207553362158,0.16430425643920898,127.56538179917477,190.7801701068882,1.5104432106018066,5955.875581979752,225,29.00702714920044,100,38.20223913180838,-1.5258789e-09,17.23933458328247,27.33094549179077,9.2576265335083,-35.47527990586015
2270000,-0.006304397,66.58611496641556,0.14305806159973145,124.22359678937035,203.90825404851503,1.394599199295044,5985.60803604126,226,29.616601943969727,100,34.97759608070618,4.9591065e-09,17.773202180862427,28.07814383506775,9.454830884933472,-13.903428391484871
2280000,-0.0041857576,64.67161485479238,0.13321852684020996,121.41716965891939,204.46349415758613,1.288661241531372,6014.20619392395,227,28.525266647338867,100,41.64695534069658,-0.0004921936,17.0184805393219,27.102538108825684,9.247238159179688,-16.94478092938403
2290000,-0.0028827195,65.76073549272212,0.15932846069335938,124.06460942669887,188.84618473501956,1.4062755107879639,6043.421938896179,228,29.144489765167236,100,37.43592311163167,-6.1035155e-09,17.3639018535614,27.577955961227417,9.370670795440674,-47.412272679780315
2300000,-0.0047684754,71.35947865749398,0.16658973693847656,131.24750506254202,211.4283948396349,1.5566604137420654,6072.0579829216,229,28.550986528396606,100,36.961019408106864,3.0517577e-09,16.802501678466797,26.82694125175476,9.195108413696289,33.82117290563443
2310000,-0.0038194703,69.73574982571951,0.15280580520629883,130.82816768183238,203.8396540286818,1.4687201976776123,6101.545538187027,230,29.41698932647705,100,38.069092330683205,9.536743e-09,17.51548671722412,27.79430341720581,9.430634021759033,12.597501016608103
2320000,-0.005392791,73.82982415004432,0.15283465385437012,136.0641028033777,209.32775597912527,1.3504860401153564,6130.222170114517,231,28.606504201889038,100,33.50094379840827,4.9591065e-09,17.02763819694519,27.102518796920776,9.253179788589478,47.381443629542446
2330000,-0.0045292205,67.7603841015748,0.1316521167755127,124.89331011433518,191.9844664696327,1.261955976486206,6158.619744777679,232,28.3117356300354,100,34.84118149331656,1.8310548e-08,16.85762357711792,26.917340993881226,9.21463656425476,25.862968189980162
2340000,-0.006281143,71.46810630029876,0.13015031814575195,132.72403158900792,232.55081695902862,1.3601925373077393,6187.657713890076,233,28.972412109375,100,33.29611968785297,-6.866455e-09,17.24629020690918,27.481338262557983,9.383726358413696,56.978677737129146
2350000,-0.0029821533,75.26237769911364,0.18437409400939941,137.501336422318,205.19450835193496,1.5349688529968262,6216.488695383072,234,28.76095938682556,100,30.38752670704843,1.8310548e-08,16.981555938720703,27.0407497882843,9.226664543151855,65.58185885336111
2360000,-0.0029909448,74.18866751082572,0.20002293586730957,135.65614554169565,215.73384517910344,1.6693353652954102,6245.405796766281,235,28.83252787590027,100,30.942434661352248,-5.340576e-09,16.888022661209106,26.961631536483765,9.23566460609436,61.17819751678425
2370000,-0.003519883,68.83383434883062,0.20716261863708496,128.1586808124015,195.08940183653178,1.9384238719940186,6274.3162450790405,236,28.851118564605713,100,31.15886735019512,1.373291e-08,16.70894432067871,26.70426869392395,9.159091711044312,51.89705078225969
2380000,-0.0038035614,70.98450973534125,0.13739776611328125,130.39442407300305,220.47140272447143,1.4120068550109863,6301.604731798172,237,27.220138549804688,100,35.99539373796827,-1.2207031e-08,15.958134412765503,25.66976809501648,8.914853572845459,24.287074238242674
2390000,-0.003227774,71.6066060404969,0.15673422813415527,131.88216667458724,205.3684218472259,1.4997804164886475,6331.817915678024,238,30.130417823791504,100,37.63852855385181,1.2207031e-08,18.060909509658813,28.47301483154297,9.548389673233032,14.968555763163383
2400000,-0.003321646,73.32355620644472,0.2055356502532959,133.60866982058326,212.06114811643715,1.4693927764892578,6360.0410895347595,239,28.138911724090576,100,29.40355161492938,-3.3569336e-08,16.616639852523804,26.46311640739441,9.027880668640137,45.0214661904992
2410000,-0.002138472,68.7032115206451,0.18139410018920898,126.21533143903481,204.71676904610823,2.037832260131836,6389.070469379425,240,28.947678565979004,100,34.1100648271855,3.0517577e-09,16.68988037109375,26.726978063583374,9.20417046546936,37.45236597707322
2420000,-0.0047705723,70.62158583000802,0.13742351531982422,128.84685041429162,213.63826120857416,1.446345567703247,6416.263560771942,241,27.097018718719482,100,36.22515552960917,-7.820129e-09,15.818187475204468,25.511911869049072,8.905613899230957,32.22465268831831
2430000,-0.008100159,69.74576882792614,0.19413232803344727,128.74259054398664,208.25737804729332,1.3988323211669922,6445.62527179718,242,29.284011602401733,100,35.220762475123955,1.8310548e-08,17.450743436813354,27.690320253372192,9.374894618988037,44.33193770433431
2440000,-0.0014116394,67.68143939666717,0.1370561122894287,124.30353517194361,197.3673808345598,1.4628818035125732,6473.597711801529,243,27.907386779785156,100,36.272516280347126,-2.4414062e-08,16.380188703536987,26.30666160583496,9.103662729263306,28.52422826075909
2450000,-0.0053154053,74.51415390060829,0.1636648178100586,136.7238920069634,218.32766515250154,1.2939229011535645,6502.651033401489,244,28.975894689559937,100,36.359710937596255,2.4414062e-08,17.258952856063843,27.516650438308716,9.41458773612976,38.08920438826469
2460000,-0.002726532,71.1444978324933,0.13567399978637695,130.91227738541107,192.81364164099813,1.2298905849456787,6530.431452989578,245,27.70918869972229,100,35.60925704937208,1.2207031e-08,16.461214542388916,26.3427414894104,9.082425117492676,36.21163060387167
2470000,-0.008837726,70.38008306511752,0.15676212310791016,128.74224830469475,214.67362461637234,1.4653942584991455,6558.206196308136,246,27.692293882369995,100,39.27056392973647,3.0517577e-09,16.306397199630737,26.069318532943726,8.95609426498413,17.839792328333036
2480000,-0.0072015044,75.39378641150955,0.13541245460510254,137.34800026539665,218.64697235058452,1.3238160610198975,6587.575866699219,247,29.299181938171387,100,34.564061800165724,3.0517577e-09,17.509445428848267,27.83869242668152,9.469152212142944,48.39094414428686
2490000,-0.010253302,74.5245864503683,0.16246247291564941,136.02873819202216,209.02633561374904,1.3216893672943115,6615.855984210968,248,28.216347455978394,100,34.72618671890238,3.0517577e-09,16.756357669830322,26.731377601623535,9.146636724472046,28.996562643862752
2500000,-0.0055254945,72.17886604711191,0.160858154296875,131.68139405678178,225.32354377602044,1.2421338558197021,6644.747920036316,249,28.816940307617188,100,35.58577353853973,-3.0517577e-09,17.262700080871582,27.413147449493408,9.302244901657104,39.8782273899463
2510000,-0.005566733,76.10933726084883,0.1212010383605957,138.18766620184385,209.1300292552685,1.3152058124542236,6674.03783249855,250,29.210047960281372,100,36.41717183615197,2.89917e-08,17.48985743522644,27.772902727127075,9.426963806152344,47.940564152092826
2520000,-0.004095007,73.21099192798584,0.13846755027770996,133.75371244976083,198.76334117502228,1.305788278579712,6701.0871758461,251,26.966920137405396,100,33.134414328475025,-2.4414062e-08,15.935978412628174,25.521892786026,8.798420667648315,44.10054977942454
2530000,-0.006266833,70.37839934111122,0.12465119361877441,130.0959926853358,228.29412594159305,1.2716586589813232,6727.679260015488,252,26.521175861358643,100,38.434194050650234,-6.1035155e-09,15.677582740783691,25.124173879623413,8.679516077041626,-18.92129040533362
2540000,-0.006293498,72.2154194064961,0.13439249992370605,132.41772088154792,200.60938742006473,1.2867541313171387,6754.280798196793,253,26.53472876548767,100,32.2379397338457,-3.0517577e-09,15.666648864746094,25.112799644470215,8.677809238433838,45.799863993413446
2550000,-0.008239227,69.4041915525669,0.11827516555786133,128.4886837242882,192.66640090657555,1.2684192657470703,6780.787173509598,254,26.434683799743652,100,32.004638960858166,9.155274e-09,15.639337062835693,25.047170639038086,8.63059115409851,25.161192009191197
2560000,-0.005120822,71.80019798140586,0.17294883728027344,131.79929906316792,201.7961562969822,1.2734928131103516,6807.662122011185,255,26.79853844642639,100,37.81242134028233,-1.2207031e-08,15.864050149917603,25.351073503494263,8.70638394355774,6.237029814582359
2570000,-0.0063840332,73.49786638354296,0.13109350204467773,135.7224956689351,205.36202132217758,1.261777639389038,6834.750485420227,256,27.014109134674072,100,32.69127232957647,1.2207031e-08,16.034785985946655,25.619635105133057,8.802574634552002,19.163244544110277
2580000,-0.002548081,73.23107110111847,0.13307499885559082,135.0944519964132,206.74786410382686,1.2281913757324219,6860.005478858948,257,25.180538654327393,100,32.54193190466645,-0.00013805085,14.757235288619995,23.818477153778076,8.334368467330933,50.08680370422017
2590000,-0.0032535347,69.34761888573512,0.14583778381347656,130.18257158665313,198.1508400278021,1.481675148010254,6886.300142288208,258,26.22479748725891,100,31.108082187089217,3.0517577e-09,15.329357147216797,24.596460342407227,8.510891437530518,58.20754522437889
2600000,-0.007267392,72.06159698724353,0.16347575187683105,132.07156304170502,203.9629816489866,1.5194687843322754,6915.690041780472,259,29.30501413345337,100,32.10740191334773,-2.4414062e-08,17.455648183822632,27.621339559555054,9.333338260650635,55.419899566079
2610000,-0.0063655367,71.67719116573195,0.13741493225097656,131.44947979181833,224.0474795808694,1.4870436191558838,6944.689001321793,260,28.91620445251465,100,36.2064462278251,-3.0517577e-09,17.134411096572876,27.29097843170166,9.304853916168213,37.382162924151935
2620000,-0.0056684692,69.63787019856747,0.1325995922088623,128.11353427489246,221.2734255312581,1.387519121170044,6974.194167852402,261,29.434298753738403,100,34.5067841881681,1.2207031e-08,17.580633401870728,27.913445472717285,9.469408512115479,37.16524896911064
2630000,-0.0039421874,71.27803202891683,0.12737298011779785,130.52741229923794,209.42228246930026,1.2936780452728271,7003.189616918564,262,28.918295860290527,100,36.02954204951708,-2.4414062e-08,17.276894569396973,27.495791912078857,9.375391244888306,9.190948629682273
2640000,-0.011026632,72.9190262392745,0.12829327583312988,134.64475105744458,228.76068766841678,1.5223772525787354,7032.819064378738,263,29.560349702835083,100,33.96096476148988,-1.4591217e-08,17.65215802192688,27.90851330757141,9.408947229385376,47.580315640745454
2650000,-0.008159762,74.88808101683193,0.17362642288208008,136.98231877833265,220.87015698533034,1.372565507888794,7061.725073814392,264,28.837210416793823,100,32.63827758184251,-0.001163263,17.17440366744995,27.290406227111816,9.282131910324097,20.22898052767105
2660000,-0.005833399,75.77224226943677,0.16287827491760254,139.37663805330948,225.77561858280274,1.4162569046020508,7091.2495794296265,265,29.455445051193237,100,34.493897609588686,6.866455e-09,17.53547501564026,27.875597953796387,9.48406171798706,37.211850262452415
2670000,-0.0051149656,78.47989308742721,0.12911343574523926,142.11008085537097,227.01512631704378,1.3777008056640625,7120.319154500961,266,28.983750104904175,100,29.300219279546344,-1.2207031e-08,17.35326623916626,27.476240634918213,9.282135486602783,64.96111731408881
