train-StdReturn,Time,train-AverageDiscountedReturn,train-MinReturn,LossAfter,train-PolicyExecTime,Time-Optimization,train-AverageReturn,train-NumTrajs,train-EnvExecTime,n_timesteps,LossBefore,Itr,train-MaxReturn,Time-SampleProc,ItrTime,Time-Sampling
32.43743355000802,4621.631063938141,82.4141177806726,64.98094766691494,-0.006371739,13.96586275100708,1.0887274742126465,147.42547497156406,100,8.497258186340332,1870000,-1.0451874e-05,186,239.44913835790632,0.11911249160766602,24.375385999679565,23.165742874145508
30.62688627937001,4646.35120844841,80.77095037099159,69.03226224188603,-0.011118084,14.187108039855957,1.1090378761291504,145.16453097787712,100,8.528106451034546,1880000,-1.0429085e-05,187,232.86095181944776,0.12872028350830078,24.652584075927734,23.413014888763428
38.868114967205585,4670.819800853729,88.1289758898694,49.34751205326909,-0.013181412,14.02370548248291,1.1087312698364258,158.01417556333334,100,8.431055545806885,1890000,-1.0393668e-05,188,227.83326664592042,0.13835358619689941,24.400083780288696,23.15220808982849
33.78054457850617,4695.591504812241,85.59670108747632,37.41039904312081,-0.008946122,14.251456022262573,1.1158277988433838,153.1656174153876,100,8.469460248947144,1900000,-1.0379109e-05,189,227.6940958663104,0.14687609672546387,24.69385600090027,23.43032431602478
33.89191341185254,4720.361754655838,88.11514178028273,76.58197497239442,-0.006563171,14.197927236557007,1.14213228225708,157.2953028267752,100,8.519556283950806,1910000,-1.0373625e-05,190,232.07273461943456,0.13388347625732422,24.699825763702393,23.42293906211853
39.233040602168636,4744.850795984268,89.34636272897149,54.71401642476346,-0.011131018,14.058607339859009,1.1021754741668701,158.95901366772569,100,8.429863691329956,1920000,-1.0320539e-05,191,249.24195893619228,0.11962294578552246,24.413031816482544,23.190436124801636
31.556838119981094,4770.379729509354,91.80461454399838,87.25058764277955,-0.011683727,14.468490600585938,1.5622138977050781,164.33215061354554,100,8.543306112289429,1930000,-1.030258e-05,192,248.0096130784786,0.1664278507232666,25.467726707458496,23.737806797027588
33.548705650282514,4799.581348896027,92.29986564231245,62.19368492243086,-0.008942427,17.185627698898315,1.3270986080169678,163.55985500919147,100,9.626571655273438,1940000,-1.0260943e-05,193,235.75270456168093,0.14111614227294922,29.12792706489563,27.658916473388672
35.451847831337425,4826.024222135544,89.27122537173186,52.809041502094935,-0.0077101435,15.206799030303955,1.2735626697540283,159.74713409350798,100,8.97522759437561,1950000,-1.0218471e-05,194,246.7466927302025,0.1482677459716797,26.36741018295288,24.944088220596313
37.790652581990514,4851.354250907898,94.18992287968884,54.040511986015325,-0.009546062,14.53920865058899,1.1471340656280518,168.42137398435224,100,8.700490713119507,1960000,-1.0195231e-05,195,235.38171111564728,0.13763022422790527,25.244974374771118,23.959395170211792
32.3210604096051,4876.53565120697,92.45607438630793,77.61758215155358,-0.010292664,14.380276203155518,1.2574102878570557,166.35367503373016,100,8.562552452087402,1970000,-1.017113e-05,196,241.10962851613417,0.18692731857299805,25.109729290008545,23.663782596588135
33.58985055666108,4902.23962020874,90.45340475674459,61.60020436566235,-0.011546208,14.523257970809937,1.5010881423950195,161.17420538926157,100,8.689084768295288,1980000,-1.0138589e-05,197,239.17202962626953,0.1998002529144287,25.628968000411987,23.926304578781128
34.86704620598343,4927.554152965546,88.70478367839922,54.58724479520578,-0.012152286,14.125928401947021,1.6649503707885742,158.61159463158657,100,8.520988464355469,1990000,-1.0121488e-05,198,252.13799263460447,0.22209715843200684,25.251048803329468,23.362306833267212
32.621417702946204,4952.881366491318,94.91304860863093,53.91988493847869,-0.011861168,14.126234769821167,1.7443516254425049,168.38647828469107,100,8.533594846725464,2000000,-1.0087918e-05,199,262.2184851869515,0.13618111610412598,25.256945610046387,23.375396251678467
34.72851115249437,4978.140597581863,95.5545895094032,81.87647117696774,-0.010325588,14.271915912628174,1.507310390472412,170.82123360489823,100,8.530908346176147,2010000,-1.0061661e-05,200,240.45572739899316,0.12130188941955566,25.15425705909729,23.524346590042114
33.00600040250546,5003.140099287033,93.48890878017282,82.92484820230939,-0.0044892384,14.252104997634888,1.2646219730377197,166.31413226558433,100,8.54427194595337,2020000,-1.0036875e-05,201,238.78484137265542,0.13341999053955078,24.9084255695343,23.50841212272644
34.645210692156226,5028.326350450516,95.53286606519428,59.2160183088538,-0.010235075,14.445566415786743,1.1327133178710938,170.73745519091818,100,8.661189079284668,2030000,-1.00088155e-05,202,259.69659541989404,0.13452553749084473,25.095001459121704,23.825457334518433
35.12833665334462,5053.67547249794,92.44223644715441,59.93440967173538,-0.010775764,14.60755443572998,1.1662876605987549,165.7523788077165,100,8.648036241531372,2040000,-1.0002843e-05,203,264.4026410528509,0.13274526596069336,25.287224054336548,23.987420082092285
36.04436443674749,5079.126058101654,94.37924681113516,67.56679533462061,-0.010673684,14.64896845817566,1.1765174865722656,168.05043261399612,100,8.682690858840942,2050000,-9.975758e-06,204,275.6539770950178,0.14003634452819824,25.380362510681152,24.063055753707886
38.20013489037128,5104.44039440155,93.59532018331696,49.02264325426362,-0.009916671,14.566129207611084,1.1756751537322998,166.734782349747,100,8.645930051803589,2060000,-9.932246e-06,205,256.81624040048007,0.12324166297912598,25.2366361618042,23.937001705169678
32.649151457615126,5130.075586080551,93.99796525244095,69.96172833060277,-0.008841706,14.813100576400757,1.1733591556549072,167.85215382412184,100,8.69794487953186,2070000,-9.9443505e-06,206,235.4955655457955,0.1328885555267334,25.559754371643066,24.252711534500122
35.71635841983944,5155.435983419418,90.39189449720652,57.831654093705005,-0.008606294,14.677621841430664,1.12530517578125,161.2697441660477,100,8.615143299102783,2080000,-9.9072195e-06,207,236.70572913532524,0.1400916576385498,25.28879189491272,24.022208213806152
32.202782138043474,5180.639618396759,96.4355776131967,61.267601781292896,0.00037896162,14.52416729927063,1.135908603668213,171.7842069265564,100,8.626257181167603,2090000,-9.870877e-06,208,246.54680062447227,0.12265491485595703,25.13387155532837,23.874494791030884
