n_timesteps,LossBefore,train-StdReturn,train-EnvExecTime,Itr,LossAfter,train-AverageReturn,ItrTime,Time-SampleProc,train-MinReturn,Time-Optimization,train-AverageDiscountedReturn,train-NumTrajs,train-PolicyExecTime,Time,Time-Sampling,train-MaxReturn
1120000,3.0517577e-09,1.4068494248528505,8.974539279937744,111,-0.002094992,34.630895567287986,24.878439903259277,0.10912942886352539,31.212296228707615,1.0573158264160156,26.918293640302245,100,14.044304847717285,2785.1619465351105,23.71121048927307,38.28703898472301
1130000,1.373291e-08,1.8344175083714427,8.989256381988525,112,0.0071373703,34.60685311649579,25.005342960357666,0.11490249633789062,30.39748470190547,1.0938003063201904,26.858350432624434,100,14.109178304672241,2810.226663827896,23.795897483825684,38.11365674569024
1140000,3.8146974e-09,1.4484288796733378,8.941654443740845,113,0.019290756,34.68490112218129,24.9166202545166,0.10701131820678711,30.4703595882187,1.0698590278625488,26.971857084560508,100,14.09212875366211,2835.200693130493,23.739156484603882,37.67550988405661
1150000,-4.577637e-09,1.3630983908792504,8.986379861831665,114,0.0013766143,34.4669066003318,24.96085476875305,0.13591742515563965,31.38772212951134,1.0607738494873047,26.71648120618328,100,14.075435400009155,2860.224867105484,23.763386487960815,37.81660371568777
1160000,0.02474788,1.4350577689657362,9.006184101104736,115,0.0023573593,34.56484494119607,25.033705949783325,0.14252781867980957,31.074571348652817,1.064992904663086,26.77504177148877,100,14.121466159820557,2885.316650867462,23.825490713119507,38.018168448063626
1170000,1.5258789e-09,1.3927555032633807,8.998559951782227,116,-0.0010975265,34.78349819389803,24.932737350463867,0.13383769989013672,32.10676320088924,1.0644195079803467,27.00190947085342,100,14.031626224517822,2910.3103206157684,23.733834266662598,38.001076571722464
1180000,0.007739171,1.3692348851080327,8.969067096710205,117,-0.0012155197,34.53124705019846,24.903400659561157,0.11040425300598145,31.552287875315965,1.0753471851348877,26.744128296786908,100,14.051819801330566,2935.281034708023,23.7167546749115,38.04355652264691
1190000,8.773804e-09,1.5718936045862768,8.948980808258057,118,-0.0007166568,34.53372207101361,24.985583543777466,0.13234972953796387,31.8843756506469,1.0790519714355469,26.75213232225328,100,14.132853269577026,2960.330890893936,23.7733952999115,38.625708060616056
1200000,1.373291e-08,1.380586206394302,9.154972314834595,119,0.002299054,34.4959820892771,25.34759831428528,0.10994148254394531,31.224806821443682,1.0379467010498047,26.721181181721605,100,14.328720808029175,2985.7381415367126,24.198955535888672,37.42917670093813
1210000,1.8310548e-08,1.4242580192312475,8.972601175308228,120,0.0001733612,34.256315946177416,24.89230465888977,0.10735893249511719,31.37038004607456,1.078460693359375,26.545087671559443,100,14.039737462997437,3010.696243286133,23.705889463424683,37.76508256903776
1220000,6.1035155e-09,1.5836490992491647,8.932982206344604,121,-0.0023690467,34.38551615304954,24.899224281311035,0.18110060691833496,31.397987890567812,1.121018648147583,26.625102227023778,100,13.972591161727905,3035.656432390213,23.59574317932129,38.33363719088827
1230000,1.2969971e-08,1.543193157830817,8.85504412651062,122,-0.00017797775,34.7169385977146,24.881917476654053,0.1705796718597412,31.749727319044624,1.3556067943572998,26.93493018336925,100,13.811219692230225,3060.5990681648254,23.354976415634155,38.256128065217794
1240000,-1.525879e-08,1.425490280977554,8.85220456123352,123,-0.0028400086,34.49496075551734,24.9036226272583,0.15738463401794434,31.72713380066632,1.6266191005706787,26.7036323877615,100,13.589900970458984,3085.564558029175,23.118504524230957,38.06162367768999
1250000,4.577637e-09,1.3166767048400025,8.823907136917114,124,-0.0010415375,34.572901090530515,25.061485767364502,0.16051578521728516,31.085888428281688,1.665116310119629,26.789132739698733,100,13.727745056152344,3110.693009376526,23.234763383865356,38.182206931905874
1260000,1.1444092e-08,1.544981706722153,8.855452299118042,125,0.00012255555,34.726002094492905,25.106329441070557,0.13962388038635254,31.106798083444154,1.6935715675354004,26.88560550786769,100,13.731387376785278,3135.8521876335144,23.272312879562378,38.219768567481275
1270000,-3.0517577e-09,1.5262456267074545,8.884994506835938,126,0.007557476,34.634480125647144,24.91554355621338,0.10826730728149414,30.624921221830757,1.5425221920013428,26.811105457339696,100,13.693031787872314,3160.846702814102,23.263999462127686,38.442345715299886
1280000,-6.1035155e-09,1.40041762568858,8.855056047439575,127,0.0056757964,34.90090804245255,24.876896858215332,0.14667415618896484,31.030806190892473,1.4487223625183105,27.060970594247806,100,13.732712030410767,3185.810481071472,23.280701398849487,38.018158408952694
1290000,-6.1035155e-09,1.593744877594823,8.872499704360962,128,0.0008639076,34.623910340047026,24.93033742904663,0.14775753021240234,31.293969037365176,1.3781492710113525,26.79359304903583,100,13.848834037780762,3210.8221402168274,23.403538942337036,37.98878697449119
1300000,-6.1035155e-09,1.505646626494915,8.886169910430908,129,0.0009188904,34.7979962297086,24.67280888557434,0.1332111358642578,31.340231656830934,1.0826003551483154,26.93058933758489,100,13.886332273483276,3235.5789840221405,23.455687046051025,38.34835453888706
1310000,-1.5258789e-09,1.3008708895156522,8.940360069274902,130,0.0063164933,34.55861227301605,24.825121879577637,0.10835456848144531,31.479337160823956,1.0573716163635254,26.716350650430986,100,14.033248901367188,3260.496463537216,23.65736722946167,37.83335493031892
1320000,1.5258789e-09,1.6437152734227705,8.982273578643799,131,0.006362338,34.30016700826339,24.999159336090088,0.11611247062683105,30.200233959710307,1.0629968643188477,26.437606545241497,100,14.140635251998901,3285.5514438152313,23.819278240203857,37.954588540683226
1330000,0.00018202515,1.5262286598221233,8.913321495056152,132,-0.002887387,34.73308988145008,24.822428941726685,0.11111903190612793,30.540067680611777,1.0867109298706055,26.827158727167543,100,14.02442193031311,3310.432591199875,23.623788356781006,38.529115270931015
1340000,1.8310548e-08,1.3827697310057,8.960519790649414,133,8.833771e-05,34.75861972763642,24.925767421722412,0.12090611457824707,31.012227719375655,1.0459532737731934,26.85486905139459,100,14.094183444976807,3335.427566051483,23.757930517196655,37.622208107139635
1350000,-3.0517577e-09,1.6817914429973024,9.025236129760742,134,0.0028707765,34.66747576110995,25.08211612701416,0.10609316825866699,30.79416344935083,1.0751383304595947,26.806018089401615,100,14.17357850074768,3360.566643476486,23.90027379989624,37.98900032958003
1360000,-1.449585e-08,1.4919494455911033,8.962077379226685,135,-0.0012612427,34.71186769564304,24.982056617736816,0.1406083106994629,31.21191853776982,1.0466642379760742,26.89079120999359,100,14.134456872940063,3385.6085121631622,23.794053316116333,37.82171427028693
1370000,3.0517577e-09,1.4305456882508554,8.935784101486206,136,0.00020903931,34.66498155983951,24.956579446792603,0.11104702949523926,31.886158431082382,1.0955193042755127,26.827687926597754,100,14.123357057571411,3410.630145549774,23.74940276145935,38.210758831911775
1380000,-3.0517577e-09,1.3324551242060307,8.95363163948059,137,0.0031414907,34.828600188846096,24.966068267822266,0.1082296371459961,31.824131714650754,1.0917479991912842,26.97657410737038,100,14.120463848114014,3435.661602497101,23.76543164253235,37.649438789341694
1390000,5.340576e-09,1.4750031286542988,8.972876787185669,138,-0.00072189333,34.88126912142231,24.964590787887573,0.10644769668579102,30.6237269935084,1.0623648166656494,27.00003561316141,100,14.108264207839966,3460.6948635578156,23.795035362243652,38.412190236294144
1400000,3.0517577e-09,1.5519488971616318,9.003242015838623,139,0.00045026856,34.94024460544622,25.014079332351685,0.11436247825622559,31.306551865268975,1.0573065280914307,27.024583932132813,100,14.145581007003784,3485.768363714218,23.841710567474365,38.6511540967533
1410000,-4.577637e-09,1.5730257173925977,8.877716779708862,140,-0.0008582653,34.824484053114496,24.847981691360474,0.1198737621307373,31.581783271636183,1.0779364109039307,26.951545681731275,100,14.077623128890991,3510.677807331085,23.649274587631226,37.84272357246841
1420000,-1.5258789e-09,1.4087346070491171,8.888485431671143,141,0.0027514938,34.62154731197981,24.79532241821289,0.11250758171081543,31.713597203236485,1.0921728610992432,26.782634418406328,100,14.008320093154907,3535.532127380371,23.589837789535522,37.9705999064315
1430000,-2.1362304e-08,1.4947925289615127,9.021642684936523,142,-0.00070801086,34.73501245635785,24.916518211364746,0.14264750480651855,30.82251262719806,1.0733067989349365,26.927910324345593,100,13.98989748954773,3560.51197886467,23.699857711791992,38.61072338162186
1440000,3.0517577e-09,1.510541560480849,8.982117414474487,143,0.009351242,34.67817497250406,24.887290000915527,0.10912036895751953,31.348564745552682,1.0831732749938965,26.875142422685457,100,14.017783880233765,3585.4628627300262,23.694274425506592,37.992663075279914
1450000,1.2207031e-08,1.5674288344549043,8.996384620666504,144,0.022792147,34.36246946642704,24.966596841812134,0.11072468757629395,30.76400782819138,1.0575487613677979,26.572696483869933,100,14.08062744140625,3610.4898824691772,23.797669887542725,38.66261205463806
1460000,1.2207031e-08,1.6719810645593682,9.01226019859314,145,0.005111374,34.69050628788546,25.083048343658447,0.10877346992492676,30.672671782997547,1.0992813110351562,26.885432958321186,100,14.154211521148682,3635.6328477859497,23.87433695793152,38.920930541751225
1470000,-3.0517577e-09,1.5154301052958612,8.956125974655151,146,0.012406882,34.6296036272145,25.001203775405884,0.10654878616333008,30.680206238377487,1.0715699195861816,26.819352469549813,100,14.167581796646118,3660.6977546215057,23.82115650177002,38.36246158544478
1480000,-1.1444092e-08,1.4908664334085275,8.907860279083252,147,0.011911163,34.6251971490774,24.879127264022827,0.13491249084472656,31.173161970521882,1.0763072967529297,26.78233009375846,100,14.069820642471313,3685.637199640274,23.66719889640808,38.65194888938474
1490000,-1.5258789e-09,1.3268619538778579,8.96720552444458,148,0.0043851724,34.503476117474264,24.944182872772217,0.10756039619445801,31.3196735742698,1.0950226783752441,26.721529552208285,100,14.078092098236084,3710.6440422534943,23.740832328796387,37.86253041847345
1500000,0.01242836,1.2535095398572147,8.960225820541382,149,0.006250116,34.71179287921063,24.835810661315918,0.11035919189453125,32.05056900941988,1.0770883560180664,26.910039132160197,100,13.99992299079895,3735.540299654007,23.647653341293335,38.14153919902763
1510000,-4.577637e-09,1.5193058376722468,8.96948504447937,150,0.00323083,34.403258491070154,24.8953275680542,0.13489580154418945,30.920237387519503,1.0556890964508057,26.61514325964085,100,14.031318187713623,3760.4995243549347,23.70392656326294,38.653195703895676
1520000,-6.1035155e-09,1.5110557119445753,8.937007188796997,151,0.0011610534,34.71412386919629,24.88045358657837,0.11572480201721191,31.217434527604652,1.0481228828430176,26.871268936705416,100,14.087912559509277,3785.4372868537903,23.715975761413574,38.5747850644766
1530000,4.577637e-09,1.5992439998868087,8.94894027709961,152,0.0030717377,34.727302879990816,24.9737651348114,0.1268453598022461,31.080920537639297,1.1038284301757812,26.874511723890095,100,14.096194744110107,3810.4683227539062,23.742276668548584,38.430556355782535
1540000,-3.4332275e-09,1.4410558152536173,8.931109428405762,153,0.0034977684,34.66962902032089,24.895252466201782,0.12162137031555176,31.26179703611206,1.079820156097412,26.81651357057801,100,14.06627082824707,3835.4226121902466,23.693203926086426,37.82727579883879
1550000,6.1035155e-09,1.496908619184745,8.996692895889282,154,0.006675235,34.86201914405917,25.050135135650635,0.11298155784606934,30.27116308074882,1.063260793685913,27.004228954824775,100,14.183428287506104,3860.5364797115326,23.87307357788086,37.98083672327252
1560000,1.8310548e-08,1.4417350631731358,8.97046446800232,155,0.0044025755,34.70646468372363,24.924142599105835,0.12127232551574707,32.05459901748314,1.0995383262634277,26.873260256309127,100,14.043478965759277,3885.51930642128,23.702584981918335,38.348200718203955
1570000,-6.1035155e-09,1.553162884619374,9.013965368270874,156,-0.0021945434,34.70920949318303,25.135581731796265,0.11202192306518555,31.050675383694887,1.0827581882476807,26.921213048206212,100,14.232223272323608,3910.720359802246,23.940048933029175,37.50677913206225
1580000,-6.1035155e-09,1.6397732325308425,8.955572128295898,157,0.0057755983,34.89039545756205,25.03459858894348,0.11161112785339355,31.572905125276314,1.065478801727295,27.06332548168858,100,14.20133900642395,3935.8174743652344,23.85673952102661,39.263419308210445
1590000,1.8310548e-08,1.5642472947851025,8.972302675247192,158,0.0074462583,34.44662614760799,24.879855394363403,0.1113431453704834,30.951920184794943,1.0747888088226318,26.628503775289737,100,14.026649236679077,3960.759577512741,23.693127870559692,38.65697416753895
1600000,-1.5258789e-09,1.600290213615225,8.97325611114502,159,-0.003938539,34.99742426551587,24.97683835029602,0.10849905014038086,30.80101385383791,1.0549652576446533,27.123884258913606,100,14.135212898254395,3985.793920278549,23.812725067138672,38.555546937594904
1610000,-1.0681152e-08,1.5003081295584404,8.952212572097778,160,-0.002258467,34.891518159763635,24.915959119796753,0.10750937461853027,30.987340290557402,1.0800244808197021,27.03368717122984,100,14.087786436080933,4010.771537065506,23.72761869430542,38.042417344241024
1620000,0.004270175,1.6934238658339884,8.995197057723999,161,-0.0023000457,34.49833749069739,25.065085887908936,0.10999727249145508,30.663652273095213,1.0665249824523926,26.670625379024095,100,14.202393293380737,4035.8969094753265,23.88793134689331,39.19075110627485
1630000,7.629395e-09,1.416083682288213,8.915838241577148,162,0.009607199,35.13549319848228,24.907753467559814,0.1131889820098877,31.573452157357586,1.0789713859558105,27.27386145120831,100,14.10499620437622,4060.86177110672,23.714831113815308,39.0017115827463
1640000,0.034676977,1.3670569990044672,8.95559287071228,163,0.00025958635,34.9505073120861,24.9756863117218,0.17346477508544922,32.1522954450188,1.1046435832977295,27.081384201807086,100,14.047125101089478,4085.901654481888,23.69656801223755,38.200067762946354
1650000,1.1444092e-08,1.5031444355517984,8.92877745628357,164,0.033580348,34.69501898075616,25.015337228775024,0.17507171630859375,31.206799832132294,1.284996509552002,26.819991764221886,100,13.940472602844238,4110.9817070961,23.55331254005432,38.33386319893961
1660000,2.670288e-09,1.5117398685756167,8.870801210403442,165,0.0055753114,34.70530691480428,25.134607553482056,0.15895342826843262,31.451311510862762,1.542515516281128,26.828343719761843,100,13.86512017250061,4136.174396753311,23.43040943145752,38.29188032450748
1670000,3.8146974e-09,1.4738116860844424,8.899353265762329,166,-0.0011145966,34.93038062362336,25.045762062072754,0.10348677635192871,31.721954715444866,1.6837542057037354,27.07559999657626,100,13.673062562942505,4161.280886888504,23.25771141052246,38.04645800844978
1680000,-3.0517577e-09,1.5032841414368494,8.850714206695557,167,0.0023668488,34.98143643174162,24.772242546081543,0.11902046203613281,31.857410388933122,1.3591885566711426,27.111414957853263,100,13.749949216842651,4186.131247997284,23.29334044456482,38.345849737836595
1690000,-6.866455e-09,1.4184209030983455,8.882994174957275,168,0.0002367012,34.89912050953634,24.689475059509277,0.12541794776916504,32.042676658413775,1.1771214008331299,27.041791626373787,100,13.811463832855225,4210.93106508255,23.38554048538208,38.222506636338366
1700000,-6.1035155e-09,1.457859429467164,8.95213770866394,169,0.001427346,35.23050736895796,24.95924425125122,0.1171114444732666,31.211201634919767,1.1379244327545166,27.36983544227858,100,14.056187391281128,4235.984728574753,23.702893018722534,38.656254687804356
1710000,-6.1035155e-09,1.6749956895786027,8.940832376480103,170,0.0047664065,34.921457168943164,24.79213809967041,0.11198139190673828,31.204830967072354,1.0477418899536133,27.093580266225334,100,14.000652551651001,4260.842589855194,23.631300687789917,38.931105401284185
1720000,1.335144e-09,1.5399611620818723,8.960925579071045,171,-0.0006163765,34.809542975046334,24.93300485610962,0.10918951034545898,31.08969647949485,1.0510294437408447,27.03785063619997,100,14.108728885650635,4285.840683937073,23.7717707157135,38.150319084086235
1730000,-3.0517577e-09,1.4154316682546502,8.96353006362915,172,-6.920624e-05,34.92514175885131,24.889419078826904,0.11889219284057617,30.95488581107697,1.0601296424865723,27.10697416044561,100,14.052533149719238,4310.792057752609,23.70971417427063,37.98531560385178
1740000,-9.155274e-09,1.6845569079041363,8.922891855239868,173,0.007388086,34.842011922550654,24.810423135757446,0.10563230514526367,30.66618183341974,1.0716383457183838,27.067485761604445,100,14.016545057296753,4335.657474517822,23.632546424865723,38.91973643883859
1750000,-1.5258789e-09,1.4759553506055503,8.957897186279297,174,0.0016391259,34.676696223764296,24.97080969810486,0.14363622665405273,31.28233203938862,1.0421254634857178,26.9106726345774,100,14.125118970870972,4360.691028356552,23.7842857837677,38.36820200547635
1760000,-3.0517577e-09,1.4627427367248493,8.934165716171265,175,0.0009655029,34.67253255581875,24.905855178833008,0.11492514610290527,30.736577733597002,1.0720536708831787,26.911664692553767,100,14.082547426223755,4385.654307126999,23.71763801574707,38.24452191019119
1770000,2.4414062e-08,1.4056231640741714,8.916560649871826,176,-0.001871872,35.13637999592973,24.866255044937134,0.10880613327026367,30.755332416256795,1.049788236618042,27.320861221943602,100,14.09933066368103,4410.57887673378,23.70688033103943,38.018240191038515
1780000,-4.577637e-09,1.5300049775478681,8.966658353805542,177,0.0006922119,34.61756198221794,24.861384630203247,0.12642860412597656,31.04880738246265,1.0327928066253662,26.780225224930035,100,14.04807186126709,4435.510906457901,23.701489448547363,38.32759702134772
1790000,-6.1035155e-09,1.4513626238893838,8.947936534881592,178,0.0033481002,34.942404169383956,24.991859197616577,0.1428697109222412,31.457200072388282,1.0740399360656738,27.094629737365945,100,14.12409257888794,4460.56724357605,23.774293661117554,38.85139298988728
1800000,9.155274e-09,1.544715799674306,8.917171716690063,179,-0.0015218323,35.000949359236984,24.8230881690979,0.11039495468139648,31.494475304267084,1.053945779800415,27.106279184802492,100,14.052876472473145,4485.456461906433,23.658142805099487,38.39419753461761
1810000,-0.0011866852,1.3646290863875081,8.922728776931763,180,0.00043775787,35.05977526713565,24.85862445831299,0.1111295223236084,31.605664681923955,1.0648274421691895,27.134339183586093,100,14.073884963989258,4510.374762773514,23.681918382644653,38.35733648064343
1820000,-3.051758e-08,1.5938406656419368,8.969326972961426,181,0.004066684,35.227043359638486,24.986477375030518,0.12825894355773926,31.8447450143758,1.0569188594818115,27.299718057942073,100,14.140459299087524,4535.422365903854,23.800581455230713,38.618411491149644
1830000,0.0054484988,1.581627756999356,8.92038607597351,182,0.0012085785,34.9537607591009,24.94579768180847,0.11315298080444336,31.52875853322684,1.0985023975372314,27.062184557952524,100,14.120693445205688,4560.434713125229,23.733524799346924,38.343978631696736
1840000,0.009939399,1.5365157411145858,8.953850269317627,183,-0.00044468383,34.77530038817171,24.809834003448486,0.12396645545959473,31.648053058703486,1.0443994998931885,26.907907428852546,100,13.997692584991455,4585.307862997055,23.64063549041748,37.83896319611007
1850000,1.2207031e-08,1.4864223742659184,8.911750078201294,184,0.005868628,35.0368732081376,24.833914041519165,0.10636663436889648,31.588455528478846,1.089737892150879,27.172457421345825,100,14.030009746551514,4610.201663732529,23.637135982513428,37.87309376198656
1860000,-1.0681152e-08,1.5134071041278632,8.973848342895508,185,-0.00037011565,35.1616289484515,24.91112446784973,0.11722922325134277,31.120737196364814,1.094496488571167,27.239219743087222,100,14.032470703125,4635.169801473618,23.698835134506226,39.588048770544226
1870000,-1.9836426e-08,1.644296371235863,8.986264944076538,186,0.0016058609,35.003675003145176,24.986526012420654,0.11407327651977539,31.020359274248094,1.0577726364135742,27.06630600978951,100,14.129643201828003,4660.214400053024,23.813966035842896,38.474162616232256
1880000,-6.1035155e-09,1.4826988745195722,8.910755634307861,187,0.0004583252,35.19556797138801,24.864921808242798,0.13230085372924805,32.2178330749985,1.0513958930969238,27.264132813461607,100,14.073404312133789,4685.141565322876,23.68053364753723,38.62303994155092
1890000,-1.2207031e-08,1.6197634978604165,8.914857625961304,188,0.009164542,34.981851491882765,24.829333066940308,0.12180972099304199,31.252245959170615,1.0873324871063232,27.026500528485723,100,14.007044553756714,4710.034029722214,23.61919140815735,38.42442390741276
1900000,-6.1035155e-09,1.4834097419135603,8.95508623123169,189,-0.0017960571,35.042790654108174,24.993496656417847,0.10648274421691895,31.29348771117009,1.0707862377166748,27.062595932029872,100,14.15762996673584,4735.0894820690155,23.815638542175293,38.12608540088851
1910000,-1.5258789e-09,1.310633803813294,8.956747055053711,190,-7.1199036e-05,35.08393666636565,24.914691925048828,0.10914444923400879,32.430408582302434,1.0630810260772705,27.111982100719974,100,14.07994532585144,4760.0614404678345,23.741678953170776,38.707016078902434
1920000,-6.1035155e-09,1.5375951802402068,9.009839296340942,191,-0.0016291123,34.99644645069699,24.959676027297974,0.11422848701477051,31.364059542441634,1.071923017501831,27.02676538557419,100,14.06344985961914,4785.081144809723,23.772826194763184,37.894309368492614
1930000,-7.629395e-09,1.4572538216515318,9.153969764709473,192,0.00049306185,34.998876927385645,25.499034881591797,0.10777139663696289,31.397094745183164,1.0795822143554688,27.03935115091166,100,14.44488787651062,4810.641772270203,24.31096386909485,39.49932709246383
1940000,-8.773804e-09,1.6970648539327373,8.955379247665405,193,0.00068861654,35.04754044916502,24.963146924972534,0.12473535537719727,31.42364617343884,1.074354648590088,27.142655307327658,100,14.108349323272705,4835.6627202034,23.76332116127014,38.6059452314252
1950000,1.2207031e-08,1.4224727824080325,8.945267915725708,194,0.0055134124,34.9695179253406,24.810975790023804,0.11627602577209473,31.358121112782253,1.0524258613586426,27.063439354294584,100,14.011581182479858,4860.531477928162,23.641607761383057,38.06272366027881
1960000,1.1825562e-08,1.4013510185167457,8.948339462280273,195,0.003014434,34.9407383266262,24.91946268081665,0.10556340217590332,31.24045116459487,1.07546067237854,27.000539565563994,100,14.099625587463379,4885.508230447769,23.737786054611206,38.135169165804406
1970000,1.5258789e-09,1.569180810727649,8.92546033859253,196,0.0022471496,34.98268251139925,24.817609786987305,0.11191058158874512,31.268122800206744,1.0451381206512451,27.01905215044808,100,14.049347162246704,4910.387466430664,23.659857749938965,38.624063570456116
1980000,-6.1035155e-09,1.5280081973323678,8.922302484512329,197,0.014116974,35.12464410033611,24.88667583465576,0.11026740074157715,31.59465997300106,1.0747337341308594,27.178804174011063,100,14.08921480178833,4935.338214635849,23.70090913772583,38.315488872063135
1990000,0.010865041,1.5254104337669538,8.94658350944519,198,-0.0010464386,34.88710735626521,24.88790535926819,0.11226391792297363,31.63449524283057,1.0741472244262695,27.023905395869036,100,14.060842275619507,4960.292108058929,23.700112342834473,38.07339899804319
2000000,-8.392334e-09,1.5751192741674762,8.923150062561035,199,0.014981189,34.685602041731315,24.93190908432007,0.1057596206665039,31.637603388430797,1.1170120239257812,26.83671728586814,100,14.097984313964844,4985.284549474716,23.708401441574097,38.34585519927192
2010000,1.0681152e-08,1.4805296366963583,8.991546392440796,200,0.009821727,35.13379751270889,25.01622724533081,0.11594247817993164,31.536914403296933,1.0588555335998535,27.222859103907144,100,14.157698392868042,5010.371285915375,23.840593338012695,38.205222414497186
2020000,-4.577637e-09,1.3875851478846328,9.009716987609863,201,0.0077322274,34.87524377330553,24.965818881988525,0.10417938232421875,31.262182437376122,1.0779995918273926,27.009504258909534,100,14.087490558624268,5035.394023895264,23.78300666809082,37.96853955657489
2030000,-2.1362304e-08,1.5109637610993083,8.924933433532715,202,0.0047684205,35.03557060235774,24.930436611175537,0.14300012588500977,30.42254237940969,1.0605499744415283,27.132296293848448,100,14.108946561813354,5060.382206916809,23.726232767105103,39.277519791176125
2040000,-7.6293943e-10,1.52939589034162,8.91330623626709,203,0.00836457,35.31380884915178,24.869460344314575,0.11017251014709473,31.649006823183683,1.0608646869659424,27.368689385842963,100,14.07887578010559,5085.313064098358,23.697811603546143,38.291809391147616
2050000,1.525879e-08,1.478735770645884,8.975526571273804,204,-0.0014111145,35.113202595793474,24.949467658996582,0.12326860427856445,32.20524820500096,1.0633447170257568,27.170502600312346,100,14.079703092575073,5110.3273322582245,23.76190948486328,38.343518223849976
2060000,1.5258789e-09,1.387279376368863,8.956488609313965,205,-0.00015881653,35.28295472288304,25.02437424659729,0.13117289543151855,31.00532539180505,1.0562942028045654,27.35179317644673,100,14.188470125198364,5135.415700435638,23.836121559143066,38.53173443063053
2070000,1.373291e-08,1.4785202435694655,8.95174503326416,206,-0.0005162842,35.339291627743734,24.84583067893982,0.11897897720336914,31.68777045184766,1.079951524734497,27.395239284837235,100,14.009513854980469,5160.321880578995,23.64596962928772,38.36646432235778
2080000,-6.1035155e-09,1.3691361009881813,8.951854228973389,207,0.0078007034,35.07910762711667,24.96294641494751,0.10722851753234863,32.336207164814795,1.06773042678833,27.16307098025589,100,14.135320901870728,5185.349950313568,23.787031173706055,38.27293207727893
2090000,1.5258789e-09,1.4626242272199301,8.914930582046509,208,0.0026962555,34.863401142857484,24.864034414291382,0.10418176651000977,30.826792866019517,1.0584774017333984,26.999763927159652,100,14.090877532958984,5210.280019044876,23.700705528259277,38.25103958859603
2100000,3.0517577e-09,1.4670726649029575,8.905355215072632,209,0.00024596864,35.274181954716056,24.920892000198364,0.11482834815979004,31.722632628857678,1.0621387958526611,27.380276277301004,100,14.140789031982422,5235.265343427658,23.743311882019043,38.63584506327501
2110000,-9.155274e-09,1.3481058573929006,9.015174150466919,210,0.0010459014,34.935000017113744,24.92506170272827,0.09948563575744629,31.193846608457484,1.049668550491333,27.09239819906618,100,14.063111305236816,5260.247830867767,23.77518892288208,38.42589680121984
2120000,7.629395e-09,1.5035875778793684,8.917682647705078,211,0.006685681,35.228887368305664,24.873961925506592,0.12352323532104492,31.45013236773396,1.0874390602111816,27.34477783870834,100,14.049798488616943,5285.189980983734,23.66234254837036,38.555313561809754
2130000,1.2207031e-08,1.3947730610703122,8.956055164337158,212,0.0012698364,34.960218983703896,24.865054845809937,0.10967588424682617,31.446638441907048,1.1052157878875732,27.080479962760975,100,13.997338771820068,5310.118557214737,23.649531364440918,38.65636050990254
2140000,-1.5258789e-09,1.4348823656476946,8.953446388244629,213,0.0005523804,34.88378204590661,24.84112000465393,0.1103053092956543,31.806093932688064,1.0672681331634521,26.980024097201376,100,14.025525331497192,5335.018462896347,23.662856817245483,38.24464809711508
2150000,-1.2207031e-08,1.5009588788738526,8.879684209823608,214,-0.00062440184,34.908530925459004,24.822482585906982,0.11075091361999512,30.339804912992154,1.0561273097991943,26.959043486270083,100,14.078994274139404,5359.8955936431885,23.65490412712097,38.20437149866984
2160000,-6.1035155e-09,1.6205747154225705,8.879451036453247,215,-0.0011853958,35.10864563937605,24.768711805343628,0.11610269546508789,31.201685980355123,1.0780348777770996,27.14930974733867,100,14.003839254379272,5384.722245693207,23.573922157287598,38.9510276485674
2170000,-0.00011367493,1.5137198501790585,8.967435359954834,216,0.0008970856,35.28345976337851,24.90304732322693,0.12866902351379395,31.665462294858887,1.0572123527526855,27.327164427124657,100,14.060314178466797,5409.686793088913,23.716518878936768,38.64680113958728
2180000,6.1035155e-09,1.7049165412263478,8.913696527481079,217,0.0047920835,35.25119292149963,24.982792615890503,0.11498427391052246,31.36085135680425,1.0762250423431396,27.27196724020645,100,14.18801999092102,5434.7266211509705,23.790993452072144,39.08944192753122
2190000,1.8310548e-08,1.5096603183654105,8.994900703430176,218,0.0070488784,35.4208525644499,24.976407289505005,0.10574984550476074,32.14977073388089,1.0949602127075195,27.44061178715416,100,14.089717388153076,5459.758503913879,23.774986743927002,39.35872359742672
2200000,-9.155274e-09,1.4205166686676984,8.931386470794678,219,0.0049657226,34.9762547094295,24.839144945144653,0.11318349838256836,31.24406358959033,1.0772037506103516,27.038400122767435,100,14.01918077468872,5484.667161226273,23.64790415763855,38.430441083529814
2210000,1.8310548e-08,1.336728432776865,8.953670024871826,220,0.0063349884,35.192429244716315,24.981623888015747,0.11106252670288086,31.817483732882607,1.0612070560455322,27.258309221344646,100,14.158201932907104,5509.708446979523,23.80858588218689,38.97887501981043
2220000,1.2207031e-08,1.4437683161852235,8.926746129989624,221,0.0041121063,35.06205009367072,24.893763542175293,0.11876273155212402,32.01745532711512,1.0649218559265137,27.11247208322989,100,14.090787887573242,5534.6630527973175,23.709391355514526,38.0878383493087
2230000,-1.525879e-08,1.471335990518887,8.951299667358398,222,0.011412239,35.375826200287044,24.959127187728882,0.12788128852844238,31.395952363365293,1.0985088348388672,27.41873646328051,100,14.08574914932251,5559.687497615814,23.73212456703186,38.50566330566732
