train-MaxReturn,n_timesteps,train-PolicyExecTime,Time-Sampling,train-EnvExecTime,Time-Optimization,LossAfter,train-StdReturn,train-MinReturn,LossBefore,ItrTime,Time-SampleProc,train-AverageDiscountedReturn,Itr,Time,train-NumTrajs,train-AverageReturn
276.3360404300823,1620000,16.404760122299194,23.347490787506104,6.435055494308472,0.4675261974334717,-0.0055880914,5.273129919036976,244.80923034716895,-8.465891e-06,23.972254037857056,0.15581274032592773,147.61810994247733,161,3998.1448731422424,100,268.5342714284666
280.26146296220793,1630000,17.767017364501953,24.69653010368347,6.419851779937744,0.39258337020874023,-0.0040078014,19.38096728607468,148.60477012875458,-8.444393e-06,25.254693508148193,0.16321468353271484,146.40639849858738,162,4023.4128913879395,100,265.15147328164704
275.93456608342,1640000,19.341655015945435,26.41702961921692,6.606248378753662,0.47063732147216797,-0.0018202276,21.766319417989493,143.05956157910674,-8.41286e-06,27.087635278701782,0.1937558650970459,145.79680086099623,163,4050.5125386714935,100,263.2651485964402
275.61528167118723,1650000,15.321976900100708,22.186638355255127,6.3952476978302,0.4194004535675049,-0.0044993963,5.152723054368032,252.20937605977815,-8.37002e-06,22.76638388633728,0.15713810920715332,147.08708557677699,164,4073.2925169467926,100,267.59523206452917
277.1777036736997,1660000,18.07918691635132,25.05655002593994,6.506333827972412,0.4413025379180908,-0.0038810344,11.327692935659277,162.88094135703378,-8.350688e-06,25.723844051361084,0.19398927688598633,147.05401831664634,165,4099.036653757095,100,267.01545893585103
279.19015072514907,1670000,16.986882209777832,24.07903265953064,6.607038259506226,0.419567346572876,-0.0037572333,13.012117766204767,156.69321042402518,-8.306549e-06,24.6484158039093,0.14912652969360352,147.0807994945608,166,4123.7018275260925,100,266.93833279210645
280.100731900605,1680000,17.22018265724182,24.292102575302124,6.573081731796265,0.4364664554595947,-0.004111675,10.563982703812735,174.6311125272752,-8.286748e-06,24.92474937438965,0.19298434257507324,147.02284656501936,167,4148.640972137451,100,267.81062015620375
275.26084810475464,1690000,18.03521156311035,25.192137479782104,6.688267946243286,0.5195469856262207,-0.0012954479,3.9377997539478176,251.64314756714532,-8.248203e-06,25.86402678489685,0.14911913871765137,147.30085651026434,168,4174.516643285751,100,268.30347076680295
277.12651431147276,1700000,17.86603832244873,24.72352433204651,6.380397319793701,0.49440884590148926,-0.005440403,4.051074084174411,252.43406048303615,-8.218443e-06,25.382076740264893,0.16123247146606445,147.72473850816104,169,4199.916688203812,100,268.90281874603465
276.5753261454947,1710000,17.098145723342896,24.27377152442932,6.712600231170654,0.5748991966247559,-0.0031022793,23.41786363233292,144.97739436731305,-8.184316e-06,25.09392809867859,0.24262762069702148,145.45822908072228,170,4225.0236711502075,100,262.6758817931411
280.0193262016221,1720000,17.576292753219604,24.61440634727478,6.580020427703857,0.43897271156311035,-0.0027116695,15.843833600493259,157.21097170264804,-8.154588e-06,25.225652933120728,0.17123651504516602,146.86280693515778,171,4250.271735906601,100,266.16331794463485
277.875941726202,1730000,16.266499519348145,23.22414755821228,6.455031871795654,0.362504243850708,-0.00216396,12.750095064360734,148.64400427242822,-8.138832e-06,23.74707269668579,0.15920138359069824,146.99608442876985,172,4274.031476736069,100,266.9988111755456
275.0903283686187,1740000,18.634742498397827,25.749128818511963,6.6140522956848145,0.59134840965271,-0.004428767,5.1245283211111285,245.46816396446314,-8.093207e-06,26.516058683395386,0.17471981048583984,146.15895406826417,173,4300.560642004013,100,264.950908101754
274.68633452730546,1750000,17.588971853256226,24.842249631881714,6.76446270942688,0.36290478706359863,-0.0034204258,11.358738046488341,167.68191787269097,-8.076446e-06,25.360025644302368,0.15177416801452637,146.52322912150095,174,4325.93758559227,100,265.3964576590044
277.1162272797581,1760000,16.76412796974182,23.58804750442505,6.3706371784210205,0.3913156986236572,-0.0040664235,5.647275968660158,238.7071929654011,-8.041973e-06,24.1247718334198,0.14433670043945312,146.54299215416967,175,4350.077350616455,100,265.41001706838756
275.4455140886115,1770000,16.875351428985596,23.96424651145935,6.609313726425171,0.39093494415283203,-0.003874881,4.123197790007998,253.34423401731175,-7.997555e-06,24.506452560424805,0.14920496940612793,147.525871768306,176,4374.596280097961,100,267.9855918281405
