train-AverageReturn,train-AverageDiscountedReturn,LossBefore,Time,ItrTime,n_timesteps,Time-Optimization,Itr,Time-SampleProc,train-PolicyExecTime,train-MinReturn,LossAfter,train-MaxReturn,Time-Sampling,train-EnvExecTime,train-StdReturn,train-NumTrajs
78.37690848515984,43.04055547941877,-1.242313e-05,685.5774419307709,6.445711612701416,790000,0.36018896102905273,78,0.07378196716308594,3.7967872619628906,-16.572143765900123,-0.0142670125,160.26038731306826,6.011488676071167,2.02146053314209,34.822387656256446,100
80.31204359773585,45.32365300664621,-1.24118515e-05,694.4171543121338,8.820141315460205,800000,0.34946155548095703,79,0.03500008583068848,5.324618816375732,-6.496038034711904,-0.013155234,188.8309737326304,8.43528699874878,2.849562644958496,40.1661481995999,100
85.08703865280603,48.40765793873451,-1.2392252e-05,700.7565953731537,6.322848796844482,810000,0.3298521041870117,80,0.06586694717407227,3.7368640899658203,-36.789721833688006,-0.013768432,181.38806058665978,5.926903247833252,2.001002311706543,39.607619379096484,100
81.81838731105209,46.68298735525013,-1.2309762e-05,707.2656826972961,6.491561651229858,820000,0.359468936920166,81,0.06564879417419434,3.831587076187134,-14.063951358737777,-0.0072460487,154.58404134171099,6.059333801269531,2.0343401432037354,35.456344973363215,100
80.89786571348408,45.67262202374467,-1.2272044e-05,714.1805624961853,6.897515535354614,830000,0.3504800796508789,82,0.0535433292388916,4.163795232772827,-31.414694416873864,-0.0015870951,149.7343207281752,6.493285179138184,2.1270949840545654,38.98007359479302,100
84.01855155189067,47.744232903383505,-1.2281173e-05,721.6554861068726,7.457948923110962,840000,0.38349103927612305,83,0.03942298889160156,4.51171875,-25.08927783062729,-0.009532159,171.47256867866324,7.034759283065796,2.3052399158477783,37.924837910239546,100
89.29075180945856,50.14284469246426,-1.2225114e-05,731.3494749069214,9.675744533538818,850000,0.46042919158935547,84,0.06376123428344727,5.8492043018341064,-14.860401233013679,-0.0053042695,206.75067705155413,9.146335363388062,3.0248966217041016,36.42342032048815,100
96.76774760234989,54.79945476087345,-1.2225567e-05,738.3491644859314,6.964170694351196,860000,0.37782716751098633,85,0.050963401794433594,4.180319786071777,16.126092212352745,-0.009105465,196.65936789275827,6.534862041473389,2.1532273292541504,32.21018116889711,100
91.34030310987497,51.027054128790745,-1.2176106e-05,745.0374054908752,6.670958042144775,870000,0.3754897117614746,86,0.03446650505065918,3.9452524185180664,-24.42409550552748,-0.01160846,171.3969419884901,6.260773658752441,2.1176106929779053,38.94006179599963,100
98.96874084607833,55.22952286881581,-1.214396e-05,751.4612104892731,6.406096458435059,880000,0.3594677448272705,87,0.03555488586425781,3.794567584991455,-18.571746351095854,-0.0130044585,179.92415192153052,6.0108208656311035,2.0259625911712646,41.31068191899068,100
91.40700963221427,51.72590881211584,-1.2104686e-05,759.746616601944,8.26808476448059,890000,0.37840890884399414,88,0.06320858001708984,5.074958801269531,4.077227639299618,-0.012037051,181.69781139458289,7.826088905334473,2.5133769512176514,32.74949439932848,100
102.59131570694002,57.13211449448861,-1.2057064e-05,770.3676714897156,10.600799322128296,900000,0.7841529846191406,89,0.07323551177978516,6.234320402145386,19.551153691375944,-0.008961469,188.96563401552694,9.742585182189941,3.221561908721924,36.64448649938276,100
100.70401376084064,57.015080895844,-1.2034469e-05,779.8435528278351,9.429792404174805,910000,0.4485440254211426,90,0.0674586296081543,5.710647106170654,-84.84111777581596,-0.012521159,189.8632076862934,8.913528442382812,2.935150384902954,40.46467139945961,100
102.48946469727966,58.30985900861244,-1.1992536e-05,786.3502833843231,6.490206956863403,920000,0.5231647491455078,91,0.10651850700378418,3.6860592365264893,12.36112239717994,-0.010882607,198.78385332898117,5.860051155090332,1.9821877479553223,35.506319531032354,100
103.8061265593616,59.205972284636054,-1.1985086e-05,793.5914041996002,7.224028825759888,930000,0.5394763946533203,92,0.027074098587036133,4.297383069992065,-31.048155912000357,-0.008453846,207.39305285668408,6.6572253704071045,2.1582608222961426,38.166622688122146,100
108.36679495694351,61.858296448583936,-1.1953778e-05,800.0311894416809,6.415331602096558,940000,0.46576547622680664,93,0.037885189056396484,3.7138679027557373,-30.429483196796635,-0.0073436135,192.83435491318792,5.911069869995117,2.0049068927764893,34.906491159351305,100
108.13519168393297,61.354402043753744,-1.1922291e-05,808.350156545639,8.291614770889282,950000,0.5641558170318604,94,0.06284022331237793,4.878082513809204,11.516298879709954,-0.008846156,178.45792833927575,7.663698196411133,2.5480473041534424,35.436216655246504,100
110.81475268440772,63.269270390067014,-1.1920883e-05,818.9176859855652,10.525184154510498,960000,0.6293504238128662,95,0.09119391441345215,6.233842611312866,3.3736991647525176,-0.01152866,194.89805503375442,9.79375171661377,3.2627453804016113,36.546387673826764,100
108.48356425580556,61.46042339608923,-1.1876147e-05,828.6835501194,9.725736379623413,970000,0.42041611671447754,96,0.053476810455322266,5.819515228271484,8.926423863271939,-0.010607812,181.67232375533962,9.25104570388794,3.1487860679626465,34.09645637854277,100
