train-MaxReturn,n_timesteps,Time-Sampling,train-StdReturn,train-EnvExecTime,ItrTime,train-NumTrajs,train-PolicyExecTime,LossBefore,LossAfter,train-AverageReturn,Time-Optimization,Time,Time-SampleProc,Itr,train-MinReturn,train-AverageDiscountedReturn
-165.3682662190473,1080000,31.194572687149048,17.920440277778,10.599838495254517,32.94239854812622,100,19.65269422531128,-0.0026561036,-0.024354711,-211.43029404842525,1.5509846210479736,3483.1898963451385,0.1958920955657959,107,-253.743417590963,-125.21036938332534
-175.79869416535354,1090000,33.347535133361816,12.78694807290909,11.177400588989258,35.04627776145935,100,21.169976711273193,-0.005789502,-0.03977959,-210.2648298932406,1.552494764328003,3518.3219525814056,0.14537858963012695,108,-244.10820946869222,-124.46094848558258
-120.57880379877206,1100000,33.51657247543335,18.596071513539993,11.22033143043518,35.11846899986267,100,21.28794527053833,0.0048019043,-0.03031044,-205.0481159163849,1.45823335647583,3553.5220861434937,0.14084219932556152,109,-239.10577962198624,-121.14981798669533
-169.2583746813594,1110000,33.37660312652588,15.37734835108612,11.12377119064331,35.169105052948,100,21.269726276397705,0.004183179,-0.045487136,-203.07134280554038,1.5932424068450928,3588.7722816467285,0.19814729690551758,110,-245.27181331240354,-119.91834149730299
-147.79918105548523,1120000,32.72398638725281,17.04430112402277,11.01728105545044,34.44415473937988,100,20.72676992416382,0.013431543,-0.06626328,-198.63236764686005,1.5808002948760986,3623.280285835266,0.1386253833770752,111,-232.10640340512848,-117.6593409833282
-158.9216183265487,1130000,33.121225357055664,15.703060360089408,11.070464134216309,34.742241621017456,100,21.064297199249268,0.0025116333,-0.03039287,-198.27656206854277,1.4926071166992188,3658.094526529312,0.12708663940429688,112,-232.9986602468118,-118.04126665541358
-132.48078753090024,1140000,30.639430284500122,21.378884677741013,10.399157047271729,32.23334312438965,100,19.34099292755127,0.023627246,0.0103345215,-199.7112560518369,1.4608445167541504,3690.4172234535217,0.13081622123718262,113,-255.64861534493664,-118.15979039968643
-62.686180266508735,1150000,33.01524758338928,29.114318666674183,11.103000164031982,34.85597276687622,100,20.914780139923096,0.017313965,-0.017907763,-201.54705774629437,1.6608331203460693,3725.3517475128174,0.17878365516662598,114,-245.19313627697764,-119.17754151026723
-90.90625324157966,1160000,30.406372785568237,24.75627728709211,10.266205787658691,32.283085346221924,100,19.234761238098145,-0.0037816651,-0.098378904,-204.57228825850245,1.670252799987793,3757.705765247345,0.20567059516906738,115,-251.26107043494355,-121.32038872533951
-133.04971559303993,1170000,32.0560257434845,22.762191543429203,10.813336849212646,33.845768451690674,100,20.27048897743225,0.015766602,-0.06612329,-197.04392615581324,1.602677822113037,3791.6199996471405,0.18598246574401855,116,-246.0847728796358,-117.1100525224296
-142.29821563073003,1180000,30.90576982498169,18.315866160948556,10.427057027816772,32.56766724586487,100,19.566908597946167,0.012202148,-0.2656172,-195.95048552644997,1.505204200744629,3824.2740235328674,0.15542054176330566,117,-233.8053411385206,-115.86149033106022
-139.05568356715315,1190000,31.47550892829895,18.05392835292082,10.650881290435791,33.12102818489075,100,19.883262157440186,-1.3574218e-05,-0.6916997,-191.42284374613854,1.4820802211761475,3857.489612340927,0.16218209266662598,118,-231.5944069329093,-113.68394112596708
-9.043455442958084,1200000,31.625568628311157,27.362424244574832,10.656766176223755,33.190908432006836,100,20.016520500183105,-0.031009864,-0.45648453,-191.97588536756786,1.4290266036987305,3890.741611480713,0.13550615310668945,119,-234.00199866665054,-114.08656381431727
-85.0851249857756,1210000,31.10888957977295,24.938930078520873,10.451048374176025,32.82237243652344,100,19.735267162322998,-0.026444433,-0.60473776,-194.85944010510875,1.5823228359222412,3923.647100687027,0.13012981414794922,120,-251.79643179255586,-116.03785957949076
-103.93160450390133,1220000,31.68411111831665,27.778915043322886,10.683609247207642,33.40622425079346,100,20.05044174194336,-0.02028756,-10.710996,-188.0685130186756,1.5354294776916504,3957.1247034072876,0.18528175354003906,121,-246.67372921809462,-111.37914941582098
