train-AverageDiscountedReturn,train-NumTrajs,Time,train-EnvExecTime,Itr,train-AverageReturn,train-MinReturn,ItrTime,Time-Sampling,LossAfter,train-StdReturn,n_timesteps,Time-SampleProc,LossBefore,Time-Optimization,train-MaxReturn,train-PolicyExecTime
58.816417736830935,100,6.281428575515747,2.2011661529541016,0,89.28249103425189,-136.1881004765727,6.281425952911377,5.2067999839782715,0.020468915,69.98001593008108,10000,0.06789183616638184,-1.4200066e-05,1.0063681602478027,184.17927951318848,2.8458757400512695
48.728079250545605,100,11.927563190460205,2.2182161808013916,1,71.2033523816173,-128.08743586079518,5.619196653366089,5.097695589065552,-0.0011809199,78.12181102613121,20000,0.09978580474853516,-1.41823775e-05,0.4211902618408203,188.13773338722498,2.7242515087127686
66.99242578536332,100,17.697638511657715,2.239389657974243,2,105.48243234491684,-140.80215616905662,5.761440277099609,5.288924694061279,-0.007252525,75.03935222733575,30000,0.07480669021606445,-1.4184154e-05,0.397402286529541,205.65515031842827,2.8792388439178467
98.67398059858085,100,23.485729455947876,2.2387609481811523,3,165.04639465861612,-65.48634382928365,5.77593994140625,5.313861846923828,-0.008111733,50.66940756535314,40000,0.030750751495361328,-1.4143413e-05,0.4285705089569092,217.39034534790235,2.9032180309295654
113.41361920996619,100,30.30501437187195,2.45222544670105,4,190.3986978346922,47.71608994719944,6.809818506240845,6.2123703956604,-0.0074631195,23.76226104258282,50000,0.08848190307617188,-1.4102403e-05,0.506201982498169,208.4187541985409,3.551910877227783
115.62273221148969,100,36.443331480026245,2.3500425815582275,5,193.76981615538259,69.12330893917684,6.130504369735718,5.648702144622803,-0.0027690819,16.625990483378605,60000,0.07921576499938965,-1.4071044e-05,0.4000728130340576,208.68499238887247,3.110219955444336
117.14034598879984,100,42.387773275375366,2.3423943519592285,6,196.08415182126714,158.29535177194856,5.933975696563721,5.612002849578857,-0.0048069833,8.107361962630142,70000,0.025097131729125977,-1.4039618e-05,0.2966725826263428,206.30587426825647,3.086355686187744
118.85694365386206,100,48.68504858016968,2.423701286315918,7,200.07818954865962,189.37236923553735,6.285393238067627,5.943440675735474,-0.003502556,3.7099632696000184,80000,0.04154682159423828,-1.400653e-05,0.29102396965026855,208.34370732078466,3.3280293941497803
119.01011107676551,100,55.92166829109192,2.8669540882110596,8,200.28237728169086,184.67724870772605,7.227030277252197,6.88083028793335,-0.0042969184,4.641837638097387,90000,0.031204700469970703,-1.3938093e-05,0.3109474182128906,208.20020662476804,3.7985777854919434
119.345466551062,100,62.5881450176239,2.6393566131591797,9,201.14622280452232,185.76996182852125,6.656818866729736,6.320941925048828,-0.0033131116,4.253150142569675,100000,0.026676177978515625,-1.3890032e-05,0.3088047504425049,208.38223374872643,3.4808709621429443
119.62067679582195,100,69.54343581199646,2.7167258262634277,10,201.6774134677962,188.0690787908864,6.945865631103516,6.509863615036011,-0.0036826476,4.23671584838624,110000,0.037245988845825195,-1.3816395e-05,0.3984081745147705,209.2764196741421,3.5799953937530518
120.07874848961333,100,76.28735327720642,2.686518907546997,11,202.99469729765696,194.8991146544233,6.731147527694702,6.3522467613220215,-0.004222923,3.07055873878108,120000,0.05412483215332031,-1.3810539e-05,0.3245060443878174,209.97027456575972,3.459878921508789
120.33913286703863,100,83.43608856201172,2.8731164932250977,12,203.65472511353875,192.48295879997664,7.137619495391846,6.803927421569824,-0.004104985,3.0885807985181013,130000,0.03100872039794922,-1.3709453e-05,0.30245423316955566,209.51800040059004,3.717312812805176
120.51489889144024,100,91.6569550037384,3.365415573120117,13,204.03297696151043,194.0464188338708,8.209970712661743,7.807150363922119,-0.003910901,3.0454586455699983,140000,0.046178579330444336,-1.3670157e-05,0.35617828369140625,209.92519113221712,4.205050230026245
120.6634333886357,100,99.47859334945679,3.169590950012207,14,205.11113396473593,193.52694884550257,7.808322906494141,7.425565958023071,-0.00469582,2.982518810299759,150000,0.036812782287597656,-1.36264e-05,0.3455331325531006,210.95442005309815,4.022664546966553
120.93409004488473,100,107.29657578468323,3.1765143871307373,15,205.4279256524225,194.88838794920142,7.806812286376953,7.465508699417114,-0.0053390004,2.565509373326492,160000,0.03654646873474121,-1.3571119e-05,0.3045322895050049,211.04330738704508,4.059874057769775
121.05709410012172,100,116.95310974121094,3.9550654888153076,16,205.90965678539303,200.35660902206172,9.645561218261719,9.237504482269287,-0.005226189,2.628407013195352,170000,0.03828930854797363,-1.3518015e-05,0.36952662467956543,212.18906350609709,5.000203609466553
121.1265649675505,100,125.50627589225769,3.525315999984741,17,206.1388111483365,193.58352535464115,8.538790225982666,8.213483572006226,-0.005770406,2.9601995190501844,180000,0.032442331314086914,-1.345959e-05,0.29251956939697266,212.19223191978782,4.43904709815979
121.55509591895951,100,133.96647143363953,3.4288129806518555,18,207.0314874377478,199.02121502340879,8.450546979904175,8.010027170181274,-0.0061767995,2.869472925902975,190000,0.05335807800292969,-1.3423665e-05,0.38687801361083984,213.28364510477812,4.33460545539856
121.87966590659397,100,143.62831044197083,3.982656240463257,19,207.98356345032818,198.03523946931503,9.644438982009888,9.294159173965454,-0.004040702,3.017371132411026,200000,0.04352831840515137,-1.33735e-05,0.3065040111541748,215.17017723346171,5.025081157684326
122.20396381967207,100,152.64457535743713,3.684772491455078,20,208.71771854938882,201.06629302325567,9.004864931106567,8.600049018859863,-0.006316908,3.049978277213869,210000,0.03879880905151367,-1.3335639e-05,0.3657524585723877,217.41014329736913,4.652879238128662
