train-AverageReturn,train-NumTrajs,Time-SampleProc,ItrTime,Time-Sampling,n_timesteps,train-MaxReturn,train-MinReturn,LossBefore,Time,Itr,train-PolicyExecTime,Time-Optimization,train-StdReturn,train-AverageDiscountedReturn,train-EnvExecTime,LossAfter
223.1002418599586,100,0.12168264389038086,26.966667652130127,25.78328037261963,1140000,228.4467065666455,218.33521174870754,-1.2207031e-08,3079.662870168686,113,14.095713376998901,1.0609822273254395,2.0174711442170694,126.84855813260667,10.9847891330719,-0.024276104
222.4981210874968,100,0.11361145973205566,26.91931700706482,25.718012809753418,1150000,227.07181324364683,208.99360171820845,-1.2207031e-08,3106.645090341568,114,13.961988687515259,1.086902141571045,3.213327937400571,126.55796783435231,11.067772626876831,-0.019694684
222.74768971336323,100,0.20525455474853516,27.016948223114014,25.468985080718994,1160000,228.69528338615558,216.41648399920427,-1.9073486e-08,3133.7218391895294,115,13.835956335067749,1.34102463722229,2.635097803540631,126.66270254618071,10.945865869522095,-0.02020211
220.696296295725,100,0.11805844306945801,27.088375568389893,25.237928867340088,1170000,225.13212026614428,214.41167344704502,1.8310548e-08,3160.871971845627,116,13.664690494537354,1.731022596359253,2.3543702829250885,125.92972686697975,10.897619009017944,-0.0044082827
217.6319384454986,100,0.10748124122619629,26.803970336914062,25.331207990646362,1180000,225.04152064025294,210.28233815733705,1.8310548e-08,3187.7400794029236,117,13.701324224472046,1.3645448684692383,3.023844516581231,124.63123286422783,10.94413137435913,-0.012760645
219.23863041723544,100,0.12541723251342773,26.428126335144043,25.233722448349,1190000,225.19540258620543,210.7940703733447,-3.0517577e-09,3214.260529279709,118,13.728343486785889,1.067143201828003,3.0847572382695936,125.31046230541472,10.823424339294434,-0.028546564
223.83249338793468,100,0.11642932891845703,27.013999700546265,25.80311346054077,1200000,227.6374614590365,215.92717439420346,-6.1035155e-09,3241.339049577713,119,14.12385606765747,1.093752384185791,1.8985541504813968,127.17359241905734,10.993695497512817,-0.013728412
223.42953300503603,100,0.11273431777954102,26.903311014175415,25.711132526397705,1210000,228.59748304152333,202.3769023481436,3.0517577e-09,3268.3110008239746,120,14.020233392715454,1.0785126686096191,3.5733069438768488,126.88468469859117,11.010649681091309,-0.0009990265
221.45387220960848,100,0.10636305809020996,26.810519456863403,25.64155101776123,1220000,227.19951353890346,210.18304094392062,1.2207031e-08,3295.179517030716,121,13.961378574371338,1.0618181228637695,3.8139175521387716,126.01025856825538,10.991792440414429,-0.07589623
225.43735006148157,100,0.11883378028869629,26.902073860168457,25.70535111427307,1230000,230.95078756376756,217.55184773095064,2.746582e-08,3322.1437187194824,122,14.026676893234253,1.0771732330322266,2.32528078106099,127.80423223076187,10.990888357162476,-0.0022478302
220.9875843620364,100,0.1401834487915039,27.411054849624634,26.172513484954834,1240000,227.12045843728234,211.01099347429042,-3.0517577e-09,3349.6156013011932,123,14.355353593826294,1.0975754261016846,3.0452783596865336,125.99646813110652,11.113815546035767,-0.01694899
221.6514478945698,100,0.12671256065368652,26.937581777572632,25.66768217086792,1250000,228.0458235002198,214.6124798874839,-9.155274e-09,3376.6127502918243,124,13.991914510726929,1.1423685550689697,2.973797163566686,126.36857387137056,10.987762451171875,-0.029710077
223.40661667977514,100,0.1202707290649414,26.95340895652771,25.75807237625122,1260000,229.9654892510107,216.66493048061275,-2.5939942e-08,3403.626328229904,125,13.995001077651978,1.0743169784545898,2.897947061537124,127.15663753407328,11.06830906867981,-0.006001996
225.14481792064868,100,0.11707639694213867,26.92138934135437,25.758940935134888,1270000,230.33986657086658,213.24879580712943,-7.629395e-09,3430.605528831482,126,14.007898807525635,1.0447752475738525,3.1479044264180245,127.83497538561531,11.064087390899658,-0.048339576
226.79029351927065,100,0.11583566665649414,26.92170763015747,25.761444568634033,1280000,231.08479148802527,219.84065941969578,-2.4414062e-08,3457.5840084552765,127,13.981541872024536,1.043870449066162,2.116059377203158,128.6879106335269,11.081561088562012,-0.0059445007
226.4205222045579,100,0.10694289207458496,26.993727445602417,25.815314531326294,1290000,230.55232098617765,218.9918329229807,-9.155274e-09,3484.638062477112,128,14.073006629943848,1.070749282836914,2.1731359656648954,128.66996775396214,11.038877487182617,-0.0066749663
226.55237647805527,100,0.14350080490112305,26.849515199661255,25.649250984191895,1300000,230.7147421483981,218.8062287826617,2.708435e-08,3511.547327041626,129,14.004080057144165,1.0561714172363281,2.262568674370768,128.80700339586065,10.946980476379395,-0.007820359
226.36558855327084,100,0.13831782341003418,26.86654281616211,25.643842935562134,1310000,230.8015135313734,218.43734363740046,7.629395e-09,3538.474975347519,130,13.99033260345459,1.0836286544799805,2.253875322200346,128.5866532799068,10.968053102493286,-0.025949568
224.71526179714306,100,0.11707472801208496,26.871246337890625,25.673296689987183,1320000,228.96074687530992,218.43314394471494,1.373291e-08,3565.4053871631622,131,13.973891019821167,1.0800871849060059,2.130085507745761,127.49113514288874,11.00577998161316,-0.017061044
