Time-Optimization,train-AverageDiscountedReturn,n_timesteps,train-StdReturn,train-NumTrajs,Time-SampleProc,train-AverageReturn,Time-Sampling,Time,LossAfter,train-MinReturn,train-EnvExecTime,LossBefore,train-MaxReturn,Itr,ItrTime,train-PolicyExecTime
0.3781013488769531,94.2365049240377,1580000,40.39276794497016,100,0.05292820930480957,163.26368249657602,6.6159141063690186,1302.3676087856293,-0.011663761,-7.523905693603026,2.245317220687866,-1.0279375e-05,227.24261987905768,157,7.047506093978882,4.1602137088775635
0.3796541690826416,92.10821604104387,1590000,39.91635817909856,100,0.050876617431640625,159.8307090728761,6.942211151123047,1309.7610466480255,-0.01102437,-5.348719085456187,2.3602962493896484,-1.0263652e-05,227.78856528986583,158,7.37302565574646,4.36000919342041
0.440598726272583,89.36284350932945,1600000,37.212082007343476,100,0.05761384963989258,155.75602895797923,8.729130983352661,1319.0069544315338,-0.0073530246,1.468521600591881,2.951180934906006,-1.0217596e-05,221.3110172392467,159,9.227616786956787,5.506012678146362
0.466278076171875,92.52955118517312,1610000,37.16212623089598,100,0.06032061576843262,161.51835587377585,9.117830514907837,1328.6800155639648,-0.011961359,-16.046198233157327,3.0945913791656494,-1.0209531e-05,245.47194704629612,160,9.644774675369263,5.738047122955322
0.49519920349121094,92.08196805727836,1620000,35.03541893675469,100,0.061635732650756836,159.0424079881326,8.996573686599731,1338.2596945762634,-0.009474592,52.212634864011065,3.0500664710998535,-1.018647e-05,227.94617282281226,161,9.55392050743103,5.667099475860596
0.46320629119873047,94.63747629917519,1630000,33.875905683514354,100,0.06246829032897949,163.76993344293595,9.108081340789795,1347.92129945755,-0.011838364,38.46178249774644,3.1069395542144775,-1.0147609e-05,230.6156405292066,162,9.634199619293213,5.714775800704956
0.4559895992279053,97.02183037139015,1640000,37.98438195799812,100,0.1096341609954834,168.7081434236209,9.00162935256958,1357.5151805877686,-0.010052263,9.293217870999719,3.0868422985076904,-1.0137783e-05,248.79473963865462,163,9.567511796951294,5.631371259689331
0.48813557624816895,95.57795491173485,1650000,38.29464335903686,100,0.05793952941894531,165.97397339072776,9.059026002883911,1367.149091243744,-0.016545475,22.71259189565215,3.0968852043151855,-1.0111218e-05,233.88723668372435,164,9.605353593826294,5.6813554763793945
0.34879612922668457,91.96933912378312,1660000,45.22834839311373,100,0.07985258102416992,158.72405425686932,7.895168781280518,1375.4992620944977,-0.013359944,-7.832318298649723,2.686554431915283,-1.0092223e-05,220.92180863971984,165,8.324078798294067,4.960025310516357
0.37370872497558594,95.98776811928929,1670000,43.549729711973065,100,0.03797435760498047,165.56767094359373,6.136247158050537,1382.0659427642822,-0.011736681,-0.7023657994662038,2.0635769367218018,-1.0078345e-05,232.59281591566625,166,6.549923896789551,3.8745908737182617
