train-EnvExecTime,Itr,n_timesteps,Time-Optimization,Time,train-AverageDiscountedReturn,train-StdReturn,Time-SampleProc,train-MaxReturn,train-AverageReturn,train-NumTrajs,train-PolicyExecTime,train-MinReturn,LossAfter,Time-Sampling,ItrTime,LossBefore
10.969025135040283,198,1990000,1.0755879878997803,5397.304237604141,134.76437260123336,12.988881209872703,0.14101886749267578,258.67438253562557,237.00218636214794,100,14.052743673324585,183.20442585350446,-0.00016058887,25.722670793533325,26.939983367919922,-7.2928337e-06
10.942527294158936,199,2000000,1.0886893272399902,5424.257319927216,134.67481524622343,15.146876044984072,0.12900972366333008,264.29995050266325,237.24976223524325,100,14.029720306396484,179.1027098917444,0.00394662,25.676487684249878,26.894834995269775,-7.2833855e-06
11.097039222717285,200,2010000,1.0776894092559814,5451.532803058624,134.7369817903868,9.151186738674802,0.1354689598083496,256.9926358857617,237.29763454562396,100,14.198776006698608,205.85093419049258,0.021465719,26.003373861312866,27.217243432998657,-7.266084e-06
11.05136752128601,201,2020000,1.034489631652832,5478.679305553436,134.89815343977506,10.89348980014383,0.16533637046813965,256.4348907867001,237.7092579713721,100,14.124738216400146,177.28653753304079,0.010975882,25.88379716873169,27.08429193496704,-7.2519874e-06
11.023938417434692,202,2030000,1.0665462017059326,5505.684368610382,133.94715086710482,7.284994737620322,0.13303756713867188,250.3150714431949,235.78281382710074,100,14.018964529037476,208.1895948711734,0.005010827,25.74018120765686,26.940436840057373,-7.2256107e-06
10.991264343261719,203,2040000,1.0966386795043945,5532.734469652176,134.1621775120741,7.777049835057503,0.1287825107574463,251.83936761257664,236.20514803214198,100,14.068326234817505,207.12816028497926,-0.0017054528,25.760210275650024,26.986184120178223,-7.202987e-06
10.953548192977905,204,2050000,1.0901288986206055,5559.847828626633,133.06694361299432,11.146386844706823,0.16805553436279297,253.64529052745706,234.06434415846138,100,14.137910842895508,191.18804294377912,0.0027692332,25.7934730052948,27.05243945121765,-7.178387e-06
10.942878723144531,205,2060000,1.0850179195404053,5586.764804601669,133.14232789374265,11.42839088287279,0.1545565128326416,258.880795175397,234.59770848017558,100,13.969274044036865,194.25719900620896,0.017419398,25.615092992782593,26.855300664901733,-7.1539453e-06
10.926307201385498,206,2070000,1.096785545349121,5613.715970516205,132.48555505563004,12.80119716786993,0.1409590244293213,255.2149164120713,233.95476670994333,100,14.015542984008789,202.30078641551398,-0.001973924,25.651291370391846,26.889700174331665,-7.1100685e-06
10.877901554107666,207,2080000,1.082801103591919,5640.6212413311005,130.89921132557447,15.415883039981821,0.140777587890625,256.8471257584146,230.5938847113843,100,14.03589653968811,181.22366266332878,-0.0051706326,25.619577169418335,26.843956232070923,-7.1072736e-06
10.964690208435059,208,2090000,1.0748131275177002,5667.899411439896,132.59362921546617,13.334754377891821,0.1517350673675537,254.30356335474713,233.57080110608985,100,14.323866128921509,181.15047745072346,-0.001098549,25.992404460906982,27.21965217590332,-7.087938e-06
10.936731338500977,209,2100000,1.0752131938934326,5694.858108282089,132.85273118674985,13.332264413649666,0.1334679126739502,253.90010909916722,233.66037334956152,100,14.05238676071167,186.4447736609601,0.0010540904,25.690492391586304,26.89976978302002,-7.0717224e-06
10.906240701675415,210,2110000,1.069272518157959,5721.760377407074,132.5438479763399,13.991055375374637,0.1316995620727539,251.6323217629453,232.98892026048813,100,14.034480571746826,182.2094481367524,-0.0023121955,25.638829946517944,26.840535640716553,-7.0724577e-06
10.98797869682312,211,2120000,1.0734014511108398,5748.930824041367,133.5592635652125,9.664634548900297,0.17245960235595703,257.03295242063615,234.95903857408896,100,14.162489175796509,202.16636967325172,0.00055676966,25.86142063140869,27.107969045639038,-7.0470887e-06
10.935871839523315,212,2130000,1.101311206817627,5775.914836645126,134.42209068281727,9.829876978945306,0.1282649040222168,256.0149519651139,236.97849580697334,100,14.058433294296265,203.84416874894183,-0.0021081418,25.690088987350464,26.920303344726562,-7.042653e-06
10.916952133178711,213,2140000,1.0693912506103516,5802.875880479813,133.51073463301816,9.577267018511478,0.14608144760131836,249.54194732096153,234.99477189561455,100,14.058439493179321,199.51152786508578,-0.0054223007,25.681827068328857,26.898378133773804,-7.0017854e-06
11.052810430526733,214,2150000,1.0708439350128174,5829.984018325806,133.7989471213179,7.764010904950858,0.14195513725280762,251.00136114510113,235.52302594272425,100,14.074884176254272,212.44105731317524,-0.0027258275,25.834928035736084,27.04834818840027,-6.974829e-06
10.982203483581543,215,2160000,1.0396454334259033,5857.025961637497,134.22021837970016,7.433951953870813,0.14179301261901855,250.46430095864147,236.62716218903762,100,14.118920803070068,213.1730618616811,-0.0020653023,25.797199964523315,26.979642629623413,-6.954147e-06
11.031930208206177,216,2170000,1.0769615173339844,5884.100795030594,134.16456791151305,7.441409317622416,0.13813400268554688,251.4118463091408,236.3359528496837,100,14.06149959564209,211.81609227753665,-0.0032650272,25.797199964523315,27.01294445991516,-6.924558e-06
10.981172561645508,217,2180000,1.0815441608428955,5911.211845159531,133.3304454647225,9.095884611115434,0.14280486106872559,252.2225271709436,234.6518332120503,100,14.141940355300903,205.5120510606114,-0.0013752667,25.823262214660645,27.0482177734375,-6.8842983e-06
11.003744840621948,218,2190000,1.0755009651184082,5938.352808713913,132.53570135337313,11.489081544183442,0.16820526123046875,252.09712400915984,233.56412064734155,100,14.135162353515625,171.85294747562088,0.004322516,25.84131360054016,27.085649013519287,-6.849265e-06
11.040363788604736,219,2200000,1.0670464038848877,5965.3898396492,131.94900209278308,12.90420792141437,0.1678767204284668,252.0176163147235,232.3044719219969,100,13.989572525024414,163.5656458368753,0.0020526461,25.73412775993347,26.9697208404541,-6.814837e-06
11.11118769645691,220,2210000,1.0780110359191895,5992.498052120209,132.68251136166467,6.6198439661384585,0.13294339179992676,250.2722499314398,233.60110635129968,100,14.014167308807373,216.0086935880508,0.03871177,25.83659601211548,27.048396348953247,-6.767761e-06
11.120431184768677,221,2220000,1.0636396408081055,6019.609277486801,132.95357633766216,5.453537013449667,0.14751529693603516,247.624302129026,232.51199851315818,100,14.00899863243103,214.25521422808583,0.03397778,25.82918691635132,27.04107117652893,-6.7300507e-06
