train-StdReturn,LossBefore,LossAfter,train-AverageReturn,n_timesteps,Itr,Time-Optimization,train-EnvExecTime,train-MinReturn,ItrTime,Time-Sampling,train-PolicyExecTime,train-MaxReturn,Time-SampleProc,train-NumTrajs,train-AverageDiscountedReturn,Time
4.449273064686702,-8.582319e-06,-0.0057499516,261.912991505263,1640000,163,1.1578433513641357,11.457826852798462,241.32276195183246,28.407683849334717,27.09574246406555,14.888501405715942,274.423873116929,0.15306615829467773,100,145.60600891418645,4707.6158747673035
4.0166302456700596,-8.558839e-06,-0.0008690578,263.3462518316985,1650000,164,1.1384179592132568,11.42621111869812,240.35589482958684,28.237937211990356,26.96316432952881,14.789746761322021,269.6017788794926,0.13555312156677246,100,146.37680415499514,4735.924693107605
23.41535486009656,-8.550539e-06,-0.0017708901,260.38870339128397,1660000,165,1.137364149093628,11.431304931640625,57.74467559529858,28.39093255996704,27.1205472946167,14.945714235305786,272.8245895518976,0.13230609893798828,100,144.8592374423951,4764.380739927292
13.54443921595944,-8.51223e-06,-0.0030543057,261.631835907187,1670000,166,1.0852737426757812,11.505471467971802,163.9231739150224,28.319805145263672,27.109925270080566,14.848947763442993,268.6126252306602,0.12375831604003906,100,145.51149228006037,4792.770990848541
10.723634722982602,-8.525797e-06,-0.0013981872,260.91443517554336,1680000,167,1.0959808826446533,11.389496564865112,166.44615914707455,28.18154740333557,26.96233081817627,14.825805902481079,269.07664064143364,0.12259531021118164,100,145.159318445022,4821.017432451248
14.135160590316838,-8.480768e-06,-0.0012801406,261.2674032643809,1690000,168,1.120795488357544,11.491513967514038,163.55118436019805,28.512036561965942,27.227787971496582,14.980618000030518,270.12529127362234,0.16265559196472168,100,145.32592810796308,4849.597081184387
4.242455475898165,-8.476167e-06,-0.003282324,262.7543731424033,1700000,169,1.3255927562713623,11.47520637512207,247.72684460553535,28.55469512939453,27.087629556655884,14.858786582946777,269.4057082174508,0.14014887809753418,100,145.82514307189047,4878.227256059647
9.62742117000183,-8.460826e-06,-0.0046446165,263.45899556102273,1710000,170,1.1361379623413086,11.685365676879883,172.6260433530657,28.863123416900635,27.56391668319702,15.116917371749878,270.36297601026627,0.16214537620544434,100,146.21718409349998,4907.163585424423
3.5796922069974593,-8.430471e-06,-0.0032901748,263.919729292519,1720000,171,1.304471492767334,11.616421222686768,250.70054431782233,28.850868463516235,27.41914701461792,15.046102523803711,268.98429562876066,0.12651491165161133,100,146.42025671586242,4936.081323385239
9.695323364868734,-8.433558e-06,-0.0034717165,263.0925184979498,1730000,172,1.1345765590667725,11.618361473083496,177.13514378275607,28.660871267318726,27.382861375808716,15.013987064361572,271.6229781658941,0.14276957511901855,100,145.9730755591688,4964.812988519669
3.129142898577339,-8.401861e-06,-0.0034662592,265.13362454573854,1740000,173,1.1503503322601318,11.50080418586731,253.83383120777364,28.451554536819458,27.175350427627563,14.917100667953491,271.5636135705533,0.12514472007751465,100,147.0059629920112,4993.3328058719635
4.761227272905277,-8.367322e-06,-0.0024500329,264.3170959333065,1750000,174,1.1041412353515625,11.479034900665283,245.99654262731335,28.37180471420288,27.13405156135559,14.90316653251648,272.2828201080205,0.13287568092346191,100,146.69935017579826,5021.77573800087
