Time-Sampling,train-AverageReturn,Time-Optimization,train-NumTrajs,LossAfter,Itr,train-AverageDiscountedReturn,n_timesteps,train-MinReturn,train-PolicyExecTime,Time,ItrTime,train-EnvExecTime,train-MaxReturn,train-StdReturn,Time-SampleProc,LossBefore
23.58839464187622,195.47509190362052,1.1202547550201416,100,-0.009235819,200,109.11212103958485,2010000,79.13537088740868,14.421096324920654,5027.400595903397,24.831724166870117,8.463296890258789,269.58372899585197,34.08645641124856,0.12231230735778809,1.2207031e-08
23.221585035324097,188.39723798991147,1.2426395416259766,100,-0.009898114,201,105.90920139407586,2020000,80.74735242007243,14.0809006690979,5052.111466407776,24.645401000976562,8.433171272277832,279.1408475612525,36.96825480502684,0.17934417724609375,-1.2207031e-08
23.2493953704834,184.62694693541323,1.3547515869140625,100,-0.013562207,202,104.35246505497872,2030000,78.63018789121818,14.131987810134888,5076.999720096588,24.819000482559204,8.417964696884155,269.4226399171391,37.798615358811574,0.2127704620361328,3.6621095e-08
23.026951551437378,194.5805377019754,1.5223872661590576,100,-0.0106490115,203,109.19287126310097,2040000,91.33767610363007,13.970503568649292,5101.836369037628,24.77183198928833,8.35647439956665,279.8224503238733,37.37561241008456,0.22178339958190918,-2.4414062e-08
22.995158672332764,193.66140484064306,1.6249868869781494,100,-0.01052168,204,108.9208754678234,2050000,93.27137353964632,13.990592241287231,5126.739070892334,24.839306592941284,8.308318614959717,278.14202562220476,39.413304420337354,0.2184610366821289,-3.0517577e-09
22.9626886844635,181.72179862355827,1.7835843563079834,100,-0.013416554,205,101.9277091792371,2060000,65.35070805946549,13.925598859786987,5151.672119379044,24.869596004486084,8.344053983688354,260.6813668884021,42.01581772522233,0.12256360054016113,-3.2424927e-09
23.00750970840454,190.43016357511385,1.688462257385254,100,-0.011010224,206,106.75681058954275,2070000,101.56060629840846,13.9683678150177,5176.554998159409,24.818581104278564,8.350823640823364,261.3330536677179,34.23611775954775,0.12193894386291504,-1.5258789e-09
23.376195907592773,191.70389211104975,1.36733078956604,100,-0.010073767,207,107.95576042001078,2080000,-0.9136248919833851,14.193914651870728,5201.499922513962,24.866111040115356,8.478036642074585,292.5326572799297,45.459363259107676,0.12065005302429199,1.6784668e-08
23.36508297920227,187.00565190067485,1.4009101390838623,100,-0.008220063,208,104.96311720805889,2090000,8.146149062703202,14.233917713165283,5226.514344453812,24.92263388633728,8.422351837158203,292.6478123802959,44.66612167745356,0.15584301948547363,1.2207031e-08
23.20731234550476,202.52323865349095,1.0843384265899658,100,-0.009756903,209,114.36607520512479,2100000,96.41292069895545,14.150162935256958,5251.013908624649,24.416165828704834,8.363418817520142,297.6329091783281,41.286452918910435,0.12352824211120605,-1.2207031e-08
