Time-Sampling,train-NumTrajs,train-AverageDiscountedReturn,train-MaxReturn,ItrTime,Time-SampleProc,train-PolicyExecTime,LossBefore,train-StdReturn,train-AverageReturn,Time,train-MinReturn,Itr,LossAfter,Time-Optimization,train-EnvExecTime,n_timesteps
23.440204620361328,100,57.13655635428423,193.92190439340936,24.689335107803345,0.1391594409942627,14.346803426742554,-1.1721635e-05,36.746717769307,94.27652761877744,3149.432956933975,17.182014688583333,126,-0.0063687363,1.1093761920928955,8.400576114654541,1270000
23.560806274414062,100,58.51438329221511,184.79905906809583,24.802782773971558,0.1301708221435547,14.422804832458496,-1.1745466e-05,36.38416049325694,97.36313844313085,3174.296501159668,-16.169717160288645,127,-0.006635443,1.1111648082733154,8.441056966781616,1280000
24.22554898262024,100,56.765633273115526,203.36867287907054,25.509787559509277,0.13958525657653809,14.848403930664062,-1.1717059e-05,35.62060166334149,93.36624104764816,3199.869113922119,6.662391254948639,128,-0.005517748,1.1438019275665283,8.641601324081421,1290000
24.927377700805664,100,53.38594630432578,199.73056360536413,26.480654001235962,0.14925336837768555,15.364399671554565,-1.165084e-05,40.21765392874284,87.88042475937885,3226.4215347766876,-18.278471383068712,129,-0.004194808,1.4026336669921875,8.815735816955566,1300000
27.102009773254395,100,56.69045693247308,206.64431972109188,28.520241737365723,0.1481308937072754,16.886677980422974,-1.1662956e-05,38.783100206486395,94.37588020221095,3255.01575255394,1.5265054069354658,130,0.010719372,1.2694354057312012,9.417769432067871,1310000
24.59673810005188,100,54.62218936140527,201.72774881202045,25.89821982383728,0.15123796463012695,15.046532392501831,-1.1634001e-05,34.89728107209447,91.38516343202562,3280.993268251419,0.9666889750599692,131,0.0150041785,1.1495447158813477,8.812763690948486,1320000
24.473662853240967,100,60.65294244161824,177.67071942853767,25.727104663848877,0.128753662109375,15.009121179580688,-1.1625069e-05,33.24443933127406,100.37614477297166,3306.786652326584,-0.49034430575494925,132,0.0030902398,1.12337327003479,8.748231410980225,1330000
24.098018407821655,100,54.1106420942474,179.72345783372455,25.362357139587402,0.1532135009765625,14.692685604095459,-1.1598854e-05,37.517115764492885,90.5175683293783,3332.221282482147,-0.1257092644615252,133,-0.003275861,1.1102550029754639,8.68785810470581,1340000
24.318217277526855,100,56.394471102366644,198.40576790563128,25.58695936203003,0.12723922729492188,14.887023210525513,-1.1607899e-05,32.393582140884924,94.22903993895376,3357.8717308044434,27.469568630955468,134,-0.003470695,1.1408464908599854,8.708665609359741,1350000
23.94211435317993,100,52.87446377153681,165.6693614320679,25.215479850769043,0.1261284351348877,14.588206768035889,-1.159548e-05,33.61341968687759,89.28189026206485,3383.15581035614,4.202532457226448,135,-0.0028821172,1.1465916633605957,8.643232822418213,1360000
