Time,train-AverageDiscountedReturn,ItrTime,Time-SampleProc,train-NumTrajs,train-MinReturn,Itr,Time-Sampling,train-AverageReturn,LossBefore,LossAfter,train-PolicyExecTime,n_timesteps,train-StdReturn,train-MaxReturn,Time-Optimization,train-EnvExecTime
3845.42587518692,21.09507839057822,25.52211093902588,0.1112821102142334,100,27.22098802007379,151,24.069174766540527,29.24252485862446,-3.0517577e-09,-0.005127659,14.292840957641602,1520000,0.9696579455941516,31.316461145591564,1.3409547805786133,9.075769186019897
3870.9070937633514,21.27773452751585,25.39459991455078,0.11865687370300293,100,27.45315490745611,152,24.21167516708374,29.546005559108686,-1.2207031e-08,-0.0061445646,14.345808982849121,1530000,1.0202625315771268,32.06059930890029,1.0622003078460693,9.149912595748901
3896.1535975933075,21.450797172397134,25.184519290924072,0.12371444702148438,100,26.237957823695538,153,24.00465989112854,29.955229873424948,-1.2207031e-08,-0.006855139,14.228755474090576,1540000,1.2957209549362139,32.2829832419944,1.0553793907165527,9.066938161849976
3921.4035246372223,21.762266208515797,25.186269998550415,0.10671186447143555,100,27.10384685975496,154,23.972479820251465,30.31709830283597,2.4414062e-08,-0.0010592133,14.183676481246948,1550000,1.2005302019646054,33.23572597276794,1.1064207553863525,9.07756233215332
3946.9536113739014,21.44074708516429,25.47079062461853,0.14096403121948242,100,26.85064080902129,155,23.98446798324585,30.025275210302393,-4.577637e-09,-0.00028032303,14.187430620193481,1560000,1.382598062928734,32.85100700716509,1.344658374786377,9.09044075012207
3972.3488426208496,21.55030067429337,25.306363821029663,0.11196374893188477,100,26.63614305257561,156,23.693130254745483,30.13765340059763,-4.577637e-09,-0.00167816,13.948596954345703,1570000,1.301553689914546,33.2177354404949,1.4989590644836426,9.042315244674683
3997.8238394260406,21.43788878419723,25.362745761871338,0.14836597442626953,100,27.395361098737528,157,23.53745722770691,30.044762980227052,-1.2207031e-08,-0.003918936,13.871093034744263,1580000,1.3038816844673815,33.649012432514056,1.675856113433838,8.97327995300293
4023.0932879447937,21.754130957001813,25.194514274597168,0.13115572929382324,100,26.2237456560917,158,23.552955389022827,30.33297652045551,-8.392334e-09,-0.0029373276,13.822553873062134,1590000,1.187443131845506,33.404097083619305,1.5091667175292969,9.03027606010437
4048.3702132701874,21.662024204581122,25.21839714050293,0.19713354110717773,100,24.487495707738614,159,23.66239285469055,30.30318789421996,9.155274e-09,-0.0017242623,13.951507091522217,1600000,1.5773419798038755,33.25929385962105,1.3572826385498047,9.010788679122925
4073.475382566452,21.64512173452494,25.04086971282959,0.17273926734924316,100,13.182636902211325,160,23.565596342086792,30.263277513948978,-6.1035155e-09,-0.0018540878,13.902297496795654,1610000,2.0975625139101,33.18936460756676,1.3009617328643799,8.958621501922607
4098.697306156158,21.867834704504773,25.162107706069946,0.15549468994140625,100,27.06475563317192,161,23.71435284614563,30.468729207204866,-9.155274e-09,-0.00062386476,13.97410774230957,1620000,1.3097131519429364,33.699720233347826,1.2902946472167969,9.041316270828247
4123.814110517502,21.816179695066662,25.054171323776245,0.1860032081604004,100,22.891089706607108,162,23.768775701522827,30.41522143629274,-7.6293943e-10,-0.0013658371,14.04336953163147,1630000,1.7264640519815622,33.46966988861699,1.0981478691101074,9.018492460250854
4149.055227994919,21.886357261558572,25.182399034500122,0.10853219032287598,100,27.53630167823716,163,23.94594383239746,30.434647296237088,1.8310548e-08,-0.0030285767,14.131732940673828,1640000,1.2340020269515568,33.76408916951575,1.1267225742340088,9.113243341445923
4174.538837432861,21.747189376222835,25.423779010772705,0.11091876029968262,100,25.873877436507442,164,24.249605178833008,30.486051585958986,9.155274e-09,-0.0032668975,14.329080820083618,1650000,1.2742804760645743,32.986591721578975,1.0625717639923096,9.205428123474121
4200.0433847904205,21.79823694092358,25.441184520721436,0.1603984832763672,100,20.33459722649109,165,24.078413724899292,30.43034622598731,6.1035155e-09,-0.0014209473,14.270698547363281,1660000,1.6015557130694604,33.36310711646546,1.2016510963439941,9.096019983291626
4226.2768201828,22.060898215786985,26.154968738555908,0.13987159729003906,100,26.720602609013582,166,24.909050226211548,30.671424454230223,-6.1035155e-09,-0.0026767945,14.775396347045898,1670000,1.2710094461357475,33.548033043283574,1.1048235893249512,9.407825469970703
4251.627106189728,22.244763655562593,25.285922288894653,0.1124715805053711,100,28.217043838182352,167,24.107324838638306,30.83117151563248,-1.2207031e-08,-0.004893823,14.251884698867798,1680000,1.375166550070655,33.837706562801664,1.0654301643371582,9.138976573944092
4277.670760393143,22.320963280324282,25.98486876487732,0.10956501960754395,100,25.294072359375555,168,24.66108775138855,30.91337626227221,1.373291e-08,-0.00093464507,14.642703294754028,1690000,1.311745338682665,33.89689439293852,1.213433027267456,9.290199041366577
4303.179015636444,22.418147714688875,25.42616319656372,0.10721588134765625,100,27.48693221440753,169,24.2419171333313,30.97678784045208,6.1035155e-09,-0.0015381256,14.344909429550171,1700000,1.1080950441845496,33.062685883013415,1.0758113861083984,9.179856300354004
4328.464300632477,22.300842950243467,25.22319197654724,0.16008806228637695,100,27.447673416610673,170,23.968691110610962,30.87620716535049,6.1035155e-09,-0.0010839172,14.149147272109985,1710000,1.343832006184545,33.414408101924366,1.0936708450317383,9.110846042633057
4354.102065563202,22.50220963091715,25.579943418502808,0.10773968696594238,100,26.47111488850967,171,23.975089073181152,31.074808187725026,-3.0517577e-09,-0.0019017616,14.15817379951477,1720000,1.4014694350461334,33.82323771186595,1.4964323043823242,9.120450258255005
4379.414559841156,22.562743306174003,25.23085618019104,0.10793685913085938,100,26.948613592631055,172,24.050883531570435,31.21706642290668,3.8146974e-09,-0.0014682545,14.2622971534729,1730000,1.2524953999365287,33.80522710035818,1.0711045265197754,9.079674482345581
4404.725655555725,22.45442650783269,25.250102043151855,0.1130831241607666,100,26.982015587257095,173,24.065226316452026,31.060004006888434,4.386902e-09,-0.0013413291,14.223774433135986,1740000,1.477801989851132,34.18190349085657,1.0710601806640625,9.12791109085083
