LossAfter,train-StdReturn,Time-SampleProc,Itr,train-MaxReturn,Time,train-AverageReturn,train-PolicyExecTime,train-NumTrajs,train-MinReturn,ItrTime,train-AverageDiscountedReturn,n_timesteps,train-EnvExecTime,Time-Sampling,Time-Optimization,LossBefore
-0.0024811001,3.1643535726082557,0.1228325366973877,157,278.7538976609667,4321.525013685226,273.20054584288835,14.271364688873291,100,257.31041339614666,27.017629623413086,150.31939696388244,1580000,10.850030183792114,25.812241077423096,1.0819628238677979,-8.653042e-06
-0.0028738007,2.45449070025587,0.12196731567382812,158,277.8410228016797,4348.586903095245,273.707361815202,14.222877740859985,100,264.50634745969063,26.995380640029907,150.49998275091065,1590000,10.873857021331787,25.79413414001465,1.0786128044128418,-8.624448e-06
0.0020054148,2.293098054613873,0.11765503883361816,159,278.42931315100924,4375.497406959534,274.0855851702925,14.117472648620605,100,268.3062055814091,26.847609281539917,150.79154870586058,1600000,10.849373579025269,25.656049251556396,1.073333501815796,-8.59259e-06
-0.0021739702,2.8812059092012468,0.12085247039794922,160,280.38698419368706,4402.477548599243,273.88268602614846,14.18700909614563,100,265.0438899253197,26.90974497795105,150.73403707976289,1610000,10.8530592918396,25.73894953727722,1.049163579940796,-8.539367e-06
-0.003227693,2.589541334919524,0.11308836936950684,161,278.61193406973536,4429.976598739624,273.9191820157972,14.472999095916748,100,267.49680851276855,27.437570571899414,150.7845540094838,1620000,11.073553323745728,26.253836393356323,1.0700488090515137,-8.473406e-06
0.007080353,2.5608750845151635,0.11940217018127441,162,280.39545773371054,4457.04293680191,274.4120409264504,14.23410940170288,100,265.89762518644295,27.002651929855347,151.0479154646914,1630000,10.874343395233154,25.79659914970398,1.0855653285980225,-8.4478725e-06
-0.0040177205,2.8170341662908482,0.11142563819885254,163,279.84173211339146,4484.09147310257,275.07262544291336,14.275357007980347,100,265.88529328369583,26.98945140838623,151.26366400654237,1640000,10.82474422454834,25.798545360565186,1.0787708759307861,-8.406284e-06
-0.0011761398,13.409806095502459,0.11098456382751465,164,281.13205818111123,4511.307849407196,273.73933634589974,14.335441589355469,100,143.4485761692652,27.151716947555542,150.68667142685416,1650000,10.925472736358643,25.96243643760681,1.077686071395874,-8.326459e-06
-0.006196598,3.0117443911469386,0.12877869606018066,165,280.1443314282025,4538.397467374802,274.7758090842824,14.237536907196045,100,259.53429731378776,27.031177282333374,151.00714981953266,1660000,10.87124752998352,25.816483974456787,1.0852742195129395,-8.317567e-06
-0.003022685,2.605184614166451,0.10768795013427734,166,280.09261002112066,4565.41372013092,275.3554092003598,14.202023267745972,100,268.1061931147825,26.95766520500183,151.2710418158603,1670000,10.875826358795166,25.77351975440979,1.0757672786712646,-8.322768e-06
-0.002596104,3.2505772732362956,0.11663436889648438,167,281.7288907819295,4592.41396188736,275.42033341269644,14.275503158569336,100,260.1757694777722,26.934555292129517,151.247358091104,1680000,10.806428909301758,25.776712656021118,1.0405025482177734,-8.224058e-06
-0.0034012808,2.85287130679685,0.12132930755615234,168,280.825859429338,4619.431542634964,275.76649695773017,14.271326541900635,100,258.99526796849705,26.9562246799469,151.44413929922402,1690000,10.787246465682983,25.75823187828064,1.0759994983673096,-8.167674e-06
0.0035333915,2.7389886974025264,0.13388705253601074,169,282.2751512694806,4646.422549962997,276.3853456567647,14.255733251571655,100,268.12777790434944,26.934017181396484,151.5206275471736,1700000,10.762718677520752,25.71592426300049,1.0834786891937256,-8.123189e-06
0.0007676694,3.125632619960359,0.11205363273620605,170,282.7605204059254,4673.7924292087555,276.64286664946053,14.219924211502075,100,265.79749304459057,27.306634187698364,151.7018427274052,1710000,10.836876392364502,25.753936767578125,1.439457893371582,-8.115876e-06
0.006437629,4.566031745583518,0.13396859169006348,171,284.13427562493484,4701.145477294922,277.57619126495337,14.05624008178711,100,248.63387199178075,27.27176809310913,151.9799763960069,1720000,10.663992166519165,25.40772771835327,1.7282652854919434,-8.078313e-06
0.0058645755,2.6113268589809513,0.1356794834136963,172,282.33911268679304,4728.191802024841,276.9864609018555,13.960751056671143,100,269.31523421272624,26.988077878952026,151.74451140692636,1730000,10.7186598777771,25.36304211616516,1.487849235534668,-8.025211e-06
0.0063221864,3.1125581337725046,0.2220449447631836,173,282.347718701768,4755.225973367691,277.37822657771744,14.108813047409058,100,265.4540143265677,26.973658323287964,151.83420655074138,1740000,10.700875997543335,25.515074491500854,1.2356810569763184,-7.989513e-06
-0.0019600617,4.069806912608532,0.12111115455627441,174,283.11383336214305,4782.177459001541,277.4697073722563,14.232054471969604,100,247.73835572213818,26.88804841041565,152.0462203215401,1750000,10.767278909683228,25.686279773712158,1.079798936843872,-7.9579595e-06
-0.0009600901,2.8164222279718842,0.1083688735961914,175,284.2847701042498,4809.044116258621,278.5159513011285,14.191093683242798,100,264.6010818163823,26.804258823394775,152.27439115454624,1760000,10.742860794067383,25.620003700256348,1.075239896774292,-7.904113e-06
0.017579991,3.313500587417626,0.11787700653076172,176,283.14624811750855,4835.960279226303,277.5955291724907,14.204241514205933,100,264.90481697840903,26.86105990409851,152.02041887754592,1770000,10.782406091690063,25.680421829223633,1.0620758533477783,-7.868391e-06
0.010173628,2.800727636350681,0.11203980445861816,177,284.97804569411556,4862.721744060516,278.3842764693034,14.068908929824829,100,269.62189876556806,26.69891333580017,152.3229257425199,1780000,10.763659238815308,25.520861864089966,1.0652930736541748,-7.851589e-06
-0.0007065151,2.3420418223130017,0.13326168060302734,178,282.90862888843134,4889.797677993774,278.32816276694285,14.250470638275146,100,271.6310318056215,27.015735149383545,152.3646294986207,1790000,10.85830569267273,25.798412799835205,1.0833775997161865,-7.827113e-06
