train-EnvExecTime,train-AverageDiscountedReturn,LossBefore,train-MaxReturn,Time-SampleProc,n_timesteps,ItrTime,train-StdReturn,train-AverageReturn,Itr,LossAfter,train-MinReturn,train-PolicyExecTime,Time-Optimization,Time,train-NumTrajs,Time-Sampling
3.204519271850586,-40.88412090310368,-0.0002269165,-60.353744220591445,0.014219522476196289,2210000,8.956339597702026,1.1913626554570758,-62.92528334569075,220,-0.013534959,-66.33782978219358,4.871146202087402,0.607635498046875,2221.391270160675,100,8.334038972854614
4.355010747909546,-40.92068593971287,0.016447745,-60.68546655147385,0.01737356185913086,2220000,11.816418886184692,1.2418288281512373,-62.95954270995042,221,0.008185647,-66.23543692950028,6.521549701690674,0.5778336524963379,2233.2446024417877,100,11.220823049545288
3.9830663204193115,-40.94410511817327,-0.0067177,-60.94795053513078,0.019437551498413086,2230000,11.00423789024353,1.1057521059040163,-62.9865947088526,222,-0.022560766,-66.46587446495334,6.062499046325684,0.6287286281585693,2244.2746846675873,100,10.355722904205322
3.876842737197876,-40.98729994666395,0.0017152436,-60.469508876473576,0.016119718551635742,2240000,10.580563306808472,1.2151063638611215,-63.031607273109685,223,-0.012117548,-67.09327431905209,5.817927837371826,0.5658209323883057,2254.8823006153107,100,9.99827527999878
3.2577707767486572,-40.85755751780582,0.001277565,-60.75717200601585,0.014519691467285156,2250000,8.993049383163452,1.1820798354606163,-62.89705387456693,224,-0.0076039643,-66.32787844279656,4.865630149841309,0.594639778137207,2263.8964836597443,100,8.383573055267334
4.361959934234619,-40.789628291655816,0.0069908034,-60.194745139925864,0.017191171646118164,2260000,11.873310565948486,1.3495509667292624,-62.82658689944307,225,-0.0062756804,-67.65477202516,6.576320648193359,0.5779552459716797,2275.7927849292755,100,11.277917623519897
3.2057759761810303,-41.09138771759815,0.010482824,-60.85643608646693,0.014887332916259766,2270000,8.96290922164917,1.1532515029752552,-63.13720552617175,226,-0.00085294497,-65.9052512990627,4.862116813659668,0.6013393402099609,2284.778828859329,100,8.346379518508911
4.411344051361084,-41.08844098735341,-0.016092397,-60.8156029599798,0.01654982566833496,2280000,11.972032070159912,1.1180206654978857,-63.13546137789339,227,-0.019732047,-66.19602025390459,6.641524076461792,0.5581414699554443,2296.773493528366,100,11.396992921829224
3.7090158462524414,-41.05154095808017,-0.010861065,-60.67717653442811,0.011813640594482422,2290000,10.130032539367676,1.1359174291182654,-63.093592763086946,228,-0.019145668,-66.0012297040534,5.577843189239502,0.5355887413024902,2306.924658060074,100,9.582292556762695
3.8917219638824463,-41.07385549642205,-0.021872235,-60.893622704738846,0.024641752243041992,2300000,10.7261061668396,1.2503006321072636,-63.12450541144706,229,-0.027904043,-66.17868530925816,5.829566717147827,0.6683833599090576,2317.67010474205,100,10.032706499099731
3.647197723388672,-41.084198362743145,-0.034587827,-60.7868259651848,0.02528524398803711,2310000,10.221917629241943,1.1147678402928616,-63.135177330672725,230,-0.03850638,-67.49317631875755,5.580017805099487,0.6760232448577881,2327.9180748462677,100,9.518555879592896
4.083782911300659,-41.10847808746273,0.003231192,-60.66253797329723,0.018087148666381836,2320000,11.13511347770691,1.2666871192509788,-63.15648298011528,231,-0.0027326508,-67.17540031411555,6.077024698257446,0.6360187530517578,2339.071610689163,100,10.48069977760315
3.467358112335205,-40.97143415020942,-0.0059677674,-60.39498272393697,0.013453245162963867,2330000,9.606634140014648,1.1604156464314468,-63.01179455069211,232,-0.017442536,-66.69866359778896,5.315677642822266,0.5325274467468262,2348.7044444084167,100,9.060220003128052
4.2368552684783936,-41.0598243363378,-0.0038624664,-60.53096959177041,0.019289493560791016,2340000,11.5628342628479,1.3408780029881682,-63.1066070314146,233,-0.011733065,-67.10880680680172,6.342637300491333,0.6343529224395752,2360.2849028110504,100,10.908804893493652
