LossBefore,LossAfter,Time-Sampling,train-MinReturn,Itr,Time-Optimization,train-AverageReturn,train-PolicyExecTime,train-StdReturn,train-MaxReturn,n_timesteps,Time,Time-SampleProc,train-AverageDiscountedReturn,train-EnvExecTime,ItrTime,train-NumTrajs
1.5258789e-09,-0.009407486,23.28025984764099,27.39317229824633,133,1.5342316627502441,131.87758116251374,14.173766374588013,41.86367490010964,245.2758025935024,1340000,3374.3335857391357,0.15622210502624512,74.82651590089948,8.404577016830444,24.97268295288086,100
1.2969971e-08,-0.011847132,23.282912492752075,72.47711200028746,134,1.5173988342285156,140.00338137369508,14.149187564849854,31.58492253404341,224.04450703504887,1350000,3399.387161254883,0.14749622344970703,78.64983824716398,8.437246799468994,24.95004916191101,100
-3.2043456e-08,-0.008926736,23.82507610321045,57.70820471503154,135,1.7082152366638184,153.08707324169265,14.540522813796997,36.377938651588366,231.851282214256,1360000,3425.1960616111755,0.1607043743133545,85.92032099886805,8.572839260101318,25.69710612297058,100
-1.8310548e-08,-0.011098383,23.091474056243896,70.02113132112541,136,1.72963285446167,145.33433588982797,14.03459882736206,34.19746126245905,237.51196562614922,1370000,3450.2138624191284,0.12080645561218262,81.36607723905686,8.362063646316528,24.942543983459473,100
-2.0098685e-08,-0.006880936,23.10233497619629,68.33040401919394,137,1.6078269481658936,147.10774559382816,14.026795387268066,31.055745256770276,218.57706384808037,1380000,3475.150113105774,0.12897586822509766,82.87225732900234,8.370904684066772,24.8400776386261,100
-1.1444092e-08,-0.012032299,23.273890018463135,72.77445734513311,138,1.617933988571167,143.8328872872529,14.115703582763672,33.65738133189942,218.09221466279075,1390000,3500.269399881363,0.1370711326599121,81.07464281904593,8.462029457092285,25.030573844909668,100
4.577637e-09,-0.008057001,23.33640718460083,75.11969291604498,139,1.76045560836792,153.73425250442926,14.194181442260742,35.646527747339825,256.2285799946045,1400000,3525.5758664608,0.11807441711425781,85.9578753551213,8.437750101089478,25.215740442276,100
1.2207031e-08,-0.0076853395,23.196350574493408,71.93841228917236,140,1.6393742561340332,154.07967330267493,14.107475519180298,36.69519701014248,247.53952988164542,1410000,3550.631844520569,0.1275947093963623,86.73035932634627,8.39170217514038,24.964280128479004,100
1.2207031e-08,-0.0077150026,23.165862798690796,72.4645308987981,141,1.5049376487731934,152.9895055058764,14.066788673400879,36.962268443661536,241.26358674418404,1420000,3575.5392277240753,0.14518117904663086,86.13416629439489,8.395411968231201,24.817301750183105,100
1.2207031e-08,-0.007157388,23.361939907073975,58.22656922070291,142,1.6241047382354736,152.19657247395216,14.21883773803711,42.579047115143666,247.23945494361132,1430000,3600.7506787776947,0.14026570320129395,85.72730475708866,8.444533109664917,25.127780199050903,100
1.8310548e-08,-0.0104784975,24.102633953094482,37.42886133139166,143,1.686042308807373,151.80028146782976,14.720653772354126,37.99922666904547,239.06383623238622,1440000,3626.792070388794,0.1271817684173584,86.79380451557954,8.645671844482422,25.918914794921875,100
-3.0517577e-09,-0.006999759,23.24507474899292,62.46919107535141,144,1.6404588222503662,154.59480956941366,14.122907400131226,38.05923648118956,252.31773580171972,1450000,3651.9492585659027,0.21132397651672363,87.46787858554082,8.419075012207031,25.0979585647583,100
6.1035155e-09,-0.0066942903,23.075374603271484,59.35134391875418,145,1.7029893398284912,149.57406855666255,13.970909118652344,36.974840629251936,226.56049287096369,1460000,3676.9385516643524,0.14880037307739258,84.57156672608424,8.413556337356567,24.928205013275146,100
-3.051758e-08,-0.0029630952,23.376187324523926,69.69040558110747,146,1.4863414764404297,154.83525656732473,14.196099996566772,38.120267305683036,232.51383224905308,1470000,3702.043592453003,0.17870187759399414,86.88106761690219,8.47099256515503,25.04196333885193,100
1.373291e-08,-0.008310794,23.287063360214233,33.16236732600793,147,1.477752447128296,158.17292463237382,14.13525676727295,41.24710077891551,241.37387556440825,1480000,3727.0598344802856,0.18700861930847168,88.82515567069426,8.447571992874146,24.954049110412598,100
1.2207031e-08,-0.007416272,23.166255235671997,73.11762064989905,148,1.5141677856445312,155.79590368198822,14.064887523651123,35.5420056656328,239.21173160367562,1490000,3751.9794659614563,0.17132043838500977,87.9630843261668,8.400377035140991,24.85259747505188,100
-3.6621095e-08,-0.010644879,23.368542671203613,78.96865796483416,149,1.4055051803588867,161.87581715721092,14.228585958480835,35.37873009652623,252.1898960946379,1500000,3776.995641231537,0.18009233474731445,91.0466996337055,8.441998958587646,24.95533037185669,100
6.1035155e-09,-0.0056708693,23.319820642471313,45.952061403494014,150,1.436223030090332,151.50337295113593,14.179038047790527,37.47340258760019,238.86766959282,1510000,3801.9767184257507,0.15972137451171875,84.91967234662587,8.431578636169434,24.917475938796997,100
-9.155274e-09,-0.008909491,23.285962104797363,55.08492977210205,151,1.528517723083496,158.61353859409357,14.172060489654541,38.424966013258256,273.3247162435224,1520000,3827.0005412101746,0.14638280868530273,89.37885704685587,8.412422180175781,24.961615562438965,100
6.1035155e-09,-0.004026553,23.256619453430176,82.88397248690912,152,1.5296616554260254,162.21729257642085,14.16215467453003,36.39673486847318,236.05290540248666,1530000,3852.0065178871155,0.1544647216796875,90.0033913467396,8.39778995513916,24.94249415397644,100
6.1035155e-09,-0.0041614226,23.11362099647522,62.465243342514626,153,1.625823974609375,162.55848805439228,14.017040491104126,36.662394991498694,254.30768777037107,1540000,3877.0222873687744,0.2141861915588379,91.63252064157275,8.398136377334595,24.954915761947632,100
-2.4414062e-08,-0.012490226,23.12944507598877,87.95535134867704,154,1.5392436981201172,159.5003997283583,14.089755296707153,36.80692776271483,268.92030146528134,1550000,3901.9093914031982,0.15141797065734863,89.51147512226713,8.343844890594482,24.821566343307495,100
