Time-Sampling,Time-SampleProc,train-AverageDiscountedReturn,LossBefore,train-AverageReturn,train-MinReturn,n_timesteps,train-MaxReturn,ItrTime,LossAfter,Time-Optimization,Itr,Time,train-NumTrajs,train-PolicyExecTime,train-EnvExecTime,train-StdReturn
10.283640146255493,0.05591011047363281,156.33404827167007,-9.012567e-06,286.80234139308345,276.90811810246333,1770000,293.6991109153463,10.736644744873047,-0.0024572948,0.3966200351715088,176,1885.0019340515137,100,5.641595840454102,4.332023859024048,3.293003816977241
10.245846271514893,0.04606294631958008,156.15063365553036,-8.991687e-06,286.5164601604016,270.3093154317641,1780000,293.5639426316312,10.663542747497559,-0.004054152,0.3704996109008789,177,1895.6943380832672,100,5.6585845947265625,4.275925636291504,3.994604772216574
10.04580807685852,0.06438374519348145,156.6208067474699,-8.925146e-06,287.3972728288118,275.3660825356897,1790000,292.7929234031367,10.478988647460938,0.0014188502,0.3684267997741699,178,1906.1883952617645,100,5.525646209716797,4.214027643203735,2.799327254323655
10.506994247436523,0.09124374389648438,156.54071826126562,-8.919377e-06,286.9512057875021,277.16421719593717,1800000,293.30640352768694,11.005115985870361,-0.0011962393,0.406505823135376,179,1917.209742307663,100,5.7833850383758545,4.393107175827026,2.9915232732913952
14.10906720161438,0.047052860260009766,156.5403003736338,-8.90024e-06,287.32520031905665,271.19816777076386,1810000,293.37134228043016,14.509845733642578,-0.0025951113,0.3533353805541992,180,1931.736209154129,100,7.7646894454956055,5.932305574417114,3.967137179123803
8.492642879486084,0.04673409461975098,156.45796897610148,-8.849449e-06,287.0909969351494,236.9119826030995,1820000,293.9729172367311,9.097960948944092,-0.0048990077,0.5581932067871094,181,1940.848876953125,100,4.674627304077148,3.5636579990386963,6.779055973077051
8.33162546157837,0.08929777145385742,156.7163850259568,-8.816454e-06,287.51986857335413,267.5401798205356,1830000,295.79012387734167,8.865257740020752,0.0017980145,0.4433279037475586,182,1949.7373073101044,100,4.581239461898804,3.4956369400024414,4.5304225645402445
11.518559694290161,0.04585552215576172,156.87865221352047,-8.812274e-06,287.6773818601207,264.9266464647722,1840000,294.7645636381632,11.915781736373901,0.0027839884,0.3510758876800537,183,1961.6665875911713,100,6.344564914703369,4.833101511001587,3.9261492429900136
10.368424415588379,0.08265948295593262,156.88590378051853,-8.7667795e-06,287.8285977819524,278.1188529976321,1850000,293.19567143442384,10.849995613098145,0.0025466338,0.39847302436828613,184,1972.5302817821503,100,5.71374249458313,4.342751979827881,2.8245336089226907
11.104197025299072,0.11897516250610352,156.83071707714402,-8.731044e-06,287.73737396901964,281.02958474562024,1860000,293.6754126393799,11.958481073379517,-0.0006656591,0.734748363494873,185,1984.5064125061035,100,6.13323712348938,4.636519193649292,2.768366020018262
12.547194004058838,0.04446864128112793,157.24918200324683,-8.731601e-06,288.7163471391303,271.70748750611295,1870000,294.7280354112144,12.961770057678223,0.0011802807,0.36968517303466797,186,1997.5000784397125,100,6.888412952423096,5.286265850067139,3.2261517567310842
