train-MaxReturn,ItrTime,train-NumTrajs,LossAfter,Time,train-StdReturn,train-AverageReturn,n_timesteps,Time-Optimization,Time-SampleProc,Itr,train-EnvExecTime,train-AverageDiscountedReturn,train-MinReturn,LossBefore,Time-Sampling,train-PolicyExecTime
128.26095943969793,28.436533451080322,100,-0.049058553,4228.851438999176,41.524950255987065,-3.5031717660446464,1600000,1.2601330280303955,0.1500873565673828,159,9.514891862869263,0.40239929994233004,-151.19881378369104,2.5939942e-08,27.02520227432251,16.728020906448364
82.1160255821655,27.61241388320923,100,-0.043328084,4256.52864408493,34.39104836618249,3.38215400534626,1610000,1.3032722473144531,0.14428973197937012,160,9.330191612243652,4.933713209225155,-84.59446902147924,1.2207031e-08,26.16390299797058,16.0679030418396
151.1263915182985,28.440845251083374,100,-0.09772573,4285.042083263397,38.66878264766615,-4.361456752378851,1620000,1.430628776550293,0.15575242042541504,161,9.526974439620972,0.3316602584736385,-111.13244192551217,-9.155274e-09,26.852518558502197,16.537662506103516
94.19316731042736,27.514323949813843,100,-0.035311256,4312.619916677475,39.96872153626247,4.255416211923887,1630000,1.4912426471710205,0.1508018970489502,162,9.268800497055054,5.745209399263432,-165.17326887399437,2.4414062e-08,25.87144446372986,15.832677841186523
108.78781099144439,28.6778244972229,100,-0.054227423,4341.3774671554565,36.825782654689284,2.6341647303106037,1640000,1.2184720039367676,0.17711162567138672,163,9.64467716217041,4.345549873017043,-78.43165257137862,-2.4414062e-08,27.28083896636963,16.834087133407593
90.0031566804519,28.168935775756836,100,-0.022787215,4369.623000860214,35.60120437319318,1.4014772334247645,1650000,1.6732418537139893,0.12635254859924316,164,9.336545944213867,3.3868837090284933,-103.05575594881745,-3.0517577e-09,26.368609189987183,16.261475801467896
106.34563859061174,27.59147810935974,100,-0.037383735,4397.332349061966,40.323474847156646,0.7674019027072363,1660000,1.741915225982666,0.18666458129882812,165,9.261132955551147,3.2164454229797745,-118.41897719493102,3.6621095e-08,25.66033124923706,15.629174709320068
97.87414275711511,28.2051944732666,100,-0.05340515,4425.60454249382,37.57769947279849,-7.2003861544764005,1670000,1.3309876918792725,0.17558670043945312,166,9.44855523109436,-1.9473768599129466,-137.50434732023746,3.4332274e-08,26.69656229019165,16.45578908920288
94.22290441819315,29.518523454666138,100,-0.02797883,4455.20228266716,36.7914572696171,-8.226085604100724,1680000,1.3996994495391846,0.1794133186340332,167,9.7221200466156,-3.1793368732807568,-112.05584108258739,-2.5939942e-08,27.938395261764526,17.398237943649292
94.49592484393301,29.800379276275635,100,-0.035875086,4485.0865569114685,40.95939433903552,-8.001908596907256,1690000,1.5054337978363037,0.1314258575439453,168,9.865520715713501,-3.3200159063031593,-158.91418015105862,3.6621095e-08,28.162604093551636,17.48596167564392
132.45249307349155,28.56380581855774,100,-0.039915517,4513.736312627792,38.59587476613185,-13.633896679827053,1700000,1.4804706573486328,0.15698599815368652,169,9.511073350906372,-6.698377005670775,-106.56257988775602,2.708435e-08,26.92560124397278,16.61018180847168
94.23078008578959,28.014732599258423,100,-0.055902455,4541.82172870636,38.12596444856687,-2.5301587584080387,1710000,1.2316765785217285,0.14018821716308594,170,9.45930528640747,0.14146036063615364,-127.94275952767902,3.051758e-08,26.642026901245117,16.36331033706665
91.02801348303515,28.289665937423706,100,-0.04496695,4570.184341907501,36.9994881414319,-9.635741096545477,1720000,1.5831549167633057,0.1530599594116211,171,9.401676654815674,-4.289539971911446,-136.4150265398001,3.0517577e-09,26.552345514297485,16.375672340393066
74.35413160469128,29.47785758972168,100,-0.061180048,4599.750374317169,36.45539012079214,-5.658237440928718,1730000,1.266925573348999,0.12817668914794922,172,9.754780530929565,-1.772113664880297,-131.31114640637568,7.629395e-09,28.081974506378174,17.509833812713623
124.27287623955338,28.693156957626343,100,-0.053858593,4628.525505065918,37.47443994842603,-7.140240504369486,1740000,1.3756229877471924,0.15503621101379395,173,9.563801527023315,-2.2604361148743752,-106.39799518331641,-4.577637e-09,27.16165542602539,16.794048070907593
133.2849921968919,28.436630249023438,100,-0.029570788,4657.029762506485,41.407920344433364,-5.848989800647988,1750000,1.3047921657562256,0.1450507640838623,174,9.51769733428955,-1.9289864054574195,-109.61004618603984,6.1035155e-09,26.985875368118286,16.667706727981567
107.4120162145576,30.22857356071472,100,-0.027331349,4687.335949420929,40.805849490092115,-5.044375694272049,1760000,1.9080302715301514,0.1753523349761963,175,9.803407669067383,-0.9666064007892895,-159.0048850384213,-3.0517577e-09,28.14422607421875,17.523937463760376
103.10598415163781,28.595617532730103,100,-0.04278683,4716.046663045883,37.728273856801486,-7.239383782579278,1770000,1.2784547805786133,0.1591813564300537,176,9.516537427902222,-2.7169947004713864,-114.25936494661428,9.155274e-09,27.156063556671143,16.83075976371765
78.17521328558219,29.363298892974854,100,-0.055432994,4745.479505777359,37.57952371950663,-8.088340102218678,1780000,1.4303667545318604,0.13633298873901367,177,9.742144346237183,-3.551098531637107,-95.98966201342517,-3.051758e-08,27.795464038848877,17.22301459312439
105.25697128559612,28.558464765548706,100,-0.032994386,4774.106998682022,37.9050255882714,-10.182899372923165,1790000,1.4015352725982666,0.15381431579589844,178,9.527556657791138,-3.9219649638553493,-104.55483644553992,-0.0013397583,27.00239849090576,16.659737825393677
92.33819273386752,28.14661431312561,100,-0.032405626,4802.322886943817,32.25821779870858,-9.724693945750827,1800000,1.4262268543243408,0.13201117515563965,179,9.33969497680664,-4.611540361662399,-119.91160831844412,-2.708435e-08,26.587339639663696,16.447280883789062
87.05128188303095,30.667893648147583,100,-0.04608132,4833.060133457184,34.59148751509136,-8.722182413979905,1810000,1.478407382965088,0.13654065132141113,180,10.000665664672852,-3.844731397807422,-132.93179117020665,1.2207031e-08,29.051766872406006,18.212633848190308
107.80555952829977,29.008954524993896,100,-0.04387619,4862.131996870041,37.55229747377691,-15.429568601048835,1820000,1.3030827045440674,0.12364363670349121,181,9.7931649684906,-7.508190531932375,-113.20290415798938,-2.746582e-08,27.58136749267578,16.961165189743042
120.39743857490305,29.271769046783447,100,-0.03965807,4891.481566667557,38.804386654721824,0.38060539926734516,1830000,1.3145866394042969,0.1348860263824463,182,9.76538610458374,1.5588254086485565,-106.7827991382467,2.1362304e-08,27.821452140808105,17.23064637184143
76.04315047901005,28.33145809173584,100,-0.03760561,4919.8899166584015,34.368378625241746,-0.9272719506644649,1840000,1.4333224296569824,0.15387248992919922,183,9.53884506225586,1.6794272143296096,-100.32186151805172,4.119873e-08,26.743088245391846,16.42082142829895
93.83611308934371,27.969659566879272,100,-0.05539281,4947.935798406601,31.631302330387246,2.1364658721719483,1850000,1.306685447692871,0.11963963508605957,184,9.405953168869019,3.80110085573692,-73.18797383716279,3.6621095e-08,26.542529582977295,16.348442792892456
98.10970600021474,27.702528476715088,100,-0.035041664,4975.712242126465,38.11849888761311,4.112713582098878,1860000,1.283884048461914,0.1348724365234375,185,9.322816371917725,4.390781470941159,-174.2394157064529,-2.4414062e-08,26.282485246658325,16.183215618133545
105.02877401573498,27.851959466934204,100,-0.026765278,5003.641858577728,34.38906648013558,-0.4888443342465871,1870000,1.3370943069458008,0.12979531288146973,186,9.338137149810791,2.650278643136753,-79.45220286118287,3.6621095e-08,26.38421654701233,16.25861883163452
132.8938875290282,27.650932550430298,100,-0.047877785,5031.370418548584,37.26181321894719,7.509360175055487,1880000,1.2857685089111328,0.12410116195678711,187,9.317458391189575,6.539612694321179,-93.43297957081306,-0.0030312652,26.24031162261963,16.149959087371826
126.65716242664574,27.210267782211304,100,-0.046830665,5058.651898384094,40.205892362414794,2.6029593743373134,1890000,1.276108980178833,0.1494765281677246,188,9.185693979263306,3.4747158976724553,-116.53150271258616,2.4414062e-08,25.78395915031433,15.83478569984436
98.19468974679786,27.11731767654419,100,-0.051592994,5085.835622549057,37.60562581133893,3.952588550127229,1900000,1.256018877029419,0.15761065483093262,189,9.137300968170166,4.941425851982854,-77.1802266484759,1.8310548e-08,25.702831268310547,15.79497480392456
