n_timesteps,LossBefore,Time,train-StdReturn,train-AverageDiscountedReturn,Time-SampleProc,train-PolicyExecTime,train-EnvExecTime,Time-Optimization,LossAfter,Time-Sampling,train-NumTrajs,Itr,train-MaxReturn,train-AverageReturn,ItrTime,train-MinReturn
1110000,-4.5762004e-05,1000.7074129581451,1.2959179554828117,26.67045622311689,0.043770551681518555,14.479436159133911,6.145267009735107,0.3060133457183838,-0.0010541867,21.1616268157959,100,110,36.93622664057982,34.34332917263484,21.512232542037964,30.928951325453493
1120000,-4.555596e-05,1022.7484791278839,1.2240075791776346,26.525050997093764,0.05224895477294922,14.965397357940674,6.120765209197998,0.3624458312988281,0.009302138,21.61516571044922,100,111,36.83754888256294,34.17890749473351,22.030224084854126,31.47122463527432
1130000,-4.5369456e-05,1042.5891773700714,1.4786241878806523,26.585808150217154,0.09313631057739258,13.210248947143555,5.6089396476745605,0.40631914138793945,0.0048370217,19.322921752929688,100,112,37.63738023271928,34.222377535183476,19.82637667655945,30.85945015082299
1140000,-4.5228142e-05,1059.8821368217468,1.5358230819200436,26.76671262107435,0.0888516902923584,11.528013706207275,4.643637657165527,0.5802488327026367,0.0019341134,16.607964754104614,100,113,37.92793887516985,34.37302897558783,17.280124187469482,30.97062005455607
1150000,-4.5102268e-05,1080.1704494953156,1.462922617052027,26.62273773307353,0.05811667442321777,13.974793434143066,5.398404121398926,0.3613429069519043,0.014566503,19.837093353271484,100,114,37.346899737818575,34.2100791412043,20.25733518600464,31.102359649989786
1160000,-4.498369e-05,1102.9332859516144,1.4061189402816863,26.721445240048894,0.05792737007141113,15.447587728500366,6.3966546058654785,0.332155704498291,0.002370782,22.358370542526245,100,115,36.79111675176712,34.31818894420579,22.749109745025635,31.426138207283685
1170000,-4.486241e-05,1127.0957572460175,1.5836327705545117,26.736024756900004,0.06535196304321289,16.437543153762817,6.607742547988892,0.4850192070007324,0.0024011151,23.595397233963013,100,116,37.258646598026466,34.31303775144627,24.146461009979248,30.877163501600037
1180000,-4.476114e-05,1143.7025773525238,1.2697404331057953,26.64363087503217,0.1446084976196289,11.013149738311768,4.525287866592407,0.47690844535827637,0.002429724,15.967952013015747,100,117,36.8778032896722,34.19534611692074,16.590280294418335,31.001935149898102
1190000,-4.4651846e-05,1165.0236332416534,1.3623444379527476,26.88025657379153,0.09824705123901367,14.566495656967163,5.642208576202393,0.4647560119628906,0.0059979097,20.736878395080566,100,118,37.2558301165902,34.398122451401164,21.302143096923828,31.42533163270334
1200000,-4.458111e-05,1190.607709646225,1.584504974487786,26.69710888254147,0.11319994926452637,17.713698625564575,6.7194623947143555,0.38517284393310547,2.311371e-05,25.05846381187439,100,119,37.96518880542566,34.18373967177834,25.56271457672119,30.43367549549139
1210000,-4.4512668e-05,1214.1127862930298,1.2238771601283562,26.949182580281935,0.14071083068847656,16.14472770690918,6.248682737350464,0.4044804573059082,-0.0014799162,22.943231105804443,100,120,37.37941862414537,34.50744185324373,23.489184379577637,31.344571796762523
1220000,-4.4370834e-05,1232.388004541397,1.2628293815384506,26.926166411114536,0.12788605690002441,12.35401439666748,4.7961835861206055,0.5532455444335938,-0.0001894806,17.57536816596985,100,121,37.00493264514387,34.46044688173009,18.2612886428833,30.938189925227398
1230000,-4.4241537e-05,1256.4172658920288,1.426680896608006,26.914354227317634,0.06505393981933594,17.17702889442444,5.8281028270721436,0.38694047927856445,0.0052481075,23.561228036880493,100,122,37.74101718120128,34.495396721344015,24.013611316680908,31.762059621671312
1240000,-4.413372e-05,1281.1534147262573,1.31408039654906,26.857675214324118,0.07776165008544922,16.182108640670776,6.235606670379639,1.6279478073120117,0.0012786922,23.010977029800415,100,123,37.36635676562373,34.45975910377055,24.72028374671936,31.238641245238203
1250000,-4.402171e-05,1304.80752825737,1.438454491121925,26.988154181511895,0.1492164134979248,16.405131816864014,6.036790132522583,0.4038662910461426,0.0013221534,23.00143074989319,100,124,37.240906352268354,34.62172739466312,23.564364671707153,31.633321933650073
1260000,-4.3914253e-05,1320.9412558078766,1.4009433334208372,26.69772768098379,0.05329608917236328,10.91726541519165,4.357369422912598,0.4089677333831787,0.0005708388,15.647218942642212,100,125,37.23909741254178,34.29459756207529,16.110297441482544,30.560689905106656
1270000,-4.3796666e-05,1338.973533153534,1.1009560538328569,26.72254920240609,0.12167000770568848,12.440075635910034,4.652907371520996,0.34777021408081055,0.0034421424,17.531059741973877,100,126,36.98471147379929,34.33461082818202,18.003676414489746,31.044126547199326
1280000,-4.3702636e-05,1352.0138285160065,1.417943947385931,26.938568573373228,0.04733419418334961,8.699530601501465,3.6314878463745117,0.29952073097229004,0.0018629864,12.677939414978027,100,127,37.350343674655306,34.566941569994086,13.025370597839355,30.82662192406843
1290000,-4.3622458e-05,1370.1285650730133,1.3844548762387567,27.03432543985471,0.043947696685791016,12.53883671760559,4.706552267074585,0.3596782684326172,-0.00054707576,17.691832780838013,100,128,37.70061262206601,34.68166887318568,18.095844507217407,31.91742066874696
1300000,-4.3580385e-05,1384.583062171936,1.5123703275632039,26.991853569167414,0.08872556686401367,9.622594833374023,4.045454263687134,0.32335352897644043,-0.0030851956,14.023725748062134,100,129,38.55856168207046,34.658080503131124,14.442198991775513,31.265071497783836
1310000,-4.3486736e-05,1406.7078030109406,1.4470470510598146,26.686173572930162,0.047369956970214844,15.135674476623535,5.830805063247681,0.5732860565185547,-0.004167006,21.489585638046265,100,130,37.28213491056674,34.3348959789178,22.110807418823242,30.48233802910666
1320000,-4.332684e-05,1429.9682309627533,1.5911542494719852,27.000588294523077,0.11504769325256348,16.200668334960938,5.933873653411865,0.409651517868042,-0.0025071115,22.663188457489014,100,131,38.26674646703943,34.65459436276852,23.192421197891235,31.192205769841024
1330000,-4.314269e-05,1446.2633183002472,1.2090878502554587,26.9799528748146,0.0950160026550293,10.680962085723877,4.746414661407471,0.33942461013793945,0.004366875,15.831429481506348,100,132,37.45050857828825,34.644134639617135,16.267132997512817,31.882093920406096
1340000,-4.2957632e-05,1469.494163274765,1.4861104231473716,26.721186543476094,0.05128979682922363,16.49556803703308,5.809067964553833,0.3203084468841553,0.0042510796,22.84703016281128,100,133,38.37888784621638,34.42639207022232,23.219011545181274,31.041467785766248
1350000,-4.2891257e-05,1485.1418645381927,1.5345486558581092,27.12798752866533,0.07847285270690918,10.594929218292236,4.203346014022827,0.3827247619628906,-0.0027690253,15.174611330032349,100,134,37.99432914967893,34.85696149721028,15.636289834976196,31.302561467366164
1360000,-4.283622e-05,1500.9892785549164,1.587389627596791,26.829652844352836,0.19195866584777832,10.279722452163696,4.279137372970581,0.6712470054626465,0.002149925,14.940936803817749,100,135,38.43633737783326,34.492404458272986,15.835490942001343,30.8935635385842
1370000,-4.2738306e-05,1523.8585669994354,1.4597577675801234,27.18640067979585,0.11618638038635254,15.66707158088684,5.312389373779297,1.2313003540039062,0.004963097,21.456648111343384,100,136,38.07699376042546,34.88908171151304,22.80574870109558,30.705332357076617
1380000,-4.2621356e-05,1543.2634680271149,1.502994843484856,27.139226012959348,0.05965781211853027,12.975326299667358,5.508667469024658,0.2687819004058838,0.010795758,18.978943824768066,100,137,37.77113083284903,34.838137839236815,19.308799982070923,30.01660248934533
1390000,-4.2506774e-05,1564.1061837673187,1.4865663629191013,26.655843483112967,0.08219075202941895,14.553812980651855,5.333972692489624,0.3857235908508301,0.00059496344,20.363287448883057,100,138,38.08837389263335,34.3144733411803,20.831711292266846,30.697133248725176
1400000,-4.238171e-05,1579.1429064273834,1.6023245444262542,26.718148913369795,0.055914878845214844,10.098021268844604,4.081446170806885,0.40764689445495605,-0.00117679,14.556398630142212,100,139,38.106663829520805,34.407311994178784,15.020618438720703,30.706024430362987
1410000,-4.2266423e-05,1600.6570100784302,1.464200480469053,26.790652344097865,0.11713814735412598,15.170535802841187,5.393451929092407,0.31627774238586426,-0.001676625,21.065733671188354,100,140,37.86852416619895,34.470529467668314,21.499781608581543,30.788428791901207
1420000,-4.214829e-05,1618.3511044979095,1.6229238284762773,26.875932476908414,0.13135433197021484,11.50495719909668,5.187515497207642,0.4091951847076416,-0.0001181761,17.132142305374146,100,141,38.228312895426505,34.58614411849135,17.681295156478882,31.603204416748376
1430000,-4.198029e-05,1641.6443259716034,1.4551577706171621,26.612763276266836,0.08236408233642578,15.875792980194092,5.817359209060669,1.0136089324951172,-0.001172651,22.18109893798828,100,142,37.74737561631037,34.316700672322625,23.27963876724243,31.321053416307798
1440000,-4.1800446e-05,1655.984713792801,1.6305737376433664,26.81614690273607,0.06321835517883301,9.360268354415894,4.002798557281494,0.4488978385925293,-0.003314121,13.73880124092102,100,143,38.8013835805972,34.55496381977138,14.252871751785278,30.568194289996256
1450000,-4.1594634e-05,1670.6903812885284,1.5376214069110707,27.002065207595944,0.1042475700378418,9.916022539138794,3.880330801010132,0.4266831874847412,-0.0008646499,14.155726909637451,100,144,37.87927994072712,34.7559495455712,14.690038919448853,31.117152249491067
1460000,-4.1374708e-05,1690.8553330898285,1.4710925164984472,27.120775256831383,0.08576583862304688,14.053159713745117,5.221849679946899,0.27931809425354004,-0.002531849,19.76968026161194,100,145,38.43700378227408,34.8711872079516,20.1398823261261,31.58345029708782
1470000,-4.115248e-05,1710.6899316310883,1.64666581427317,27.059608197704687,0.059782981872558594,13.509145975112915,5.291625499725342,0.4501466751098633,-0.0021572122,19.30985713005066,100,146,38.752733483243624,34.79536920998295,19.82044506072998,31.24937357182474
1480000,-4.0934203e-05,1728.066682100296,1.517871446962957,26.845956553989428,0.07028317451477051,11.505776166915894,4.6746721267700195,0.6655154228210449,-0.0010247797,16.620874404907227,100,147,38.307211895609115,34.57893852587022,17.35843586921692,31.569675405229283
1490000,-4.07864e-05,1751.4009618759155,1.5038521053336424,26.790097950581547,0.08707427978515625,16.662281274795532,5.373928070068359,0.637052059173584,0.00050131575,22.567564725875854,100,148,37.67754033093189,34.50874268571638,23.29227638244629,31.649996805683582
1500000,-4.07092e-05,1772.5056250095367,1.4469713803337705,26.759112886493636,0.10851836204528809,14.51782774925232,5.613337278366089,0.3122084140777588,0.0011423146,20.66226863861084,100,149,37.27777076850626,34.48565392933172,21.083660364151,30.704236814578564
1510000,-4.0602747e-05,1784.601800918579,1.412683092070556,26.918981273805812,0.06260418891906738,7.632540225982666,3.6519250869750977,0.40578556060791016,-0.00013964059,11.613209962844849,100,150,38.57057501345529,34.66051379284312,12.08210563659668,31.14046163228705
1520000,-4.042003e-05,1797.609007358551,1.5265376330080112,26.857971868353587,0.048523664474487305,8.66550874710083,3.6060118675231934,0.3298914432525635,-0.00012723733,12.594358444213867,100,151,38.43790993741478,34.584293648977116,12.973696947097778,31.0359012451037
1530000,-4.024927e-05,1812.7715480327606,1.5698085213587143,26.77760547327418,0.04688310623168945,9.914176225662231,4.473977088928223,0.29842424392700195,-0.002063365,14.801202774047852,100,152,38.01269873736311,34.484360238148746,15.146848440170288,30.741352157983684
1540000,-4.0107938e-05,1829.178231716156,1.3381213397317284,26.895156244599733,0.16997432708740234,10.519785165786743,4.487338304519653,0.8331949710845947,-0.0016743318,15.386962890625,100,153,37.71471378255883,34.59572697905767,16.390645503997803,31.036779000127076
1550000,-3.9972132e-05,1838.3213429450989,1.7165389036320304,26.827208909796344,0.04612159729003906,5.429781198501587,3.0628795623779297,0.2972862720489502,0.0002039039,8.75525426864624,100,154,38.21301619916245,34.53520498088209,9.099112272262573,31.043761070991735
1560000,-3.9796512e-05,1847.0829174518585,1.4690717570884546,27.267605835158424,0.15159153938293457,5.084385395050049,2.8743269443511963,0.3843972682952881,-0.00010381944,8.210705518722534,100,155,38.22575709970542,34.99338202554749,8.747705459594727,30.798137796026655
1570000,-3.9577455e-05,1860.6790924072266,1.5103082636513596,26.928392335091438,0.07774496078491211,8.774843215942383,4.127986669540405,0.21743464469909668,-0.0011515748,13.287967920303345,100,156,37.84777484834291,34.659522523891,13.583401441574097,31.149446302157425
1580000,-3.938765e-05,1871.232335805893,1.6134918096665691,27.091287925378232,0.03910946846008301,6.5576934814453125,3.407750129699707,0.24132871627807617,0.0003503076,10.263234853744507,100,157,38.052170853631196,34.83364140041119,10.543866157531738,30.97820889522459
1590000,-3.9245497e-05,1880.1288108825684,1.5872504688773799,26.824578627159482,0.11032748222351074,5.327449798583984,2.8398385047912598,0.34995603561401367,0.002039834,8.424814462661743,100,158,37.84303193617713,34.568747048291804,8.88658356666565,31.147011349701884
1600000,-3.91338e-05,1887.1163620948792,1.4275126604168542,27.03128622119362,0.04134798049926758,4.188540458679199,2.2918355464935303,0.2442479133605957,-0.0017709779,6.6916186809539795,100,159,38.2526965636064,34.82226887466521,6.97749137878418,31.343290004844413
1610000,-3.896526e-05,1893.9281742572784,1.6085283300296684,26.91500240810647,0.07540011405944824,4.045560121536255,2.258190631866455,0.21638727188110352,-0.00042775905,6.508786201477051,100,160,38.074105458909145,34.66288223509853,6.8008153438568115,31.27745867085797
1620000,-3.882015e-05,1901.1023514270782,1.4044895467936727,26.91776766044829,0.05193901062011719,4.2020556926727295,2.4058194160461426,0.2862117290496826,-0.0018049318,6.822861671447754,100,161,38.08574043855255,34.66646790660085,7.161377429962158,31.873585446379696
1630000,-3.87449e-05,1910.7741866111755,1.3758591037576515,27.025012834972436,0.09844064712524414,6.064324855804443,2.9947855472564697,0.23488616943359375,-0.001043962,9.326730489730835,100,162,37.882081733215735,34.76255655292184,9.660301923751831,31.846134890114364
1640000,-3.8640897e-05,1922.620577096939,1.590906447596242,26.91369932108611,0.0372464656829834,7.694026470184326,3.5818099975585938,0.21282696723937988,-0.0009911085,11.583340167999268,100,163,38.06644703503556,34.6495182509024,11.833662033081055,31.190893768299894
1650000,-3.856005e-05,1933.4784955978394,1.3906950855531586,27.05301581510683,0.08096456527709961,6.678685903549194,3.5739171504974365,0.20670461654663086,-0.002351639,10.560694456100464,100,164,38.63273105726459,34.8120749141129,10.848575592041016,31.6666616168499
1660000,-3.8489794e-05,1942.3258121013641,1.3901030746562433,26.912796808505288,0.04095196723937988,5.3881049156188965,2.909980535507202,0.23213958740234375,0.017296227,8.564759254455566,100,165,38.27940480596416,34.66238836199681,8.83814549446106,30.972715211034327
1670000,-3.8389597e-05,1953.1372201442719,1.2371949518383027,26.97913348604051,0.04498291015625,6.75385594367981,3.4337263107299805,0.28112101554870605,0.0010581743,10.474956274032593,100,166,37.821238907499456,34.742022373241745,10.801345109939575,31.09735670926093
1680000,-3.8313265e-05,1962.2513825893402,1.5589469276270678,27.183825300326113,0.03364753723144531,5.546515941619873,3.0062332153320312,0.23925328254699707,-0.002109157,8.828291177749634,100,167,37.96818856292604,34.967840047376,9.101402997970581,31.774742881449537
1690000,-3.8269223e-05,1971.1260254383087,1.5151957769373368,26.920778246696543,0.0848243236541748,5.320905685424805,2.8015735149383545,0.3882732391357422,0.00051249476,8.391270160675049,100,168,38.29226088985863,34.65949160535064,8.86500072479248,31.16493954326497
1700000,-3.823388e-05,1979.8245115280151,1.4309320578382598,27.028436335953234,0.042133331298828125,5.274405002593994,2.867840528488159,0.24241948127746582,0.0012628351,8.392272233963013,100,169,38.16035659913263,34.79373159223865,8.677053213119507,31.5722119824685
1710000,-3.8194434e-05,1988.3330767154694,1.6064964517522027,26.931356536679683,0.03778839111328125,5.149970531463623,2.8251235485076904,0.24483013153076172,-0.000180907,8.216598510742188,100,170,37.99211815680749,34.68457237401069,8.499433994293213,30.532317473242543
1720000,-3.8131075e-05,1997.6392040252686,1.5143195777176637,27.13171476016042,0.03553652763366699,5.620956659317017,3.131622791290283,0.23329377174377441,-0.00074241555,9.02730655670166,100,171,38.34745263444512,34.88679229475581,9.296372890472412,31.05921936288266
1730000,-3.8047336e-05,2008.3733506202698,1.3320292606381736,27.05385341455016,0.04385948181152344,6.955940246582031,3.2181732654571533,0.23097991943359375,0.0044349744,10.449238061904907,100,172,37.68997942276638,34.78984290648722,10.724408388137817,31.281222640841268
1740000,-3.7950693e-05,2019.6316998004913,1.4046930488267904,26.9789922930613,0.08119606971740723,6.835298299789429,3.7200727462768555,0.2956218719482422,8.213246e-05,10.872353792190552,100,173,37.93554899736489,34.76456643937408,11.249417781829834,30.554657410900678
1750000,-3.782375e-05,2029.480806350708,1.5164436785068667,26.756342205387277,0.05177044868469238,6.1608428955078125,3.0700597763061523,0.2573726177215576,-0.001209405,9.523428916931152,100,174,38.291052530517945,34.517224266639204,9.833166599273682,31.326152994322413
1760000,-3.7687438e-05,2039.5740036964417,1.500102814492332,27.019126073706875,0.04874897003173828,6.237863302230835,3.2518796920776367,0.2665691375732422,0.00030479723,9.766210794448853,100,175,38.284532287935356,34.810165165295075,10.0818452835083,31.475904710321295
1770000,-3.7512535e-05,2049.970690011978,1.5340311218318299,26.88216469558872,0.0376129150390625,6.503859519958496,3.333613157272339,0.21639204025268555,-0.0019149907,10.130558013916016,100,176,37.76135750340298,34.655986643345585,10.384833574295044,31.103589412277547
1780000,-3.7320395e-05,2063.6680796146393,1.4284642618085321,27.288303052345526,0.042455434799194336,8.946888208389282,4.111934423446655,0.2325136661529541,0.00035026757,13.413081407546997,100,177,38.87686484745983,35.021790902139934,13.688390970230103,31.51053757391337
1790000,-3.7138794e-05,2076.0760567188263,1.4921013095911038,26.876183080301065,0.04992222785949707,7.598969459533691,4.150521755218506,0.26185083389282227,0.0011496297,12.087712049484253,100,178,37.7225869041856,34.61552624602634,12.399723768234253,30.70233829622982
1800000,-3.6955422e-05,2085.244431257248,1.4539720144243882,27.041352676217603,0.03906607627868652,5.607063293457031,2.9482998847961426,0.28470849990844727,0.0014177064,8.835299253463745,100,179,38.55302424297339,34.81484556513099,9.159440994262695,29.678881248604366
1810000,-3.681213e-05,2094.8403158187866,1.5248531511705508,27.182562603831766,0.08185648918151855,6.008393287658691,2.733288526535034,0.5169029235839844,-0.0006628395,8.966769218444824,100,180,38.56204653599085,34.92213530428732,9.568599939346313,31.75451738603107
1820000,-3.6620324e-05,2105.21568608284,1.50296826718138,27.10268938432939,0.047995567321777344,6.141398668289185,3.5540771484375,0.2519419193267822,-6.258719e-05,9.991347074508667,100,181,37.895063772474224,34.807976601794415,10.29247260093689,31.52374578014589
1830000,-3.6491423e-05,2114.8292615413666,1.347802813404408,26.938234797964043,0.14022183418273926,5.851387023925781,2.9816782474517822,0.37024426460266113,0.0028070768,9.091221809387207,100,182,38.26844943148401,34.650343840581044,9.602107524871826,31.656619311416815
1840000,-3.642807e-05,2123.468830347061,1.3374118089307547,27.079297185494006,0.05080533027648926,5.199268817901611,2.842754602432251,0.28335046768188477,0.017477868,8.293440580368042,100,183,37.486420574924004,34.801351849022964,8.62784194946289,30.97744486750748
1850000,-3.6358266e-05,2133.1391088962555,1.5096140475412119,27.156445909335336,0.07772207260131836,5.782789945602417,3.0839712619781494,0.4146599769592285,0.010758221,9.14560055732727,100,184,38.02576592005336,34.92522078955136,9.638792276382446,31.46786748445501
1860000,-3.6273403e-05,2146.471592903137,1.2427200779376084,26.93828129781701,0.04600024223327637,8.389572381973267,4.228892803192139,0.2900705337524414,0.009260227,12.974952697753906,100,185,37.37122153810248,34.68787875664601,13.311471223831177,31.568525754320884
1870000,-3.614621e-05,2164.2887420654297,1.4450747572903444,27.197942304237472,0.0845949649810791,11.668154239654541,5.2050299644470215,0.3441338539123535,-0.0012458009,17.37544083595276,100,186,38.75209040833199,34.92847997716895,17.806482315063477,31.3744227548235
1880000,-3.6069192e-05,2180.3659291267395,1.5116995447365018,27.108259408292973,0.27329254150390625,9.528730630874634,4.701922416687012,1.1502685546875,-0.0011596148,14.642750263214111,100,187,38.569291974970376,34.81546717564131,16.067519664764404,31.206043132542913
1890000,-3.594167e-05,2192.4877593517303,1.3831835123089267,27.032050511342394,0.07533407211303711,7.241331100463867,3.8897931575775146,0.43536949157714844,0.0033691714,11.501347780227661,100,188,37.86613962493476,34.789602058819916,12.01235818862915,31.316706187905883
1900000,-3.5803674e-05,2203.0779893398285,1.5748359445750266,27.08856388345281,0.05945730209350586,6.640120267868042,3.2300760746002197,0.35652804374694824,0.003308379,10.158209085464478,100,189,38.8285165634555,34.8492061140548,10.5749831199646,31.00930539530432
1910000,-3.5709887e-05,2211.8655138015747,1.431788171816159,26.96555416082591,0.047843217849731445,5.2763330936431885,2.816652774810791,0.3852810859680176,-0.00021747932,8.341223955154419,100,190,38.35408589603088,34.69639084129309,8.774693012237549,31.835746329514123
1920000,-3.5621255e-05,2219.7181458473206,1.3475018645871475,27.24353900517349,0.05608773231506348,4.590538501739502,2.646083354949951,0.30967235565185547,0.006736155,7.470538854598999,100,191,38.817496182208146,35.00104533530429,7.836648225784302,32.40041130735764
1930000,-3.55017e-05,2228.951793909073,1.4968076251553193,26.961082783398755,0.03422212600708008,5.732419967651367,2.908200979232788,0.28745412826538086,0.004116608,8.897720575332642,100,192,38.491765400910865,34.71704556010687,9.220166206359863,31.28766676958658
1940000,-3.5374687e-05,2237.356217622757,1.447856631977347,26.888289796234172,0.08037471771240234,4.928121089935303,2.7846734523773193,0.3558025360107422,0.002051554,7.954141616821289,100,193,37.958222346812995,34.621869715185845,8.390769243240356,31.397925616525992
1950000,-3.528697e-05,2247.863381385803,1.5109433444361593,27.036811410643228,0.10279107093811035,6.3136305809021,3.3650004863739014,0.4243950843811035,0.0055957725,9.965522050857544,100,194,38.26810352235714,34.80332412927137,10.493143081665039,30.92247275737446
1960000,-3.5163794e-05,2260.771731376648,1.4571242843579202,26.964692852135283,0.08426451683044434,7.925958633422852,4.195012092590332,0.33902812004089355,0.0049672322,12.467537641525269,100,195,38.03639969607525,34.68290148356206,12.892515659332275,30.774974472658332
1970000,-3.5069406e-05,2278.398337364197,1.3579399056615733,27.01107261678445,0.043473005294799805,11.408474922180176,5.2897655963897705,0.43578052520751953,0.0020739962,17.136156797409058,100,196,37.575350129563645,34.74285069980945,17.61569118499756,31.555127847088322
1980000,-3.4987737e-05,2292.003083229065,1.508153074829116,27.030489978168198,0.10475587844848633,8.536982536315918,4.244997262954712,0.3350532054901123,0.009093557,13.149452924728394,100,197,37.80726853988343,34.792755811343575,13.590059280395508,31.386365204112074
1990000,-3.4937202e-05,2303.2287023067474,1.543011975920617,27.240553378841355,0.12008857727050781,6.924927234649658,3.5130629539489746,0.3372516632080078,0.012141323,10.749898433685303,100,198,39.35424116722211,34.989056810755706,11.207951545715332,31.446905676619576
2000000,-3.481476e-05,2318.1283271312714,1.514390541746403,26.920791223522027,0.14457082748413086,9.177793264389038,4.305833578109741,0.8678336143493652,0.007762082,13.874142169952393,100,199,37.83533662720624,34.65257087751499,14.887083768844604,31.748948070551435
2010000,-3.474267e-05,2335.6333169937134,1.506021203469075,26.787794413763244,0.05419778823852539,11.19485855102539,5.387850046157837,0.3408207893371582,-0.0010307662,17.051012754440308,100,200,38.1554030322133,34.49532352494122,17.447044134140015,31.110801445665846
2020000,-3.4636938e-05,2347.7480108737946,1.4553051884857222,26.905714996220993,0.03856253623962402,7.7889275550842285,3.6478939056396484,0.30426788330078125,-6.6271394e-05,11.761803150177002,100,201,38.65227665658297,34.6092359992019,12.104938507080078,30.93160844708035
2030000,-3.448352e-05,2364.1204113960266,1.5563381151696394,26.546844874155678,0.07311558723449707,10.773312330245972,4.841476917266846,0.2691020965576172,-0.0031492217,16.020418405532837,100,202,37.89361973539785,34.22220659648872,16.363292694091797,31.11230089152815
2040000,-3.436595e-05,2376.751622200012,1.4060138185529834,26.886281512522842,0.05364227294921875,7.647786378860474,4.338876485824585,0.20885872840881348,-0.0014980751,12.359073162078857,100,203,36.985335084090295,34.54878084028627,12.621860027313232,31.098663851121906
2050000,-3.425486e-05,2390.5773918628693,1.5390506714922556,26.979663641334852,0.07821249961853027,9.0332772731781,4.105067729949951,0.2286691665649414,0.003362796,13.499444007873535,100,204,37.74628342543114,34.65926350988372,13.817179203033447,31.404534601574746
2060000,-3.42067e-05,2402.297203063965,1.5250429287825864,27.2652485217093,0.03631877899169922,7.294684171676636,3.8490238189697266,0.19409823417663574,-0.002185947,11.47664737701416,100,205,38.40571486217159,34.9530483881053,11.707574605941772,31.49078528376049
2070000,-3.4151883e-05,2417.146245241165,1.450767017286491,27.057730516588652,0.0501103401184082,9.464267253875732,4.4636149406433105,0.4581336975097656,0.0009864318,14.330432176589966,100,206,37.910074379360545,34.7127897451354,14.839218378067017,31.960596081644375
2080000,-3.4033397e-05,2433.3873658180237,1.4837046962101055,26.691808458585484,0.05472612380981445,11.083683729171753,4.370911121368408,0.2617926597595215,0.0070104855,15.849954843521118,100,207,38.00689791172034,34.37389140382958,16.167917013168335,30.78853696882574
2090000,-3.3884822e-05,2442.0692398548126,1.4669930878559359,26.83178721595545,0.0637044906616211,5.1597900390625,2.9081530570983887,0.28133201599121094,-0.002520708,8.322415590286255,100,208,38.178694189843036,34.52410859480265,8.667799234390259,30.705075018613936
2100000,-3.38391e-05,2450.8717560768127,1.5842651141669275,26.885839137279444,0.046880245208740234,5.274425983428955,2.8756632804870605,0.3392815589904785,0.015058443,8.404217720031738,100,209,38.74821429279179,34.57990053604979,8.790743827819824,31.237922764286765
2110000,-3.3808792e-05,2460.2707130908966,1.6594877222554616,27.00177837772005,0.046326398849487305,5.791637659072876,2.974775552749634,0.2935905456542969,0.0022893464,9.045299053192139,100,210,38.73189992481072,34.73520819488405,9.386701583862305,30.903411331789304
2120000,-3.3776152e-05,2474.5575473308563,1.4021906046047288,27.11775072755008,0.038370609283447266,9.408016681671143,4.245522975921631,0.22249746322631836,0.0092916805,14.012130975723267,100,211,39.20622969427069,34.8524354337405,14.273285150527954,31.346322915776707
2130000,-3.371395e-05,2487.3879857063293,1.360728676158953,26.687156760788753,0.04129147529602051,7.9002745151519775,4.280012369155884,0.2282428741455078,-0.00034705238,12.551477193832397,100,212,38.02067086195782,34.3969529238334,12.821255683898926,30.94220824723196
2140000,-3.3638393e-05,2503.876708984375,1.2633653884244636,26.90060683924011,0.041208505630493164,11.064679622650146,4.758082628250122,0.22008347511291504,0.0008260302,16.217798233032227,100,213,38.48206750776759,34.60985730424094,16.479350328445435,31.38806652984732
2150000,-3.360493e-05,2515.925287246704,1.4941981303871426,26.849125497471288,0.16280722618103027,6.987323999404907,4.013932704925537,0.5275669097900391,-0.00043645344,11.348015308380127,100,214,37.479198538843285,34.58337661958958,12.038838624954224,31.364885383847533
2160000,-3.3526336e-05,2525.837218284607,1.5547675776653669,27.051443876498887,0.028290987014770508,5.9449522495269775,3.4317328929901123,0.21115779876708984,-0.0009116706,9.66347050666809,100,215,37.98055641090424,34.76939318210984,9.903171300888062,30.59784825836988
2170000,-3.3376076e-05,2536.2607021331787,1.390553549695484,26.926342374030565,0.15944266319274902,5.7512876987457275,3.303368330001831,0.9200501441955566,0.00020903243,9.334354639053345,100,216,39.12374486261025,34.66336830756492,10.41431736946106,31.59413691271671
2180000,-3.324148e-05,2550.271886587143,1.514772593295473,26.824142281603667,0.15241026878356934,8.657338619232178,4.031817197799683,0.7429537773132324,-0.00036975753,13.056368589401245,100,217,38.3439345556428,34.518560247387065,13.952615976333618,30.701584088409295
2190000,-3.3073127e-05,2560.608050107956,1.6241927669502592,26.988213622844004,0.05101490020751953,6.169005870819092,3.5195648670196533,0.28467321395874023,0.0061571137,9.990865707397461,100,218,38.311822035641555,34.713179515036984,10.326797008514404,30.706706539516063
2200000,-3.292167e-05,2572.3494477272034,1.4756585004974223,27.103752062167086,0.04181337356567383,7.122517347335815,4.003151178359985,0.22309494018554688,-0.0003088636,11.461411952972412,100,219,38.99715612217257,34.87615306756135,11.726542711257935,31.58278502276321
2210000,-3.281034e-05,2583.0716228485107,1.6197183562858968,26.720327424709275,0.051048994064331055,6.760734796524048,3.3547375202178955,0.2593350410461426,0.004082332,10.402907848358154,100,220,38.365930669939786,34.43195554049976,10.713504552841187,30.10329649465222
