train-PolicyExecTime,ItrTime,train-MaxReturn,train-EnvExecTime,LossBefore,train-MinReturn,train-AverageDiscountedReturn,n_timesteps,train-StdReturn,Time-Sampling,LossAfter,train-NumTrajs,train-AverageReturn,Time,Time-SampleProc,Time-Optimization,Itr
14.49533486366272,27.439867973327637,292.8000155411773,10.97751235961914,-5.6291383e-06,275.1596800658223,158.05217396601796,2290000,3.059774807117579,26.201295852661133,-0.00041917755,100,287.3748795487491,6412.866597652435,0.1296372413635254,1.1081843376159668,228
14.492990255355835,27.46833562850952,292.04398569952934,11.06620454788208,-5.615553e-06,275.88992293686215,158.1356497681096,2300000,3.2377479947056336,26.27432107925415,0.012996949,100,287.5300478839891,6440.400720357895,0.12036538124084473,1.0728213787078857,229
14.473993301391602,27.44922161102295,292.96662744763626,11.002848863601685,-5.602654e-06,272.3915276866123,158.1788694404916,2310000,2.9785143585750986,26.20552921295166,0.013421181,100,287.9305100948299,6467.918478488922,0.12061691284179688,1.1222641468048096,230
14.417805910110474,27.34974503517151,293.5979187598151,10.98972463607788,-5.5704722e-06,230.5345690534976,156.5621289615181,2320000,9.605179129455113,26.13426375389099,0.0139875375,100,284.65570440801497,6495.33843421936,0.12653899192810059,1.0881595611572266,231
14.471763849258423,27.2899386882782,291.5299292489556,10.877694368362427,-5.554271e-06,265.76798242829807,157.39593915779668,2330000,4.666953430857817,26.065457582473755,0.013281429,100,285.37636302933305,6522.693315267563,0.12070608139038086,1.1030375957489014,232
14.488918781280518,27.459521532058716,292.31912289012854,10.951771974563599,-5.4974507e-06,269.8114623961593,157.66773812653258,2340000,3.0716887917146365,26.162625789642334,0.002749101,100,286.1543756451215,6550.220787763596,0.12520527839660645,1.1710121631622314,233
14.525213718414307,27.455676078796387,290.96205625909624,10.97712779045105,-5.467421e-06,277.5255965921122,157.3078904523858,2350000,2.8833156704028475,26.229211568832397,0.0071479576,100,285.5885402805145,6577.745568752289,0.11710333824157715,1.1086530685424805,234
14.425608158111572,27.184289693832397,292.25326491878576,10.832570552825928,-5.4503626e-06,277.40742947654405,157.79667673952292,2360000,2.5771982574400067,25.970758199691772,0.0022062093,100,286.6289449957971,6604.99475812912,0.12600374221801758,1.0868229866027832,235
14.47133731842041,27.288074254989624,292.956053598484,10.811790466308594,-5.429238e-06,279.1526736601153,158.4328414897573,2370000,2.4901840625302727,26.018354415893555,0.0142539,100,287.792196534484,6632.351899385452,0.16033053398132324,1.108365535736084,236
14.31810450553894,27.04875135421753,295.4932678237073,10.77304744720459,-5.366645e-06,279.17786541342355,158.95675781072842,2380000,2.4905574093484133,25.81520175933838,0.00990717,100,288.7609115818973,6659.468726158142,0.14677858352661133,1.0859324932098389,237
14.520989179611206,27.199352502822876,292.3073405624363,10.728559970855713,-5.3390813e-06,268.9087927179926,158.23692349293833,2390000,4.063637505999734,25.973896980285645,0.020146202,100,287.1294877073885,6686.734532356262,0.12916231155395508,1.0955305099487305,238
14.809053421020508,27.746556520462036,294.240150915235,10.996299505233765,-5.2798214e-06,208.7392459237714,158.31832477837932,2400000,8.40235943038675,26.5435574054718,0.0184672,100,287.26941225525184,6714.541359424591,0.11895012855529785,1.083409070968628,239
14.442319393157959,27.14066982269287,294.2107146839755,10.692496538162231,-5.26623e-06,266.2465380991224,157.9797642443317,2410000,5.347858654871643,25.860235452651978,0.002310884,100,286.6315500105647,6741.75555896759,0.11934661865234375,1.1604068279266357,240
14.47221326828003,27.164700508117676,292.91335225032157,10.694148778915405,-5.2629807e-06,237.3692543508645,157.9138294073648,2420000,8.027520616549248,25.90996742248535,-0.00040345668,100,286.2235877286171,6768.991998195648,0.1385810375213623,1.1153769493103027,241
14.631804466247559,27.353246450424194,294.0186053409209,10.795395374298096,-5.2144883e-06,130.73152987133045,157.74101967830018,2430000,16.190730635854354,26.155956506729126,-0.004280033,100,285.67234158885697,6796.410217523575,0.11566472053527832,1.0808873176574707,242
14.438708066940308,27.01857018470764,293.92399162676367,10.664291143417358,-5.231233e-06,277.5085099851722,158.79659542172442,2440000,2.9501677928524415,25.823073148727417,-0.0022990068,100,288.48976116388326,6823.501461982727,0.11193466186523438,1.0828988552093506,243
14.465468645095825,27.17205262184143,294.06509310442965,10.727832555770874,-5.1926913e-06,278.4317213309789,158.73480054934325,2450000,2.6735433221179274,25.918219804763794,-0.004561028,100,288.5168315893252,6850.741830825806,0.12136101722717285,1.1317741870880127,244
14.456901550292969,27.183571100234985,293.20672196638486,10.786961317062378,-5.1535258e-06,268.29516530733605,158.68015155672515,2460000,3.5507710173859572,25.972017526626587,-0.0026455186,100,288.3177712443067,6877.992085695267,0.1343066692352295,1.076591968536377,245
14.34788203239441,26.9042649269104,294.30271143541125,10.657149314880371,-5.113345e-06,270.8260056261839,158.93247557241182,2470000,3.8797985929659475,25.717989444732666,-0.0036529822,100,288.6010205143705,6904.959115982056,0.11608457565307617,1.0691730976104736,246
14.363450288772583,27.14383816719055,294.35375635558194,10.710952997207642,-5.104857e-06,279.62511242178175,158.97584294280466,2480000,3.072601566189575,25.786768913269043,-0.0022198549,100,288.8634749555119,6932.161293506622,0.22836637496948242,1.127610445022583,247
14.16558575630188,27.22145700454712,294.33195789382194,10.715456008911133,-5.023269e-06,279.7099532646133,159.22018198055164,2490000,2.6745009552346852,25.590972900390625,-0.002041691,100,289.4496668201451,6959.45069026947,0.1858818531036377,1.4436380863189697,248
14.036810636520386,26.722822904586792,294.9075181413761,10.440808534622192,-4.9905657e-06,241.91000365841214,158.45669112196308,2500000,6.114735534917965,25.178222179412842,-0.0049915058,100,287.8600613355819,6986.241823673248,0.12601447105407715,1.4178953170776367,249
