train-MaxReturn,Time-Optimization,n_timesteps,train-PolicyExecTime,train-NumTrajs,train-AverageDiscountedReturn,train-StdReturn,Time-Sampling,Time,LossBefore,ItrTime,train-AverageReturn,Time-SampleProc,LossAfter,Itr,train-MinReturn,train-EnvExecTime
125.80199645354668,1.0519640445709229,1040000,14.098926067352295,100,70.8224918214442,6.723172272697176,25.83916449546814,2826.694410085678,0.011794458,27.00808024406433,108.35142685247487,0.11619782447814941,-9.779318,103,92.51633085443288,11.038883447647095
82.04450341693973,1.1182315349578857,1050000,14.125667095184326,100,44.92425544168148,32.26160758764331,25.822413206100464,2853.814516067505,0.010882117,27.05766534805298,56.21541475258733,0.11631464958190918,-4.154759,104,-14.310794320671064,11.002208471298218
164.23519254805947,1.0565125942230225,1060000,14.147940874099731,100,70.19528783189861,43.158351168022286,25.548779249191284,2880.6044476032257,-0.021023897,26.735623836517334,127.11095572618757,0.12959718704223633,-5.5292525,105,-33.820099766082976,10.695139646530151
174.5650555878668,1.0575027465820312,1070000,14.077414989471436,100,63.76729895533183,26.67248752696226,25.42543387413025,2907.265061855316,-0.0063353027,26.600457906723022,112.82034444117761,0.11681985855102539,-4.25995,106,55.00762032333058,10.640321016311646
197.57219667368452,1.0568654537200928,1080000,14.062902688980103,100,95.34205463991034,5.754749669391494,25.47958469390869,2933.979720592499,-0.0026827636,26.655713081359863,186.90382946871352,0.1184530258178711,-37.35679,107,158.15524976519436,10.715041875839233
200.09808277367677,1.0531201362609863,1090000,14.060194730758667,100,62.716447151590316,76.44226802343458,25.550137758255005,2960.7560403347015,-0.009425275,26.722251176834106,115.68571524938824,0.11836004257202148,-5.0077243,108,-67.30870246554328,10.795502424240112
185.396158234944,1.0817914009094238,1100000,14.043710708618164,100,89.76723364261083,9.248664747294997,25.355733156204224,2987.3664598464966,-0.01736203,26.549161672592163,177.5303081021692,0.11093306541442871,-4.1240926,109,94.31311696568103,10.61276912689209
183.70978952847767,1.0699429512023926,1110000,14.056108951568604,100,65.46804681523533,46.059378072159696,25.375014305114746,3013.9927446842194,0.0112880375,26.570334434509277,122.55008099022793,0.12480354309082031,-13.168978,110,57.834592757495464,10.622323513031006
165.78517055365143,1.0696508884429932,1120000,14.075273752212524,100,72.89112074347855,25.26388581242762,25.325496196746826,3040.566982984543,-0.022904469,26.510457754135132,139.61179124959273,0.11463236808776855,-190.10695,111,56.21902140832337,10.555070161819458
191.63380581127487,1.0793201923370361,1130000,14.155253887176514,100,94.6251069795866,2.1203241241321336,25.458187103271484,3067.28191447258,-0.007624756,26.651890754699707,187.98098992060747,0.11363792419433594,20.150013,112,182.61041917666415,10.598594665527344
173.95320613782272,1.0662055015563965,1140000,14.062037706375122,100,83.48979256708894,4.628231710718121,25.329416275024414,3093.8672115802765,-0.0014021713,26.508620977401733,161.23804876336297,0.11209702491760254,-11.826532,113,129.42737981606982,10.576807022094727
185.03365666153258,1.0407383441925049,1150000,14.02826714515686,100,73.81568644063385,66.47677120178304,25.40200710296631,3120.5084455013275,0.010578583,26.58074927330017,139.13968136700387,0.13730883598327637,-163.77554,114,-30.092456264595995,10.671711683273315
