ItrTime,train-AverageDiscountedReturn,train-StdReturn,train-NumTrajs,Time-Sampling,train-PolicyExecTime,train-MinReturn,LossBefore,LossAfter,Time,train-MaxReturn,n_timesteps,Itr,Time-Optimization,train-AverageReturn,train-EnvExecTime,Time-SampleProc
36.16224956512451,11.09949602414964,11.101288366581915,100,34.48213052749634,22.057209253311157,-43.676668920930545,-0.0044485354,-0.75816834,2121.4688766002655,50.72395888494538,690000,68,1.5277881622314453,24.27209482198084,11.413817882537842,0.15147638320922852
35.68086528778076,11.404701185492089,8.39208796369252,100,34.00280809402466,21.797629833221436,9.146627072392828,0.006371045,-1.4892759,2157.233338832855,42.96843243948636,700000,69,1.5329959392547607,25.066843131323466,11.184490442276001,0.1439201831817627
34.69751715660095,4.068191765431301,16.380315146809494,100,32.8681104183197,20.850940227508545,-57.907898506887186,0.019645194,-4.786971,2192.0062732696533,37.457908083501515,710000,70,1.6200072765350342,12.447212252246116,11.03245997428894,0.20500636100769043
35.29991102218628,37.77638516568229,38.157631979988984,100,33.4340660572052,21.20405149459839,-61.10037570099574,0.005253345,-2.0886474,2227.3764157295227,123.1904642163928,720000,71,1.7016456127166748,70.0698084815987,11.231367588043213,0.1627211570739746
34.578660011291504,36.71406503971606,49.24873396855342,100,32.60451889038086,20.734637022018433,-65.38525569270558,-0.0088017825,-1.8438883,2262.024087190628,130.4733977751084,730000,72,1.7947518825531006,66.28695744722502,10.880266189575195,0.17810368537902832
35.023396015167236,23.115610283438013,69.05129412046817,100,33.19691443443298,21.117103815078735,-72.09967363827876,-0.02062854,-0.70761144,2297.1352002620697,126.5708884153788,740000,73,1.6408045291900635,45.29249842568496,11.099760293960571,0.1848142147064209
32.79997515678406,19.17930897002635,68.89438323450831,100,31.219072103500366,19.73746609687805,-72.81465620777676,-0.014769818,-0.5552761,2330.0210111141205,131.1272954430025,750000,74,1.4303739070892334,36.02590434438568,10.571346282958984,0.14964556694030762
36.524890422821045,11.176504359266199,71.11214396881107,100,34.64620590209961,22.023442029953003,-116.25453388467979,-0.015691381,-4.421716,2366.6299958229065,151.0755918257729,760000,75,1.6821472644805908,20.54052557234902,11.599261045455933,0.19266772270202637
33.882529973983765,-6.544614818027443,23.456219249206125,100,32.17187428474426,20.194125175476074,-58.13227785688023,-0.006581415,-0.68787,2400.5869374275208,79.5126772729422,770000,76,1.5376265048980713,-16.143815551081254,11.012962579727173,0.17129945755004883
34.999754428863525,-9.040989908380629,17.744515299161094,100,33.105019330978394,20.91264510154724,-56.61598844056608,-0.021767579,-1.6982057,2435.6770718097687,45.61855252619555,780000,77,1.716045618057251,-20.443210510022624,11.203333377838135,0.17742013931274414
35.01095008850098,14.006154644560427,45.674705542007985,100,33.35425114631653,21.19392156600952,-62.08436937114381,-0.002946167,-10.470135,2470.8004121780396,154.6951394165876,790000,78,1.5145084857940674,15.868051325295578,11.170980215072632,0.14051175117492676
35.06132793426514,44.134025110555484,54.657918820574686,100,33.28221559524536,21.20541262626648,-82.25730369841392,-0.0032680542,-13.735043,2505.932708501816,142.34219954670579,800000,79,1.6141724586486816,80.51116068755688,11.087247133255005,0.163956880569458
33.09603667259216,45.88465049870875,27.96272159805772,100,31.32647705078125,19.97832417488098,-43.99397920367433,-0.024954444,-14.630426,2539.1117548942566,138.28140708535352,810000,80,1.6035571098327637,85.9521167300546,10.410238265991211,0.16485190391540527
35.71744918823242,20.612987864861154,27.485800639106436,100,33.81381964683533,21.67790937423706,-26.868300205577622,-0.017126428,-8.721675,2574.905044078827,127.7298738627679,820000,81,1.6900901794433594,38.97847345365347,11.135013580322266,0.21219396591186523
40.485655784606934,12.875013285407986,10.73505143071162,100,38.461464166641235,24.87852692604065,-31.20896829886658,-0.014972393,-0.062335692,2615.4677596092224,46.0158320522854,830000,82,1.8260762691497803,26.640085196336717,12.444655656814575,0.19528841972351074
42.09640288352966,14.69474979567625,9.924892028708879,100,39.90507411956787,26.251067638397217,-22.97451199634825,-0.009609961,-0.10581001,2657.65224814415,55.377853833024744,840000,83,2.010932683944702,28.837452223193715,12.523727416992188,0.17872309684753418
40.22180914878845,13.110440831242622,11.041931566715173,100,38.204421281814575,24.738481998443604,-35.545832936513584,0.027942333,-0.12865639,2697.95765042305,45.87103766550173,850000,84,1.864434003829956,26.974640160219142,12.329368114471436,0.1506035327911377
37.63788819313049,12.840371119155991,10.746766472167211,100,35.70651078224182,23.027297973632812,-41.80234073704609,2.4047851e-05,-0.15694277,2735.6694083213806,54.13208437680351,860000,85,1.7553126811981201,26.82651645960539,11.570298910140991,0.17491436004638672
35.36081600189209,13.158788505167202,8.12037616969873,100,33.613945960998535,21.504806756973267,10.2449980206133,0.036939014,-0.11103291,2771.1104164123535,47.67553757025963,870000,86,1.5802001953125,26.989627942221222,11.121809720993042,0.1646280288696289
35.54858183860779,13.527911820054888,7.686604718342236,100,33.61445355415344,21.537538528442383,11.515329298418404,-0.0048150755,-0.1057548,2806.733213663101,47.42565779002656,880000,87,1.7320888042449951,28.03942450448991,11.099936485290527,0.20073390007019043
34.330732107162476,14.078883968088608,8.496286540718394,100,32.664132833480835,20.809759616851807,3.9053467612176895,-0.012463696,-0.19119136,2841.150079011917,46.77061277334508,890000,88,1.515519142150879,28.417904442053523,10.866236448287964,0.14977741241455078
