ItrTime,Time-Optimization,train-MinReturn,train-StdReturn,train-EnvExecTime,train-MaxReturn,LossAfter,n_timesteps,Time-SampleProc,train-AverageReturn,Time-Sampling,LossBefore,Itr,train-PolicyExecTime,Time,train-AverageDiscountedReturn,train-NumTrajs
27.93321132659912,1.3391454219818115,17.128331035285818,14.677080789280517,9.268810749053955,119.46116001735933,-0.036312297,2000000,0.13805103302001953,90.56346255284787,26.454859972000122,-1.525879e-08,199,16.38325524330139,5266.586670160294,50.23017315056497,100
28.832942008972168,1.4028770923614502,-28.506399213574298,21.84634759306441,9.539864540100098,122.87682402173998,-0.029988358,2010000,0.14156126976013184,88.83610168538905,27.287049055099487,3.2043456e-08,200,16.91482377052307,5295.489248514175,49.1824487615075,100
30.17769718170166,1.4316542148590088,36.212603028379064,13.8150709899594,9.954724073410034,134.97767868209195,-0.013700363,2020000,0.12710118293762207,92.51270618974421,28.617823362350464,-1.2207031e-08,201,17.786940336227417,5325.743268489838,51.211477671100546,100
29.56062078475952,1.2919268608093262,51.12244417843316,12.590629478710174,9.77830195426941,122.48900345638775,-0.024439685,2030000,0.1264350414276123,90.23828820006551,28.14145040512085,-3.0517577e-09,202,17.49693012237549,5355.37179517746,50.065267564991046,100
29.493014574050903,1.3130929470062256,23.469087381928198,13.063957885595407,9.802644491195679,109.007838795053,-0.017630564,2040000,0.12091517448425293,88.9330059253435,28.05825161933899,0.0003590645,203,17.39942502975464,5384.94357252121,49.67437969011867,100
30.006362915039062,1.436352252960205,27.115297981118864,13.073536155154367,9.909541606903076,123.65864361340363,-0.011875822,2050000,0.1208648681640625,90.32856875622423,28.448197603225708,-4.577637e-09,204,17.679641723632812,5415.024181365967,50.27316797332688,100
29.73826265335083,1.3673276901245117,68.47602073300281,9.802329549907125,9.847134113311768,119.99308381818989,-0.007018387,2060000,0.1498575210571289,93.45179181050707,28.219878911972046,-1.373291e-08,205,17.49854350090027,5444.853631734848,52.682732250753354,100
29.77916121482849,1.455854892730713,62.01711040525328,9.936454297482095,9.882540225982666,110.59397460662032,-0.014746225,2070000,0.15523004531860352,93.7175582586703,28.167232751846313,-3.051758e-08,206,17.43985342979431,5474.698330402374,52.68323213116469,100
30.200438737869263,1.4739186763763428,47.300159006339655,11.759380848851196,9.973963260650635,119.06666790903121,-0.018854627,2080000,0.1750349998474121,92.0301334162527,28.550745487213135,2.89917e-08,207,17.71541976928711,5504.969966650009,51.657041357793766,100
29.29963183403015,1.4234814643859863,65.26975089473261,8.303576790718841,9.677555322647095,116.17538159992058,-0.024050634,2090000,0.14584660530090332,93.22223535983417,27.729263305664062,4.5776368e-08,208,17.216569185256958,5534.337589263916,52.003622765449926,100
