train-StdReturn,train-NumTrajs,LossAfter,train-AverageReturn,train-PolicyExecTime,n_timesteps,Time-Sampling,train-MinReturn,train-AverageDiscountedReturn,train-MaxReturn,LossBefore,train-EnvExecTime,ItrTime,Time-SampleProc,Time-Optimization,Time,Itr
34.99653769749106,100,-0.010935102,149.70190041472466,3.795661211013794,1020000,6.033820152282715,39.76057712207275,83.96770083182659,232.82592509319386,-1.139266e-05,2.0486035346984863,6.472044467926025,0.0883021354675293,0.3496396541595459,809.0195183753967,101
33.00235359370358,100,-0.009321884,151.54188303507593,3.8269152641296387,1030000,6.127827882766724,52.67781917385301,85.36843278097778,236.34114920370243,-1.1355422e-05,2.1051228046417236,6.573288440704346,0.08678030967712402,0.35398387908935547,815.6105930805206,102
28.308000031873977,100,-0.012283856,147.79021982359666,3.939659595489502,1040000,6.269232511520386,56.27845726186599,83.27885771545613,204.77540322083186,-1.13376345e-05,2.1332013607025146,6.696423292160034,0.05428910255432129,0.37262773513793945,822.3243656158447,103
29.643645302243073,100,-0.004984167,155.85500903983683,4.240101337432861,1050000,6.779461860656738,69.30010872609589,88.24740182641337,227.1071238315145,-1.1273132e-05,2.328340768814087,7.2339489459991455,0.1011495590209961,0.3514120578765869,829.5755376815796,104
32.75218482844055,100,0.0007125534,151.19584910152176,4.7841479778289795,1060000,7.625137567520142,47.88150212935901,85.18843238962465,213.6920725741183,-1.1235388e-05,2.6052298545837402,8.233202934265137,0.08077025413513184,0.526942253112793,837.827228307724,105
27.987438681011444,100,0.008456502,153.92682826925096,5.641928434371948,1070000,9.034180879592896,77.68540744943806,87.03489734682303,227.72263393743532,-1.1206126e-05,3.117870807647705,9.56925106048584,0.07481074333190918,0.45976972579956055,847.4261665344238,106
33.98803174215233,100,-0.010619381,153.34920662505726,5.632704734802246,1080000,8.981251955032349,79.26549947942786,86.6701126629234,225.77412179151034,-1.1150019e-05,3.0790913105010986,9.540738105773926,0.11332130432128906,0.44584202766418457,856.9933152198792,107
33.85883065706479,100,-0.011671477,156.99944875603416,5.588253021240234,1090000,8.941998481750488,67.42636975143246,88.89826625344818,225.05840534444297,-1.1111e-05,3.0841293334960938,9.469948291778564,0.06728124618530273,0.46021032333374023,866.4892354011536,108
32.83676139363911,100,-0.010151663,162.24047891330102,5.588605880737305,1100000,8.911803245544434,73.29920986735772,92.19215372041592,232.85539302058942,-1.1100613e-05,3.0516469478607178,9.472991704940796,0.11384940147399902,0.4470353126525879,875.9891662597656,109
40.582563690667975,100,-0.004370478,153.93751234154743,5.518444299697876,1110000,8.802298307418823,1.1313686267578158,87.37295663267177,232.05412967075574,-1.1069492e-05,3.017922878265381,9.353514194488525,0.11292576789855957,0.43799543380737305,885.3692212104797,110
34.95813021195048,100,-0.0027002164,162.5532121775672,5.474553346633911,1120000,8.769388198852539,50.86582077777977,91.872857323498,240.28964282609076,-1.1051936e-05,3.0277838706970215,9.300954580307007,0.057503461837768555,0.4716041088104248,894.6967875957489,111
32.994706051117284,100,-0.0065829875,162.4986721015589,5.607675075531006,1130000,8.97139286994934,70.07319665918754,92.54038985249359,231.72892016572968,-1.1008611e-05,3.091000556945801,9.478260517120361,0.06078982353210449,0.44571590423583984,904.2064123153687,112
31.302557384248082,100,-0.0067676012,157.65926636641615,5.544919967651367,1140000,8.845383405685425,70.0205959180823,89.61193200641705,227.37370945408057,-1.0982242e-05,3.032363176345825,9.346870422363281,0.04626178741455078,0.4548819065093994,913.5813229084015,113
30.802027025364563,100,-0.009858257,162.36487933095748,5.54149866104126,1150000,8.861258745193481,69.46083048370159,92.43002577961695,237.5537095195873,-1.095394e-05,3.0509536266326904,9.384220361709595,0.06153607368469238,0.4609870910644531,922.9896056652069,114
36.054404115583985,100,-0.010702822,161.86974856634623,5.5766212940216064,1160000,8.888420581817627,69.41881984071674,91.45910071299875,247.38577640803445,-1.0928009e-05,3.0410475730895996,9.387918949127197,0.07619643211364746,0.4228363037109375,932.4039070606232,115
30.987497957409904,100,-0.009344812,159.4414283051919,5.619568824768066,1170000,8.954581499099731,90.76129860721899,91.17378021720805,242.12102224182598,-1.0931324e-05,3.06301212310791,9.456770181655884,0.05182480812072754,0.4500277042388916,941.8857092857361,116
31.002201099401383,100,-0.010336756,161.91611975229105,5.615831136703491,1180000,8.95664930343628,89.06158055030434,91.91745205449013,240.65399215949023,-1.0916215e-05,3.0680055618286133,9.513253450393677,0.11161661148071289,0.44460511207580566,951.4285514354706,117
