Iteration	Time	TimestepsThisBatch	PoolSize	LastEpReturn	Episodes	MaxEpReturn	TimestepsSoFar
362	2889.4907495975494	1000	364000	5.6100293504253385	20600	643.0693231730846	364000
363	2897.409699201584	1000	365000	9.454707271911577	20726	643.0693231730846	365000
364	2904.9507069587708	1000	366000	5.054610270954128	20831	643.0693231730846	366000
365	2912.8811316490173	1000	367000	2.93687149320667	20961	643.0693231730846	367000
366	2921.07528758049	1000	368000	2.60787639252035	21105	643.0693231730846	368000
367	2929.172341823578	1000	369000	1.6358679458972345	21253	643.0693231730846	369000
368	2937.059331893921	1000	370000	2.021765386228923	21405	643.0693231730846	370000
369	2944.86438703537	1000	371000	3.0630658468148653	21557	643.0693231730846	371000
370	2952.6050345897675	1000	372000	3.044750704087418	21707	643.0693231730846	372000
371	2960.9584567546844	1000	373000	1.9110992208504194	21856	643.0693231730846	373000
372	2969.085309267044	1000	374000	5.55493450099265	21987	643.0693231730846	374000
373	2977.2056510448456	1000	375000	5.295922553253373	22115	643.0693231730846	375000
374	2984.8648698329926	1000	376000	3.8398415521920004	22247	643.0693231730846	376000
375	2992.904506444931	1000	377000	5.05884587211072	22384	643.0693231730846	377000
376	3000.640144586563	1000	378000	4.272714450202443	22521	643.0693231730846	378000
377	3008.478686094284	1000	379000	7.382418065119677	22655	643.0693231730846	379000
378	3016.7211043834686	1000	380000	3.489075595737426	22790	643.0693231730846	380000
379	3025.9232206344604	1000	381000	5.069827890073957	22928	643.0693231730846	381000
380	3034.369122982025	1000	382000	4.85916098630576	23064	643.0693231730846	382000
381	3042.2825260162354	1000	383000	5.860564899404022	23195	643.0693231730846	383000
382	3050.1109302043915	1000	384000	3.824368483205206	23330	643.0693231730846	384000
383	3057.9151408672333	1000	385000	4.486402898107859	23468	643.0693231730846	385000
384	3065.9384837150574	1000	386000	4.727045480840237	23599	643.0693231730846	386000
385	3074.0856471061707	1000	387000	9.645747136649499	23724	643.0693231730846	387000
386	3082.14786028862	1000	388000	5.0178260885895885	23843	643.0693231730846	388000
387	3090.0309829711914	1000	389000	4.09253893597353	23969	643.0693231730846	389000
388	3097.842292070389	1000	390000	3.930584747198183	24103	643.0693231730846	390000
389	3106.2526547908783	1000	391000	6.079557726677903	24229	643.0693231730846	391000
390	3114.470183610916	1000	392000	2.502748795535061	24375	643.0693231730846	392000
391	3122.2219519615173	1000	393000	1.8055396021037238	24536	643.0693231730846	393000
392	3130.434359073639	1000	394000	1.9840511385462183	24699	643.0693231730846	394000
393	3138.474373817444	1000	395000	1.7721811870051187	24862	643.0693231730846	395000
394	3146.1855738162994	1000	396000	1.7050808466438643	25027	643.0693231730846	396000
395	3153.97344994545	1000	397000	2.183596401679747	25188	643.0693231730846	397000
396	3161.7414240837097	1000	398000	5.084149700942032	25344	643.0693231730846	398000
397	3169.5221650600433	1000	399000	5.502283675059204	25492	643.0693231730846	399000
398	3177.3834540843964	1000	400000	5.371759303192469	25631	643.0693231730846	400000
399	3185.2495675086975	1000	401000	4.468578619678553	25768	643.0693231730846	401000
400	3192.998620033264	1000	402000	4.430302113908546	25903	643.0693231730846	402000
401	3200.836045026779	1000	403000	4.480668656070495	26040	643.0693231730846	403000
402	3209.193608045578	1000	404000	5.116350968714378	26179	643.0693231730846	404000
403	3217.1623315811157	1000	405000	2.0586465776177256	26317	643.0693231730846	405000
404	3225.117837905884	1000	406000	3.1990175504714995	26456	643.0693231730846	406000
405	3233.365453004837	1000	407000	3.831552522762375	26599	643.0693231730846	407000
406	3241.415841817856	1000	408000	5.841952971562899	26743	643.0693231730846	408000
407	3249.695107460022	1000	409000	4.902836813453955	26885	643.0693231730846	409000
408	3257.6577582359314	1000	410000	4.1699697355864505	27024	643.0693231730846	410000
409	3265.848374605179	1000	411000	2.886105833903319	27163	643.0693231730846	411000
410	3274.0510714054108	1000	412000	2.7787528969357727	27299	643.0693231730846	412000
411	3282.1409318447113	1000	413000	2.408887035022772	27434	643.0693231730846	413000
412	3290.032506942749	1000	414000	4.273051917543176	27570	643.0693231730846	414000
413	3297.773282766342	1000	415000	2.590619924546884	27707	643.0693231730846	415000
414	3306.051749229431	1000	416000	4.045924001802579	27841	643.0693231730846	416000
415	3314.0299196243286	1000	417000	4.222855225676399	27976	643.0693231730846	417000
416	3321.784622192383	1000	418000	3.0068840591809964	28113	643.0693231730846	418000
417	3329.418043613434	1000	419000	5.122488468412435	28246	643.0693231730846	419000
418	3337.476466178894	1000	420000	4.636626060967932	28381	643.0693231730846	420000
419	3345.557440519333	1000	421000	3.6988580233497164	28512	643.0693231730846	421000
420	3353.3801057338715	1000	422000	4.812309998541621	28647	643.0693231730846	422000
421	3361.77876830101	1000	423000	3.7756856210927814	28781	643.0693231730846	423000
422	3369.8608462810516	1000	424000	3.835682283497633	28918	643.0693231730846	424000
423	3377.772641181946	1000	425000	4.743137782350947	29056	643.0693231730846	425000
424	3385.7591910362244	1000	426000	4.610633237376549	29192	643.0693231730846	426000
425	3393.576533794403	1000	427000	6.955179384958949	29327	643.0693231730846	427000
426	3401.5089395046234	1000	428000	3.8715937260643165	29464	643.0693231730846	428000
427	3409.5084068775177	1000	429000	5.175301004222357	29597	643.0693231730846	429000
428	3417.766092300415	1000	430000	5.364746186975946	29732	643.0693231730846	430000
429	3425.7155437469482	1000	431000	3.2263094081425088	29867	643.0693231730846	431000
430	3433.5667011737823	1000	432000	4.185112820313346	30002	643.0693231730846	432000
431	3441.875337123871	1000	433000	4.4763548390071115	30136	643.0693231730846	433000
432	3450.0721237659454	1000	434000	4.489207745416812	30271	643.0693231730846	434000
433	3458.15517783165	1000	435000	6.407161781010915	30406	643.0693231730846	435000
434	3465.815839767456	1000	436000	4.9295112093256375	30540	643.0693231730846	436000
435	3474.2161276340485	1000	437000	4.207674561744622	30677	643.0693231730846	437000
436	3482.5972073078156	1000	438000	5.963533969759512	30813	643.0693231730846	438000
437	3490.6058514118195	1000	439000	4.324611220238452	30945	643.0693231730846	439000
438	3498.07080078125	1000	440000	4.45376668778986	31080	643.0693231730846	440000
439	3506.4311966896057	1000	441000	4.180677016973311	31216	643.0693231730846	441000
440	3515.432774782181	1000	442000	4.7082733885759245	31351	643.0693231730846	442000
441	3523.8879640102386	1000	443000	4.503739071670213	31484	643.0693231730846	443000
442	3532.341040611267	1000	444000	3.7764382201603697	31617	643.0693231730846	444000
443	3540.6936643123627	1000	445000	5.218363393703913	31753	643.0693231730846	445000
444	3548.85839176178	1000	446000	2.205711948829837	31887	643.0693231730846	446000
445	3556.6153090000153	1000	447000	5.098260737437341	32023	643.0693231730846	447000
446	3565.3835022449493	1000	448000	6.40324345626911	32159	643.0693231730846	448000
447	3573.5409162044525	1000	449000	5.8827123169297	32293	643.0693231730846	449000
448	3581.7475271224976	1000	450000	4.89915566181283	32430	643.0693231730846	450000
449	3590.3615505695343	1000	451000	5.341836811641833	32562	643.0693231730846	451000
450	3599.1256687641144	1000	452000	3.1861490353698687	32696	643.0693231730846	452000
451	3607.135087966919	1000	453000	5.740837042604789	32827	643.0693231730846	453000
452	3615.6259202957153	1000	454000	3.3340138953607337	32960	643.0693231730846	454000
453	3624.2247772216797	1000	455000	4.013596712057542	33090	643.0693231730846	455000
454	3632.8400943279266	1000	456000	5.859079669485802	33227	643.0693231730846	456000
455	3641.2659590244293	1000	457000	5.216107923803009	33347	643.0693231730846	457000
456	3649.476944923401	1000	458000	5.0395648111876135	33476	643.0693231730846	458000
457	3658.07470369339	1000	459000	5.104040681817645	33607	643.0693231730846	459000
458	3666.0834374427795	1000	460000	5.715519537716858	33736	643.0693231730846	460000
459	3674.3655614852905	1000	461000	3.9979890766516455	33862	643.0693231730846	461000
460	3682.5525829792023	1000	462000	4.540657086520543	34003	643.0693231730846	462000
461	3690.9203984737396	1000	463000	3.135071622017511	34130	643.0693231730846	463000
462	3698.934147119522	1000	464000	3.1107583994239447	34268	643.0693231730846	464000
463	3707.518967628479	1000	465000	3.035117928531531	34413	643.0693231730846	465000
464	3715.7492277622223	1000	466000	3.3875456979825045	34555	643.0693231730846	466000
465	3723.694998025894	1000	467000	5.087285281552777	34698	643.0693231730846	467000
466	3731.661700963974	1000	468000	8.629104264738537	34825	643.0693231730846	468000
467	3739.854225873947	1000	469000	6.4014963158129845	34947	643.0693231730846	469000
468	3747.8869659900665	1000	470000	4.145650532569929	35075	643.0693231730846	470000
469	3756.1076748371124	1000	471000	3.448438148566472	35204	643.0693231730846	471000
470	3764.0439672470093	1000	472000	5.756548682961133	35338	643.0693231730846	472000
471	3772.5617837905884	1000	473000	5.305211769131553	35463	643.0693231730846	473000
472	3781.4074370861053	1000	474000	4.230199634875629	35592	643.0693231730846	474000
473	3790.254591703415	1000	475000	4.095902176107837	35723	643.0693231730846	475000
474	3798.691607952118	1000	476000	3.1092304930683166	35858	643.0693231730846	476000
475	3807.1250009536743	1000	477000	2.924722830629635	35992	643.0693231730846	477000
476	3815.476132631302	1000	478000	3.8235544486160995	36127	643.0693231730846	478000
477	3823.7212057113647	1000	479000	5.025120205091619	36274	643.0693231730846	479000
478	3831.8050253391266	1000	480000	4.910229938527147	36408	643.0693231730846	480000
479	3840.4314420223236	1000	481000	4.641533237277225	36537	643.0693231730846	481000
480	3848.9473688602448	1000	482000	3.836015229064522	36665	643.0693231730846	482000
481	3857.4087913036346	1000	483000	3.9771154116442937	36795	643.0693231730846	483000
482	3865.60605096817	1000	484000	3.3256284186001004	36932	643.0693231730846	484000
483	3873.6394412517548	1000	485000	5.409244850261729	37066	643.0693231730846	485000
484	3881.9252083301544	1000	486000	3.0540256626151248	37202	643.0693231730846	486000
485	3890.199657678604	1000	487000	-0.01942611673296213	37346	643.0693231730846	487000
486	3898.2092666625977	1000	488000	1.6464435040273422	37476	643.0693231730846	488000
487	3905.9198248386383	1000	489000	1.8733073464102024	37608	643.0693231730846	489000
488	3914.3089504241943	1000	490000	1.9592058218373622	37748	643.0693231730846	490000
489	3922.8744127750397	1000	491000	1.6503450318997923	37886	643.0693231730846	491000
490	3930.99347949028	1000	492000	1.439149423287132	38024	643.0693231730846	492000
491	3939.201143026352	1000	493000	1.4831223263016367	38164	643.0693231730846	493000
492	3947.3170762062073	1000	494000	1.724672036969297	38305	643.0693231730846	494000
493	3955.5071721076965	1000	495000	2.1095259070155605	38446	643.0693231730846	495000
494	3963.6080598831177	1000	496000	3.4612385256680747	38560	643.0693231730846	496000
495	3971.531289577484	1000	497000	3.4830067352136034	38685	643.0693231730846	497000
496	3979.5368485450745	1000	498000	3.7414520843711094	38813	643.0693231730846	498000
497	3987.641834974289	1000	499000	4.222419586541744	38952	643.0693231730846	499000
498	3995.8916907310486	1000	500000	4.406352581298858	39076	643.0693231730846	500000
499	4003.7269315719604	1000	501000	5.955599006829005	39199	643.0693231730846	501000
