train-EnvExecTime,train-PolicyExecTime,train-AverageReturn,Time-SampleProc,train-NumTrajs,train-MinReturn,train-AverageDiscountedReturn,Itr,n_timesteps,train-MaxReturn,Time-Sampling,Time,ItrTime,LossBefore,Time-Optimization,LossAfter,train-StdReturn
8.970787763595581,14.091158866882324,34.07647349174926,0.1257927417755127,100,30.68396431148454,26.55416749366567,128,1290000,37.47172891733092,23.775092363357544,3232.782056093216,24.990232229232788,-9.65819e-06,1.0887560844421387,0.000121814795,1.430361340599374
9.008196353912354,14.296565055847168,34.22360186219913,0.132704496383667,100,31.058002730634723,26.71745657083751,129,1300000,38.122074320013205,24.03247356414795,3258.083292245865,25.246506690979004,-9.644337e-06,1.0806379318237305,0.00021046112,1.660708718490588
8.982818365097046,14.24303674697876,33.99705492079181,0.1291186809539795,100,30.362085204007407,26.49416332861192,130,1310000,37.10965719327815,23.943022966384888,3283.2769989967346,25.13294744491577,-9.61048e-06,1.060110092163086,-0.00024080345,1.4786155678483042
9.014534950256348,14.130938529968262,34.28647354623913,0.1303713321685791,100,31.117334079194382,26.75941454495988,131,1320000,38.1873954474081,23.871785879135132,3308.423586368561,25.084868907928467,-9.592738e-06,1.082075834274292,0.0022899772,1.486254261187318
8.972872257232666,14.06758713722229,34.315347511717704,0.12815165519714355,100,31.49046449644612,26.82095281417298,132,1330000,37.173489733361805,23.760847091674805,3333.4525141716003,24.9676353931427,-9.566953e-06,1.0780763626098633,0.0042063147,1.23491050505909
9.081635475158691,14.19325566291809,34.01935434452637,0.13542580604553223,100,31.009792845725684,26.597674778048415,133,1340000,37.722648453949866,23.99009370803833,3358.7265255451202,25.21518850326538,-9.5523965e-06,1.0890262126922607,0.003159834,1.3649642732062932
9.077135562896729,14.164097547531128,34.16928327957167,0.1423933506011963,100,30.604289924575088,26.739896223119445,134,1350000,37.83435782198064,23.957428693771362,3383.9710085392,25.180493354797363,-9.536503e-06,1.0800347328186035,0.0068820207,1.3808229263652565
8.927510738372803,14.137057781219482,33.89050199153896,0.13805866241455078,100,29.889738703805023,26.45737586434673,135,1360000,36.83347231342151,23.76827120780945,3409.00905919075,24.97734045982361,-9.506103e-06,1.0703842639923096,-0.002440683,1.526794611010487
8.984670877456665,14.235644340515137,33.75912293867484,0.13429951667785645,100,29.815098133729485,26.33354290250031,136,1370000,37.11438995062482,23.930991411209106,3434.2147669792175,25.146869659423828,-9.4727475e-06,1.0808756351470947,0.0020546843,1.5199713223626183
8.9694983959198,14.089597225189209,34.39753298958205,0.1261909008026123,100,29.717509495620348,26.886136947399855,137,1380000,38.591406581788654,23.76516580581665,3459.229922056198,24.9555926322937,-9.430653e-06,1.0635643005371094,0.0041188025,1.5941106080270173
