train-AverageDiscountedReturn,Time-Optimization,n_timesteps,Time-SampleProc,Time-Sampling,ItrTime,Itr,LossAfter,train-EnvExecTime,train-NumTrajs,train-MaxReturn,train-MinReturn,LossBefore,train-StdReturn,train-PolicyExecTime,train-AverageReturn,Time
-25.535394420351658,1.1654975414276123,110000,0.12595176696777344,23.984461545944214,25.276562213897705,10,-0.013727865,8.583520412445068,100,42.96612777523144,-120.54169237642203,-1.4142376e-05,33.91548962295317,14.6758291721344,-39.936289005576924,279.74910020828247
-27.303989719966886,1.1490190029144287,120000,0.14656329154968262,23.952770948410034,25.249052047729492,11,-0.014137369,8.600001335144043,100,21.705640259617223,-145.46041381301802,-1.4097589e-05,34.484944588293736,14.6292564868927,-43.262616598789435,305.06597113609314
-26.80061470055461,1.1447694301605225,130000,0.1288304328918457,23.92616105079651,25.200493335723877,12,-0.012887915,8.54412055015564,100,23.819094155957476,-135.64664116026114,-1.4059194e-05,36.94063754011781,14.662525415420532,-43.378966087955675,330.3405656814575
-22.201513888921383,1.1560258865356445,140000,0.12857604026794434,23.930127382278442,25.215339422225952,13,-0.013673223,8.59578537940979,100,35.426913972122925,-148.06266312884938,-1.40526445e-05,35.452974985470895,14.618414640426636,-35.59708300270439,355.6322147846222
-23.156930226659924,1.163064956665039,150000,0.13196539878845215,24.01841926574707,25.314677000045776,14,-0.014848956,8.556036710739136,100,37.75235704674802,-154.70925055936655,-1.4021625e-05,40.50454612420913,14.742482423782349,-36.30753564652029,381.01663041114807
-23.08149591927333,1.1434950828552246,160000,0.1270127296447754,23.968446254730225,25.23976445198059,15,-0.01602216,8.587970495223999,100,36.68462215066639,-149.81833141414674,-1.3999581e-05,37.218484682238845,14.659212589263916,-37.15120104139444,406.3343017101288
-21.46356237611337,1.1903059482574463,170000,0.14982151985168457,24.057292222976685,25.398256301879883,16,-0.014061087,8.646945476531982,100,35.56361002982703,-119.27272835892695,-1.3981484e-05,35.592918351665006,14.677160263061523,-32.603193446586324,431.80845642089844
-20.297950917977563,1.161081075668335,180000,0.13077831268310547,24.00813126564026,25.300594806671143,17,-0.014424866,8.618875741958618,100,34.33441430521056,-119.07667833879623,-1.3986079e-05,34.37666081852779,14.657786130905151,-31.538304354817424,457.1776852607727
-24.272223377042206,1.130220651626587,190000,0.17132091522216797,24.056997060775757,25.359363555908203,18,-0.014128524,8.615514993667603,100,41.395711978418234,-116.82793542516359,-1.3952598e-05,33.355590144221,14.706382513046265,-38.52739387048805,482.60460019111633
-20.229979038778872,1.1335868835449219,200000,0.15601015090942383,24.09760069847107,25.387948989868164,19,-0.0139763765,8.624043226242065,100,74.32689085753174,-121.8440089115697,-1.3968883e-05,33.36571498899032,14.748985528945923,-31.460218349316197,508.0673711299896
-23.214193125203742,1.1934809684753418,210000,0.15037822723388672,24.096375226974487,25.440974473953247,20,-0.01415554,8.65622329711914,100,45.203015015016526,-131.08643222363082,-1.3940086e-05,34.11525444347354,14.718751430511475,-35.26208922584355,533.5807955265045
-19.86926545252044,1.1349589824676514,220000,0.16256165504455566,24.077000856399536,25.375625610351562,21,-0.014842541,8.656346559524536,100,46.03122181452298,-96.78981287520706,-1.3947601e-05,29.874416207438486,14.693002939224243,-30.681427020140287,559.0222976207733
-19.945338581190303,1.133164882659912,230000,0.1324923038482666,23.960177659988403,25.2265887260437,22,-0.015133512,8.597997426986694,100,34.94731142097936,-117.90665785209536,-1.392582e-05,33.00523102067073,14.641686916351318,-31.097987247499727,584.3189313411713
-24.05948830406287,1.1896123886108398,240000,0.14438319206237793,24.015246152877808,25.350106477737427,23,-0.016713325,8.584304094314575,100,40.30747347088773,-150.98680247590175,-1.3923539e-05,35.66205111215003,14.710200071334839,-37.22751837320622,609.7403206825256
-23.292073963848278,1.1468911170959473,250000,0.13701725006103516,24.20622682571411,25.49089789390564,24,-0.0133821275,8.654536485671997,100,32.40942970828198,-162.60623392349703,-1.3908911e-05,37.662968071090724,14.821317434310913,-36.91258613658439,635.3038907051086
-20.12801449270454,1.1673824787139893,260000,0.15471458435058594,23.90718102455139,25.23006319999695,25,-0.01539307,8.577681064605713,100,29.7850908394391,-127.31467282344184,-1.3911658e-05,29.528147084503622,14.605430364608765,-31.384940151695382,660.6064097881317
-19.70212860123896,1.130204439163208,270000,0.12904047966003418,24.07296371459961,25.33282446861267,26,-0.014965769,8.569881200790405,100,55.26367749244762,-130.97207356098363,-1.3882566e-05,35.396863928331264,14.773511409759521,-31.22662383720461,686.0044357776642
-16.607897416143796,1.150594711303711,280000,0.140411376953125,24.11062717437744,25.40234637260437,27,-0.015593388,8.592693328857422,100,40.75623475325073,-138.87343582739805,-1.3855415e-05,32.58992901267952,14.79133129119873,-26.824742559265655,711.4727118015289
-16.00885321619175,1.1350016593933105,290000,0.12402033805847168,24.010582447052002,25.270312309265137,28,-0.016016807,8.604605913162231,100,50.858150288987154,-147.85401839095985,-1.3882192e-05,34.52561137190946,14.674345254898071,-24.468890781160244,736.8110733032227
-17.28009389460724,1.1367456912994385,300000,0.12141132354736328,24.026047468185425,25.284925937652588,29,-0.01152845,8.630437850952148,100,40.63769698466356,-97.9305682188709,-1.38366795e-05,30.537741296136403,14.671494245529175,-26.41544593058118,762.1571958065033
-15.038811356293225,1.1281931400299072,310000,0.15221786499023438,24.054780960083008,25.335898637771606,30,-0.01471784,8.645247220993042,100,42.478844569758856,-118.68202831408468,-1.3824504e-05,30.72422843017673,14.670289754867554,-23.256408815803024,787.5724873542786
-17.049173718362375,1.1583826541900635,320000,0.1332104206085205,24.040146827697754,25.33248257637024,31,-0.01528026,8.648809671401978,100,39.93625525418103,-128.0591225977743,-1.38322475e-05,33.32013418232541,14.65270733833313,-27.130525253502757,812.9753158092499
-17.811106017071385,1.158761739730835,330000,0.11986160278320312,24.043495655059814,25.32322645187378,32,-0.014242622,8.606053829193115,100,57.27561964931954,-91.92688103035314,-1.381742e-05,28.747844259982315,14.709346532821655,-27.713986153372,838.367778301239
-18.034127883736712,1.1463372707366943,340000,0.16501808166503906,23.962478160858154,25.275322437286377,33,-0.016390042,8.626282930374146,100,35.04647849977014,-145.1952904200833,-1.38168425e-05,31.282547960912822,14.609869480133057,-28.015768195704915,863.715827703476
-16.53263848129106,1.1507534980773926,350000,0.1353306770324707,24.150508403778076,25.437324047088623,34,-0.015259669,8.663344621658325,100,38.71951331602398,-123.40969231684431,-1.37906745e-05,32.70708601351214,14.74820613861084,-25.94429439322853,889.2279551029205
-17.99945276259745,1.1345875263214111,360000,0.14473843574523926,24.775725841522217,26.055944681167603,35,-0.014413803,8.880011796951294,100,27.94430947473858,-110.15694339716087,-1.3755382e-05,29.647721913964308,15.147740840911865,-28.046787774866186,915.3499975204468
-16.810470393463856,1.1474015712738037,370000,0.13589930534362793,24.055230140686035,25.339194536209106,36,-0.0149494205,8.61174464225769,100,56.42267789400882,-99.80322854922598,-1.3749326e-05,29.91150904181974,14.723748683929443,-26.264567550328376,940.7608816623688
-16.53559891793498,1.1157736778259277,380000,0.14351749420166016,23.98744559288025,25.247729539871216,37,-0.01601473,8.626311540603638,100,38.21970327574517,-103.01652419584799,-1.3741427e-05,26.277606117117795,14.642881870269775,-27.544672670660162,966.0815551280975
-17.72942050039814,1.16758394241333,390000,0.1433119773864746,24.0677707195282,25.37971067428589,38,-0.014601518,8.660236597061157,100,65.16708429287387,-125.71017907995648,-1.3728822e-05,30.327084784406484,14.685704469680786,-27.70658528126969,991.5270948410034
-16.103263779130405,1.1309924125671387,400000,0.1374342441558838,24.14629101753235,25.415581226348877,39,-0.01732579,8.61024022102356,100,39.69386424584563,-116.54619101664646,-1.3705691e-05,31.924125859894072,14.800079107284546,-25.03363119722175,1017.02245926857
-15.999280968220548,1.1542108058929443,410000,0.13329792022705078,23.96723198890686,25.255504369735718,40,-0.016053528,8.617538213729858,100,44.979589827664604,-121.25093170644543,-1.3734885e-05,30.03867047479287,14.631226062774658,-25.804764036761433,1042.3458411693573
-16.74984295443106,1.1466617584228516,420000,0.14188337326049805,24.001578330993652,25.291011810302734,41,-0.01406137,8.688186883926392,100,24.509271118495345,-98.02118697232187,-1.3718623e-05,27.706253948371604,14.591232299804688,-27.481808301362918,1067.703971862793
-16.71446507463954,1.1558527946472168,430000,0.12957096099853516,23.986269235610962,25.272928714752197,42,-0.012728372,8.605398893356323,100,49.17541677553957,-90.44685108918678,-1.3680086e-05,29.22882008695333,14.653291463851929,-26.960784481240104,1093.0419223308563
-15.303188177412153,1.1541228294372559,440000,0.1338362693786621,23.91375160217285,25.20262098312378,43,-0.012689363,8.581350564956665,100,36.802574192741986,-117.3692560951338,-1.3672991e-05,31.169645917765184,14.612948656082153,-23.862043166903113,1118.3148655891418
-20.50492545242313,1.1402723789215088,450000,0.12662339210510254,24.03453230857849,25.302114725112915,44,-0.015250969,8.648556470870972,100,19.713941083448955,-109.89861262499817,-1.3665586e-05,27.5445146732227,14.647335529327393,-32.89075143579462,1143.695475101471
-17.293745351369648,1.1692347526550293,460000,0.1301288604736328,24.2495698928833,25.549625396728516,45,-0.017020412,8.6692636013031,100,21.02222979419028,-91.4349937679108,-1.3646409e-05,25.652145284929333,14.84456205368042,-27.783188238928805,1169.3104810714722
-16.54754615422867,1.1766440868377686,470000,0.13955235481262207,23.966071367263794,25.283042907714844,46,-0.01631641,8.626395463943481,100,37.718871436447024,-113.90120368010872,-1.3628988e-05,29.09343305530933,14.607099056243896,-25.948152819912004,1194.668058872223
-21.80513739650998,1.1383640766143799,480000,0.14927887916564941,24.100772857666016,25.38909101486206,47,-0.01783293,8.635338068008423,100,27.41080744215046,-122.591948979105,-1.3624456e-05,31.25451335669454,14.735512971878052,-35.808881179304095,1220.127590894699
-18.01853958791996,1.1314284801483154,490000,0.12572622299194336,23.902977466583252,25.16076397895813,48,-0.017015655,8.585232973098755,100,34.59552341989012,-111.7492078713893,-1.36141825e-05,30.434339596835514,14.604865550994873,-28.73753632296427,1245.357956647873
-19.821500424254356,1.1232187747955322,500000,0.17182040214538574,24.005555868148804,25.3015456199646,49,-0.016120652,8.580627679824829,100,32.23421980777543,-142.68852241869286,-1.357776e-05,33.03288647984965,14.703856945037842,-31.479576912790506,1270.7384006977081
-17.91299064259412,1.2509284019470215,510000,0.12278914451599121,24.143872261047363,25.518260717391968,50,-0.014966151,8.657559156417847,100,38.44025394572647,-93.78944745605872,-1.358602e-05,26.96699227327812,14.76703143119812,-29.440643418667992,1296.3332617282867
-18.76066837128062,1.1801764965057373,520000,0.13261747360229492,23.92693853378296,25.240458726882935,51,-0.017196553,8.610668897628784,100,33.24153151600648,-115.5512122147989,-1.3565392e-05,30.776197623531004,14.590708255767822,-28.403322154965664,1321.6521110534668
-18.731269283884693,1.1330695152282715,530000,0.13752460479736328,24.136683702468872,25.407967567443848,52,-0.014945172,8.621512413024902,100,44.486916070612914,-123.8419097175293,-1.3523527e-05,29.856600371245875,14.796229600906372,-29.52850274639808,1347.1316103935242
-19.659225614913364,1.1470167636871338,540000,0.1275944709777832,23.95688509941101,25.232264041900635,53,-0.01667498,8.650190114974976,100,55.10174059882527,-120.39766783957197,-1.3537554e-05,30.21692451078605,14.578296184539795,-31.256676749594686,1372.4272210597992
-20.397961123688553,1.1768512725830078,550000,0.12720298767089844,24.115967512130737,25.42082118988037,54,-0.015642991,8.61716628074646,100,34.120242469779576,-130.44993421560764,-1.35272585e-05,29.8919058927287,14.7571439743042,-31.81056718402994,1397.9170637130737
-18.759262064394246,1.1534652709960938,560000,0.13097715377807617,24.06147003173828,25.34666657447815,55,-0.016541447,8.615046739578247,100,40.39939504026853,-134.83560303039394,-1.3517023e-05,33.228051124316416,14.727037191390991,-29.960872912270055,1423.3421630859375
-17.39878628753091,1.1609270572662354,570000,0.13617992401123047,23.95863914489746,25.25666379928589,56,-0.013841006,8.622312307357788,100,44.70771291269951,-88.77571930836321,-1.3465601e-05,27.592006853790046,14.614500045776367,-26.668270619553837,1448.6721925735474
-15.465690821631847,1.1390955448150635,580000,0.13626551628112793,24.079355478286743,25.355377674102783,57,-0.013392683,8.62568998336792,100,47.08258607746417,-83.24291701218793,-1.3517155e-05,27.607684731182943,14.73756217956543,-23.48095198128484,1474.0962252616882
-15.036866954373496,1.1430277824401855,590000,0.1374378204345703,24.084768772125244,25.36604881286621,58,-0.013833513,8.656620264053345,100,23.765440720227446,-118.10435950284936,-1.3501902e-05,26.43709425992181,14.701586246490479,-23.786787627219155,1499.5289669036865
-15.451273537956956,1.1539158821105957,600000,0.1275339126586914,24.033737659454346,25.31598472595215,59,-0.013566027,8.621602773666382,100,37.03932254050738,-131.71624172856943,-1.3477807e-05,29.611864644227026,14.67441201210022,-25.660372338071337,1524.916520357132
-19.88350844938296,1.123246669769287,610000,0.12361669540405273,24.1119544506073,25.359517335891724,60,-0.013508171,8.690429449081421,100,25.722497502367585,-106.97312669545921,-1.3488591e-05,26.115047620864935,14.701085805892944,-31.23005770025925,1550.3440282344818
-14.652413765076552,1.152817726135254,620000,0.13422751426696777,24.025065898895264,25.313251495361328,61,-0.01644998,8.58395791053772,100,31.105937884071178,-105.70545904505464,-1.3494776e-05,27.339193780686085,14.721352815628052,-23.83407209728619,1575.727995634079
-11.86350585403848,1.1283273696899414,630000,0.1496131420135498,24.14257502555847,25.42157530784607,62,-0.015002293,8.626733541488647,100,30.189385667882505,-99.74499634160638,-1.34505235e-05,27.740167500717934,14.777759313583374,-19.350417258404867,1601.223126411438
-18.227250285197602,1.1307671070098877,640000,0.12600302696228027,24.039727449417114,25.29715847969055,63,-0.016047053,8.598273515701294,100,23.91012230571305,-118.25281644053312,-1.3438021e-05,29.780840886748575,14.721647500991821,-28.80526592239504,1626.5917570590973
-17.49999403218833,1.1664278507232666,650000,0.12779521942138672,24.098438024520874,25.3934268951416,64,-0.016068537,8.655097723007202,100,24.488923403442804,-112.41157983969664,-1.3435283e-05,27.446125922874533,14.721248865127563,-28.218011909732553,1652.0537867546082
-15.377493830920677,1.1313543319702148,660000,0.13293886184692383,23.994504928588867,25.259520769119263,65,-0.014867949,8.625611066818237,100,59.4018690336216,-95.35338014047137,-1.3414096e-05,29.78396557420057,14.641014814376831,-24.29332309317359,1677.3873374462128
-11.238308300754277,1.1511242389678955,670000,0.13003897666931152,24.222116947174072,25.504015922546387,66,-0.012761807,8.672223567962646,100,42.87288197056124,-78.8376150661309,-1.3439096e-05,25.04062179628181,14.817070245742798,-17.70055845387537,1702.9587650299072
-15.902463328917982,1.1132667064666748,680000,0.14018702507019043,23.99811315536499,25.25265407562256,67,-0.015984042,8.61774492263794,100,42.46655285638164,-76.48828594434903,-1.3410725e-05,25.579552667676094,14.649887800216675,-26.135965233023857,1728.2756931781769
-16.27120191747629,1.1699364185333252,690000,0.14386963844299316,24.177842378616333,25.492347955703735,68,-0.016636143,8.660144090652466,100,39.78590554510364,-120.15618376652914,-1.3406845e-05,29.384105184344588,14.79051160812378,-26.546106863935766,1753.8370690345764
-14.814784568094144,1.1520593166351318,700000,0.1367018222808838,24.05657196044922,25.346225023269653,69,-0.014743173,8.614943265914917,100,42.758260276839216,-92.79390068149284,-1.3404136e-05,26.27924391778652,14.712194919586182,-23.394465907977892,1779.2585463523865
-14.210010589554326,1.1336209774017334,710000,0.12799525260925293,23.91673254966736,25.178990364074707,70,-0.01565546,8.606205701828003,100,31.241263030389344,-102.33338457068338,-1.33888625e-05,25.590559401287024,14.58502984046936,-22.699153247133886,1804.5108308792114
-15.00566277129974,1.1197569370269775,720000,0.12981534004211426,24.188109874725342,25.438389539718628,71,-0.01740614,8.683441162109375,100,41.309093132962744,-108.5527763246673,-1.3384248e-05,26.71099522140604,14.766117572784424,-23.71502759275969,1830.0186071395874
-15.566135274929197,1.1830575466156006,730000,0.14788150787353516,24.060960292816162,25.39298725128174,72,-0.014346552,8.655845165252686,100,30.596166101494788,-90.98945680621172,-1.3355665e-05,25.865527149952904,14.685407161712646,-25.363495349539075,1855.4853646755219
-14.009368534277868,1.1383097171783447,740000,0.12917685508728027,24.096794843673706,25.364941835403442,73,-0.017551476,8.665644884109497,100,26.048584252719436,-95.12205675065752,-1.3339981e-05,27.429288697925482,14.701724290847778,-22.531938476798196,1880.9243569374084
-13.982895290826272,1.1616785526275635,750000,0.12617707252502441,24.104456424713135,25.393120527267456,74,-0.015038052,8.66039776802063,100,53.988540879670325,-83.1076514517861,-1.3340963e-05,27.239313965248343,14.713709115982056,-22.186368022937405,1906.3851466178894
-14.69267454214122,1.1965889930725098,760000,0.12720942497253418,24.08697772026062,25.411560773849487,75,-0.017607793,8.583518981933594,100,38.52053237413451,-89.02576875873639,-1.330532e-05,28.471542373673113,14.781593084335327,-23.20037479710693,1931.8717408180237
-12.111653819216496,1.1518054008483887,770000,0.1352694034576416,24.119762659072876,25.40820574760437,76,-0.01671938,8.646918058395386,100,44.79827440560518,-93.36100107671868,-1.3313817e-05,25.656195444344085,14.741788864135742,-19.77381849754815,1957.350596666336
-12.344620674471942,1.1246435642242432,780000,0.12729692459106445,24.059228897094727,25.311845064163208,77,-0.015593847,8.614312887191772,100,39.75342541232641,-91.75878871650323,-1.3283285e-05,27.07603625605429,14.708662509918213,-19.558331866694587,1982.7365562915802
-14.61336710804506,1.1594305038452148,790000,0.1346280574798584,24.120819091796875,25.415597200393677,78,-0.015295382,8.632914066314697,100,49.118873075844,-118.47293733788277,-1.3299994e-05,24.929000510367917,14.75200343132019,-24.154348782030397,2008.2206344604492
-14.384276985720005,1.1317439079284668,800000,0.13604235649108887,23.922675371170044,25.191727876663208,79,-0.016167631,8.588056802749634,100,63.56939018434941,-106.83249698830761,-1.3305722e-05,27.886085391946427,14.610787391662598,-24.774808317272317,2033.4912915229797
-12.97497424365989,1.1503257751464844,810000,0.1227562427520752,24.160852670669556,25.434664726257324,80,-0.01689506,8.695547580718994,100,33.392852494434706,-92.49227998531174,-1.329161e-05,26.13663450449041,14.742777585983276,-20.692186171587096,2058.9942660331726
-15.474581967851584,1.1295669078826904,820000,0.13839983940124512,24.061005115509033,25.329737424850464,81,-0.017274065,8.574037313461304,100,28.349341887037333,-121.09056554440023,-1.3247302e-05,29.773283709315074,14.757511854171753,-25.582961813092666,2084.394108772278
-12.746401692950666,1.154378890991211,830000,0.14608478546142578,23.951992988586426,25.253121852874756,82,-0.0173868,8.586196422576904,100,34.34937208647326,-109.53724507895562,-1.32462565e-05,27.654898161647257,14.643343925476074,-21.586257310792547,2109.718631029129
-14.021786658962505,1.123420238494873,840000,0.14309406280517578,24.021594047546387,25.28950810432434,83,-0.015120531,8.618444919586182,100,64.97927668494073,-106.70405788810575,-1.3224825e-05,28.00967580968365,14.672056674957275,-23.505751790389066,2135.0807313919067
-13.967608957301831,1.1810345649719238,850000,0.12743735313415527,23.935277938842773,25.24447798728943,84,-0.016002996,8.607441663742065,100,56.33128006113484,-106.64360465650273,-1.3228678e-05,25.356098779941895,14.604089498519897,-23.83452968868148,2160.406257867813
-15.04082334233913,1.1542637348175049,860000,0.12428736686706543,24.09033179283142,25.369568824768066,85,-0.015873032,8.58545184135437,100,48.43999907662699,-112.2064660546535,-1.3215101e-05,30.72393855216916,14.763335466384888,-25.657170203142687,2185.860477924347
-10.33538721332249,1.1594898700714111,870000,0.12551259994506836,24.063613653182983,25.349384546279907,86,-0.017468562,8.617369651794434,100,70.3380221482185,-118.22441309118783,-1.31905e-05,32.08816104956812,14.723737716674805,-17.146536923690768,2211.285226583481
-14.059565231012924,1.1414310932159424,880000,0.1358506679534912,24.016772985458374,25.294884204864502,87,-0.016393391,8.632387399673462,100,64.76740987977342,-86.14668571086074,-1.3193153e-05,26.406647730224204,14.655061483383179,-24.068996385363388,2236.6558034420013
-13.701021026027538,1.1466710567474365,890000,0.1292569637298584,23.88990879058838,25.166516542434692,88,-0.01563551,8.598009586334229,100,26.193602511127967,-91.7603415471574,-1.3146197e-05,23.45826492620259,14.569402933120728,-23.78762136770851,2261.899556875229
-13.558685044099512,1.1697289943695068,900000,0.12779974937438965,24.017613410949707,25.315849542617798,89,-0.016324872,8.603620052337646,100,51.96216789457292,-91.12599975829526,-1.3208139e-05,27.170877994796207,14.68995976448059,-22.439343106997185,2287.2896332740784
-14.149758037247265,1.1479527950286865,910000,0.14273476600646973,24.03858971595764,25.33004379272461,90,-0.01686639,8.652159929275513,100,43.30854521889373,-133.94535843876014,-1.3180659e-05,31.489902295249937,14.657168865203857,-23.692613087753056,2312.686952352524
-13.273885093744664,1.1586055755615234,920000,0.1256546974182129,24.06936001777649,25.354363679885864,91,-0.014461451,8.639790534973145,100,41.93168248734746,-85.38074608785361,-1.3209781e-05,24.481097145794212,14.704362869262695,-23.37656217980852,2338.1089837551117
-14.095426186647195,1.1953914165496826,930000,0.12731099128723145,24.117671966552734,25.441067695617676,92,-0.014762885,8.61580491065979,100,32.14734178130827,-86.49924650698108,-1.3170847e-05,23.72124104494287,14.778866052627563,-22.828826959571508,2363.6197788715363
-12.277311288826969,1.1455893516540527,940000,0.12875628471374512,24.038665533065796,25.31404209136963,93,-0.01602267,8.59939980506897,100,30.18637935337971,-108.77439556857712,-1.31696e-05,25.92463941595172,14.720624446868896,-21.291990111481503,2389.0109448432922
-14.368606597675775,1.1137714385986328,950000,0.14639854431152344,24.00558829307556,25.26682472229004,94,-0.017010894,8.637459516525269,100,44.80403854658843,-87.77598232909537,-1.31956185e-05,25.62624472362629,14.640270471572876,-23.868234638521663,2414.3506076335907
-13.470887044167704,1.1327309608459473,960000,0.13383150100708008,23.960826635360718,25.22811222076416,95,-0.019074095,8.600637435913086,100,52.86042592401299,-104.70829919574979,-1.3209583e-05,29.88078925417766,14.645902633666992,-22.01241702715626,2439.64537525177
-16.154420423317426,1.1242091655731201,970000,0.1388099193572998,23.888718843460083,25.152576684951782,96,-0.015358353,8.570648431777954,100,47.43997594187967,-97.42679005256878,-1.3221331e-05,28.88120772346123,14.59896445274353,-26.109886799761853,2464.874039888382
-13.76834620602839,1.1439259052276611,980000,0.15936589241027832,23.9646999835968,25.2701518535614,97,-0.017118195,8.615260124206543,100,67.83758652747221,-89.89914741799221,-1.3202084e-05,26.926409265433442,14.636760711669922,-24.12985064312982,2490.210781812668
-13.78211336091439,1.586108684539795,990000,0.17024517059326172,23.602287769317627,25.360222339630127,98,-0.017786358,8.537964820861816,100,38.58721280351714,-98.27442498385635,-1.3210437e-05,30.06168449106741,14.339059591293335,-22.423544697905005,2515.639446258545
-12.094965792736687,1.6904401779174805,1000000,0.1303389072418213,23.49978256225586,25.32127070426941,99,-0.017923491,8.495464086532593,100,37.35997264313954,-102.33418091888842,-1.3195409e-05,28.201394270411935,14.280597925186157,-21.8247480505491,2541.0311257839203
-13.756582076253633,1.4539692401885986,1010000,0.14103293418884277,23.533259630203247,25.129082202911377,100,-0.017328337,8.49947476387024,100,57.649717593542626,-92.49457948209162,-1.3168926e-05,24.75504086972051,14.319256067276001,-22.985038573554053,2566.274862766266
-14.152491029129292,1.2901067733764648,1020000,0.13521814346313477,23.708627462387085,25.136497259140015,101,-0.017647918,8.562966346740723,100,36.36409519836114,-97.18672319886687,-1.3150133e-05,28.667979951137355,14.430546998977661,-23.459612426946393,2591.50389957428
-11.156810924562741,1.1463592052459717,1030000,0.12255287170410156,23.920158863067627,25.19105052947998,102,-0.017985094,8.606746196746826,100,62.10497298474315,-74.71700663835061,-1.3135848e-05,28.55035886413703,14.59400725364685,-17.898928898497545,2616.7848925590515
-13.125263960643835,1.1440978050231934,1040000,0.13208460807800293,23.95303225517273,25.22994112968445,103,-0.015395351,8.601731061935425,100,32.28972531737696,-106.19561597585442,-1.3111318e-05,28.4282253321077,14.62267017364502,-22.478521694812912,2642.091456413269
-13.00374093156453,1.1744413375854492,1050000,0.13072967529296875,24.118096351623535,25.424108266830444,104,-0.01696434,8.612179279327393,100,73.64892782169541,-115.44873483854342,-1.3126634e-05,32.06151054941678,14.78724479675293,-21.268366496594837,2667.592803955078
-14.367538566984546,1.1554396152496338,1060000,0.13103342056274414,23.83268690109253,25.119789361953735,105,-0.017365793,8.566412925720215,100,48.2279186918842,-103.25002414655367,-1.3123439e-05,27.938088236439206,14.548668622970581,-23.578346528188305,2692.7815039157867
-14.446762333096776,1.1449306011199951,1070000,0.12958240509033203,24.564699411392212,25.84025526046753,106,-0.018343735,8.761262893676758,100,54.51045771572375,-118.13912534486713,-1.3115481e-05,30.193848480683016,15.070911884307861,-22.53347222232393,2718.690171480179
-14.250196137722277,1.1595673561096191,1080000,0.14628028869628906,24.098763465881348,25.405526638031006,107,-0.016868738,8.611175298690796,100,47.57717678821561,-103.1723595212176,-1.3066697e-05,29.28090136171677,14.75392770767212,-23.33945330651737,2744.167358636856
-12.172472040434487,1.1521680355072021,1090000,0.15954923629760742,23.92975401878357,25.242222547531128,108,-0.01849817,8.53411054611206,100,37.471618734335536,-92.49181800111585,-1.3070827e-05,27.40948220221373,14.67184066772461,-19.819916554745678,2769.477177143097
-13.485168181523248,1.1678271293640137,1100000,0.1278095245361328,24.01242709159851,25.30927538871765,109,-0.01665442,8.551514625549316,100,45.05773992383742,-106.75516781248308,-1.3027175e-05,29.47334352948269,14.739489316940308,-22.35972662997962,2794.8586328029633
-12.758787803634133,1.166825294494629,1110000,0.1265108585357666,24.1912682056427,25.485487461090088,110,-0.017838836,8.636852264404297,100,46.60578341926482,-111.95319064693932,-1.2999525e-05,28.428476778987324,14.810980319976807,-20.670023145969182,2820.4076476097107
-14.077350216786305,1.1385254859924316,1120000,0.12429094314575195,24.048046588897705,25.311598539352417,111,-0.01825218,8.59006667137146,100,41.04257150318802,-98.5564071218293,-1.29693235e-05,29.192215416768942,14.728661298751831,-23.21383233534786,2845.7922973632812
-10.959496796820547,1.1627528667449951,1130000,0.13578033447265625,23.90846085548401,25.207848072052002,112,-0.017270857,8.560535669326782,100,54.3394490582747,-138.40218156850023,-1.2981311e-05,34.837078383967075,14.630082607269287,-18.77320242149144,2871.072829723358
-9.377558433230991,1.1691901683807373,1140000,0.13347911834716797,23.875216007232666,25.17867159843445,113,-0.018114284,8.575033903121948,100,47.125852859441785,-79.30631050448721,-1.2967542e-05,28.24188250648664,14.575739622116089,-16.677455916259756,2896.3150339126587
-11.42852567983572,1.1335022449493408,1150000,0.13198280334472656,24.05160117149353,25.317787647247314,114,-0.017503567,8.580771684646606,100,59.51896767964489,-110.78951101372205,-1.2960453e-05,28.571427149089494,14.742415428161621,-18.812637163977545,2921.700686454773
-9.413433610842082,1.1360373497009277,1160000,0.1264193058013916,23.99806022644043,25.261213064193726,115,-0.018615544,8.581324100494385,100,49.93786069136549,-86.09730533309022,-1.2942108e-05,29.942917663043815,14.671536445617676,-16.193756147515902,2947.026449918747
-13.407665865617378,1.142259120941162,1170000,0.1298999786376953,24.230073928833008,25.50300097465515,116,-0.018299816,8.655895233154297,100,34.86543126426782,-96.18400874817627,-1.2912667e-05,27.710866016411803,14.841697692871094,-22.390093400638353,2972.596433162689
-11.3063329170484,1.1525628566741943,1180000,0.13213443756103516,24.00324845314026,25.28852677345276,117,-0.01632182,8.59652042388916,100,48.63699523195553,-130.06062541536423,-1.2904349e-05,29.83820305729172,14.674995183944702,-18.582254514491762,2997.9618577957153
-13.870460832647163,1.1475474834442139,1190000,0.16915678977966309,24.058929920196533,25.37635111808777,118,-0.018161701,8.62322735786438,100,26.536279778754388,-89.00491387456547,-1.2901323e-05,28.82706388327855,14.694578409194946,-22.266290879844846,3023.4094438552856
-15.25764627185242,1.150660514831543,1200000,0.1299729347229004,24.00422191619873,25.285606622695923,119,-0.018920908,8.590234756469727,100,49.829584147261016,-133.3399825418963,-1.2908197e-05,29.12239800944025,14.68504524230957,-25.594948267236656,3048.763998270035
