train-MaxReturn,Time-Sampling,Time,train-PolicyExecTime,ItrTime,Itr,n_timesteps,Time-SampleProc,train-EnvExecTime,train-AverageDiscountedReturn,LossAfter,train-MinReturn,Time-Optimization,train-StdReturn,LossBefore,train-AverageReturn,train-NumTrajs
247.1729227065957,25.800631999969482,5604.491769075394,14.27906084060669,27.01888656616211,204,2050000,0.14010095596313477,10.820950984954834,135.462162980199,0.0069684456,211.76213200089146,1.0773491859436035,5.915692868030368,-7.5300795e-06,236.99799541093552,100
245.32992457972665,25.848580360412598,5631.63582611084,14.276658296585083,27.075765371322632,205,2060000,0.1391289234161377,10.868029117584229,134.7781140871547,0.001467292,212.39901134315522,1.0872979164123535,6.384915730763922,-7.5126827e-06,235.5413739118007,100
247.33451254340918,25.68204116821289,5658.741936683655,14.23026418685913,27.047590255737305,206,2070000,0.1802842617034912,10.753047704696655,135.01397954959455,-0.004250742,217.25139287064786,1.1845741271972656,5.833851424857659,-7.480965e-06,236.26732623943408,100
245.6966544665263,25.87622857093811,5685.939304590225,14.408133506774902,27.117109060287476,207,2080000,0.1655728816986084,10.762737035751343,134.63233160760893,-0.00045170434,206.8133067018375,1.0731408596038818,6.741983523804386,-7.4707414e-06,235.5517542887344,100
247.33013013435394,25.693809270858765,5712.925988435745,14.220700025558472,26.925832509994507,208,2090000,0.15946149826049805,10.769026517868042,134.81785306227812,-0.00044141835,216.16256862333782,1.0717253684997559,6.628389306773743,-7.441954e-06,235.67340674577733,100
245.07665235319485,25.85743737220764,5740.078095912933,14.374697923660278,27.085220336914062,209,2100000,0.13768768310546875,10.77525520324707,135.0488163855315,-0.0037164714,220.8663921097813,1.0894086360931396,4.641736625963769,-7.412045e-06,236.33543850418482,100
245.96892532095552,25.784204959869385,5767.147557258606,14.302391290664673,27.00998282432556,210,2110000,0.14499831199645996,10.77203917503357,135.0775402197408,-0.0012151963,211.61323738715612,1.0800797939300537,6.47550001766523,-7.413781e-06,236.36868480058746,100
244.96633558346787,25.75529909133911,5794.176643610001,14.240735292434692,26.967225790023804,211,2120000,0.13541150093078613,10.817645788192749,135.3503505499699,0.0041103875,217.79457105603095,1.075796127319336,5.920518424482924,-7.3769097e-06,236.54454254530785,100
243.89624505980362,25.74553084373474,5821.210174798965,14.278871536254883,26.97239899635315,212,2130000,0.13984441757202148,10.768380165100098,134.91874566480647,0.008823818,217.82704178333785,1.0863146781921387,5.814461068128029,-7.327483e-06,235.7223253087766,100
243.06754716168365,25.890293836593628,5848.411123991013,14.315185070037842,27.139386653900146,213,2140000,0.15439701080322266,10.867223739624023,134.4795676563565,0.006132737,211.4007579550298,1.094111680984497,5.700466818626188,-7.2925914e-06,234.7834521620485,100
245.11657686645162,25.891592264175415,5875.598740816116,14.345710754394531,27.122384309768677,214,2150000,0.14250636100769043,10.838399410247803,134.9254188242869,0.0011914906,211.9118348416018,1.0871844291687012,5.0602690260422625,-7.2767275e-06,235.93802702424983,100
245.54449752120254,25.687228441238403,5902.569106578827,14.250205993652344,26.908287048339844,215,2160000,0.13689708709716797,10.740012407302856,134.85698433557502,0.00024524465,209.83452419325334,1.083434820175171,6.311917949577496,-7.256124e-06,235.85137363307535,100
