Time-SampleProc,train-NumTrajs,train-MinReturn,train-AverageDiscountedReturn,train-EnvExecTime,LossBefore,train-PolicyExecTime,train-MaxReturn,train-StdReturn,n_timesteps,Time-Optimization,Time-Sampling,Time,ItrTime,LossAfter,train-AverageReturn,Itr
0.12007951736450195,100,206.900325346417,134.78752197833865,6.235713481903076,-1.1651507e-05,16.168193578720093,251.6002182998302,5.7471639458998105,560000,0.4537031650543213,22.87490177154541,1376.3254718780518,23.44933772087097,-0.0024161178,241.66951125350133,55
0.13432598114013672,100,219.93853972029757,134.7885804380949,6.310886859893799,-1.1611398e-05,16.511842489242554,252.50496508223603,5.4298334882835375,570000,0.43404221534729004,23.29271626472473,1400.1981835365295,23.861733436584473,-0.0034795052,240.89159509747284,56
0.1851942539215088,100,195.99121668851123,134.51703073794638,6.422137022018433,-1.1571454e-05,17.414372205734253,256.43674736556767,7.691271652644853,580000,0.4063856601715088,24.314473390579224,1425.1217470169067,24.90778875350952,0.0054358323,239.76424943139634,57
0.1463778018951416,100,209.52435459240652,134.5997682813507,6.5108537673950195,-1.1541406e-05,19.07511830329895,254.84093183872034,8.26729779005511,590000,0.3906526565551758,26.13209867477417,1451.8074033260345,26.670202493667603,-4.8863396e-05,240.22979803058283,58
0.17586612701416016,100,212.00004207457096,135.3388479133318,6.4088661670684814,-1.1504587e-05,16.25397515296936,254.5413568897753,7.864535349737423,600000,0.36635851860046387,23.123544931411743,1475.487403869629,23.666348934173584,-0.0029367106,240.84200722164067,59
0.13639569282531738,100,216.20462034280126,136.99251715783691,6.195488691329956,-1.1454058e-05,16.752790212631226,256.44802695310875,6.977867748254969,610000,0.49823784828186035,23.408796310424805,1499.5489101409912,24.04864239692688,-0.0032999644,243.80099160674868,60
0.18827390670776367,100,137.04663686078595,136.6607564216418,6.164322376251221,-1.1399606e-05,17.448784828186035,257.97282256642745,12.880689842465067,620000,0.4820525646209717,24.062386989593506,1524.3151507377625,24.74994921684265,-0.0028015694,242.4347525307903,61
0.15265464782714844,100,216.9647109150844,137.37509338338873,6.00648307800293,-1.1368191e-05,17.543214797973633,259.2734875616336,7.952849249557656,630000,0.6037564277648926,23.997612714767456,1549.0933208465576,24.756889581680298,-0.004264459,243.88788277335422,62
0.11981797218322754,100,214.87300791700224,138.41115402403588,6.3022706508636475,-1.1333632e-05,17.41161584854126,259.39014352994354,7.967653502733631,640000,0.42498135566711426,24.177407264709473,1573.8297793865204,24.723613023757935,-0.003600665,245.2076277114929,63
0.08577775955200195,100,224.42753026413064,138.37411835157314,6.10379695892334,-1.1300053e-05,16.892577648162842,257.2806584064781,6.825250393682184,650000,0.43558549880981445,23.457075595855713,1597.8309457302094,23.983288526535034,-0.005439059,245.33412896917446,64
0.16486597061157227,100,117.65297584563294,139.0519840405666,6.363669395446777,-1.126583e-05,17.013038873672485,264.36613961593025,14.909319984881911,660000,0.47985339164733887,23.85987091064453,1622.353631734848,24.506168603897095,-0.004578023,246.57274082348914,65
0.1615431308746338,100,115.09773961526952,138.6953212100793,6.397594690322876,-1.123258e-05,16.990200757980347,263.37319581847254,15.31958818509836,670000,0.39086484909057617,23.87951159477234,1646.8098492622375,24.433066606521606,-0.0042584823,245.45626610625527,66
0.14560866355895996,100,223.3984655187452,140.09635989509815,6.309614419937134,-1.12010985e-05,16.11036968231201,262.1553304351945,7.311691108285728,680000,0.4080040454864502,22.877039670944214,1670.258555173874,23.431735038757324,-0.0017698165,248.55817861828936,67
0.19492626190185547,100,227.49547241897557,139.35522885065035,6.47861909866333,-1.1166554e-05,19.38192367553711,262.0395021941164,7.963803134858584,690000,0.549048662185669,26.334007263183594,1697.3596601486206,27.08233880996704,-0.0042912746,247.0442420422726,68
0.14079523086547852,100,222.50193359183802,139.88523453558818,6.2234227657318115,-1.1140211e-05,18.175261735916138,266.28947984667525,8.500107039184224,700000,0.4349956512451172,24.873470783233643,1722.8248329162598,25.45064067840576,-0.0032032325,248.43781419684439,69
0.17716765403747559,100,224.51546723436735,141.07172952857957,6.116054534912109,-1.11066565e-05,16.92489504814148,270.4146335132893,8.498897421363163,710000,0.44472837448120117,23.500200271606445,1746.966802597046,24.12835192680359,0.0011450448,250.9894461693735,70
0.22827696800231934,100,118.07254798951489,140.54958391559413,6.43729567527771,-1.1074756e-05,17.298086881637573,267.41912185129695,15.452735417524373,720000,0.41970014572143555,24.221426725387573,1771.8564615249634,24.874786138534546,-0.0028885244,249.5229879693655,71
0.16012835502624512,100,225.27403024091348,140.80322350165926,6.2300519943237305,-1.1049665e-05,16.427802801132202,265.0778324251149,8.945767127196065,730000,0.42484402656555176,23.13895320892334,1795.5989208221436,23.726471662521362,-0.0031601673,250.1439513565661,72
0.1426076889038086,100,221.52516465168262,140.90458007060565,6.447283029556274,-1.1034153e-05,16.036646366119385,268.14629138085314,9.914477089750894,740000,0.4226646423339844,22.929914951324463,1819.118192911148,23.49663996696472,-0.004184584,250.6573401721637,73
0.15386700630187988,100,215.4005170683355,140.99931265785833,6.533123254776001,-1.1002398e-05,16.869524717330933,264.4836539745465,8.270695127422485,750000,0.4524211883544922,23.84869074821472,1843.5872068405151,24.455737829208374,-0.0027635365,250.25902752876354,74
0.15825295448303223,100,214.10887629727833,140.44099579114757,6.358001232147217,-1.0967456e-05,16.216201305389404,266.7861985839981,9.372744179271843,760000,0.45597290992736816,23.071329832077026,1867.2870872020721,23.68794345855713,-0.0015969542,248.95959634963543,75
0.18163657188415527,100,223.94709419540405,141.56254165265148,6.295252799987793,-1.0948213e-05,18.18607449531555,269.87862675440687,8.845407309576494,770000,0.4015035629272461,24.930957078933716,1892.8182284832,25.51700782775879,-0.0032631306,251.85316986476363,76
0.1943047046661377,100,182.0558782034042,141.30916446029448,6.265247821807861,-1.0938915e-05,17.545665502548218,267.8604669397714,12.716235829412673,780000,0.5698041915893555,24.265488386154175,1917.8660271167755,25.030919790267944,-0.0039792387,251.06071611507616,77
0.2079625129699707,100,204.5801848051376,140.0415729696125,6.326279163360596,-1.0913065e-05,17.925156831741333,269.8929395616134,11.891612737314027,790000,0.468198299407959,24.706316471099854,1943.2675242424011,25.385224103927612,-0.003923349,248.3620136921848,78
0.16561365127563477,100,218.46208932061032,141.15457466777667,6.299852132797241,-1.0909827e-05,17.23384666442871,267.2013723503384,10.210879305207294,800000,0.4069972038269043,24.013301372528076,1967.8694219589233,24.586563110351562,-0.002511557,250.71811603189914,79
0.1423935890197754,100,223.01920234925126,141.52313084951504,6.362476825714111,-1.0884535e-05,19.361260890960693,272.6601744568293,8.143032571752412,810000,0.44255995750427246,26.218101501464844,1994.688678741455,26.8051495552063,-0.002675841,251.7540812189652,80
0.16323542594909668,100,186.92259263733405,140.51247870055084,6.050607681274414,-1.0856495e-05,15.960197925567627,272.3900082642793,12.092805501137928,820000,0.40929436683654785,22.46339702606201,2017.7382278442383,23.037024974822998,5.505918e-05,249.27141226445465,81
0.13734197616577148,100,144.58474640675715,141.30723300021288,6.474602937698364,-1.08379045e-05,18.058185577392578,267.50687629372203,14.633788774619479,830000,0.4048886299133301,25.02871584892273,2043.3254611492157,25.571596145629883,-0.0029308533,251.07882724347763,82
0.1487114429473877,100,235.36902895694953,142.52413431035248,6.480689764022827,-1.0801759e-05,16.86696696281433,274.41073345128785,8.504235286597462,840000,0.4739971160888672,23.815691232681274,2067.7808310985565,24.442941188812256,-0.0016512515,253.82730803817182,83
0.21524834632873535,100,226.8938062450996,142.56033151289458,6.166364431381226,-1.0788102e-05,16.791285514831543,268.8011364537504,9.542120819533544,850000,0.43269848823547363,23.42087411880493,2091.8811943531036,24.086756229400635,-0.0030713356,254.21804673638349,84
0.14274287223815918,100,125.06070758027258,142.0226379528084,6.122610092163086,-1.073646e-05,16.382729053497314,272.25686922990946,21.049411332101652,860000,0.4296836853027344,22.96919536590576,2115.4367966651917,23.542354822158813,-0.003236901,252.43988149819154,85
0.16086602210998535,100,230.51468012990054,142.61472368706418,6.217952728271484,-1.0716261e-05,17.116987943649292,269.76724275997174,8.880745170081116,870000,0.45053696632385254,23.761231422424316,2139.841475009918,24.384917974472046,0.0029836881,253.6397596383492,86
