ItrTime,n_timesteps,train-NumTrajs,Time-Optimization,LossAfter,Time-Sampling,train-PolicyExecTime,LossBefore,Itr,Time-SampleProc,train-MinReturn,train-AverageReturn,train-MaxReturn,Time,train-StdReturn,train-EnvExecTime,train-AverageDiscountedReturn
26.420227766036987,1510000,100,1.0564565658569336,-0.0046789977,25.240983724594116,14.154040098190308,-8.392334e-09,150,0.12205624580383301,203.9716910091925,216.08159944462676,222.6932604497783,4028.09574842453,3.654298678734733,10.371097803115845,123.28697855353546
26.250014781951904,1520000,100,1.0754873752593994,-0.0057318,25.05794596672058,14.012794733047485,-3.4332275e-09,151,0.11585521697998047,205.35140269780655,216.60360705007267,223.21870749711732,4054.4094746112823,3.9323569812984798,10.334211349487305,123.57617153789971
26.493042469024658,1530000,100,1.088942289352417,-0.005241211,25.282675981521606,14.130306005477905,-1.0681152e-08,152,0.12071418762207031,193.07093202033641,216.26093352473146,222.8359527369631,4080.962615251541,4.836031247374756,10.428879261016846,123.48050351928825
26.566760301589966,1540000,100,1.4097788333892822,-0.0094881505,24.959269762039185,13.933704614639282,-6.1035155e-09,153,0.19637060165405273,203.93707280627336,217.92846611255393,226.3522422341356,4107.593976020813,3.9104815602420833,10.32003903388977,124.30907059644423
26.524176359176636,1550000,100,1.6491024494171143,-0.0033622864,24.7086079120636,13.757814645767212,-7.629395e-09,154,0.16576933860778809,203.9260121549332,217.40206309800627,224.32546132824214,4134.175161361694,4.162265788603722,10.235235214233398,124.04186630867059
26.207720041275024,1560000,100,1.3226542472839355,-0.008335573,24.75649666786194,13.78993535041809,-4.577637e-09,155,0.12780451774597168,203.5920064649893,217.30082486813956,225.38719162557157,4160.4433562755585,3.9638963593065455,10.266754150390625,123.88651233271256
26.108466625213623,1570000,100,1.064218521118164,-0.011452515,24.922789812088013,13.925572395324707,-2.1362304e-08,156,0.12068796157836914,144.66268844944318,215.2179470818324,225.96633052736757,4186.627536773682,9.742302131071968,10.287888288497925,122.96712472978867
26.368083953857422,1580000,100,1.0721287727355957,0.00024310112,25.185328006744385,14.132487773895264,1.926422e-08,157,0.11004471778869629,208.6964557648629,217.44886901066428,224.62917131052978,4213.055263519287,3.803332231467762,10.333543539047241,123.91339585999464
26.292304754257202,1590000,100,1.0794422626495361,-0.0049885926,25.093663692474365,14.08253526687622,-1.2207031e-08,158,0.11849617958068848,206.6138004420337,216.10887452897833,226.4110919190584,4239.4051921367645,4.12896861765703,10.292038440704346,123.26478034132592
26.429089784622192,1600000,100,1.0806288719177246,-0.0069365418,25.234900951385498,14.145049571990967,1.2207031e-08,159,0.11274480819702148,198.96021079851397,217.26998095817626,224.99493397502874,4265.900951862335,4.817346872088605,10.370294332504272,123.88433966065163
26.467501401901245,1610000,100,1.0597960948944092,-0.007015921,25.294742584228516,14.08960747718811,3.0517577e-09,160,0.11230850219726562,174.8592174061606,217.1577667465708,224.89911211392146,4292.430056333542,7.053215122091613,10.481515169143677,123.84786739523855
26.390750408172607,1620000,100,1.0929486751556396,-0.0074838013,25.17736577987671,14.070916891098022,1.8310548e-08,161,0.1197350025177002,179.68320337694308,217.1377470100471,226.28419719536336,4318.887014865875,7.822717405160823,10.39049243927002,123.93496501299467
26.336873531341553,1630000,100,1.0727689266204834,-0.007965863,25.14550542831421,14.079369068145752,-0.00085630495,162,0.11787080764770508,196.14561107519899,218.35132552411466,226.01125609000184,4345.286826848984,5.39582713729719,10.352699995040894,124.57280339343788
26.47466516494751,1640000,100,1.0637400150299072,-0.001589473,25.300554513931274,14.12754487991333,1.1062622e-08,163,0.10979056358337402,186.49460776144304,217.12858755584665,226.3376390814391,4371.825381755829,5.6284339641507515,10.45711064338684,124.08196126237912
26.432647228240967,1650000,100,1.0360164642333984,-0.011825238,25.286818027496338,14.149241209030151,-3.051758e-08,164,0.10904073715209961,194.7003104160906,217.88437456493114,223.88550484365058,4398.3214635849,4.480054946586571,10.418583869934082,124.39337071173604
26.41404151916504,1660000,100,1.07600998878479,-0.008983277,25.211622714996338,14.102888584136963,-2.1362304e-08,165,0.1256396770477295,201.75049186628607,219.601566597907,226.2494209133805,4424.793558835983,4.0438695988647435,10.398895978927612,125.1312910708247
26.37643551826477,1670000,100,1.0586702823638916,-0.031259038,25.19545078277588,14.033867835998535,-6.1035155e-09,166,0.12165975570678711,205.85190933431554,219.31058026208953,226.03138492202643,4451.233785390854,3.920478959007409,10.444144487380981,124.95185613963366
26.345420122146606,1680000,100,1.0680251121520996,-0.009120408,25.159892559051514,14.074470520019531,1.2207031e-08,167,0.11680960655212402,147.21439676832003,212.32163458300826,226.0529389577443,4477.634235620499,15.042298127670275,10.370844841003418,121.64735848028141
26.583049535751343,1690000,100,1.0762825012207031,-0.025669834,25.378143787384033,14.231076002120972,6.1035155e-09,168,0.12790417671203613,154.11962831438095,213.14101907820674,225.34235013973654,4504.275371313095,14.417793954204525,10.431599140167236,121.90044339567854
26.37153172492981,1700000,100,1.080409049987793,0.0019201416,25.161107063293457,14.100079536437988,-6.1035155e-09,169,0.12929749488830566,208.5405744737318,220.06509096474605,225.9775905681901,4530.710818767548,3.342757432978599,10.345491647720337,124.8465783382222
26.291451454162598,1710000,100,1.0850965976715088,-0.010273932,25.068847179412842,14.043041229248047,-2.4414062e-08,170,0.13680362701416016,179.01061594853547,215.056369669536,225.6222204724476,4557.062483787537,6.393368831599874,10.317433595657349,122.48045130199222
26.703720331192017,1720000,100,1.1033835411071777,-0.0049778502,25.469869136810303,14.311992168426514,-0.0008708473,171,0.12968993186950684,199.89968391233603,217.42402809338648,225.84261765665408,4583.827002286911,5.186877109086339,10.447121381759644,123.62468837901874
26.752012491226196,1730000,100,1.0726730823516846,-0.00711921,25.561144590377808,14.28173828125,1.5258789e-09,172,0.11734247207641602,205.96121606807034,220.60024480937426,227.05216647602435,4610.635257482529,3.717952160778257,10.54982876777649,125.22476583460009
26.574649810791016,1740000,100,1.0761442184448242,-0.0011347443,25.3839271068573,14.228104591369629,9.536743e-09,173,0.11383271217346191,194.16947295798028,219.21629714725398,226.24958209673434,4637.271301984787,6.274164024525111,10.436047554016113,124.63670195216179
26.338706970214844,1750000,100,1.0612523555755615,-0.018726727,25.16479229927063,14.08304738998413,-2.4414062e-08,174,0.11195254325866699,164.4490619827946,219.30641378204047,226.0227464174703,4663.671752691269,9.023736565944757,10.371612310409546,124.70810964769655
26.46311616897583,1760000,100,1.0793333053588867,-0.022679817,25.258967638015747,14.144848823547363,1.5258789e-09,175,0.12375426292419434,209.26567462800136,220.8166978883188,226.44786788816336,4690.194232702255,3.172490008705899,10.400813579559326,125.28540062178841
26.25177550315857,1770000,100,1.057133674621582,-0.0040937252,25.07319164276123,14.058451652526855,2.7608872e-08,176,0.12065434455871582,208.43440771728504,220.15734756429356,227.4076000225811,4716.509103059769,3.509072896080855,10.303264617919922,125.06511435651576
26.492085695266724,1780000,100,1.0752322673797607,-0.0053208587,25.29158902168274,14.105571031570435,-6.1035155e-09,177,0.1243128776550293,194.08003577649842,221.8698631459177,226.62859649034414,4743.064163684845,3.88983849751802,10.465779542922974,125.94824541992877
26.427045822143555,1790000,100,1.0512473583221436,-0.018173408,25.256380319595337,14.150377750396729,1.6784668e-08,178,0.11866521835327148,205.46310894790867,220.36087436237088,226.59261991762986,4769.550622463226,4.255911582002618,10.380913257598877,125.3983489415816
26.440059661865234,1800000,100,1.0852255821228027,-0.011491144,25.238775730133057,14.068742275238037,1.2207031e-08,179,0.11541557312011719,210.0554902105059,221.0404931831172,227.49399767132542,4796.053896665573,3.5619249026774322,10.453392267227173,125.84732670918271
26.438333988189697,1810000,100,1.0704982280731201,-0.020318635,25.25394082069397,14.119539260864258,1.0681152e-08,180,0.11323332786560059,207.8822490490053,219.872816989642,225.14950186935405,4822.556093454361,4.070092866277583,10.41368055343628,125.47198885065893
26.629456758499146,1820000,100,1.0772228240966797,0.001049498,25.35127282142639,14.212789297103882,1.9836426e-08,181,0.1994309425354004,206.275802595955,218.9067721871988,226.1062654580822,4849.24840426445,4.14478039808508,10.424823999404907,125.03484120942986
26.634191513061523,1830000,100,1.6783628463745117,-0.0055872626,24.801252126693726,13.767669439315796,7.629395e-09,182,0.15347886085510254,174.70921342676536,218.93586710793298,224.7971746739325,4875.9425802230835,5.760314358358521,10.331417322158813,125.00889265475051
25.998250246047974,1840000,100,1.0960750579833984,-0.0068771485,24.79504919052124,13.76455044746399,-6.1035155e-09,183,0.10640501976013184,203.5422373048286,220.1065950273811,226.22740535022305,4902.019113540649,3.319217916278949,10.327637195587158,125.51457219571829
26.399325370788574,1850000,100,1.0646982192993164,-0.009399737,25.219325065612793,14.073282718658447,-1.2207031e-08,184,0.11379122734069824,155.93199330646286,218.45156621654,225.45739664050492,4928.497145175934,10.510833057696445,10.437459468841553,124.9357601923561
26.4249587059021,1860000,100,1.0767924785614014,-0.010642083,25.213484048843384,14.105624437332153,-1.2207031e-08,185,0.1339409351348877,165.1638167644152,218.75308855753462,225.92891858381734,4954.98085641861,8.615491437069945,10.379915714263916,124.99101998780044
