LossAfter,train-MaxReturn,Itr,LossBefore,train-NumTrajs,Time-SampleProc,train-AverageReturn,Time-Optimization,train-EnvExecTime,n_timesteps,Time,ItrTime,train-MinReturn,Time-Sampling,train-PolicyExecTime,train-StdReturn,train-AverageDiscountedReturn
0.0011542003,251.93331599139196,109,-9.099375e-06,100,0.09397006034851074,241.91935042377295,0.21093416213989258,2.744361162185669,1100000,812.3843548297882,7.170914173126221,216.8181881962292,6.8657636642456055,3.910537004470825,6.554722513802211,137.39297648491385
-0.0011898788,251.23309647512042,110,-9.088637e-06,100,0.04332995414733887,241.3794916434425,0.2120981216430664,2.7807071208953857,1110000,819.5537469387054,7.159578323364258,213.5278126762109,6.903930902481079,3.9134178161621094,6.912085676644463,137.16050490232539
0.005168492,251.23823347394205,111,-9.057215e-06,100,0.05011248588562012,241.79636657134793,0.21168971061706543,2.7731831073760986,1120000,826.7080013751984,7.143428325653076,219.10281570483352,6.881362199783325,3.899423837661743,6.586313442229865,137.32727691605393
0.012450572,252.32571328995843,112,-9.012599e-06,100,0.04460334777832031,240.57721442930858,0.22893977165222168,2.7678563594818115,1130000,833.8701374530792,7.150672674179077,200.87448799018077,6.876835823059082,3.9051501750946045,10.731167887464794,136.6916137544349
0.00688585,254.176399592369,113,-8.982451e-06,100,0.04074978828430176,240.65967135896247,0.24093866348266602,2.6959359645843506,1140000,840.8191378116608,6.939045429229736,218.53276217495872,6.657167196273804,3.7618062496185303,7.638587794186717,136.90178516594582
0.00088047737,252.0740075964587,114,-8.9365485e-06,100,0.04168510437011719,241.34158776059718,0.25441503524780273,2.7401487827301025,1150000,847.9338366985321,7.104503154754639,219.0444901630377,6.808182001113892,3.86173677444458,6.407449809151781,137.12810179743838
-0.0032063243,251.41734587337274,115,-8.89282e-06,100,0.04756593704223633,241.21747267818236,0.25690317153930664,2.8148410320281982,1160000,855.2557721138,7.30991530418396,209.32080487903707,7.005107879638672,3.978846549987793,6.671329048143182,137.0071524725892
-0.005333043,250.95101193581706,116,-8.856043e-06,100,0.04736161231994629,240.76751352095715,0.24668478965759277,2.860557794570923,1170000,862.6895046234131,7.422934532165527,215.61224381366807,7.1285741329193115,4.052377700805664,7.2401765078053595,136.81087706375175
-0.00064386,254.6388963761593,117,-8.816201e-06,100,0.04583549499511719,241.30345324754998,0.22050046920776367,2.8371880054473877,1180000,870.0435307025909,7.342426776885986,207.98758954058874,7.07584023475647,4.007920980453491,7.6447631102605405,136.96770159242135
-0.0073567894,251.56101755210972,118,-8.765652e-06,100,0.05489778518676758,240.13009733345515,0.23432326316833496,2.7167227268218994,1190000,877.1336913108826,7.079650402069092,206.477877746781,6.7901771068573,3.8683738708496094,8.99174252183886,136.39096190227485
-0.0037416476,250.15439276627203,119,-8.713155e-06,100,0.043756723403930664,241.40218354659956,0.26053452491760254,2.7366201877593994,1200000,884.2452518939972,7.097469806671143,217.45112967557185,6.792868137359619,3.850961208343506,6.277835432350558,136.98873379969285
-0.0020162445,254.29206387783944,120,-8.665116e-06,100,0.04384660720825195,241.12901384160378,0.24408578872680664,2.9423110485076904,1210000,891.8321824073792,7.576348781585693,210.048967451609,7.288195610046387,4.114878177642822,7.158957304226094,136.99319036562872
-0.00256822,250.97207024417702,121,-8.610084e-06,100,0.04007291793823242,240.4794149071762,0.2288222312927246,2.815366506576538,1220000,899.1431112289429,7.298993825912476,211.10557091376756,7.029849052429199,4.002378463745117,7.134161547243932,136.66156881183372
-0.0026833978,250.03008594302415,122,-8.563764e-06,100,0.04205751419067383,242.00243741912334,0.22627925872802734,2.737487316131592,1230000,906.3208963871002,7.168090581893921,220.82440245287825,6.899421215057373,3.953289270401001,5.948538719568969,137.4570890001212
0.0014337482,254.30491479793952,123,-8.534601e-06,100,0.038022518157958984,242.58940440472983,0.22237038612365723,2.6618831157684326,1240000,913.2353320121765,6.904940605163574,220.20569399558858,6.644264221191406,3.7787632942199707,5.838213572178859,137.69242826546918
-0.00032957442,251.20430140305538,124,-8.479542e-06,100,0.04172706604003906,241.28186201992213,0.24895000457763672,2.774641275405884,1250000,920.4502499103546,7.205275297164917,179.66239442882136,6.914290904998779,3.9308154582977295,10.292466381257602,137.14691764441298
-0.0027079592,252.32211425295617,125,-8.434706e-06,100,0.041143178939819336,240.20495729756385,0.22333765029907227,2.815446615219116,1260000,927.7392950057983,7.277548551559448,199.6623536689265,7.012836933135986,3.9851579666137695,8.967854196118207,136.6360493008829
-0.00029385084,251.92245773591065,126,-8.399711e-06,100,0.04109907150268555,243.906820429683,0.2528667449951172,2.7917115688323975,1270000,934.9798328876495,7.230706691741943,230.4821874255194,6.936447381973267,3.935415267944336,4.0017681861244165,138.26812222213255
-0.002787226,252.27156480706515,127,-8.341407e-06,100,0.08782792091369629,242.1294906459133,0.20948410034179688,2.925586223602295,1280000,942.5787715911865,7.586700677871704,210.1419410021837,7.289146661758423,4.142560958862305,7.185800512452264,137.4595087582183
-0.0015104911,251.37846589582867,128,-8.285568e-06,100,0.04059123992919922,242.84542600021348,0.24473309516906738,2.737928867340088,1290000,949.7226705551147,7.133676528930664,205.54845715417252,6.848111867904663,3.9036083221435547,6.4731248537265484,137.7819629647506
-0.0008850632,250.3637307857542,129,-8.237958e-06,100,0.04466509819030762,241.46653150566166,0.22765684127807617,2.7775638103485107,1300000,956.8995671272278,7.166513919830322,197.2690946148562,6.893815040588379,3.8991918563842773,6.551988720268061,137.05911907159359
-0.0030354033,255.66170838020605,130,-8.187085e-06,100,0.06150197982788086,242.2306842913248,0.2293391227722168,2.7428624629974365,1310000,964.0613839626312,7.151972055435181,220.35448240981205,6.860779285430908,3.9119362831115723,5.8551217677422,137.47839524485144
-0.00244946,250.70789973616547,131,-8.164372e-06,100,0.04084372520446777,241.80830699804127,0.22896552085876465,2.8632049560546875,1320000,971.6037547588348,7.531829595565796,186.0707765021566,7.2617316246032715,4.173753499984741,8.913110935401672,137.4416158476172
-0.0041341656,250.00078249507098,132,-8.13912e-06,100,0.07163095474243164,241.772791450395,0.20779180526733398,2.769195079803467,1330000,978.7710907459259,7.155639886856079,212.28250304808338,6.87588095664978,3.897543430328369,6.368197622532019,137.4628563959751
-0.003056098,250.86505888635008,133,-8.119249e-06,100,0.0423128604888916,242.3167622124578,0.2351691722869873,2.644874095916748,1340000,985.6402666568756,6.857550382614136,205.3076818386397,6.579845666885376,3.735971450805664,7.23636304970107,137.77115655495402
-0.0033300559,253.85923219225407,134,-8.094068e-06,100,0.044919490814208984,242.52380011795242,0.24848341941833496,2.7780041694641113,1350000,992.852995634079,7.20233416557312,195.22802983570375,6.908637046813965,3.9240190982818604,7.204638090070458,137.77720616978107
-0.0011193365,250.07081038483105,135,-8.070864e-06,100,0.045957088470458984,242.13906535622343,0.25264549255371094,2.8261396884918213,1360000,1000.2299082279205,7.364790439605713,227.7956405332084,7.06589150428772,4.017934560775757,4.851853725627341,137.52059344038332
-0.00045082904,252.66438940392533,136,-8.014388e-06,100,0.03992605209350586,241.65556375998673,0.24514341354370117,2.849287986755371,1370000,1007.6552488803864,7.411425352096558,206.5422675835736,7.1261560916900635,4.059811115264893,7.755089744092103,137.36695304951357
-0.0035177537,251.55922268986785,137,-7.963608e-06,100,0.0722355842590332,242.05347870705532,0.230377197265625,2.7580807209014893,1380000,1014.8286621570587,7.162051677703857,211.44436545431202,6.852067947387695,3.8887908458709717,7.432894588456667,137.5443388092221
-0.0034470072,251.26528283321286,138,-7.938025e-06,100,0.04850888252258301,242.5864122339636,0.2713429927825928,2.9243311882019043,1390000,1022.4962182044983,7.656631946563721,224.05120582150602,7.336445093154907,4.19551682472229,5.15933723184559,137.85006457682414
-0.0038224324,254.72018279512935,139,-7.880193e-06,100,0.03908038139343262,243.19084519596072,0.23636078834533691,2.771383285522461,1400000,1029.688682794571,7.1807825565338135,199.25420602881184,6.905097961425781,3.9229631423950195,8.079703531027379,138.10752242696478
-0.0015492701,254.15399599733615,140,-7.813108e-06,100,0.04498410224914551,243.39268713652046,0.22846627235412598,2.7070133686065674,1410000,1036.7472801208496,7.047021150588989,222.19976842494128,6.773249626159668,3.8604888916015625,6.652900382329936,138.15939945887493
0.013368393,255.53185450952284,141,-7.7194e-06,100,0.04255318641662598,242.9028938113085,0.24002671241760254,2.705453872680664,1420000,1043.7909145355225,7.033081531524658,203.52076343357885,6.7502241134643555,3.839585542678833,7.300072609642219,137.92932334710716
0.0073516746,256.36365972293993,142,-7.666662e-06,100,0.079437255859375,242.05496914452613,0.2293233871459961,2.7797300815582275,1430000,1051.1035797595978,7.299583435058594,204.21831051233636,6.982968091964722,3.9927263259887695,7.37359251453581,137.49011950005155
0.0045817946,254.36903349976248,143,-7.604353e-06,100,0.029175758361816406,241.563211034455,0.2409374713897705,2.7314326763153076,1440000,1058.1546695232391,7.04069972038269,217.08974481168772,6.770398139953613,3.8313283920288086,6.9342387813841215,137.2132190266799
-0.0006111085,252.15443484053884,144,-7.5424455e-06,100,0.12776708602905273,241.49863371244564,0.27477025985717773,2.7768502235412598,1450000,1065.5585153102875,7.392013072967529,223.24782975704045,6.989120960235596,3.998995065689087,5.82618662046868,137.2333653963762
-0.00566247,252.00639889633413,145,-7.4637674e-06,100,0.06824493408203125,241.73316137654987,0.2561206817626953,2.899697780609131,1460000,1073.1794595718384,7.607753753662109,205.70311588477776,7.283069372177124,4.160004615783691,8.32948989507378,137.18319976084385
-0.0025702512,252.52886746149025,146,-7.3911347e-06,100,0.04581141471862793,242.57415940042512,0.2371370792388916,2.839958429336548,1470000,1080.5759711265564,7.38436222076416,208.55861150838996,7.10110878944397,4.048194408416748,7.688478013623294,137.64924403967703
-0.005185965,253.73532267695398,147,-7.3585456e-06,100,0.030363798141479492,242.77070116812763,0.2433154582977295,2.8361778259277344,1480000,1087.918316602707,7.330620527267456,227.98819138089922,7.05669093132019,4.008934020996094,4.813718320809489,137.77702043284586
-0.003933826,252.6684490617186,148,-7.3022093e-06,100,0.0427091121673584,243.4123151373196,0.26368260383605957,2.7698845863342285,1490000,1095.0559930801392,7.126890659332275,225.39518337060423,6.8200366497039795,3.838949680328369,5.675157989847831,138.08477620242493
0.001613758,253.18592967351654,149,-7.2537237e-06,100,0.046175241470336914,241.60173294731183,0.2479236125946045,2.913661003112793,1500000,1102.6146523952484,7.547616481781006,201.82522245921515,7.2532689571380615,4.10724949836731,9.78567327504415,137.10784835382574
0.0099744825,253.14424580244028,150,-7.1835543e-06,100,0.041205406188964844,243.20774216334004,0.243851900100708,2.794604539871216,1510000,1109.8803987503052,7.253509044647217,226.74010841694388,6.9681172370910645,3.9607315063476562,5.850162645781265,137.73021898089445
0.0015528112,254.18199906574563,151,-7.1288373e-06,100,0.042432546615600586,243.60104064752275,0.26004862785339355,2.6277642250061035,1520000,1116.8071269989014,6.915220499038696,226.57108838124407,6.612391710281372,3.7827069759368896,5.415788009703785,137.9283965760214
0.0016427329,254.65562089355157,152,-7.0890324e-06,100,0.0461885929107666,244.05218809330106,0.25661730766296387,2.7380995750427246,1530000,1123.979308605194,7.1614415645599365,228.8266173762143,6.8583197593688965,3.9119534492492676,5.250345246995904,138.2619975328935
0.004399055,252.33998422583758,153,-7.056344e-06,100,0.04190325736999512,243.79132837290894,0.23885369300842285,2.7693519592285156,1540000,1131.183413028717,7.19326639175415,216.5705556706479,6.912238597869873,3.9294004440307617,6.393458884953078,138.10724753623515
0.00022914492,253.13382309904247,154,-7.0319834e-06,100,0.049645185470581055,242.8036647350339,0.2554812431335449,2.8186662197113037,1550000,1138.556946516037,7.3626790046691895,219.5695756465439,7.057250499725342,4.022536754608154,7.180840640709611,137.82739043750206
0.0005146754,251.75096012596222,155,-7.01533e-06,100,0.04281759262084961,243.65233383740517,0.2581772804260254,3.007201910018921,1560000,1146.373999118805,7.805028200149536,224.54665761032734,7.5037736892700195,4.275145530700684,5.584677464265074,138.27083447836927
0.004262942,252.67315424373547,156,-6.982995e-06,100,0.041500091552734375,244.3737310212272,0.24596881866455078,2.724041223526001,1570000,1153.4919373989105,7.1074912548065186,213.9020334680204,6.819727897644043,3.886077404022217,5.454894326498164,138.49784411835913
-0.0035627012,250.95612530903546,157,-6.9427647e-06,100,0.08018112182617188,244.00838681985144,0.2285327911376953,2.7608659267425537,1580000,1160.6923367977142,7.189598560333252,223.1017445205293,6.8713297843933105,3.9055559635162354,4.754943912802802,138.17741258334058
-0.001590392,252.35251593190802,158,-6.90922e-06,100,0.05116391181945801,244.0814928489222,0.23518157005310059,2.7310030460357666,1590000,1167.840178012848,7.136410713195801,226.55412181240212,6.84968638420105,3.9126064777374268,4.905071648515465,138.1705360531298
-0.0037517117,251.71419134752634,159,-6.8783806e-06,100,0.04453873634338379,244.42584673953456,0.23685956001281738,2.627254009246826,1600000,1174.6958210468292,6.8434038162231445,218.9732547013366,6.561760663986206,3.725524663925171,5.174403891985444,138.37659006061756
-0.00022282892,251.89809875741685,160,-6.8426198e-06,100,0.03980207443237305,244.3621534682566,0.2528226375579834,2.814220666885376,1610000,1182.0125942230225,7.305441617965698,215.72535923751178,7.0125861167907715,3.985962152481079,5.168206038769428,138.42065835448844
0.0026330696,250.24617886052167,161,-6.8077225e-06,100,0.06103086471557617,242.31529365490366,0.22777676582336426,2.8095040321350098,1620000,1189.3483855724335,7.325576305389404,209.41347227583483,7.036460638046265,4.015158176422119,7.709252150535476,137.54654385279966
0.00041855426,254.60176116265464,162,-6.7470196e-06,100,0.04504847526550293,243.3227915323446,0.22289729118347168,2.7452802658081055,1630000,1196.4976179599762,7.1380391120910645,218.8094663438423,6.869800806045532,3.9193527698516846,5.941740296971443,138.12390521166438
-0.004539274,252.02876743148397,163,-6.7115e-06,100,0.038033246994018555,244.3843002666122,0.23030948638916016,2.7332592010498047,1640000,1203.644258737564,7.135323762893677,225.5520748709541,6.86674690246582,3.926973342895508,4.8851965573953535,138.6895214190434
-0.0017855336,251.93718535311172,164,-6.6504804e-06,100,0.039366960525512695,244.66375777984516,0.24068593978881836,2.747987985610962,1650000,1210.7363593578339,7.081474781036377,217.6103519842973,6.80111837387085,3.8479104042053223,6.0190924361729445,138.8334858740788
0.0033455028,252.20869077850483,165,-6.610536e-06,100,0.049713850021362305,244.7735626470977,0.25789737701416016,2.753796100616455,1660000,1217.9720027446747,7.225367784500122,215.30207630541523,6.917497873306274,3.9488284587860107,5.495032279020362,138.824201127861
0.0024047506,253.37654604199216,166,-6.5445774e-06,100,0.045384883880615234,245.10589260999404,0.2393348217010498,2.930410623550415,1670000,1225.5923054218292,7.608621835708618,211.675631672767,7.323631286621094,4.172842741012573,6.402343783402839,138.94208348169204
-0.0011215765,252.30702967515217,167,-6.524418e-06,100,0.046407461166381836,245.3409448539015,0.24021601676940918,2.84254789352417,1680000,1233.018896818161,7.416106939315796,233.47433525586132,7.129275560379028,4.07477331161499,3.739153196767458,138.9318554413041
0.0019666473,251.8211386688073,168,-6.484038e-06,100,0.11860418319702148,242.59779954969642,0.23159360885620117,2.7440502643585205,1690000,1240.2355544567108,7.204870939254761,193.93111369588047,6.854453802108765,3.9067752361297607,8.093115652935168,137.77693827280046
0.00072917785,251.61398545465295,169,-6.4388973e-06,100,0.04999065399169922,245.0991847697542,0.2375626564025879,2.7403531074523926,1700000,1247.3802196979523,7.133694410324097,231.63027158792687,6.84591269493103,3.8991482257843018,4.480191981407816,138.7706650958885
-0.0018802561,252.8032741268866,170,-6.4079873e-06,100,0.04825234413146973,244.6152004382226,0.24429798126220703,2.6024420261383057,1710000,1254.2353353500366,6.843270301818848,226.30595775267744,6.550445556640625,3.748091220855713,5.301282382722435,138.59706882858444
-0.0020028288,253.26747128716184,171,-6.3559023e-06,100,0.04525423049926758,244.77071842470832,0.25031208992004395,2.7778468132019043,1720000,1261.5005052089691,7.254983425140381,211.1454660900654,6.959205150604248,3.966853618621826,5.906891098971979,138.81731433485845
-0.002301821,252.8487390329504,172,-6.3416555e-06,100,0.032067298889160156,244.59906161840613,0.2351374626159668,2.754728078842163,1730000,1268.633046388626,7.120773077011108,220.1066778859446,6.853341817855835,3.8912758827209473,6.280111978269155,138.60934469397654
-0.0007158819,252.88002450452382,173,-6.3056664e-06,100,0.04271292686462402,246.08663550483678,0.23739314079284668,2.7390098571777344,1740000,1275.764612197876,7.120316028594971,230.457762229327,6.839897871017456,3.892990827560425,3.7966979041899465,139.44190954933595
0.0045779217,251.71312989957488,174,-6.283145e-06,100,0.04682278633117676,244.04810544561298,0.23599696159362793,2.752547025680542,1750000,1282.914796113968,7.139720916748047,219.38919714633423,6.85663628578186,3.896392583847046,5.240460052304291,138.58798649611757
-0.0028855433,251.6418076108675,175,-6.2342992e-06,100,0.1307523250579834,244.92995072674043,0.24964284896850586,2.7806243896484375,1760000,1290.2133328914642,7.2875282764434814,227.7494268447802,6.906879901885986,3.9164469242095947,3.9108048676174043,138.92351175134945
0.00051436847,252.00386896108876,176,-6.1831693e-06,100,0.12150716781616211,245.69046085993267,0.23549723625183105,2.9297547340393066,1770000,1297.8393383026123,7.614189624786377,224.07413674854266,7.2568206787109375,4.1082375049591064,3.7826122676814213,139.28488044668072
-0.0026141363,252.5162241365125,177,-6.155775e-06,100,0.07515621185302734,245.3662569136634,0.34046435356140137,2.694817543029785,1780000,1304.9236884117126,7.0740344524383545,218.64889338503733,6.657862663269043,3.7563304901123047,4.971147194423971,139.08390640448752
-0.0026044904,253.2706950212346,178,-6.120379e-06,100,0.059099674224853516,245.48293105896067,0.366544246673584,2.721499443054199,1790000,1312.0825536251068,7.148306131362915,230.2023146578073,6.722371339797974,3.794656276702881,4.798928535873935,139.0966325786302
-0.0013650368,255.03783869515868,179,-6.07713e-06,100,0.04531288146972656,244.56034246920834,0.2699129581451416,2.717291831970215,1800000,1319.1255526542664,7.028687238693237,217.0465564071994,6.71276593208313,3.7921457290649414,6.7474012960565135,138.51478142067637
-0.00030901667,252.82276894953495,180,-6.0349807e-06,100,0.039479970932006836,245.53155867048122,0.23809480667114258,2.7280771732330322,1810000,1326.2405045032501,7.088154554367065,231.45183631505242,6.810329437255859,3.873314619064331,4.452264340568092,139.04922741833062
-0.0016200956,252.5094718239712,181,-5.9884787e-06,100,0.04592156410217285,246.16578901564716,0.2651088237762451,2.7463440895080566,1820000,1333.4035017490387,7.15187931060791,224.84468274962072,6.840543270111084,3.889118194580078,5.098660670655201,139.31614278201113
0.018493902,252.89308630181878,182,-5.916671e-06,100,0.04618644714355469,246.0763451893109,0.24013376235961914,2.9930789470672607,1830000,1341.1064367294312,7.690861940383911,226.82444191313482,7.404117584228516,4.1880271434783936,5.079121481334121,139.27477017778466
0.019010257,253.1455895563452,183,-5.8602595e-06,100,0.040350914001464844,246.61604379425899,0.23081183433532715,2.736212968826294,1840000,1348.2407639026642,7.123448610305786,233.1749227680379,6.851998567581177,3.9036922454833984,3.7673392473280325,139.71829141109905
7.499866e-05,253.0266130188801,184,-5.8311293e-06,100,0.044594764709472656,244.71212746248605,0.23761487007141113,2.740514039993286,1850000,1355.410940170288,7.159438848495483,201.31757105431043,6.876955270767212,3.9274322986602783,5.937717192485066,139.08333679991455
0.0020429213,253.2743710648837,185,-5.8107944e-06,100,0.061684608459472656,245.57955851676007,0.2441997528076172,2.7208008766174316,1860000,1362.5481188297272,7.126474142074585,209.96065876924118,6.820233583450317,3.8931117057800293,5.459719659950002,139.4170916809682
-0.00010856154,255.84717026131335,186,-5.786114e-06,100,0.04487967491149902,245.74527656445483,0.23920774459838867,2.705294132232666,1870000,1369.6429736614227,7.0850419998168945,208.99978121184932,6.80067253112793,3.8874406814575195,6.461126114049836,139.4987469007753
-0.00014224298,252.79924215743807,187,-5.7614557e-06,100,0.0795142650604248,246.2314647258775,0.21534037590026855,2.676492691040039,1880000,1376.6710505485535,7.0169150829315186,221.65020355707688,6.7174341678619385,3.839148998260498,5.002710302038837,139.75125806128017
-0.0027335843,251.65221006377146,188,-5.735275e-06,100,0.10339045524597168,245.65549195107295,0.24427485466003418,2.8334105014801025,1890000,1384.1138350963593,7.432452440261841,225.29121432233035,7.084512710571289,4.039670467376709,4.285490221176501,139.51736249351015
-0.0041994094,253.79208133718393,189,-5.6963636e-06,100,0.0400393009185791,246.2452467594415,0.24445343017578125,2.8538942337036133,1900000,1391.553899526596,7.427178621292114,228.3824016592913,7.1424338817596436,4.07316517829895,5.071897820120907,139.63658397191264
-0.0030714415,253.36251237181523,190,-5.6663744e-06,100,0.04521942138671875,245.52951016793696,0.23836755752563477,2.7262730598449707,1910000,1398.612943649292,7.047309160232544,216.0177471428628,6.763424396514893,3.832364082336426,5.126629832184787,139.39632163340656
0.0022995872,255.21460780439762,191,-5.6080526e-06,100,0.042176008224487305,246.32482446396486,0.2523839473724365,2.749117374420166,1920000,1405.8148407936096,7.191287040710449,233.58541166321368,6.896484136581421,3.9381487369537354,4.011706254347651,139.6863749952653
-0.00106384,251.7777750161582,192,-5.54996e-06,100,0.044936180114746094,244.22848998121074,0.2456364631652832,2.7633414268493652,1930000,1412.9876022338867,7.161986351013184,206.85213042432503,6.871123313903809,3.8998360633850098,6.599306609530713,138.6470906768886
0.012179332,253.5669018343888,193,-5.4916404e-06,100,0.03592538833618164,245.2083252699278,0.25563883781433105,2.767768144607544,1940000,1420.1638913154602,7.166654348373413,213.4773026261398,6.874897003173828,3.901352882385254,6.069998753252794,139.10592250111748
0.0017977023,251.29521636121564,194,-5.4433576e-06,100,0.04476428031921387,246.65063710720685,0.24188661575317383,2.7463467121124268,1950000,1427.3299715518951,7.1562182903289795,235.35737135926746,6.869249105453491,3.917245864868164,3.2662517644837377,139.8788181644486
0.0017822873,253.06064376018062,195,-5.404181e-06,100,0.03886890411376953,245.13785603694126,0.25393152236938477,2.71407151222229,1960000,1434.4543793201447,7.114254951477051,202.9275729556175,6.821153879165649,3.900413990020752,6.313100997719557,139.38193801040768
0.00057389773,253.03318278252138,196,-5.3717763e-06,100,0.03923535346984863,247.21150538875045,0.23479986190795898,2.7352354526519775,1970000,1441.5831439495087,7.118480682373047,231.8089441922721,6.844239950180054,3.8993449211120605,3.6959875712780597,140.26751791468865
0.00222753,253.62357939059345,197,-5.354863e-06,100,0.045475006103515625,247.15523312890508,0.2469639778137207,2.679572105407715,1980000,1448.6159369945526,7.022541761398315,234.17579287314373,6.729662179946899,3.843014717102051,3.926234318218608,140.100272862482
-0.003721093,254.12027292664126,198,-5.275638e-06,100,0.05212688446044922,245.17621569019786,0.29384660720825195,2.9306674003601074,1990000,1456.266333580017,7.639536380767822,220.96430295682666,7.29304838180542,4.144118547439575,6.752465122786211,139.15492539662017
-0.00050617516,254.94950369542295,199,-5.287737e-06,100,0.12204527854919434,246.18001151431676,0.29764413833618164,2.7508223056793213,2000000,1463.5223231315613,7.244558095932007,227.71020053104957,6.8244524002075195,3.8683979511260986,5.29578074621771,139.6941733253049
0.0006157141,253.52989682297917,200,-5.2346204e-06,100,0.15244007110595703,246.8605725978432,0.2980527877807617,2.711362838745117,2010000,1470.7019455432892,7.169356822967529,228.43740554410925,6.718601226806641,3.802419900894165,4.6023741357764525,139.93259897679593
0.0042279107,253.19610082939752,201,-5.2014657e-06,100,0.09788227081298828,246.05807604507442,0.3315706253051758,2.6986639499664307,2020000,1477.7974989414215,7.0847156047821045,229.72834935881056,6.654956102371216,3.7492549419403076,4.901737079199732,139.68821919726523
0.002525802,255.6308828993148,202,-5.142255e-06,100,0.042977333068847656,245.43034210781323,0.30455708503723145,2.677903652191162,2030000,1484.8208420276642,7.0070295333862305,185.48857866570452,6.658812999725342,3.779738187789917,8.962293749202797,139.30305328247493
0.0031613258,254.3789741319693,203,-5.115409e-06,100,0.08850455284118652,245.44668403961384,0.3008766174316406,2.691737651824951,2040000,1491.912801027298,7.077303409576416,223.74813068166137,6.687332630157471,3.791046142578125,6.418635440525565,139.27865912619558
-0.0030242298,253.7971882059985,204,-5.0928265e-06,100,0.048774003982543945,246.29055054656962,0.25634217262268066,3.0013928413391113,2050000,1499.7537806034088,7.825335264205933,232.33792609751546,7.519673109054565,4.2932288646698,4.737804893592879,139.7364586328145
-0.0037390115,253.91036514579037,205,-5.065637e-06,100,0.03717207908630371,246.90462047210906,0.22536754608154297,2.9715638160705566,2060000,1507.482165813446,7.705657482147217,228.30536647868874,7.442283391952515,4.248330593109131,4.0429437953608955,139.96151416266105
0.00071076397,254.23419133951256,206,-5.00575e-06,100,0.0425562858581543,246.4255194454234,0.22415447235107422,2.7988691329956055,2070000,1514.7523131370544,7.258571624755859,225.8805037717898,6.991534948348999,3.981419324874878,5.458777588847025,139.80570403023296
0.006910765,254.6579985868844,207,-4.978787e-06,100,0.045902252197265625,245.1190711552712,0.22333312034606934,2.731421947479248,2080000,1521.857563495636,7.096203804016113,210.96676990541616,6.826609134674072,3.891611099243164,7.047736057533738,139.17029532817648
-0.00032806024,252.15012655670813,208,-4.935865e-06,100,0.045368194580078125,245.7850210044784,0.24548053741455078,2.7373905181884766,2090000,1528.9380202293396,7.069839954376221,230.81701436457365,6.778709888458252,3.8357083797454834,3.7436027457689995,139.56792643771783
-0.0010574124,254.2842377479894,209,-4.8868233e-06,100,0.045542001724243164,247.23419520670825,0.23075389862060547,2.959932565689087,2100000,1536.6473796367645,7.697713613510132,235.1192385897156,7.4211344718933105,4.237743616104126,3.9386999086264503,140.1309129346868
0.0056579956,254.28435770687537,210,-4.868576e-06,100,0.0421290397644043,246.51107737240872,0.2298738956451416,2.8036839962005615,2110000,1543.927723646164,7.269691705703735,210.02803845472118,6.997437000274658,3.98266863822937,6.560102618164988,139.83614154955012
0.016509512,255.62861234656322,211,-4.8436027e-06,100,0.06079983711242676,246.4156240293719,0.21333026885986328,2.7679829597473145,2120000,1551.1025049686432,7.164514780044556,231.60761428346257,6.8901612758636475,3.9135940074920654,4.58487619710533,139.68862869004127
0.0076213884,256.21923083771077,212,-4.8036077e-06,100,0.0477292537689209,247.79353049381518,0.2330172061920166,2.76000714302063,2130000,1558.239982843399,7.128368377685547,215.6364783349988,6.847340822219849,3.8790454864501953,5.453874750068058,140.4532040765564
0.005421877,259.17043999531995,213,-4.774371e-06,100,0.07615351676940918,246.54543804227274,0.22623515129089355,2.734670400619507,2140000,1565.37260222435,7.122172117233276,228.46778873195,6.819508075714111,3.879249334335327,5.2583697446395,140.07208485313842
0.019534161,256.40658276407555,214,-4.7545473e-06,100,0.10599923133850098,246.2515228759978,0.23516106605529785,2.9768571853637695,2150000,1573.1772866249084,7.7941625118255615,229.8655742340704,7.452679872512817,4.252363681793213,4.82152618324631,140.02641083550105
0.0004221487,256.0042391910496,215,-4.707687e-06,100,0.049639225006103516,248.89051980672377,0.25031065940856934,2.830052137374878,2160000,1580.545238018036,7.35622501373291,235.84549610676393,7.05603289604187,4.0129218101501465,3.584264197231501,141.13669541240793
0.003707555,257.1785993104294,216,-4.6676837e-06,100,0.03914356231689453,246.7935896737013,0.21985816955566406,2.767824411392212,2170000,1587.7261469364166,7.17048716545105,186.1322135865712,6.911184549331665,3.932729482650757,7.675030392213697,140.11155295592033
0.008718194,254.87422700113694,217,-4.6140135e-06,100,0.08392643928527832,247.59833406851828,0.20370697975158691,2.7254385948181152,2180000,1594.841239452362,7.105103492736816,230.6054801776853,6.817103862762451,3.883324384689331,4.879964425246335,140.41800823607085
0.014789328,256.3974190464339,218,-4.552766e-06,100,0.04726600646972656,249.30426658116758,0.22219324111938477,2.7343223094940186,2190000,1601.9502139091492,7.098876953125,232.2401741886787,6.829153299331665,3.8858652114868164,3.72543076103077,141.22962418407357
0.0006115808,254.61201077374895,219,-4.5146166e-06,100,0.08073067665100098,248.93583280782153,0.21933770179748535,2.717907428741455,2200000,1609.0833163261414,7.123353481292725,226.26626818268622,6.823066473007202,3.897085428237915,4.736498949693057,140.9620854991066
