Iteration	TimestepsThisBatch	Time	PoolSize	MaxEpReturn	TimestepsSoFar	LastEpReturn	Episodes
365	1000	3358.4937229156494	367000	4694.063151735212	367000	4642.206718843991	367
366	1000	3368.098655939102	368000	4694.063151735212	368000	4645.034727113632	368
367	1000	3377.668398618698	369000	4694.063151735212	369000	4570.125310215538	369
368	1000	3385.4050557613373	370000	4694.063151735212	370000	4476.209276666075	370
369	1000	3393.205532312393	371000	4707.218328382327	371000	4707.218328382327	371
370	1000	3401.604395389557	372000	4707.218328382327	372000	4460.463847244006	372
371	1000	3410.9456236362457	373000	4707.218328382327	373000	4590.657947546615	373
372	1000	3421.757982969284	374000	4785.0090298299365	374000	4785.0090298299365	374
373	1000	3432.624106645584	375000	4785.0090298299365	375000	4656.674270382621	375
374	1000	3440.650425672531	376000	4785.0090298299365	376000	4450.184561627855	376
375	1000	3448.232900619507	377000	4785.0090298299365	377000	4622.980876243476	377
376	1000	3455.9942977428436	378000	4785.0090298299365	378000	4735.644663302373	378
377	1000	3464.2688281536102	379000	4785.0090298299365	379000	4497.441302666397	379
378	1000	3473.666802883148	380000	4785.0090298299365	380000	4592.571334872591	380
379	1000	3484.5417494773865	381000	4785.0090298299365	381000	4594.4588327439205	381
380	1000	3492.7882945537567	382000	4785.0090298299365	382000	4626.199636000288	382
381	1000	3500.4856386184692	383000	4785.0090298299365	383000	4700.897434196893	383
382	1000	3508.1404688358307	384000	4785.0090298299365	384000	4709.808871735077	384
383	1000	3516.851021051407	385000	4785.0090298299365	385000	4643.040986736841	385
384	1000	3526.401562690735	386000	4785.0090298299365	386000	4557.063109236248	386
385	1000	3537.243489742279	387000	4785.0090298299365	387000	4671.423064559961	387
386	1000	3546.341938972473	388000	4785.0090298299365	388000	4741.216793653359	388
387	1000	3553.856297016144	389000	4785.0090298299365	389000	4773.500276765414	389
388	1000	3561.6256954669952	390000	4838.694410396554	390000	4838.694410396554	390
389	1000	3569.608370065689	391000	4838.694410396554	391000	4671.601765389916	391
390	1000	3578.5075812339783	392000	4838.694410396554	392000	4666.786921916071	392
391	1000	3589.2902109622955	393000	4838.694410396554	393000	4764.441724715867	393
392	1000	3600.1313152313232	394000	4838.694410396554	394000	4639.192531394575	394
393	1000	3610.7532188892365	395000	4838.694410396554	395000	4530.809036967359	395
394	1000	3618.2546293735504	396000	4838.694410396554	396000	4820.713124361113	396
395	1000	3626.0014033317566	397000	4838.694410396554	397000	4755.241069445246	397
396	1000	3633.655979156494	398000	4838.694410396554	398000	4662.158789078624	398
397	1000	3642.393084526062	399000	4838.694410396554	399000	4675.719614548073	399
398	1000	3652.652287721634	400000	4838.694410396554	400000	4682.164832196194	400
399	1000	3663.41602063179	401000	4838.694410396554	401000	4488.657228997408	401
400	1000	3674.2130439281464	402000	4838.694410396554	402000	4679.685044231613	402
401	1000	3681.944007396698	403000	4838.694410396554	403000	4707.430047886305	403
402	1000	3689.5770909786224	404000	4838.694410396554	404000	4793.908515235888	404
403	1000	3697.257426738739	405000	4838.694410396554	405000	4654.841635948358	405
404	1000	3706.0617990493774	406000	4838.694410396554	406000	4641.855288040799	406
405	1000	3716.10649061203	407000	4838.694410396554	407000	4597.579649435538	407
406	1000	3726.7466711997986	408000	4838.694410396554	408000	4652.1624251369	408
407	1000	3734.2335221767426	409000	4838.694410396554	409000	4540.631735238097	409
408	1000	3742.0167269706726	410000	4838.694410396554	410000	4711.415758206629	410
409	1000	3749.7262921333313	411000	4838.694410396554	411000	4754.4908138409555	411
410	1000	3758.453118085861	412000	4838.694410396554	412000	4401.381988759974	412
411	1000	3768.4145567417145	413000	4838.694410396554	413000	4446.135608136177	413
412	1000	3779.3322401046753	414000	4838.694410396554	414000	4543.2973499265745	414
413	1000	3789.9876341819763	415000	4838.694410396554	415000	4623.418564086784	415
414	1000	3798.8802382946014	416000	4838.694410396554	416000	4622.510269102979	416
415	1000	3806.3646428585052	417000	4838.694410396554	417000	4720.935056596414	417
416	1000	3813.9839296340942	418000	4838.694410396554	418000	4601.035488187815	418
417	1000	3821.715905189514	419000	4845.660136994768	419000	4845.660136994768	419
418	1000	3829.9295959472656	420000	4845.660136994768	420000	4734.539540292221	420
419	1000	3838.906198501587	421000	4845.660136994768	421000	4688.866182879379	421
420	1000	3848.341427564621	422000	4854.535163577129	422000	4854.535163577129	422
421	1000	3859.1456937789917	423000	4854.535163577129	423000	4671.236445374878	423
422	1000	3870.0127923488617	424000	4854.535163577129	424000	4623.827650225384	424
423	1000	3880.5807073116302	425000	4854.535163577129	425000	4532.20173811497	425
424	1000	3888.6511561870575	426000	4854.535163577129	426000	4624.059347940145	426
425	1000	3896.0175080299377	427000	4854.535163577129	427000	4848.087554800793	427
426	1000	3903.537068128586	428000	4854.535163577129	428000	4744.589821906839	428
427	1000	3912.095705270767	429000	4854.535163577129	429000	4571.3944668047925	429
428	1000	3921.8823511600494	430000	4854.535163577129	430000	4697.997520840191	430
429	1000	3932.7548155784607	431000	4854.535163577129	431000	4669.379065052969	431
430	1000	3940.8347024917603	432000	4854.535163577129	432000	4683.410644820653	432
431	1000	3948.4136407375336	433000	4854.535163577129	433000	4612.7195215020765	433
432	1000	3956.0746932029724	434000	4854.535163577129	434000	4695.432485481341	434
433	1000	3964.5310714244843	435000	4854.535163577129	435000	4779.5934793920505	435
434	1000	3974.2136850357056	436000	4862.027318897586	436000	4862.027318897586	436
435	1000	3984.924036026001	437000	4862.027318897586	437000	4786.815502246526	437
436	1000	3995.5207104682922	438000	4862.027318897586	438000	4805.062506149756	438
437	1000	4006.3189268112183	439000	4862.027318897586	439000	4695.5261501445275	439
438	1000	4014.2179646492004	440000	4862.027318897586	440000	4729.488461587572	440
439	1000	4021.4544088840485	441000	4862.027318897586	441000	4799.633033108049	441
440	1000	4029.2529315948486	442000	4862.027318897586	442000	4732.290774670888	442
441	1000	4037.928825378418	443000	4862.027318897586	443000	4653.284190573821	443
442	1000	4047.696033716202	444000	4862.027318897586	444000	4731.663698574037	444
443	1000	4058.5139665603638	445000	4862.027318897586	445000	4664.813099009912	445
444	1000	4067.3803837299347	446000	4862.027318897586	446000	4732.845058909447	446
445	1000	4074.8523910045624	447000	4862.027318897586	447000	4789.256054284991	447
446	1000	4082.433699131012	448000	4862.027318897586	448000	4792.394587089119	448
447	1000	4090.3082938194275	449000	4862.027318897586	449000	4797.55992020726	449
448	1000	4099.56877040863	450000	4862.027318897586	450000	4809.804571786934	450
449	1000	4110.412160873413	451000	4862.027318897586	451000	4819.57440161345	451
450	1000	4121.214115858078	452000	4862.027318897586	452000	4822.086783020193	452
451	1000	4129.200195550919	453000	4862.027318897586	453000	4783.390730704788	453
452	1000	4136.615354299545	454000	4862.027318897586	454000	4671.950712256078	454
453	1000	4144.356467247009	455000	4923.19917199019	455000	4923.19917199019	455
454	1000	4152.943070411682	456000	4923.19917199019	456000	4808.974341784231	456
455	1000	4162.539266586304	457000	4923.19917199019	457000	4759.334502761784	457
456	1000	4173.50347328186	458000	4923.19917199019	458000	4798.961237833932	458
457	1000	4184.315781354904	459000	4923.19917199019	459000	4837.510351647359	459
458	1000	4192.56178021431	460000	4923.19917199019	460000	4802.713833452122	460
459	1000	4199.994339227676	461000	4923.19917199019	461000	4828.295520255989	461
460	1000	4207.707705974579	462000	4923.19917199019	462000	4723.806437280969	462
461	1000	4216.245149374008	463000	4923.19917199019	463000	4770.814687701113	463
462	1000	4225.729136943817	464000	4923.19917199019	464000	4723.278211139021	464
463	1000	4235.123166799545	465000	4945.0317657647975	465000	4945.0317657647975	465
464	1000	4242.696947097778	466000	4945.0317657647975	466000	4747.8551136328615	466
465	1000	4250.356362819672	467000	4955.645762394068	467000	4955.645762394068	467
466	1000	4258.514368772507	468000	4955.645762394068	468000	4852.960689391403	468
467	1000	4267.290073394775	469000	4955.645762394068	469000	4743.796915567986	469
468	1000	4278.041066646576	470000	4955.645762394068	470000	4665.4289258461595	470
469	1000	4288.887804031372	471000	4955.645762394068	471000	4708.673230257814	471
470	1000	4298.361100196838	472000	4955.645762394068	472000	4797.0070355234375	472
471	1000	4305.922466039658	473000	4955.645762394068	473000	4841.878631173435	473
472	1000	4313.466225385666	474000	4955.645762394068	474000	4600.938475029802	474
473	1000	4321.388249874115	475000	4955.645762394068	475000	4384.725485740009	475
474	1000	4330.388922452927	476000	4955.645762394068	476000	4546.226495158623	476
475	1000	4341.076085329056	477000	4955.645762394068	477000	493.9174050138185	477
476	1000	4351.799230098724	478000	4955.645762394068	478000	696.1303806664025	478
477	1000	4360.323503494263	479000	4955.645762394068	479000	4188.082803679494	479
478	1000	4367.913702487946	480000	4955.645762394068	480000	3922.471253805578	480
479	1000	4375.6892375946045	481000	4955.645762394068	481000	4219.669657977754	481
480	1000	4383.950943231583	482000	4955.645762394068	482000	4301.361917337708	482
481	1000	4392.929353237152	483000	4955.645762394068	483000	4337.509399320068	483
482	1000	4403.711191892624	484000	4955.645762394068	484000	4346.485575247483	484
483	1000	4413.559093952179	485000	4955.645762394068	485000	4476.911748337432	485
484	1000	4421.150352478027	486000	4955.645762394068	486000	4512.828088740337	486
485	1000	4428.850874185562	487000	4955.645762394068	487000	4636.867717573931	487
486	1000	4436.783143043518	488000	4955.645762394068	488000	4469.092112674554	488
487	1000	4445.637112855911	489000	4955.645762394068	489000	4554.211537519412	489
488	1000	4455.871220588684	490000	4955.645762394068	490000	4649.789075585287	490
489	1000	4463.485627412796	491000	4955.645762394068	491000	4676.615388921712	491
490	1000	4471.161370277405	492000	4955.645762394068	492000	4705.467377696619	492
491	1000	4479.065666913986	493000	4955.645762394068	493000	4912.028188819058	493
492	1000	4487.923087358475	494000	4955.645762394068	494000	4861.150998299239	494
493	1000	4497.731874704361	495000	4955.645762394068	495000	4625.948961713805	495
494	1000	4508.9382066726685	496000	4955.645762394068	496000	4800.438027454176	496
495	1000	4520.143660068512	497000	4955.645762394068	497000	4806.999317454573	497
496	1000	4529.399516582489	498000	4955.645762394068	498000	4878.046057563266	498
497	1000	4537.376485824585	499000	4955.645762394068	499000	4824.979150497452	499
498	1000	4545.22251367569	500000	4955.645762394068	500000	4837.27313976817	500
499	1000	4552.668236255646	501000	4955.645762394068	501000	4903.93662593633	501
