ItrTime,n_timesteps,train-MaxReturn,LossBefore,LossAfter,train-MinReturn,train-EnvExecTime,train-NumTrajs,Itr,Time-SampleProc,train-AverageDiscountedReturn,Time,Time-Sampling,train-StdReturn,Time-Optimization,train-PolicyExecTime,train-AverageReturn
6.048243761062622,1570000,104.58008718137785,-9.66398e-06,-0.020389354,1.911552731233686,1.9999730587005615,100,156,0.04552626609802246,40.042555943783185,989.437180519104,5.763218879699707,19.924670750046896,0.23924541473388672,3.570866107940674,59.59482430473431
6.462908029556274,1580000,158.7619969228942,-9.678582e-06,-0.021750623,-0.8125242515986009,2.1474084854125977,100,157,0.0879361629486084,39.42979696922783,995.9110379219055,6.136126756668091,23.147201960343896,0.23862886428833008,3.7892496585845947,58.540787866954396
6.2681801319122314,1590000,137.16954981743223,-9.683968e-06,-0.019408725,-19.67952417787803,2.088228702545166,100,158,0.05367541313171387,38.04188187245645,1002.1926321983337,5.991504192352295,22.5881888482469,0.2225480079650879,3.7043020725250244,56.204458132750695
6.251625061035156,1600000,107.33387389458086,-9.66158e-06,-0.012008573,-21.049551137770088,2.081697940826416,100,159,0.04488205909729004,39.53134089171751,1008.4540917873383,5.9806623458862305,22.60452014018038,0.22581744194030762,3.7038893699645996,58.5576020833091
6.290796756744385,1610000,170.05784953716378,-9.6709655e-06,-0.021208297,-3.507986630984504,2.1066362857818604,100,160,0.0523524284362793,40.46712048999866,1014.7557845115662,6.022503137588501,23.883086549391436,0.21560287475585938,3.717350959777832,59.29175906627289
6.020756006240845,1620000,169.43938530520606,-9.638079e-06,-0.021779694,-33.10185965460303,2.0193591117858887,100,161,0.029675006866455078,40.63371297491719,1020.787232875824,5.762464284896851,28.810233409396997,0.22841620445251465,3.5524165630340576,60.2730140005815
6.125072240829468,1630000,108.51804922963254,-9.640812e-06,-0.019517578,-47.18693504436448,2.0424132347106934,100,162,0.04200387001037598,38.82088728633823,1026.922266960144,5.821975231170654,25.020868004172975,0.26081275939941406,3.5859131813049316,56.92153197073465
6.481054067611694,1640000,102.34430029667902,-9.598858e-06,-0.02092919,-73.12118874175368,2.190420389175415,100,163,0.04947781562805176,38.32419056226865,1033.4163103103638,6.193126440048218,25.223441148190176,0.23823904991149902,3.8021481037139893,56.1188644175858
6.505536079406738,1650000,171.72961416503293,-9.5413725e-06,-0.01861881,-5.930246855270521,2.1854374408721924,100,164,0.03805947303771973,43.09185996581234,1039.9327082633972,6.232442617416382,25.20627174941282,0.23481011390686035,3.8434529304504395,64.52455403183143
6.162683010101318,1660000,109.84142610943577,-9.529637e-06,-0.02215199,-49.83644294331478,2.0751612186431885,100,165,0.04441714286804199,40.55657357722906,1046.1068923473358,5.891818523406982,22.733557038494894,0.2261955738067627,3.620373249053955,59.82079468265959
6.248671531677246,1670000,99.76562811186479,-9.479527e-06,-0.020674925,6.062718813137055,2.0946028232574463,100,166,0.05518603324890137,40.78412860810339,1052.3675565719604,5.974327564239502,20.264499926081402,0.21891093254089355,3.6824820041656494,61.220839247300646
6.241684436798096,1680000,107.53094758840069,-9.436251e-06,-0.019170992,-66.04201050704913,2.096027135848999,100,167,0.057446956634521484,42.48726388048973,1058.6202294826508,5.961220026016235,23.340333800927098,0.22277569770812988,3.669841766357422,62.404003220061604
6.0597145557403564,1690000,101.87866292003422,-9.426131e-06,-0.019795582,11.543404851297733,2.040524959564209,100,168,0.050977468490600586,38.76425286356787,1064.6906220912933,5.791489362716675,19.11233892351663,0.21703696250915527,3.560731887817383,56.95235152883775
6.039985179901123,1700000,123.85472525340091,-9.397444e-06,-0.017766554,18.631289944686706,2.038140296936035,100,169,0.044142961502075195,42.25140898967272,1070.741967201233,5.771090745925903,20.89719910037444,0.2244882583618164,3.542222023010254,63.049693689594186
6.021909952163696,1710000,102.162529528054,-9.359204e-06,-0.022826532,-71.38382880752165,2.0327746868133545,100,170,0.05030345916748047,43.16140765192317,1076.7746012210846,5.754775285720825,25.177078253666185,0.21660995483398438,3.5325467586517334,63.88113295630602
6.451573610305786,1720000,134.67142070877557,-9.328424e-06,-0.017967002,7.4819852870087855,2.146428346633911,100,171,0.05594825744628906,45.15851632853601,1083.235776424408,6.146137475967407,20.41349971749555,0.24915146827697754,3.7975192070007324,66.94485673999262
6.3414740562438965,1730000,143.0882476678395,-9.27341e-06,-0.020803455,-43.76129326138523,2.1370456218719482,100,172,0.04222702980041504,45.234467989159604,1089.5882103443146,6.076207876205444,26.269037393351923,0.22266793251037598,3.7396719455718994,67.24883172273552
6.115713357925415,1740000,179.92994659917304,-9.256777e-06,-0.023372184,6.1812210153463925,2.053345203399658,100,173,0.0420379638671875,44.984718935594444,1095.715805053711,5.827464580535889,26.20142925601981,0.24592971801757812,3.5794320106506348,66.85999389820613
6.2669525146484375,1750000,142.69189871887338,-9.227115e-06,-0.024056932,-33.28272005712522,2.1107232570648193,100,174,0.043402910232543945,43.80336392776513,1101.993769645691,5.98550009727478,24.516807899059874,0.23782110214233398,3.6788339614868164,65.2918383302918
6.002742052078247,1760000,110.36930693197647,-9.184347e-06,-0.021596165,-26.899718893692974,2.005983352661133,100,175,0.06849908828735352,41.17888457032222,1108.0086698532104,5.7059876918792725,23.05114432314763,0.22800254821777344,3.511134624481201,60.91609458369394
6.036437273025513,1770000,149.9602157070041,-9.162853e-06,-0.020895425,-58.10895083745804,2.0210793018341064,100,176,0.029488086700439453,42.84465616627385,1114.054974079132,5.7766499519348145,27.669136495619043,0.2300887107849121,3.565500259399414,62.60349298276317
6.657306671142578,1780000,161.06704672802672,-9.1150005e-06,-0.019211004,-30.630332125100878,2.182771682739258,100,177,0.04757857322692871,45.78550570835773,1120.7236714363098,6.350587606430054,26.71264887026653,0.25878190994262695,3.959914445877075,68.11736915588739
6.793754577636719,1790000,153.58070833373594,-9.101325e-06,-0.022412632,12.436603474814838,2.247269868850708,100,178,0.051688432693481445,44.015970339494345,1127.5289559364319,6.511242628097534,19.74505623441158,0.2305617332458496,4.050804853439331,66.47160129796039
6.311439752578735,1800000,169.07644709845178,-9.095052e-06,-0.020249203,-47.0381000299243,2.1024558544158936,100,179,0.08388638496398926,42.010586353404015,1133.8512110710144,6.008713006973267,31.905110267628103,0.21860122680664062,3.7054755687713623,62.35431284102875
