n_timesteps,train-MaxReturn,train-StdReturn,train-MinReturn,LossAfter,Time-Sampling,ItrTime,Itr,Time,train-AverageReturn,Time-Optimization,train-AverageDiscountedReturn,train-PolicyExecTime,LossBefore,train-EnvExecTime,Time-SampleProc,train-NumTrajs
2240000,294.08938190401636,2.4866828439670163,276.3084081196805,-0.0035461914,25.455147743225098,26.679038047790527,223,6029.57275557518,288.98277138199427,1.107105016708374,158.107396261473,14.0451021194458,3.0517577e-09,10.719397068023682,0.11600995063781738,100
2250000,292.76032268104393,2.8916748556411473,274.36480416324656,0.0018642212,25.359514951705933,26.583510637283325,224,6056.219737529755,288.70566958547147,1.0977027416229248,157.92100947058753,13.991094827651978,3.0517577e-09,10.668119430541992,0.12553644180297852,100
2260000,293.37478238680967,2.9071517145075747,277.3029654111233,0.0054439916,25.439995050430298,26.660974264144897,225,6082.939755678177,288.3817872043288,1.1108253002166748,157.87043489440856,14.019162654876709,2.155304e-08,10.720029354095459,0.10940265655517578,100
2270000,292.43247768017255,2.0696181006974763,283.2255425368683,-0.003785077,25.409756660461426,26.617653131484985,226,6109.616277694702,289.35206409195774,1.0719048976898193,158.28505322706656,14.060647010803223,0.025412008,10.661498069763184,0.13539481163024902,100
2280000,294.0661686780435,4.3193276520636985,254.59944644238553,0.0019990113,25.34684991836548,26.55943512916565,227,6136.232368707657,289.3227019049162,1.0864577293395996,158.22302025561115,13.96081829071045,0.016516486,10.696215152740479,0.1251506805419922,100
2290000,295.7077962244679,15.420474819240738,141.36991703202065,0.0020735352,25.491819858551025,26.698726654052734,228,6162.994092702866,286.75813441917194,1.088362455368042,156.9285832773335,14.093867540359497,1.2207031e-08,10.702004432678223,0.1178293228149414,100
2300000,293.6224334078793,2.308689392502538,277.01142836643163,0.0036869019,25.3518705368042,26.52219557762146,229,6189.580439567566,289.48777558976025,1.0617201328277588,158.24645700227913,13.999630689620972,0.007815583,10.657852172851562,0.10788989067077637,100
2310000,294.7858095326898,2.6432816818780704,278.97164821882285,0.011992926,25.306382656097412,26.49829912185669,230,6216.139142990112,289.2367283818016,1.0807230472564697,158.26718029253811,13.991853952407837,1.525879e-08,10.626886367797852,0.11013627052307129,100
2320000,295.80627797252754,2.823441898024302,278.4021261945604,0.006693863,25.248157501220703,26.464040994644165,231,6242.659335851669,289.660646632207,1.0943779945373535,158.263576774577,13.908163785934448,2.1362304e-08,10.64684247970581,0.1208653450012207,100
2330000,294.16849904156123,10.946636284104114,185.18077827464265,0.009003582,25.503800630569458,26.698548316955566,232,6269.422519445419,288.6853038858304,1.0773324966430664,157.79147328061845,14.033348083496094,9.155274e-09,10.754603147506714,0.11666274070739746,100
2340000,295.1080811797464,3.5107055265955456,266.6251867961696,0.022699827,25.29719614982605,26.500970363616943,233,6295.982331752777,289.7939097686674,1.0782406330108643,158.36775321432023,13.930899143218994,-2.4414062e-08,10.674811124801636,0.12486076354980469,100
2350000,294.70518994237085,5.342483008565654,246.52886284285609,0.01065226,25.407931327819824,26.620537519454956,234,6322.664993524551,289.3347505464502,1.0986671447753906,158.03459564274218,14.04715085029602,-1.8310548e-08,10.665723085403442,0.11336135864257812,100
2360000,292.19731542512153,3.395031657400626,274.86303844825443,0.0020091676,25.96329355239868,27.18985366821289,235,6349.919404506683,288.5446316994587,1.106109857559204,157.57292225430453,14.327108144760132,2.4414062e-08,10.921956777572632,0.11962032318115234,100
2370000,293.94971876229107,4.54258437372715,268.4966615845431,-0.0024089385,25.483890295028687,26.731422424316406,236,6376.7115688323975,288.4014480374092,1.10502290725708,157.39131981660717,14.098804473876953,7.629395e-09,10.679402589797974,0.14181208610534668,100
2380000,293.919094416557,3.4435428603064953,270.9673204983197,-0.0034593353,25.233778476715088,26.435599088668823,237,6403.211372613907,288.96571484237177,1.0846655368804932,157.7758772990398,13.886903047561646,-3.0517577e-09,10.661423444747925,0.11639213562011719,100
2390000,294.2813075425151,2.9081079469009485,278.8284364313993,0.0014471695,25.285563945770264,26.448763132095337,238,6429.720804929733,289.0723290938963,1.047910451889038,157.88652562309812,13.924793004989624,4.577637e-09,10.662363290786743,0.1145319938659668,100
2400000,293.0646243773986,3.24795600425978,265.7938140829877,-0.004061975,25.48306107521057,26.66669487953186,239,6456.44925236702,289.1021183405174,1.0670878887176514,157.89297711597382,14.055688381195068,-3.3569336e-08,10.732836961746216,0.11572098731994629,100
2410000,294.75328819683267,3.1198604908181,272.45547184072564,0.00038638306,25.4667706489563,26.67467427253723,240,6483.184923171997,289.7399461040166,1.0799555778503418,158.06697671577425,14.034000635147095,1.2207031e-08,10.740770816802979,0.1271371841430664,100
2420000,295.2097098720031,2.133015151882592,283.888880469164,0.006008734,25.435325860977173,26.649064779281616,241,6509.896840333939,289.80259407503,1.092381238937378,158.2224215866493,14.031564950942993,1.8310548e-08,10.704663753509521,0.12076807022094727,100
2430000,295.1001783375763,2.226446659264157,282.0675749002318,-0.00148359,25.522897243499756,26.707659244537354,242,6536.667078971863,290.7246933210963,1.064807415008545,158.605167246113,14.097089052200317,1.2969971e-08,10.710240125656128,0.11932373046875,100
2440000,295.0387814148387,7.7405255272743485,220.8217380384665,-0.00078721007,25.449851751327515,26.657211542129517,243,6563.380942106247,289.24633353101694,1.0741095542907715,157.79213580665896,13.99421215057373,1.0681152e-08,10.760929346084595,0.13262104988098145,100
2450000,295.26169054535126,2.85474202935189,276.4547960119984,0.00054466707,25.281628608703613,26.511579275131226,244,6589.952646493912,290.2898913433053,1.1123740673065186,158.58082420810422,13.911148071289062,-1.5258789e-09,10.686718463897705,0.11698126792907715,100
2460000,295.3903668656675,2.936215527706882,275.2050102206312,0.0020377114,25.30836796760559,26.543936491012573,245,6616.561262845993,290.3229456922764,1.117065191268921,158.4357796746729,13.928077936172485,-4.577637e-09,10.694935083389282,0.11757159233093262,100
2470000,295.2092457388666,4.284405896901829,269.8277513771316,0.0016861786,25.418381690979004,26.618693113327026,246,6643.244958162308,290.6997668664737,1.0633277893066406,158.62653650085764,14.010120391845703,1.2588501e-08,10.712488889694214,0.13614726066589355,100
2480000,294.9629788240703,12.589960615695949,167.58243033741678,0.001443573,25.27629256248474,26.459539651870728,247,6669.766645908356,289.7992553255852,1.0656425952911377,158.36293454701078,13.956380605697632,7.629395e-09,10.631999731063843,0.11677408218383789,100
2490000,294.5544699434393,2.369372951840712,281.2656037949734,0.002225932,25.409181356430054,26.588314294815063,248,6696.412561416626,290.5581387837583,1.0632052421569824,158.78886684155955,14.006977319717407,-2.4795532e-09,10.707996845245361,0.11526179313659668,100
2500000,296.6256049212322,2.2867033693077325,282.87764427491453,0.006107101,25.298830032348633,26.51841163635254,249,6722.993558883667,290.4505419633972,1.0849549770355225,158.70092418379147,13.99740719795227,1.5258789e-09,10.609522104263306,0.13393163681030273,100
2510000,295.68924820838316,3.6554338053587383,260.87591388150014,0.022628555,25.37154483795166,26.5931396484375,250,6749.6499881744385,290.36168933574834,1.09688401222229,158.7145855670155,14.01348090171814,-6.1035155e-09,10.663428783416748,0.12393951416015625,100
2520000,293.7951661591356,4.483957685529693,260.5964654500026,0.018258642,25.432907819747925,26.619357109069824,251,6776.334803342819,288.72712251929386,1.064098834991455,157.90610926225304,14.017350196838379,1.2207031e-08,10.728864908218384,0.12109971046447754,100
2530000,292.21842709657017,2.8873678897454615,272.9791090429082,0.010980124,25.444385528564453,26.62788724899292,252,6803.0222816467285,288.0950716237268,1.0627198219299316,157.67277568031326,14.004894495010376,1.2207031e-08,10.740845918655396,0.11980390548706055,100
2540000,293.29071770560853,3.24196214715656,273.65002346227715,0.00042263183,25.45332169532776,26.635801315307617,253,6829.719530820847,287.72999838633683,1.0708601474761963,157.58195989300006,13.947760581970215,-9.155274e-09,10.791979551315308,0.11100506782531738,100
2550000,294.4860222727319,2.0979907758105134,281.464548303165,-4.1503907e-07,25.438445568084717,26.647494554519653,254,6856.429011106491,290.0719280405008,1.0835578441619873,158.5410466487657,14.017459869384766,-6.1035155e-09,10.723848819732666,0.1245262622833252,100
2560000,295.36705665803095,3.399622840460266,264.1315642256907,-0.003989926,25.42375111579895,26.626455307006836,255,6883.11798787117,290.1244098573064,1.0747358798980713,158.6199685046247,14.015613317489624,-1.2207031e-08,10.721590518951416,0.12720394134521484,100
2570000,295.65824303181444,3.9211150178355028,257.4521801500398,-0.002904251,25.314573287963867,26.588788986206055,256,6909.770527839661,290.88465305408704,1.1071367263793945,158.78315589441877,13.984023571014404,-6.1035155e-09,10.638713836669922,0.16632866859436035,100
2580000,295.4085734329286,2.925909619816001,270.26170373347435,-0.0003528572,25.111879348754883,26.547509908676147,257,6936.38166475296,290.58807630872286,1.3004438877105713,158.7005991390976,13.800459861755371,1.7547608e-08,10.626775741577148,0.13422513008117676,100
2590000,294.8436806726508,2.4481282196608505,281.56743980549777,0.0025404785,25.096890449523926,26.78058910369873,258,6963.221377134323,290.6203508815841,1.4749486446380615,158.7232987358916,13.763092041015625,0.0055921385,10.640185117721558,0.20781636238098145,100
2600000,295.13644906142156,3.408032619830546,269.5589206069069,0.009470041,25.001739978790283,26.590019464492798,259,6989.88006734848,290.96653806156326,1.4135704040527344,158.82028651980966,13.743078708648682,0.019259669,10.573569059371948,0.173600435256958,100
2610000,296.02922653244843,2.257424893826783,284.24533504231283,0.013097211,25.0731680393219,26.70240330696106,260,7016.642779350281,291.80506115153116,1.4615089893341064,159.0747070976397,13.813101053237915,6.1035155e-09,10.570765256881714,0.16566729545593262,100
2620000,295.0104878890423,2.675936218320828,279.06273338999426,0.002842679,24.94393539428711,26.658426761627197,261,7043.361674308777,291.1780061462244,1.5490686893463135,159.03532921275792,13.738499879837036,6.1035155e-09,10.524133443832397,0.16385149955749512,100
2630000,296.66640938478463,1.978983901047813,284.31831733202074,0.006887381,24.808209896087646,26.61197805404663,262,7070.034410953522,292.4202677486113,1.6598341464996338,159.53261804354977,13.651986837387085,1.2207031e-08,10.470852613449097,0.14312219619750977,100
2640000,296.85074071729355,3.059240022796622,270.99071021333486,-0.001268921,24.8969464302063,26.753324031829834,263,7096.854848861694,292.00595370613854,1.7328495979309082,159.37277380266065,13.625765323638916,1.2207031e-08,10.581083536148071,0.12222456932067871,100
2650000,296.7735874517067,2.215137137791299,283.8352967525287,-8.710785e-05,24.81298804283142,26.662618398666382,264,7123.580074548721,292.5569891721566,1.6979973316192627,159.6661386638369,13.653658628463745,1.2207031e-08,10.473159790039062,0.15098094940185547,100
2660000,297.31449367987346,7.34577310776305,229.03436162957837,0.0001847931,24.83389449119568,26.445802927017212,265,7150.11003947258,291.7141752548939,1.4983203411102295,159.13794422791884,13.672771215438843,0.010005377,10.482839584350586,0.1122429370880127,100
2670000,297.3276690531812,2.9689664326993923,278.06110561700535,-4.468689e-05,24.989582777023315,26.569189071655273,266,7176.771279573441,292.3328532107691,1.4627935886383057,159.3818590280156,13.870160102844238,-3.0517577e-09,10.44772744178772,0.11609649658203125,100
2680000,298.37318036732427,2.5597732484768474,282.2180397099789,0.0055165864,24.929116249084473,26.329139232635498,267,7203.197356700897,293.40572009966667,1.2795360088348389,159.9923541621982,13.800809860229492,9.155274e-09,10.44736623764038,0.11928653717041016,100
2690000,297.4998011585676,3.464188760425143,280.19839950767135,0.0012202117,24.988161087036133,26.20345377922058,268,7229.518843650818,292.42723694225793,1.0985276699066162,159.40857304581658,13.82163691520691,-1.2207031e-08,10.476892709732056,0.11477041244506836,100
2700000,297.5759079087157,3.0499113633123334,280.3884901503059,0.0043875794,25.238719940185547,26.4213228225708,269,7256.016202688217,293.3762655021025,1.067298173904419,159.80148949181634,14.011419296264648,6.1035155e-09,10.535952091217041,0.1132657527923584,100
2710000,298.09247376876505,6.0425760133131385,241.85072648938743,0.0021200806,25.338522911071777,26.53502321243286,270,7282.608359098434,292.9403841526431,1.059696912765503,159.60084014188882,14.021727323532104,1.2207031e-08,10.618265628814697,0.13609814643859863,100
2720000,298.1083407757681,3.5353227993908423,276.57468784118805,0.0073420103,25.228928327560425,26.437276124954224,271,7309.113357305527,293.1734520934461,1.0857293605804443,159.85871627876293,14.03024435043335,-6.1035155e-09,10.503941535949707,0.1220095157623291,100
2730000,297.71273296005774,3.176260859589896,280.62967211583543,0.006074884,25.19378662109375,26.38820219039917,272,7335.55889749527,293.42107359437694,1.0793609619140625,159.95369873062262,13.912861585617065,2.4795532e-09,10.587775468826294,0.11444950103759766,100
2740000,299.0140561143882,2.3401010051972237,283.81495100015974,0.008418686,25.375263452529907,26.59883761405945,273,7362.224446773529,294.36299771698685,1.091752290725708,160.4884092182045,14.122056722640991,1.2207031e-08,10.547163248062134,0.13109612464904785,100
2750000,296.84664772989566,1.8916169868135766,288.1024700395883,0.008714193,25.36531376838684,26.560416221618652,274,7388.849152803421,293.7836082989519,1.0832252502441406,160.1508375083773,14.076246976852417,-5.340576e-09,10.595423698425293,0.11118388175964355,100
2760000,298.28267616893436,4.539623423243495,256.6465480906027,0.017557383,25.299362897872925,26.460674047470093,275,7415.369699001312,293.6655465705037,1.0451719760894775,160.08572136678592,14.02755618095398,-1.2207031e-08,10.581640005111694,0.1155242919921875,100
2770000,297.6327264697282,2.8447496067407183,277.582486912329,0.0059613944,25.194021940231323,26.39233088493347,276,7441.828027486801,293.6832091380958,1.0848569869995117,160.1891137213402,13.958016872406006,-4.9591065e-09,10.544358015060425,0.11277437210083008,100
2780000,296.99739183099916,9.915895280301426,199.39650951498916,-0.0024819123,25.34218168258667,26.536883115768433,277,7468.422673225403,292.4587191932324,1.0642127990722656,159.38594265767378,14.044743537902832,0.0102567645,10.606759786605835,0.12978243827819824,100
2790000,298.16691518718744,2.4214991956141794,281.8517473169657,-0.00093468017,25.71373224258423,26.944828748703003,278,7495.426751375198,293.75142121841435,1.1022722721099854,160.12953318857063,14.27708387374878,2.4414062e-08,10.738876342773438,0.12813878059387207,100
2800000,298.29280169701735,2.2015264926829126,283.65771844897193,0.005833165,25.312784910202026,26.52232336997986,279,7522.010579824448,294.28825625466214,1.0874559879302979,160.20262216869915,14.021622896194458,1.373291e-08,10.598079919815063,0.12136054039001465,100
2810000,298.8072101824343,3.725306192173203,272.37332567745744,-0.0032667008,25.361058712005615,26.556599140167236,280,7548.632887125015,294.0621254082539,1.08274245262146,160.0670955341817,14.014234781265259,-7.6293943e-10,10.647798299789429,0.11210823059082031,100
2820000,297.9134071777555,2.4186675870821888,285.44075335610455,-0.002181729,25.358198165893555,26.554094791412354,281,7575.252130270004,293.909818915311,1.0797820091247559,160.03479753831903,14.013284921646118,2.1362304e-08,10.650662183761597,0.11537051200866699,100
2830000,298.3152893912054,3.0814776737168392,270.9059075345044,-0.00017488099,25.213311672210693,26.397125720977783,282,7601.709026813507,294.1585386985141,1.074983835220337,160.16484976753637,13.94476056098938,1.2207031e-08,10.585139989852905,0.1080942153930664,100
2840000,298.6369145975344,3.8456998001923,268.83630518434785,-0.0010792938,25.4138343334198,26.62156629562378,283,7628.398011207581,293.8351139367075,1.0877587795257568,159.89104124050755,14.06463074684143,-1.525879e-08,10.644776582717896,0.11919879913330078,100
2850000,298.2317405215365,2.5919973601877353,279.51125735057866,0.0054847747,25.31297492980957,26.496525049209595,284,7654.9577651023865,294.12311054252154,1.064762830734253,160.25848563730565,14.016096830368042,1.525879e-08,10.60362982749939,0.11819958686828613,100
2860000,298.2191349964991,2.1135441517410256,288.4545180664583,0.017687077,25.243956565856934,26.49207878112793,285,7681.512076377869,294.02317483755434,1.0960161685943604,160.28284479808775,14.041042804718018,9.155274e-09,10.511582851409912,0.1514129638671875,100
2870000,299.4593981818617,4.107489924402839,265.0801753580392,0.009333756,25.32031011581421,26.497164726257324,286,7708.069499492645,294.10051115821625,1.0676014423370361,160.16545072898234,14.062472343444824,-6.1035155e-09,10.571081161499023,0.10847115516662598,100
2880000,298.6854154442748,2.3209021025839602,285.9232022589857,0.007820636,25.299083471298218,26.50550103187561,287,7734.6360993385315,294.7845547999743,1.0786528587341309,160.4475458774126,14.080353736877441,6.1035155e-09,10.534033298492432,0.1271228790283203,100
2890000,298.98836241946526,3.042600911648149,272.4792930693121,0.01318739,25.18987250328064,26.368693351745605,288,7761.063351392746,295.0757358624786,1.0678083896636963,160.63806815981926,13.960890769958496,1.2207031e-08,10.536032438278198,0.11008429527282715,100
2900000,299.34208734621745,2.5847958318249233,286.457605121722,0.006374176,25.293771982192993,26.47801399230957,289,7787.60635638237,295.0389933403735,1.0740745067596436,160.61079771358968,14.073207139968872,1.8310548e-08,10.522339344024658,0.10932183265686035,100
2910000,299.9469195712387,2.5108929236441213,286.06237706740603,0.00020815429,25.27514958381653,26.461480617523193,290,7814.130000591278,295.0298202495907,1.0726983547210693,160.75694648293702,14.074170112609863,1.2207031e-08,10.517108678817749,0.11301064491271973,100
2920000,300.3231299840499,4.4883586102553465,258.89505623080254,0.0009113739,25.348085165023804,26.548197507858276,291,7840.745472669601,295.2090822039929,1.0791008472442627,160.84872113693515,14.068828582763672,-6.1035155e-09,10.586860179901123,0.12027883529663086,100
2930000,298.5246157537963,2.5534937708800314,281.69037294626116,0.0014386993,25.248552799224854,26.447678327560425,292,7867.250285625458,295.1319126614533,1.079829454421997,160.83747226692876,14.083520889282227,-3.0517577e-09,10.47445273399353,0.11863231658935547,100
2940000,299.54195004062694,2.938147192142534,282.0737120358893,0.0026035188,25.191473722457886,26.35839819908142,293,7893.66498208046,295.67454800716763,1.051347255706787,161.0402144051543,13.983162879943848,2.1362304e-08,10.517256021499634,0.11493611335754395,100
2950000,300.09953736245694,4.484327360028131,267.0738900590926,-0.0016308045,25.35979151725769,26.542174100875854,294,7920.266006708145,295.20413261223973,1.0729925632476807,160.67736762568623,14.132360219955444,6.1035155e-09,10.534323930740356,0.10874176025390625,100
2960000,299.92874680544554,2.6973493205643244,284.9998109452868,0.00439507,25.172666311264038,26.37661385536194,295,7946.705143928528,295.53705104474824,1.0865528583526611,161.06564909297214,13.91630220413208,-8.392334e-09,10.561755180358887,0.11666345596313477,100
2970000,300.09725747126953,2.9220192411321544,282.2453989783461,0.0026954925,25.221807718276978,26.40540075302124,296,7973.171985626221,295.72666298506556,1.0675864219665527,161.02056307068244,13.968928575515747,6.1035155e-09,10.557326078414917,0.11530590057373047,100
2980000,299.88417659008616,2.156307480083825,289.8488787154993,0.0059561464,25.33454179763794,26.54182529449463,297,7999.776627779007,295.9416597948509,1.091845989227295,161.18958906189,14.120354413986206,1.8310548e-08,10.518422603607178,0.11464047431945801,100
2990000,300.813118288954,2.9017567638263615,277.77485923007123,0.035192076,25.156330347061157,26.352373838424683,298,8026.18910741806,296.3485094209404,1.0863356590270996,161.4756248995937,14.072309970855713,-1.4877319e-08,10.392103910446167,0.10877227783203125,100
3000000,299.9945318226333,4.536372254538704,275.6819617219206,0.012824994,25.03499984741211,26.28063440322876,299,8052.529199361801,294.52113825205583,1.1219146251678467,160.35864457867856,13.886650085449219,-6.1035155e-09,10.456725597381592,0.12303376197814941,100
