ItrTime,LossBefore,n_timesteps,Time-SampleProc,Time-Optimization,train-MinReturn,Time,train-AverageDiscountedReturn,train-AverageReturn,train-PolicyExecTime,train-NumTrajs,train-EnvExecTime,train-StdReturn,Itr,LossAfter,train-MaxReturn,Time-Sampling
6.366328954696655,-1.418855e-05,10000,0.08830881118774414,0.6310935020446777,-76.7723925428368,6.366348505020142,72.0088210756009,119.72637516410865,3.1639461517333984,100,2.3137638568878174,44.276470194753855,0,0.061381955,208.98997926784776,5.646639347076416
6.034789085388184,-1.4177607e-05,20000,0.08297061920166016,0.358936071395874,-201.04928642023162,12.424676656723022,27.648617267479967,29.144432139626133,3.0922744274139404,100,2.3225765228271484,114.78637281703419,1,-0.009839889,213.66602630717648,5.583937168121338
6.149658918380737,-1.4157191e-05,30000,0.13268685340881348,0.337144136428833,-101.05743652937521,18.58525514602661,82.87552887356553,136.9418168494456,3.135584592819214,100,2.369474411010742,78.98208427504869,2,-0.0059488043,209.7823497441528,5.67943549156189
6.109212875366211,-1.4134642e-05,40000,0.10836362838745117,0.3203408718109131,-109.78627210236385,24.703323364257812,98.83367309169839,166.53761817670937,3.151125907897949,100,2.3476712703704834,62.2667356971038,3,-0.009337056,214.41543293041806,5.672923564910889
6.193840742111206,-1.4095214e-05,50000,0.11709356307983398,0.2721846103668213,108.55561421236538,30.906588554382324,114.49478031667292,193.9310585017248,3.2387328147888184,100,2.3806354999542236,15.283969046096455,4,-0.005631376,210.9343324899414,5.797048568725586
6.123379945755005,-1.4047809e-05,60000,0.06434178352355957,0.28580403327941895,173.10715671834544,37.03881525993347,117.8792346209587,198.62411577413525,3.2083494663238525,100,2.3869969844818115,6.275672730727855,5,-0.0054921717,207.70391012226565,5.773012399673462
6.151946306228638,-1.3989792e-05,70000,0.034208059310913086,0.2326974868774414,176.0513347899371,43.199931621551514,119.28088105200543,201.5405521292176,3.2548828125,100,2.4488933086395264,5.541803072219552,6,-0.0046331976,211.66278271378175,5.884637117385864
6.196697473526001,-1.3914683e-05,80000,0.04274868965148926,0.20052218437194824,186.27638949447345,49.40545988082886,119.94340261532096,202.9069362965595,3.336916208267212,100,2.4371566772460938,4.776218555378237,7,-0.0062804786,211.77683626397152,5.953220367431641
6.292127370834351,-1.3848191e-05,90000,0.03636503219604492,0.20049262046813965,193.73307351695607,55.70672297477722,120.78897757960938,204.97051978546074,3.395580768585205,100,2.4755823612213135,3.8582454319445247,8,-0.0033046303,212.7117775378355,6.0551066398620605
6.218823671340942,-1.3774786e-05,100000,0.0350947380065918,0.2090444564819336,197.9409130356857,61.93641543388367,121.9428662878673,208.04771732009232,3.3326685428619385,100,2.460374116897583,3.734951701306791,9,-0.0055959,218.87089473701164,5.974492311477661
6.23915433883667,-1.3715771e-05,110000,0.03697800636291504,0.22657418251037598,193.32906622937998,68.18461346626282,122.09137028203486,208.45259699519275,3.3520617485046387,100,2.442802906036377,4.218972961686422,10,-0.0051461314,216.65135304597013,5.97528338432312
6.464890241622925,-1.3640829e-05,120000,0.044193267822265625,0.2123422622680664,199.0760376831207,74.65908312797546,122.56232774303383,209.60900154187908,3.4439456462860107,100,2.577808141708374,3.5896614415939445,11,-0.0029235159,218.29121786327389,6.208090782165527
6.531508684158325,-1.3564181e-05,130000,0.024946212768554688,0.2334308624267578,200.41679122900274,81.20017218589783,122.69095368099885,209.75857592960176,3.4895973205566406,100,2.594411849975586,3.4543170344256837,12,-0.0029368806,218.4066264150615,6.27290153503418
6.704892635345459,-1.3504882e-05,140000,0.0423586368560791,0.22476887702941895,197.1644389721579,87.91516423225403,122.80491967320606,210.06370552746347,3.609866142272949,100,2.634800910949707,3.193748432644446,13,-0.0054060747,217.56998370069263,6.437550067901611
7.91387939453125,-1.3435331e-05,150000,0.040946006774902344,0.2643275260925293,202.6573701847258,95.83834195137024,123.19748284623256,211.12514608745317,4.406543016433716,100,2.9762489795684814,3.071487592498366,14,-0.005934575,220.367662547544,7.608405351638794
12.493820428848267,-1.3359008e-05,160000,0.042293548583984375,0.31411194801330566,202.56442984131786,108.34343791007996,123.5736611835085,211.79098381542678,7.56231689453125,100,4.252472877502441,3.504222375672904,15,-0.007593311,218.67763836517568,12.137153625488281
9.227867126464844,-1.3270538e-05,170000,0.043929338455200195,0.22716999053955078,206.42120435385212,117.58800411224365,124.19469144585545,213.23005694003695,5.314773321151733,100,3.376272678375244,2.7785055446076603,16,-0.008069673,219.6332490379889,8.956020832061768
7.393383502960205,-1.31836705e-05,180000,0.06789517402648926,0.23207807540893555,206.9537101649589,124.9913489818573,124.7116569208948,214.54684780789216,4.036962270736694,100,2.8510656356811523,2.8318608783800583,17,-0.0055128024,222.47968920190777,7.093156576156616
6.8893561363220215,-1.310576e-05,190000,0.04488062858581543,0.23989176750183105,207.73254468163015,131.8914670944214,124.85809949910806,215.0065232857353,3.6940805912017822,100,2.71366024017334,3.0349350557919452,18,-0.006362262,222.95619202587287,6.604304075241089
6.908018589019775,-1.3035555e-05,200000,0.04034566879272461,0.23353838920593262,205.6210149211243,138.8105936050415,125.22183981550222,215.84090357724074,3.6939845085144043,100,2.7428770065307617,2.9693927647628837,19,-0.0058365264,226.19198999952513,6.633825063705444
6.785062313079834,-1.2961956e-05,210000,0.08272838592529297,0.22298407554626465,207.01544832194026,145.60647416114807,125.84033863615285,217.34332274045403,3.62416672706604,100,2.655886173248291,3.5024917667108535,20,-0.0058810213,227.7509598354075,6.47395396232605
6.846927881240845,-1.2870859e-05,220000,0.08321619033813477,0.24097871780395508,210.36499730304558,152.4650604724884,126.00648159952543,218.30814588930392,3.6313984394073486,100,2.695291757583618,3.888675415560452,21,-0.0043644086,228.70834894000228,6.522473573684692
6.443798542022705,-1.2802948e-05,230000,0.04126381874084473,0.22836828231811523,201.34962932398756,158.91928839683533,126.36060509046955,219.61384159882647,3.436920642852783,100,2.5485308170318604,4.904796000089998,22,-0.005256575,232.5384691332566,6.173815488815308
6.596179723739624,-1.2734056e-05,240000,0.07029318809509277,0.22171735763549805,195.36486762931418,165.52501034736633,126.17409991270857,219.20727688708564,3.5322518348693848,100,2.5811643600463867,5.08574227069454,23,-0.0033386936,229.4411542868526,6.303894281387329
6.686285018920898,-1.266901e-05,250000,0.07121706008911133,0.20537519454956055,206.91980350262406,172.2230474948883,126.43011891581779,219.62141460948186,3.608949661254883,100,2.6075034141540527,4.692528260154197,24,-0.0048564817,230.71383948667963,6.409485578536987
6.6676106452941895,-1.2597685e-05,260000,0.04321551322937012,0.21473002433776855,206.7186727722677,178.90085339546204,126.89548645075743,220.9370371349686,3.602914571762085,100,2.6112735271453857,5.055174537826826,25,-0.0036678107,238.08855486231846,6.409466028213501
6.662654876708984,-1.2543874e-05,270000,0.03751969337463379,0.2430863380432129,203.36729499875273,185.57365536689758,127.05745972194467,221.9074542649979,3.5667476654052734,100,2.6214780807495117,6.042641134555204,26,-0.0026878486,235.89597853870367,6.381824731826782
7.04901385307312,-1.2475744e-05,280000,0.03209114074707031,0.2611978054046631,198.43352780848593,192.63565754890442,127.12531968325935,221.98946213143574,3.7773141860961914,100,2.774055242538452,6.186773168568011,27,-0.0033533059,238.47567062359516,6.755436658859253
6.843130111694336,-1.24139915e-05,290000,0.04011654853820801,0.23137807846069336,210.99224405991632,199.48869848251343,127.54738885701374,222.52851749934769,3.6923797130584717,100,2.6801693439483643,5.64005586635193,28,-0.010204915,240.92734684049944,6.571430921554565
6.707841157913208,-1.235168e-05,300000,0.03290510177612305,0.2408432960510254,205.00381391119242,206.2071270942688,128.00318851395835,224.43939078601255,3.599134683609009,100,2.641058921813965,7.026770887898395,29,-0.0032688633,240.78496569782843,6.433851003646851
6.832627773284912,-1.2299968e-05,310000,0.03347635269165039,0.2279665470123291,198.08600079310594,213.05042052268982,128.0908603383209,226.7108069044264,3.7002015113830566,100,2.672936201095581,10.296551759542275,30,-0.007821207,245.13361836834798,6.570907115936279
6.6070029735565186,-1.2251609e-05,320000,0.08220219612121582,0.21365618705749512,202.50864488447507,219.6674439907074,129.01240551692163,227.28660867622884,3.5401062965393066,100,2.576540470123291,7.677899803150012,31,-0.005005212,242.54864635552957,6.309089183807373
7.010870456695557,-1.2200563e-05,330000,0.04752612113952637,0.23261404037475586,210.75858024493567,226.6886215209961,129.95598590469584,229.65073665089795,3.766690969467163,100,2.7593116760253906,7.991016939680186,32,-0.0072507346,246.69379032085592,6.7304487228393555
7.204836130142212,-1.2148817e-05,340000,0.08711957931518555,0.21934866905212402,212.03182651627202,233.9036843776703,131.17592193922582,233.4677448046292,3.9232378005981445,100,2.758425712585449,8.409672869750013,33,-0.0038648052,248.62547819687194,6.889970064163208
6.957997798919678,-1.2125366e-05,350000,0.07699179649353027,0.20901250839233398,181.1603105973674,240.87263202667236,131.70838285671294,235.53097116675445,3.759004592895508,100,2.7031211853027344,11.544310550684632,34,-0.004742197,250.06953019822242,6.663629770278931
6.77469539642334,-1.20699715e-05,360000,0.039708614349365234,0.2269141674041748,192.39363790736232,247.6571750640869,132.57010050414095,237.73029697861983,3.6556599140167236,100,2.642869472503662,10.492108897619056,35,-0.005820917,253.57856655911934,6.507697582244873
6.644550561904907,-1.2057171e-05,370000,0.05324077606201172,0.22931933403015137,148.70164308875147,254.31150579452515,133.44092241144213,238.21580690662913,3.5803496837615967,100,2.5880701541900635,12.25234348809517,36,-0.0045688744,253.3886265344135,6.361704349517822
6.7273900508880615,-1.2019809e-05,380000,0.05798459053039551,0.21738028526306152,218.3007453695418,261.0493462085724,134.1538589424317,238.9383997004819,3.638706684112549,100,2.610133171081543,7.345911208893254,37,-0.0035019044,253.8389481862531,6.451566934585571
6.631515979766846,-1.1978301e-05,390000,0.04342913627624512,0.2411043643951416,201.6221077137375,267.69071435928345,134.51027328362713,240.50835615480915,3.5518157482147217,100,2.5984182357788086,8.8173140973705,38,-0.002691099,256.0617720082513,6.34667181968689
7.030025243759155,-1.192844e-05,400000,0.04000091552734375,0.23464131355285645,221.79415351700456,274.7324993610382,134.99382985549633,240.73264527269922,3.813983917236328,100,2.737994432449341,7.30762663100657,39,0.0015394596,258.26621325565236,6.755098581314087
6.861033916473389,-1.1885227e-05,410000,0.03088998794555664,0.2488241195678711,220.03370607336464,281.6045300960541,135.3769087539107,241.7210314502807,3.7207367420196533,100,2.6639387607574463,7.182641505185489,40,-0.0048722145,254.90746074763172,6.581017255783081
6.6057844161987305,-1.1835383e-05,420000,0.1219167709350586,0.3349897861480713,215.3475719578401,288.22301983833313,135.90761021007566,243.33454974135083,3.4267709255218506,100,2.5322766304016113,7.702517926027653,41,-0.0057946155,259.12558756139265,6.148625612258911
7.124838590621948,-1.1804762e-05,430000,0.04587435722351074,0.3823690414428711,195.60539508465888,295.36207365989685,135.36987774977854,243.5925915979316,3.7936413288116455,100,2.6979408264160156,10.908175042022167,42,-0.003831776,259.7423044089447,6.696178197860718
8.771608591079712,-1.1761307e-05,440000,0.03804922103881836,0.2554347515106201,202.18212514237862,304.15183424949646,136.610458899212,245.43739743532788,4.998255014419556,100,3.22696590423584,8.653407252738182,43,-1.3753086e-05,258.4778600358998,8.477495908737183
7.810277223587036,-1.1707932e-05,450000,0.044090986251831055,0.31487345695495605,162.46853749866764,311.9719250202179,136.17688184653517,244.02090472660774,4.309176683425903,100,2.9157443046569824,12.95937487707141,44,-0.0006005321,259.634229752795,7.451021671295166
