Itr,Time-Sampling,n_timesteps,train-NumTrajs,Time-Optimization,train-PolicyExecTime,LossAfter,Time-SampleProc,train-AverageDiscountedReturn,Time,train-AverageReturn,train-MinReturn,ItrTime,LossBefore,train-EnvExecTime,train-MaxReturn,train-StdReturn
111,23.386372089385986,1120000,100,1.0617928504943848,13.982588052749634,0.026889935,0.03797602653503418,16.30753641099343,2739.520210504532,24.763284813361253,-2.1571807345437266,24.486815214157104,0.029643768,8.720442295074463,30.7210268472688,5.704751408932498
112,23.577210664749146,1130000,100,1.0849363803863525,14.053410530090332,-0.006028788,0.04189443588256836,16.622079490462717,2764.2852454185486,24.6469397548459,-6.634429626029924,24.704741954803467,-0.0030203331,8.831803321838379,30.266102213561922,5.947218209597072
113,23.471965312957764,1140000,100,1.0837559700012207,14.026983737945557,-0.008966307,0.03845667839050293,17.051627830627925,2788.941749572754,25.455628462634785,-5.942364448024515,24.594927072525024,-0.007979664,8.757221698760986,30.063463716698074,4.570968270203827
114,23.997610569000244,1150000,100,1.1093194484710693,14.324243307113647,-0.00014047089,0.04379534721374512,16.898379195067296,2814.153797864914,25.037925487245726,1.661196613389323,25.151570081710815,0.0020876655,8.978073835372925,30.462448234599186,5.1860130457199825
115,23.393851280212402,1160000,100,1.0629911422729492,13.980544805526733,-0.012716784,0.041486263275146484,16.82593036208919,2838.7208116054535,25.246073084241953,0.20696612519047436,24.499107599258423,-0.011923627,8.725926160812378,30.955134799604988,4.903460999014697
116,23.556586503982544,1170000,100,1.0468721389770508,14.045423984527588,-0.013934996,0.03921079635620117,17.28403799597615,2863.424308538437,25.5356726599545,2.3565958035116963,24.643661737442017,-0.012629718,8.821884393692017,30.399752820709065,4.221542025300506
117,23.444879055023193,1180000,100,1.0720477104187012,14.005231857299805,0.01905597,0.038927316665649414,15.910273550703687,2888.034410238266,23.903011205502743,-7.213308627054122,24.556545972824097,0.020278309,8.757807493209839,30.356753943745858,7.528452709755674
118,23.325459003448486,1190000,100,1.0698087215423584,13.988116025924683,-0.013155739,0.03913617134094238,15.501805945539477,2912.5295288562775,23.321287791781483,-5.770744757594452,24.435190439224243,-0.012521187,8.659944534301758,29.698242704448386,7.579552033209166
119,23.676201820373535,1200000,100,1.0335161685943604,14.174276351928711,-0.010743536,0.03876781463623047,16.51818078673041,2937.3391251564026,24.507995405262083,-4.552929024928135,24.749277591705322,-0.0093252715,8.816519260406494,30.694117326478743,5.831749327936545
120,23.50985884666443,1210000,100,1.0725536346435547,14.025458812713623,0.013660777,0.04170489311218262,16.84427401778016,2962.029676914215,25.03038340945247,-3.5921295207524273,24.624799966812134,0.015853424,8.80314588546753,30.769984665981916,5.450290860892766
121,23.46343421936035,1220000,100,1.0710012912750244,14.029001474380493,0.001369989,0.04016232490539551,16.31269465064006,2986.6655349731445,24.413969921106737,-5.759959269505882,24.575356006622314,0.0020496582,8.748175382614136,30.419584981629992,6.28403772641565
122,23.438557624816895,1230000,100,1.0625839233398438,13.988229036331177,0.0035677247,0.038045644760131836,16.32114819193928,3011.2656729221344,24.17166989805464,-5.9686836952889175,24.53990602493286,0.0056012818,8.766027450561523,30.297906353452216,6.87418480036879
123,23.44521188735962,1240000,100,1.05147385597229,14.023864984512329,0.0010521393,0.03555893898010254,16.809780628384107,3035.8549637794495,25.412907425809582,3.668975090543829,24.53292965888977,0.0014790192,8.737045764923096,30.142425794415914,3.8805259445858784
124,23.579198598861694,1250000,100,1.0432772636413574,14.052850008010864,-0.0053224824,0.041940927505493164,16.24432182165972,3060.5806534290314,24.011096843510764,-4.600047391561832,24.665113925933838,-0.005143976,8.837015628814697,30.27551459674516,7.28582124319744
125,23.54135751724243,1260000,100,1.0487895011901855,14.086004972457886,-0.0054875733,0.03918027877807617,16.53190767266036,3085.270009279251,24.777748737355065,-4.3883757138516275,24.62999725341797,-0.005072485,8.772243738174438,30.604417266929943,5.742386370793965
126,23.38605499267578,1270000,100,1.0604503154754639,13.947008609771729,-0.0069739516,0.045441627502441406,15.769998450500044,3109.8186724185944,23.839020791815404,-1.3165096180876572,24.492581129074097,-0.006356276,8.75423264503479,30.497925011333304,6.956614435581426
127,23.408291578292847,1280000,100,1.0679247379302979,14.015098333358765,0.004199099,0.03672170639038086,15.536772939908069,3134.392089366913,23.78794751221744,-4.8220583276231865,24.513713359832764,0.0045752465,8.716260194778442,31.40331025657531,7.239877872186686
128,23.531678676605225,1290000,100,1.0500106811523438,14.118136644363403,0.0025191589,0.03869891166687012,16.848568411092284,3159.0690398216248,25.114621755436765,-1.0880322671104736,24.621046781539917,0.0027622466,8.735896587371826,31.7512634726633,4.558423312191844
129,23.53346300125122,1300000,100,1.0653152465820312,14.037893772125244,-0.002140648,0.037755489349365234,17.133756645456558,3183.7660472393036,25.53977936380897,-5.961399726133912,24.637205362319946,-0.0014981324,8.80808424949646,31.51058551360546,4.970569749934942
130,23.44819927215576,1310000,100,1.0451977252960205,13.95536756515503,-0.018267633,0.04009723663330078,16.564579154386237,3208.369908809662,24.510705290296027,-2.0087311839407853,24.534286975860596,-0.017567433,8.81239104270935,31.149622227154346,5.962134813933266
131,23.488534450531006,1320000,100,1.3027186393737793,13.99901819229126,-0.016849807,0.04277753829956055,16.71287468895841,3233.262589931488,24.86317612129738,-2.5242437385295298,24.83469796180725,-0.016765814,8.805030345916748,30.78101426016227,5.022673973069005
132,23.202773094177246,1330000,100,1.6171376705169678,13.809083461761475,0.008338448,0.06036710739135742,16.498992674520544,3258.232646226883,24.69311563369333,-4.515799980034927,24.88192892074585,0.008826859,8.722150802612305,31.134552782043777,6.094242318594107
133,23.449106693267822,1340000,100,1.1181914806365967,14.014302015304565,-0.0057775145,0.06638574600219727,16.624627557611095,3282.924558877945,24.726553663561113,1.5915408744174813,24.635432720184326,-0.005277722,8.744383573532104,29.76014652944118,5.410960259693326
134,23.603590488433838,1350000,100,1.0705392360687256,14.102974653244019,0.009343066,0.037885189056396484,16.863716186062383,3307.697580099106,25.094525619695997,-2.280995799665372,24.712700128555298,0.010174472,8.811525344848633,31.844780712765342,5.266835085692621
135,23.42598533630371,1360000,100,1.0980067253112793,14.07485032081604,0.006158195,0.03649544715881348,15.435639562161532,3332.3181598186493,23.222296016734408,-4.962498256924933,24.561348915100098,0.0065116133,8.672532796859741,30.2155542587733,7.5956994467888945
136,23.514320850372314,1370000,100,1.0735158920288086,14.099380731582642,-0.009644721,0.04239511489868164,15.223245430909472,3357.007059574127,23.35330561792673,-5.433929761151612,24.63096809387207,-0.009302808,8.73356008529663,30.06515754115844,6.776135293688129
137,23.458751678466797,1380000,100,1.0790889263153076,14.035331726074219,-0.0010956756,0.03464531898498535,16.11255208997263,3381.6381816864014,24.281321654452082,-7.130697970398168,24.573225021362305,-0.0005908081,8.743754148483276,30.49289209221296,5.961898761879095
138,23.471353769302368,1390000,100,1.0805187225341797,14.050699234008789,-0.0007681793,0.04068565368652344,15.79658251661421,3406.2924530506134,23.812872956911516,-5.458770985297947,24.59325623512268,-0.00028466948,8.739060878753662,30.45584391792121,7.00125375220319
139,23.324591159820557,1400000,100,1.0628447532653809,13.953198671340942,-0.0026615113,0.04232931137084961,15.09871506608373,3430.7809517383575,22.837698853978527,-5.835509024271597,24.430371046066284,-0.002298578,8.6710205078125,31.251737834193186,8.391004441371445
140,23.51256036758423,1410000,100,1.0627620220184326,13.990506887435913,0.015269237,0.042418718338012695,17.374259395042838,3455.4591150283813,25.93324060876562,7.106307136765446,24.618519067764282,0.015467156,8.8261239528656,31.349016099974296,3.1006855667637963
141,23.67979097366333,1420000,100,1.0960962772369385,14.204955101013184,-0.0057826494,0.0338287353515625,17.522645388489813,3480.3247768878937,26.097362021944505,18.66897640804995,24.810489416122437,-0.005672418,8.802883863449097,30.461106192881694,2.339243037813283
142,23.54716467857361,1430000,100,1.093510389328003,14.122408866882324,-0.004134006,0.0346837043762207,16.641820152217147,3505.060915708542,25.231753533633814,4.919443585193087,24.676215410232544,-0.003472241,8.74119782447815,29.952650741501593,3.628649453479391
143,23.509369373321533,1440000,100,1.1739251613616943,14.089836359024048,-0.00777793,0.047287702560424805,16.4989221624777,3529.8537092208862,24.44714521000402,-1.1887552385972648,24.731439113616943,-0.00753694,8.73622989654541,31.03867826161138,6.346981316488786
144,23.547978401184082,1450000,100,1.0703420639038086,14.063524723052979,-0.0034139869,0.04402923583984375,16.154553306118597,3554.5796041488647,24.49141206002199,-3.3704612710873167,24.663061141967773,-0.0030460395,8.796928644180298,30.275005995019324,5.451186471140464
145,23.50614643096924,1460000,100,1.0977709293365479,14.044180870056152,-0.0046271635,0.03750324249267578,16.626439928698545,3579.280109167099,24.938795749080512,-4.207732107579168,24.64210081100464,-0.0040861536,8.767638683319092,29.81511379634741,4.891090890544541
146,23.45451784133911,1470000,100,1.1477770805358887,14.014209985733032,-0.00071260374,0.03774619102478027,17.117688586892875,3603.984419822693,25.19951683867787,-0.9664473207632345,24.641048431396484,-0.00037661285,8.760366678237915,31.28903197250089,5.215530795421362
147,23.450212955474854,1480000,100,1.075148582458496,14.006500959396362,0.0067809923,0.039553165435791016,16.126666664622796,3628.6152906417847,23.923121694210202,-6.103634167507282,24.566277503967285,0.007075171,8.760630369186401,31.1308169916454,7.2634969949277
148,23.591579914093018,1490000,100,1.0602564811706543,14.120851755142212,-0.008168643,0.04210233688354492,16.34739562790047,3653.365892648697,24.39899998094412,-5.45685831434386,24.694640398025513,-0.0072539733,8.791666269302368,30.951535903553708,5.431002206780877
149,23.460486888885498,1500000,100,1.058948278427124,13.989679336547852,-0.006942166,0.04516243934631348,16.990005246065945,3677.9874312877655,25.180067651854735,-0.023389098284782417,24.56531858444214,-0.005662341,8.792321681976318,30.101305125085894,4.273693422738998
150,23.521934032440186,1510000,100,1.0665197372436523,14.051149606704712,0.007228061,0.041803836822509766,16.874566198423118,3702.67977643013,24.95683799821684,-3.782431655426761,24.6310453414917,0.008710733,8.787204265594482,30.90332270252222,6.373635838969039
151,23.40107822418213,1520000,100,1.096250057220459,14.02991247177124,0.0034222633,0.041666507720947266,15.862875599865877,3727.283659696579,23.857189471450003,-4.118360098397418,24.539735317230225,0.004072091,8.6930832862854,31.66388505682375,6.844626220086849
152,23.353095054626465,1530000,100,1.1016044616699219,14.001055002212524,-0.0029357972,0.03798842430114746,16.006078692746687,3751.8337490558624,24.48384603775625,-7.217974370046542,24.49328637123108,-0.0019421509,8.669286012649536,29.540887815086876,6.415959175079434
153,23.489372730255127,1540000,100,1.0664520263671875,14.0455801486969,-0.0007071518,0.034290313720703125,16.194920749280744,3776.485280752182,23.965326747527914,-1.440025960546405,24.591182231903076,0.0003021225,8.760491132736206,31.823501633227796,6.441026035366157
154,23.486704349517822,1550000,100,1.0755932331085205,14.024985313415527,0.003142099,0.03969860076904297,16.434530518332057,3801.1446764469147,24.496552073959357,-4.002083988333762,24.60293936729431,0.003548395,8.778927326202393,30.237434138277372,6.45452642446665
155,23.395857334136963,1560000,100,1.0678207874298096,13.921162366867065,-0.010772203,0.03710651397705078,16.398886490411833,3825.703459739685,24.547744352406504,-3.7498061271778886,24.50148367881775,-0.009939234,8.790062665939331,31.145291654922914,5.725930591917776
156,23.46317481994629,1570000,100,1.0971660614013672,13.998116970062256,-0.0019849732,0.03384566307067871,16.680578380351196,3850.3635511398315,24.98826570152265,-4.3806002696948845,24.594881772994995,-0.001001764,8.781421899795532,31.896124085793883,5.64614058878073
157,23.483192205429077,1580000,100,1.0673828125,14.078509330749512,0.0060281768,0.04162788391113281,15.84488350802561,3875.02005982399,23.654701434333237,-6.124580650876656,24.592968225479126,0.0076479157,8.720048666000366,30.133759248811685,8.263745020375511
158,23.47780990600586,1590000,100,1.0566513538360596,14.031646490097046,-0.002768103,0.03928804397583008,16.811105314852945,3899.6594116687775,24.743417893065807,1.5461269394619768,24.574389934539795,-0.0014488769,8.763726949691772,31.293569630007486,6.130262875240451
159,23.49086284637451,1600000,100,1.0605573654174805,14.029032707214355,-0.009296429,0.04219484329223633,15.902506922767564,3924.3101563453674,23.721339925236002,-4.474119764409154,24.594298601150513,-0.006762189,8.779878616333008,30.323663591890675,7.484752607766625
160,23.526466369628906,1610000,100,1.0514438152313232,14.069496393203735,-0.0053469576,0.0421144962310791,16.707161347532377,3948.9891521930695,25.138701571019368,-5.446602783381579,24.620728492736816,-0.0032930907,8.781636714935303,31.422014653219794,4.965547256541907
161,23.364728212356567,1620000,100,1.0677821636199951,13.96695876121521,-0.0003155594,0.0340576171875,16.270569998754972,3973.5112521648407,24.22492306502467,-3.4206005227338454,24.467098712921143,0.0029593902,8.71955394744873,30.687856554121876,6.512812844591551
162,23.286160945892334,1630000,100,1.297969102859497,13.920873165130615,0.007466005,0.06598758697509766,15.69215930557737,3998.217879295349,23.58199337865033,-6.439815074966732,24.65196132659912,0.011850943,8.690307140350342,30.79529152348779,7.832941783298061
163,23.167210578918457,1640000,100,1.4182476997375488,13.802486896514893,0.004032718,0.07603716850280762,16.466512555617967,4022.939599275589,24.669299849391074,-5.31829682498955,24.662607669830322,0.006117438,8.692117929458618,30.470855290192468,6.347579553374706
164,23.0224552154541,1650000,100,1.68214750289917,13.680182218551636,0.002174283,0.037465810775756836,16.940088833492418,4047.7435977458954,25.31778499105386,-4.377329954504532,24.7428560256958,0.0053492035,8.669657468795776,30.20622763499542,4.660882210518199
165,23.083611011505127,1660000,100,1.5233969688415527,13.71201753616333,-0.009168315,0.03580164909362793,16.01151697947775,4072.448239803314,24.221344142239946,-1.9775156775154668,24.643675327301025,-0.0064598387,8.696186304092407,30.32382050284198,5.787886630490564
166,22.998063564300537,1670000,100,1.1297976970672607,13.693823099136353,-0.004875412,0.038521528244018555,16.203115273356442,4096.709596395493,24.329253675472874,1.1012734171014096,24.168906211853027,-0.0044802977,8.636594295501709,30.72533269586608,6.047196814857463
167,23.336270809173584,1680000,100,1.0843353271484375,13.953647375106812,0.008434331,0.04451489448547363,16.315635323185234,4121.260874032974,24.52227046889405,-3.2868088037823915,24.46709179878235,0.009495435,8.708293914794922,29.227253181566063,6.115090594840166
168,23.491013050079346,1690000,100,1.0947489738464355,13.999762773513794,0.0047403807,0.03725600242614746,17.09376972206144,4145.938313007355,25.45235298295484,2.101300788969422,24.623615741729736,0.007231,8.816558361053467,29.926742466592913,3.874038063472292
169,23.471022129058838,1700000,100,1.0569353103637695,14.048625230789185,0.0127820615,0.03445315361022949,16.36889251528008,4170.560761451721,24.653767172750978,-3.159271140998639,24.563053369522095,0.015668605,8.740774393081665,30.03388367865623,5.511167003207411
170,23.589489459991455,1710000,100,1.0257010459899902,14.189574480056763,0.0088059725,0.03943490982055664,16.355987287230192,4195.275081157684,24.601142917092943,-0.6859503612772303,24.655290126800537,0.010152671,8.71880316734314,30.8193424077266,5.3945738719773475
171,23.50895357131958,1720000,100,1.1003658771514893,14.084498643875122,0.0069389082,0.041449785232543945,16.126073445461483,4219.983956575394,24.264118291670574,-6.085020544406956,24.6513888835907,0.0077568726,8.744663953781128,30.687848691065614,6.262238108233312
172,23.607258081436157,1730000,100,1.0514230728149414,14.167666912078857,-0.0037852447,0.03707003593444824,15.630337922451696,4244.735938072205,23.406089154052193,-5.4314071831506725,24.696489572525024,-0.0029439866,8.765391826629639,30.501086988631798,7.227471396919967
173,23.532049417495728,1740000,100,1.0421972274780273,14.056886196136475,-0.002383004,0.03891134262084961,16.755669722076824,4269.407936573029,25.20069134104481,-2.101775744978097,24.61387848854065,-0.0020149292,8.798256158828735,30.97004483019884,5.010104926688864
174,23.38215208053589,1750000,100,1.4448468685150146,14.025702953338623,-0.0012699219,0.046335697174072266,15.151680478410682,4294.3371567726135,22.72006181093791,-5.13013988509941,24.874116897583008,-0.0006852051,8.675611019134521,29.768463131857278,8.23257390433229
175,23.280904531478882,1760000,100,1.4264724254608154,13.845679521560669,-0.0015881698,0.059351205825805664,16.59002070791847,4319.189434289932,24.751568879882797,-2.5668657542537017,24.76960587501526,-0.00033735656,8.758029460906982,29.788825739717442,5.218586426324796
176,23.431777000427246,1770000,100,1.0574562549591064,14.044667959213257,0.0045395815,0.04126691818237305,16.306592681814436,4343.7836146354675,24.267981048659426,-5.263266100899727,24.531192302703857,0.006055745,8.706872701644897,31.14760265595201,7.017848857374764
177,23.451874017715454,1780000,100,1.04060959815979,13.982184648513794,0.005640166,0.05002307891845703,16.74045033288213,4368.386173009872,24.817914872000003,-2.35236193789971,24.543326139450073,0.0063206,8.780378103256226,30.463658341393277,5.471101218510189
178,23.488078832626343,1790000,100,1.060936689376831,14.094902515411377,-0.0037722809,0.03672194480895996,15.6495289837372,4393.032482147217,23.273204602372342,-6.440349214874178,24.586488485336304,-0.0030539795,8.711872816085815,29.425396960632092,8.200745827680255
179,23.536664724349976,1800000,100,1.093977928161621,14.06789755821228,0.022379557,0.03864645957946777,17.2222222042156,4417.759233236313,25.517586152626777,4.038841700849607,24.66995596885681,0.022789842,8.779831171035767,30.87077176377799,3.7917767452421955
180,23.493876218795776,1810000,100,1.0739991664886475,14.064238786697388,0.010697809,0.04108691215515137,16.293377384758234,4442.429099559784,24.0927858222903,-6.509425691794966,24.609661102294922,0.011060831,8.739967584609985,30.462368507175455,7.521191035331042
181,23.4172260761261,1820000,100,1.0963618755340576,13.966139078140259,0.0026681053,0.03834128379821777,17.015790432503096,4467.0417103767395,25.42774759651646,-2.4301166077922396,24.552650213241577,0.0032369255,8.7654869556427,30.99557649225841,4.375606144547245
182,23.449174642562866,1830000,100,1.0806975364685059,13.964722633361816,-0.010144479,0.03720712661743164,17.416834466175402,4491.667537927628,25.791022179604127,-2.0395906774438055,24.56767249107361,-0.007804969,8.783907890319824,31.512767094819736,4.261480670554061
183,23.56862163543701,1840000,100,1.0466864109039307,14.060770273208618,0.0024082947,0.04018521308898926,16.180923448884784,4516.384536027908,23.937067791721017,-4.80819112899676,24.65634775161743,0.005027716,8.813282489776611,30.183870324205014,7.0811498819099645
184,23.485713005065918,1850000,100,1.0861058235168457,14.04447603225708,0.012984421,0.037851810455322266,16.62126780261413,4541.055517911911,24.714146260561844,-1.4503822841363574,24.610320806503296,0.015965661,8.754818201065063,30.425618692733853,5.328564661671108
185,23.537953853607178,1860000,100,1.0729784965515137,14.097457647323608,0.01466461,0.041338443756103516,15.769619840455578,4565.764111280441,23.63699407847551,-5.568889454807835,24.652835607528687,0.017385496,8.761632204055786,30.48820087659582,6.721996800948401
186,23.487564086914062,1870000,100,1.0870094299316406,14.079773187637329,0.0048156953,0.03590226173400879,16.28216948071502,4590.43433713913,24.37364725774359,-6.5649688434625055,24.61116051673889,0.0071122977,8.713854312896729,30.850010939325813,5.964341124556606
187,23.563876152038574,1880000,100,1.1636171340942383,14.02879548072815,0.013459372,0.04439425468444824,16.811012447779987,4615.269259929657,24.86634400290679,2.2520538661854737,24.7725727558136,0.01448288,8.852348327636719,30.287002253791698,5.061364954449875
188,23.728177785873413,1890000,100,1.050034999847412,14.178416728973389,-0.0043959226,0.03739809989929199,15.71758470652115,4640.151090860367,23.52561707527864,-1.8513872973248566,24.816356897354126,-0.0032753265,8.865719556808472,30.831469916690907,7.325574487605979
189,23.498838901519775,1900000,100,1.0545399188995361,14.070503950119019,0.010230808,0.0381321907043457,17.199957789271366,4664.799672603607,25.617663111526323,-1.0347616534716424,24.592243432998657,0.011841107,8.74641728401184,31.26010447461039,4.564380383004355
190,23.475661516189575,1910000,100,1.052919626235962,13.99793815612793,-0.007247129,0.03803420066833496,17.05116889143761,4689.425262928009,25.485022293628422,-4.275025443323707,24.56732702255249,-0.0064851935,8.794486045837402,29.84774118435336,3.9916574503856155
191,23.42429757118225,1920000,100,1.069045066833496,13.992185592651367,0.0008730133,0.037903547286987305,16.312737809148622,4714.014131307602,24.602639063634623,-3.7569111368967985,24.531981945037842,0.0017982255,8.750130414962769,30.62048386345978,6.020457291290022
192,23.622745752334595,1930000,100,1.035261869430542,14.109299898147583,0.0118866665,0.03580904006958008,16.284113730906427,4738.765431880951,24.379047227939182,-6.346551784641039,24.694505214691162,0.012345453,8.830566167831421,31.04968748746661,7.553194672802386
193,23.46738576889038,1940000,100,1.0650992393493652,14.006767511367798,0.0057687103,0.04655742645263672,16.68026435937626,4763.400469303131,25.011750835023143,-6.543325794615144,24.57964062690735,0.006431497,8.779399156570435,31.18790290625532,5.184981227367372
194,23.50224757194519,1950000,100,1.0780854225158691,14.058431625366211,0.0015000412,0.0401308536529541,16.61129944993047,4788.080274581909,25.175196831540937,0.3315009189618824,24.621129274368286,0.001726651,8.755009412765503,31.330154254381004,5.376562424255645
195,23.533058881759644,1960000,100,1.1128270626068115,14.090821743011475,-0.0007667969,0.03945159912109375,16.315275589947305,4812.83019900322,24.696292150536095,-6.425735917253762,24.686108827590942,-0.0005792908,8.757209777832031,31.282629014989713,5.630552334841139
196,23.549025297164917,1970000,100,1.0844364166259766,14.074084043502808,0.009730884,0.03937363624572754,16.908693685287375,4837.566632986069,24.934205243830288,-6.513648877038342,24.6735897064209,0.010005906,8.786978006362915,30.494530776784625,6.108828467815859
197,23.542507886886597,1980000,100,1.0514216423034668,14.103540658950806,0.007938384,0.04383563995361328,17.036895820009164,4862.263582468033,25.10337549561274,-4.981948250792809,24.63854479789734,0.008416274,8.75892972946167,31.264335376314456,6.01924920065541
198,23.489797592163086,1990000,100,1.0537288188934326,14.046144247055054,-0.0047796005,0.0491786003112793,16.21995824467871,4886.914921045303,24.572074573048585,-3.3299511173601983,24.59353017807007,-0.004043457,8.76039743423462,30.66358952736702,6.156920723854187
199,23.45048475265503,2000000,100,1.0221641063690186,14.015989303588867,-0.01202973,0.04446601867675781,16.678326548064007,4911.493013620377,24.816242952085016,-5.899404694610105,24.517730236053467,-0.011956903,8.752465009689331,31.069876942755403,6.203776738809464
200,23.45122790336609,2010000,100,1.0773518085479736,14.027807712554932,0.0067154877,0.03625607490539551,16.553064921547602,4936.118273258209,24.819342621071833,-1.944825711085537,24.565605401992798,0.007829242,8.753931045532227,30.340427949483665,5.708471068808892
201,23.377769708633423,2020000,100,1.1215753555297852,13.948491334915161,-0.009647993,0.04878973960876465,16.539221397417553,4960.721847295761,24.743776025924735,0.2842261936989049,24.54885482788086,-0.008645895,8.737282037734985,30.688649439654025,5.602165990919951
202,23.418394804000854,2030000,100,1.0450489521026611,13.988311767578125,-0.0013727142,0.039196014404296875,16.55745675449012,4985.292669534683,25.187644976847896,1.3516216033874466,24.503493547439575,-0.00095230405,8.746925354003906,31.111388617703113,5.181728572374488
203,23.504130125045776,2040000,100,1.063119888305664,14.006479740142822,-0.009290427,0.04086589813232422,16.432989792335473,5009.957889080048,24.11812130104154,-6.505209267638474,24.60876989364624,-0.008296576,8.801084995269775,29.845524345029816,7.065469914146456
204,23.451722145080566,2050000,100,1.0723085403442383,14.052189111709595,-0.0005180542,0.049820661544799805,16.730522505423803,5034.593061447144,24.824549679111406,-5.769370890313908,24.574533224105835,0.000108380125,8.720110177993774,31.403784051323505,6.554232833464377
205,23.382835626602173,2060000,100,1.0713214874267578,13.940775632858276,-0.00679391,0.04319047927856445,16.20994487981402,5059.148141384125,24.091500668970358,-5.985387959066869,24.498098611831665,-0.006569125,8.758626461029053,30.11526718511533,6.352058546494322
206,23.592682361602783,2070000,100,1.6456329822540283,14.08895230293274,-0.006399501,0.036904335021972656,17.051060703542746,5084.481719732285,25.312655021396104,-2.424986148088374,25.275954008102417,-0.0051755644,8.819319725036621,30.368737906976033,4.172005133133849
207,23.57691264152527,2080000,100,1.0546505451202393,14.116201639175415,0.007168512,0.044110774993896484,16.240150774420446,5109.235237836838,24.55181191426007,-5.363136468273664,24.676366329193115,0.008577332,8.776113986968994,30.717949118705725,5.781785961682125
208,23.524566411972046,2090000,100,1.0682191848754883,14.073591232299805,-0.01453872,0.051236867904663086,15.893819096413948,5133.934769630432,23.594685143860165,-3.5369473750911506,24.64478373527527,-0.01354115,8.763797998428345,30.41260213591881,7.300771414192808
209,23.478938341140747,2100000,100,1.1052541732788086,14.064823865890503,-0.010250638,0.03641009330749512,16.097111234793214,5158.622699022293,23.82081545557542,-5.841855956148611,24.621302366256714,-0.009576365,8.721208572387695,30.036769029273884,7.2829434767837995
210,23.513301372528076,2110000,100,1.100362777709961,14.097882270812988,0.0028518066,0.03968977928161621,16.31313985054731,5183.334755182266,23.898497697929646,-5.527509078576339,24.653984785079956,0.00335932,8.728091955184937,29.64565086215682,7.2949290217480485
211,23.449918270111084,2120000,100,1.055955410003662,14.004358530044556,0.0010229065,0.040107011795043945,16.388076594727995,5207.94073343277,24.731906312200607,-5.710073476377946,24.546688318252563,0.0015854065,8.755773067474365,31.54521089639698,5.871988272305838
212,23.382083892822266,2130000,100,1.0804171562194824,13.954177141189575,-0.0018529267,0.037493228912353516,17.30825740443542,5232.502131223679,25.71621783282488,0.5943773083906411,24.500833988189697,0.0002546051,8.741287231445312,30.83814425070106,4.761980796942998
213,23.40451741218567,2140000,100,1.092651128768921,13.93195104598999,0.0010112061,0.03562188148498535,17.53210894491144,5257.093387126923,25.926597107281083,22.12962148020734,24.53360390663147,0.0032415534,8.794848203659058,30.421743558525964,2.0544223280296188
214,23.53771185874939,2150000,100,1.0724763870239258,14.044959545135498,-0.01705628,0.04011678695678711,16.73135387425963,5281.809133052826,24.901917035547708,-2.4298900636418392,24.651005029678345,-0.013389057,8.812124729156494,30.57566553167208,5.36447135013221
215,23.498268842697144,2160000,100,1.0876576900482178,14.077664136886597,0.011543927,0.04111003875732422,16.631137691357665,5306.494768381119,24.604377567872554,-2.492561734453796,24.627788543701172,0.016271338,8.736452102661133,30.132189213204768,5.762437628589915
216,23.41970419883728,2170000,100,1.0685811042785645,13.996292114257812,0.011835266,0.036446332931518555,16.275278873493832,5331.077209949493,23.741440626066368,-4.578202175528512,24.525395154953003,0.014932336,8.737618684768677,29.94823993951823,7.823300161544345
217,24.16733694076538,2180000,100,1.0788953304290771,14.423414468765259,0.0077835815,0.04156780242919922,17.534720828773388,5356.426210403442,25.777879388021994,-3.5278779521415102,25.28854513168335,0.009205811,9.034895181655884,29.838385211815922,3.709583658359643
218,23.480546951293945,2190000,100,1.0705504417419434,14.023181915283203,-0.0025139786,0.0429224967956543,16.200737858697643,5381.080204963684,24.30746590924819,-4.318611083989035,24.59480309486389,0.00063066714,8.773385286331177,31.03666535390326,6.596878121697293
219,23.682597875595093,2200000,100,1.0751497745513916,14.168064594268799,-0.005309393,0.04027962684631348,16.786670701314787,5405.938813209534,24.86187919552779,0.12845023284531848,24.79871678352356,0.0027391845,8.822765350341797,31.02991144014392,5.447896143176098
220,23.366031408309937,2210000,100,1.0386319160461426,13.961408138275146,-0.003070636,0.036719560623168945,16.437417213105583,5430.440500497818,24.52534645682867,-2.4342682663500423,24.442150831222534,0.004070721,8.729225873947144,30.428767073569734,6.275656994191459
221,23.540996313095093,2220000,100,1.0726873874664307,14.053117752075195,0.0007153595,0.04011654853820801,16.460767124441332,5455.155505895615,24.646564992462437,-4.376456827216283,24.654525756835938,0.0058025024,8.80021858215332,30.907186184301757,6.303319511530074
222,23.4933078289032,2230000,100,1.057300329208374,14.03369140625,0.00471357,0.03974151611328125,16.829225727180965,5479.804453611374,25.03761774388835,-5.648731319225872,24.590991735458374,0.009006802,8.770989656448364,29.69344421395209,5.286420503936614
223,23.600630044937134,2240000,100,1.0758886337280273,14.125765800476074,0.010229044,0.040644168853759766,16.412953580918526,5504.578529596329,24.588033529841276,-3.3593171403637645,24.717935800552368,0.015298351,8.792222499847412,30.36779251560376,6.286450008269832
224,23.426870822906494,2250000,100,1.0692734718322754,13.92052412033081,-0.0020959594,0.03619980812072754,16.30073006726233,5529.17774438858,24.13075973633643,-1.6149291283402314,24.53303050994873,0.0029986145,8.816848516464233,29.891669002792504,6.232232767691696
