train-PolicyExecTime,Time-Optimization,train-AverageReturn,n_timesteps,LossBefore,ItrTime,Time,Time-SampleProc,train-AverageDiscountedReturn,LossAfter,Time-Sampling,train-MinReturn,train-EnvExecTime,Itr,train-NumTrajs,train-MaxReturn,train-StdReturn
3.37479567527771,0.22276902198791504,34.91600998460638,1000000,-9.423739e-06,5.844920873641968,833.1093623638153,0.04085087776184082,26.971871171309484,-0.0008090166,5.581035137176514,31.726547073669078,2.0241241455078125,99,100,37.91683629981847,1.3406732851276069
3.4654250144958496,0.24158549308776855,34.7998584581454,1010000,-9.388892e-06,5.9583213329315186,839.0771722793579,0.021958351135253906,26.829626678666287,-0.0011873476,5.694540977478027,31.620610371293665,2.04482102394104,100,100,38.429070980100605,1.3492571463081064
3.4721341133117676,0.23105382919311523,34.83671876867993,1020000,-9.35993e-06,5.9997875690460205,845.0880110263824,0.03199577331542969,26.88715942692785,-0.000559441,5.736491680145264,30.480070784566298,2.079381227493286,101,100,38.598779616163014,1.394157571406106
4.002234220504761,0.24870061874389648,34.8674893058675,1030000,-9.330764e-06,6.929370164871216,852.0276381969452,0.03670215606689453,26.919476172780936,-0.00041637465,6.643715143203735,31.729685453686702,2.4322726726531982,102,100,38.424549319118924,1.5058465974630164
4.716721296310425,0.2709808349609375,34.898592710529755,1040000,-9.292289e-06,8.170834302902222,860.2095201015472,0.09328246116638184,26.964749210954043,-0.00060489704,7.802698612213135,31.169483209915477,2.8429954051971436,103,100,38.252811560971075,1.527768098710004
5.114310026168823,0.2983112335205078,34.76583884020249,1050000,-9.257991e-06,8.785550355911255,869.010128736496,0.04636406898498535,26.85543387660095,-0.0016483428,8.440561294555664,31.027796080587787,3.0669095516204834,104,100,38.84979499797404,1.6647924764151696
3.8964438438415527,0.23143291473388672,34.94754508606098,1060000,-9.226336e-06,6.603327989578247,875.6306102275848,0.030069589614868164,26.97741449718926,0.00025402353,6.341271162033081,31.536052883718064,2.2420012950897217,105,100,39.166746919811466,1.5796473773912756
3.5157206058502197,0.28403425216674805,34.52479657422769,1070000,-9.197443e-06,6.1011879444122314,881.7411017417908,0.03590893745422363,26.671241598036563,-2.359624e-05,5.780725479125977,31.29683068168865,2.0782954692840576,106,100,37.360867454859225,1.4327580334216894
4.001668691635132,0.34975242614746094,34.94788530875498,1080000,-9.166003e-06,6.9233925342559814,888.6749215126038,0.09521818161010742,27.059887086580456,-0.00016378373,6.478179454803467,30.965923488106107,2.2681570053100586,107,100,37.91563117422146,1.4811733860491323
4.430145740509033,0.370159387588501,34.91639814129349,1090000,-9.148871e-06,7.562929630279541,896.2493481636047,0.037435293197631836,27.04478659753246,-0.0017524663,7.154888868331909,30.34348919337303,2.4927453994750977,108,100,38.60777265728694,1.603520447877857
6.1575093269348145,0.5492756366729736,34.55371244514971,1100000,-9.130596e-06,10.438209056854248,906.7037479877472,0.050820112228393555,26.66736142329345,0.0027240072,9.83718228340149,31.275941749765053,3.3802871704101562,109,100,38.02077853457432,1.5299577559702235
7.012303113937378,0.5784428119659424,34.931068425329066,1110000,-9.0967615e-06,11.846797704696655,918.5779373645782,0.04713010787963867,27.0159764375749,0.0004731533,11.220090389251709,31.8852345213609,3.847907066345215,110,100,37.93091551230101,1.3669234762134947
6.267277956008911,0.4391591548919678,34.900341180056145,1120000,-9.067163e-06,10.645804166793823,929.2525544166565,0.08640742301940918,26.983223750669207,0.0034194451,10.119669675827026,32.164624293582136,3.541968822479248,111,100,38.75965791888547,1.4693092497270233
5.127222061157227,0.33388543128967285,35.10123940394261,1130000,-9.039435e-06,8.463512659072876,937.7448031902313,0.03814053535461426,27.226521217872563,0.0014391378,8.091188430786133,32.34917192921257,2.7096500396728516,112,100,38.47081044468459,1.3575874916780166
5.221506357192993,0.3140251636505127,34.37153648209938,1140000,-8.992948e-06,8.54034423828125,946.3048756122589,0.03173327445983887,26.498087817702416,-0.00093102176,8.193962812423706,31.040927067175772,2.709202766418457,113,100,37.5618558900462,1.4690852228251647
4.886007308959961,0.3257472515106201,34.84473553642475,1150000,-8.957605e-06,8.075347423553467,954.4123115539551,0.046979427337646484,26.98142362734942,-0.0023341435,7.701521635055542,31.41940078319966,2.5728347301483154,114,100,37.86930938981436,1.4774412667882737
6.484850645065308,0.39481282234191895,34.84410736936753,1160000,-8.925128e-06,10.792305946350098,965.2329399585724,0.05073046684265137,26.945538775285687,0.0005468248,10.345950603485107,30.976158806371917,3.54421329498291,115,100,39.09784970843194,1.4633038904479958
7.378050804138184,0.507314920425415,34.94295528923763,1170000,-8.898714e-06,12.29912519454956,977.6042149066925,0.05426621437072754,27.030921105376077,-6.006791e-05,11.735896587371826,31.12082738217313,4.008012294769287,116,100,37.81299101081141,1.338030788245964
5.7006542682647705,0.40893030166625977,34.97026959582272,1180000,-8.870094e-06,9.753171682357788,987.3810911178589,0.0558626651763916,27.049922871046938,0.0018662956,9.287505865097046,32.18954939099731,3.300724506378174,117,100,37.66302835784814,1.4138049632144756
5.7382872104644775,0.30330967903137207,34.752250333231956,1190000,-8.825041e-06,9.730695486068726,997.1379880905151,0.09205818176269531,26.87150931773651,0.0018872365,9.334026336669922,31.85356322674401,3.307079792022705,118,100,38.077990009444775,1.4036877155212928
3.9178519248962402,0.23306965827941895,35.0420388041721,1200000,-8.805386e-06,6.6426637172698975,1003.7959494590759,0.07444953918457031,27.159701671361905,0.0016596791,6.3348917961120605,31.607941787744352,2.2056190967559814,119,100,38.61965924453509,1.3831396094313846
3.8303067684173584,0.26110386848449707,34.929185790318606,1210000,-8.774889e-06,6.5234129428863525,1010.3309020996094,0.041333675384521484,27.04978328086992,-0.0018846845,6.220681667327881,31.33582756747118,2.1837852001190186,120,100,38.15011672477257,1.4391435721902068
3.891871929168701,0.23775506019592285,34.82894139047571,1220000,-8.7522685e-06,6.600518465042114,1016.9429106712341,0.033875226974487305,26.93522620948335,0.00042204518,6.328627586364746,31.68396875677629,2.2323310375213623,121,100,37.54153235879828,1.424484717645499
4.051925420761108,0.26816678047180176,35.03443680849597,1230000,-8.719585e-06,6.906973361968994,1023.8600890636444,0.03155517578125,27.135374771802514,-0.0018389295,6.606931686401367,31.549815915952344,2.341897964477539,122,100,38.48251427797285,1.5495307641316358
5.119940996170044,0.33246946334838867,34.562124519697996,1240000,-8.685016e-06,8.720956563949585,1032.591786623001,0.05168890953063965,26.677277562663143,-0.0011466454,8.336358308792114,30.532471419126107,2.9536187648773193,123,100,38.19686692459941,1.4252118124611557
5.860694885253906,0.3495752811431885,34.76251189651048,1250000,-8.648016e-06,9.909059762954712,1042.5169756412506,0.04633498191833496,26.894907209380307,0.0011048375,9.512744188308716,31.21736735966581,3.347874879837036,124,100,38.00357951579386,1.5001663355907728
5.716624736785889,0.3340768814086914,34.659695935936455,1260000,-8.603965e-06,9.693346977233887,1052.2267031669617,0.05036282539367676,26.722584804012282,0.0044060354,9.308541536331177,31.437169947322424,3.3040993213653564,125,100,38.04243324046583,1.3441694000477993
4.2143166065216064,0.23174118995666504,35.055214987660115,1270000,-8.59898e-06,7.138811349868774,1059.3805334568024,0.03768420219421387,27.09526528537755,0.00051598373,6.869138717651367,31.641880222163188,2.4372315406799316,126,100,38.50997585597134,1.2976696853122116
3.7565464973449707,0.221482515335083,35.052622386810825,1280000,-8.570323e-06,6.454869747161865,1065.8450212478638,0.06332755088806152,27.042740341429827,0.010578012,6.169852256774902,32.19522804608283,2.211554527282715,127,100,39.19476353457574,1.40831553901765
3.8935916423797607,0.23667025566101074,35.02150387907949,1290000,-8.568372e-06,6.5824315547943115,1072.437604188919,0.038576364517211914,27.022809269955598,6.59583e-05,6.306944131851196,31.264399690613143,2.211806535720825,128,100,38.344171411048514,1.5423243878811406
3.978572130203247,0.25491929054260254,35.32144978952454,1300000,-8.548073e-06,6.78259801864624,1079.2306687831879,0.03822588920593262,27.297890862542218,0.0017729074,6.489178895950317,33.07146661939583,2.2985987663269043,129,100,38.06145462087826,1.2812155775664633
4.828707456588745,0.3217346668243408,35.278043672107714,1310000,-8.52334e-06,8.192431211471558,1087.4334733486176,0.05051398277282715,27.200249772438173,-0.002078247,7.8196611404418945,31.086169319232162,2.743643045425415,130,100,38.4901706491382,1.340035095286462
5.808459997177124,0.31652140617370605,35.152375362158715,1320000,-8.486867e-06,9.876787662506104,1097.3278005123138,0.09860014915466309,27.051489964762382,0.0012564535,9.460709571838379,31.32577763808767,3.361102819442749,131,100,38.489064953093035,1.625476949501476
5.863875865936279,0.3175656795501709,34.961522773733996,1330000,-8.473786e-06,9.902509689331055,1107.245848417282,0.08779740333557129,26.902507920137392,0.0017273774,9.48961591720581,31.43809290406605,3.3345725536346436,132,100,38.493177606014484,1.4398814953683403
4.40709924697876,0.20714449882507324,35.073597779924725,1340000,-8.46413e-06,7.420812606811523,1114.6818008422852,0.060808420181274414,26.976169230516362,-0.0016006205,7.1515161991119385,31.20989851908532,2.5195295810699463,133,100,38.9348102682816,1.4921155249519562
3.749647855758667,0.23449420928955078,35.23221932980537,1350000,-8.4314615e-06,6.37732458114624,1121.0700018405914,0.03190898895263672,27.10598534049583,0.004125993,6.110686540603638,31.57957014695015,2.1652321815490723,134,100,38.68604359542671,1.5203807466039043
3.8751895427703857,0.2460935115814209,35.148393249698096,1360000,-8.420984e-06,6.572193145751953,1127.6528918743134,0.032665252685546875,27.076117762105554,-0.0027811604,6.293223857879639,31.475870178698926,2.2189788818359375,135,100,38.419846028482425,1.426101459688886
3.9267191886901855,0.26119518280029297,35.01643076170556,1370000,-8.401809e-06,6.691699028015137,1134.3547406196594,0.06623578071594238,26.940324056210414,0.00023006144,6.364008903503418,31.578776325812488,2.226022958755493,136,100,38.17753740384449,1.43373669207654
4.708820104598999,0.32753515243530273,35.03403231412477,1380000,-8.381551e-06,8.057562828063965,1142.424153804779,0.05453157424926758,26.912505790286723,0.0021064123,7.674980401992798,31.527895721339195,2.7204360961914062,137,100,38.75722324930436,1.5130572067453516
5.746181488037109,0.35828208923339844,35.189420653712546,1390000,-8.318512e-06,9.80510926246643,1152.2439634799957,0.04501652717590332,27.02443910678535,-0.0011427562,9.40145993232727,32.02443852551937,3.3607211112976074,138,100,38.72687301634736,1.5001758230062805
5.7349138259887695,0.31324172019958496,35.436869275274354,1400000,-8.318576e-06,9.756976127624512,1162.018750667572,0.0861971378326416,27.27548306070574,0.0005236687,9.357133388519287,32.082649553397786,3.32828950881958,139,100,38.54633264502951,1.4511888349856443
5.700502157211304,0.32575178146362305,34.97152172572741,1410000,-8.266377e-06,9.621021509170532,1171.6556301116943,0.04003548622131348,26.810339945585305,0.0021045536,9.254966020584106,32.037539833698915,3.266695976257324,140,100,38.21779540119978,1.4051464414003147
5.745155572891235,0.330657958984375,35.20522043852874,1420000,-8.243998e-06,9.687133550643921,1181.358404159546,0.0552668571472168,27.061790962932477,-0.00069023937,9.300706386566162,31.531905137611556,3.269233226776123,141,100,38.680719562531195,1.4417310921955695
3.903167486190796,0.2346646785736084,35.379379850692,1430000,-8.208869e-06,6.604196310043335,1187.9778730869293,0.033895254135131836,27.21928258814967,-0.0029202064,6.335338115692139,31.84213446865632,2.2216339111328125,142,100,38.3475054351392,1.2455623854781577
3.745504140853882,0.23363828659057617,35.260924693173635,1440000,-8.177167e-06,6.374925374984741,1194.3624773025513,0.029224157333374023,27.128320284552863,-0.0020307838,6.111735582351685,32.32300653870906,2.1676175594329834,143,100,38.37806752297217,1.4558987983276632
3.8021388053894043,0.245957612991333,34.926143590323726,1450000,-8.149601e-06,6.486496925354004,1200.8597190380096,0.02968144416809082,26.84605865301665,-0.0009772228,6.210634469985962,31.295900449568023,2.205972194671631,144,100,38.39541720333189,1.5325308709783925
4.180417537689209,0.24676036834716797,35.159543297707934,1460000,-8.122623e-06,7.108757257461548,1207.9782474040985,0.06647038459777832,27.042651065499808,0.0024480196,6.795275449752808,32.1539171685581,2.3978583812713623,145,100,37.90100145939559,1.3445946464544276
4.680546045303345,0.29866528511047363,35.30264654276885,1470000,-8.071694e-06,7.99565577507019,1215.9872119426727,0.03823685646057129,27.20268765708891,-0.0007371402,7.658520698547363,31.91414609677069,2.7418038845062256,146,100,38.285309017327975,1.4285901545976898
5.4925103187561035,0.3434009552001953,35.49721158223073,1480000,-8.053867e-06,9.400449991226196,1225.4067652225494,0.08848452568054199,27.330797618783926,-0.002458276,8.961299180984497,32.06263373828452,3.190437078475952,147,100,38.958952574812706,1.3804607456509688
6.011484384536743,0.3409397602081299,35.189235676119296,1490000,-8.037966e-06,10.093298196792603,1235.5156331062317,0.08475828170776367,27.081142337494658,0.010355269,9.667346477508545,32.10390455875553,3.3572614192962646,148,100,38.3151106286457,1.416161684916386
4.725162982940674,0.21971344947814941,35.61455552423184,1500000,-8.0024765e-06,7.896203994750977,1243.430964231491,0.059612274169921875,27.446635649060223,0.0036386487,7.616626977920532,31.527689805801373,2.6562728881835938,149,100,38.634983881650484,1.3344607528192163
3.9645800590515137,0.29209256172180176,35.555620394297556,1510000,-7.968692e-06,6.698746681213379,1250.1393854618073,0.03325295448303223,27.42524456307975,-0.0018448173,6.373039960861206,31.219380059160898,2.2042195796966553,150,100,38.02477900350704,1.3843725391936388
3.7039337158203125,0.2327258586883545,35.51274084929071,1520000,-7.925454e-06,6.295456647872925,1256.4469392299652,0.03209066390991211,27.38811470649107,-0.0020943754,6.030283689498901,31.91265705277878,2.133371591567993,151,100,38.600683223273094,1.351622219094907
3.7661094665527344,0.2192082405090332,35.12669135360979,1530000,-7.8864205e-06,6.40048623085022,1262.8575265407562,0.06264185905456543,27.03586761794427,-0.0003262083,6.118387222290039,31.48633369365882,2.1572227478027344,152,100,38.94774033067089,1.5894005725412328
4.2554030418396,0.24717116355895996,35.26033960657465,1540000,-7.857345e-06,7.211510896682739,1270.0797126293182,0.03674817085266113,27.147525365309846,0.00065338076,6.927339792251587,31.535017243651346,2.456099271774292,153,100,38.817284985448204,1.490043113743628
5.280965328216553,0.3348827362060547,35.215300864048004,1550000,-7.838279e-06,9.005236387252808,1279.0963265895844,0.05168271064758301,27.11452338050365,-0.0017082712,8.618374824523926,31.349493946320653,3.0706145763397217,154,100,38.92635696653823,1.6002926024592068
5.359452486038208,0.35112524032592773,35.35142604124518,1560000,-7.833204e-06,9.184368371963501,1288.296695947647,0.0527033805847168,27.237917422761797,-0.0009985651,8.780182361602783,32.47630047029203,3.1442558765411377,155,100,38.67521173704998,1.399332494509004
6.992072105407715,0.32294797897338867,35.20024321493021,1570000,-7.818052e-06,11.602837800979614,1299.9204421043396,0.09595036506652832,27.06864359545325,0.005789627,11.183583498001099,31.945307162232655,3.846583604812622,156,100,39.55123781895393,1.5177062828662522
5.473336696624756,0.217010498046875,35.386584778137596,1580000,-7.794279e-06,9.170287609100342,1309.1063559055328,0.030337810516357422,27.28814125633078,-0.00059386384,8.922587633132935,32.51675111552623,3.1718053817749023,157,100,38.70432591363515,1.2705782675663706
3.707040548324585,0.24807310104370117,35.202371106082694,1590000,-7.77073e-06,6.290152549743652,1315.406919002533,0.03290915489196777,27.14541721014426,0.00075251947,6.008873701095581,32.09919926906574,2.1077263355255127,158,100,38.71452283949615,1.2914272110688996
3.9779582023620605,0.23064374923706055,35.24236464631763,1600000,-7.7313725e-06,6.69923996925354,1322.1179316043854,0.04017758369445801,27.16411058890292,0.0035263964,6.428142786026001,31.296765323095503,2.2403621673583984,159,100,38.56911702826041,1.471659293586481
3.7550837993621826,0.21871232986450195,35.01139439272965,1610000,-7.722163e-06,6.424217700958252,1328.5511786937714,0.06104564666748047,26.96971747220039,0.0062354747,6.144251823425293,32.01814744373508,2.1899046897888184,160,100,38.1531752669264,1.3479984722944087
4.103468418121338,0.2415006160736084,35.11429403866136,1620000,-7.689335e-06,7.028836727142334,1335.5900945663452,0.06527256965637207,27.03722713161978,0.008419864,6.72183084487915,31.535513423151567,2.4026246070861816,161,100,39.23929471611351,1.4656300278106629
5.124824285507202,0.3129889965057373,35.226343426329684,1630000,-7.678787e-06,8.765745639801025,1344.3660411834717,0.06391644477844238,27.14332581167884,0.0016013423,8.38830852508545,31.38454538071132,3.0023083686828613,162,100,38.52605020371992,1.342645570122624
5.571356534957886,0.2764122486114502,35.28485403405378,1640000,-7.6592105e-06,9.444732904434204,1353.825978755951,0.036629438400268555,27.1861933303147,0.0024980197,9.13140869140625,31.052900993976632,3.277040481567383,163,100,39.28349473486954,1.6059881934031175
6.037927150726318,0.3064119815826416,35.4338886407402,1650000,-7.645707e-06,10.139285326004028,1363.9799642562866,0.043443918228149414,27.340289369213174,0.0021048468,9.789127588272095,32.17437481132679,3.4533839225769043,164,100,38.33835722301235,1.4357439712549713
5.17793083190918,0.230820894241333,35.260167778360945,1660000,-7.622495e-06,8.716304540634155,1372.7108502388,0.03273510932922363,27.178748121021535,-0.00054948067,8.45245909690857,31.85975134550525,3.0131118297576904,165,100,39.40231156224089,1.4795382848767067
3.6152231693267822,0.224700927734375,35.247938813159266,1670000,-7.5754365e-06,6.220688343048096,1378.9422507286072,0.07376646995544434,27.15270904376296,0.00201776,5.919475317001343,31.713251718184946,2.106717586517334,166,100,38.1426517360726,1.4195392517942662
4.084109544754028,0.22618341445922852,34.87360199557257,1680000,-7.576127e-06,6.874176740646362,1385.8268384933472,0.03433036804199219,26.811473192357347,0.003370657,6.613439559936523,31.25814684473415,2.3211801052093506,167,100,38.21420526359693,1.545961385519155
3.646207094192505,0.2481675148010254,34.91194397848594,1690000,-7.557888e-06,6.22991943359375,1392.0667488574982,0.032416582107543945,26.877529848224402,0.0077863554,5.949103116989136,30.71819732117458,2.111499071121216,168,100,38.459528606295194,1.5561253559530512
5.055293083190918,0.29056620597839355,35.153616765616285,1700000,-7.531724e-06,8.360222339630127,1400.4383237361908,0.038225650787353516,27.08571729701906,-0.0037249771,8.03113079071045,31.2157204680286,2.7289388179779053,169,100,38.42915515808273,1.4400033615049548
5.976359128952026,0.3360583782196045,35.5896998974917,1710000,-7.5178646e-06,10.094336748123169,1410.547049999237,0.06126666069030762,27.48959061093831,-0.0015485004,9.696518659591675,31.60817393930319,3.414569854736328,170,100,38.733057504870274,1.6219190746389687
5.536843776702881,0.3123204708099365,35.16544274033307,1720000,-7.502719e-06,9.432255506515503,1419.9968194961548,0.05506491661071777,27.08940401675963,-2.6714533e-06,9.064451694488525,32.361252727411674,3.2450482845306396,171,100,38.38345321190698,1.4986437994432875
4.35704231262207,0.2286226749420166,35.079746505700044,1730000,-7.4733944e-06,7.4078943729400635,1427.4186778068542,0.033066511154174805,26.971741103295454,0.00056428666,7.145842552185059,31.191774584447234,2.5619418621063232,172,100,39.11939849483241,1.5474867565515584
3.6206398010253906,0.25574731826782227,35.30853896178908,1740000,-7.443395e-06,6.215090274810791,1433.6439805030823,0.03753972053527832,27.208431755587796,0.0035327938,5.92153787612915,32.310948647883215,2.106414556503296,173,100,38.34799382308575,1.421741675519341
3.753626585006714,0.2359929084777832,35.175449492338515,1750000,-7.4100803e-06,6.388828277587891,1440.0445444583893,0.034249305725097656,27.062665007087606,0.0004797916,6.118364095687866,31.98618884104706,2.165379285812378,174,100,38.192334667015395,1.282949032778396
3.821059226989746,0.24871587753295898,35.347270348026704,1760000,-7.3971414e-06,6.511758327484131,1446.5673432350159,0.031362056732177734,27.243955421002475,0.0048099756,6.231454372406006,32.24234637504418,2.205336809158325,175,100,38.11251530710689,1.2933886466854294
4.3554277420043945,0.22979402542114258,35.243361074432606,1770000,-7.3614538e-06,7.402238607406616,1453.9811975955963,0.07850837707519531,27.140454340623496,-0.0036905257,7.093655824661255,31.51694191185305,2.5075900554656982,176,100,38.876828154578135,1.3928010951924041
5.541383504867554,0.3101208209991455,35.08732847451515,1780000,-7.3224887e-06,9.406279802322388,1463.3992159366608,0.045174598693847656,27.02427416724367,-0.00045348957,9.050581693649292,31.744363248561594,3.226022481918335,177,100,38.943418189802316,1.3433523894578256
5.562386989593506,0.1990673542022705,35.01371964629983,1790000,-7.3050137e-06,9.411173820495605,1472.8282432556152,0.06947445869445801,26.907227519603214,0.0016254355,9.140413999557495,32.094408879125425,3.2948415279388428,178,100,37.77420221307393,1.332344286359782
4.009737253189087,0.27077627182006836,35.2535430368677,1800000,-7.2511016e-06,6.722305059432983,1479.5602157115936,0.023917436599731445,27.16047693436768,0.0012710014,6.427422285079956,31.914001555342765,2.210879325866699,179,100,38.20748068307877,1.474578363440948
3.769777297973633,0.22282123565673828,35.206040466809924,1810000,-7.2349844e-06,6.403996467590332,1485.9759030342102,0.0600738525390625,27.1337080716391,-0.0016229062,6.117624759674072,31.808283326492422,2.148549795150757,180,100,38.9848204773506,1.34572581056143
3.7803807258605957,0.2300570011138916,35.42078082146277,1820000,-7.236975e-06,6.4439377784729,1492.4301190376282,0.035909414291381836,27.355916174526445,-0.00023094512,6.177742958068848,32.82544081084861,2.195279836654663,181,100,39.60076450745437,1.284438632150223
4.144821405410767,0.271345853805542,35.20539344785801,1830000,-7.1970962e-06,7.104473114013672,1499.5450959205627,0.062239646911621094,27.130071268230445,0.005846031,6.770478248596191,31.512327530189037,2.406486988067627,182,100,38.15081985041079,1.4054457279423946
5.220491409301758,0.32768726348876953,35.17842664514428,1840000,-7.1708832e-06,8.871615886688232,1508.429179430008,0.04403519630432129,27.11239593072447,-0.0019509294,8.499446153640747,32.07786896152719,3.015481948852539,183,100,38.61733944528727,1.4524391039882247
5.558866739273071,0.3058013916015625,35.10653869359176,1850000,-7.1915783e-06,9.463640213012695,1517.9096322059631,0.06406545639038086,27.002483275320333,0.00033534196,9.093373775482178,32.024119605989405,3.248128652572632,184,100,38.53431461773661,1.4808684558003389
5.675241231918335,0.31696438789367676,35.2488414652429,1860000,-7.198783e-06,9.555869340896606,1527.482328414917,0.040197134017944336,27.092695886578376,0.0021259,9.198340892791748,32.49920641701111,3.2364206314086914,185,100,39.135858879972865,1.3836885465878876
3.9267520904541016,0.21544933319091797,35.39323579937444,1870000,-7.2047565e-06,6.695431232452393,1534.195212841034,0.07065558433532715,27.227238928778874,-0.0018786065,6.408020973205566,32.14771740385925,2.2703843116760254,186,100,38.49815012076467,1.2319368386995577
3.6664090156555176,0.23316621780395508,35.43788044503335,1880000,-7.18784e-06,6.277952671051025,1540.4831631183624,0.060715436935424805,27.307908687779133,-0.0011810127,5.9838597774505615,32.03288005275383,2.1166303157806396,187,100,39.194370876782166,1.4949513269057328
3.836092948913574,0.23670363426208496,35.32472099874431,1890000,-7.1655427e-06,6.497812747955322,1546.991322517395,0.033799171447753906,27.16541831788631,0.004298936,6.226957559585571,31.885082076492,2.1901328563690186,188,100,38.37519914460245,1.4368115391047633
3.8813998699188232,0.2572472095489502,35.2198676625581,1900000,-7.146306e-06,6.6487038135528564,1553.650423526764,0.0386500358581543,27.07489925515452,0.01935722,6.352569103240967,31.366761719285268,2.2661094665527344,189,100,38.20112641779975,1.3984916962711038
4.776599645614624,0.29262590408325195,35.08872957670977,1910000,-7.1339273e-06,8.175884008407593,1561.8384757041931,0.04552316665649414,26.932238871779756,-0.002408786,7.8374223709106445,32.0017949367877,2.8140063285827637,190,100,37.775242724424615,1.3537729021149636
5.537736892700195,0.3005084991455078,35.309187006158936,1920000,-7.0961605e-06,9.403466939926147,1571.2593758106232,0.048450469970703125,27.159335762370823,-0.0017740662,9.054192781448364,32.488509283925865,3.233649253845215,191,100,38.74371699124784,1.430527500407719
3.8740100860595703,0.23000216484069824,35.49880431618891,1930000,-7.056196e-06,6.58762526512146,1577.8629910945892,0.032994747161865234,27.291152604361567,-0.0016850657,6.3242669105529785,32.65211227320249,2.2450733184814453,192,100,37.838020861773465,1.1677275115674226
3.7389132976531982,0.24561309814453125,35.05474357922096,1940000,-7.032236e-06,6.362658977508545,1584.2354810237885,0.03523397445678711,26.89828083820916,0.002495997,6.081422567367554,31.46589829022434,2.144594192504883,193,100,38.90080821414833,1.5602565733750635
3.842280387878418,0.21477627754211426,35.383906684870766,1950000,-7.018313e-06,6.522369384765625,1590.7678091526031,0.0661323070526123,27.230349808155434,-0.0024911212,6.241222620010376,31.24385625095877,2.200350522994995,194,100,38.252216412621905,1.5640204333426988
3.889087677001953,0.2421550750732422,35.154914310619034,1960000,-6.988766e-06,6.678353309631348,1597.4564871788025,0.05182456970214844,27.002923983916922,0.000301028,6.383997201919556,31.38939334417304,2.289708137512207,195,100,37.99979807587874,1.2938282120752334
4.754615068435669,0.32323288917541504,35.362284419689615,1970000,-6.966076e-06,8.11740517616272,1605.5867516994476,0.061234474182128906,27.15901147784687,-6.88197e-05,7.732642889022827,31.162352745148077,2.7285501956939697,196,100,38.52587739718469,1.5355398062038446
5.709175109863281,0.31934523582458496,35.485230990354445,1980000,-6.9178523e-06,9.681232929229736,1615.286685705185,0.04895138740539551,27.305847898660403,0.0055623027,9.31260633468628,31.349241110955663,3.3166332244873047,197,100,39.114265576235155,1.4442723127024504
5.604836702346802,0.3087782859802246,35.47496071270933,1990000,-6.9115054e-06,9.545642375946045,1624.8471381664276,0.056051015853881836,27.289245948989233,0.0011385526,9.180325269699097,32.32261593032739,3.289687156677246,198,100,38.75825399320821,1.4547472990787154
4.500580310821533,0.23997163772583008,35.3187591648693,2000000,-6.8923505e-06,7.61764669418335,1632.480830669403,0.035143375396728516,27.104770993358123,-0.0006494436,7.342277765274048,31.814327436387924,2.6084134578704834,199,100,38.97657994040304,1.5050012421166648
3.620546340942383,0.21999168395996094,35.42727009472027,2010000,-6.83645e-06,6.203128099441528,1638.6934924125671,0.059155941009521484,27.207505899178262,-0.0027447385,5.920001029968262,31.66621050707804,2.1055867671966553,200,100,39.262839600967936,1.4797184287751353
3.729792356491089,0.24506258964538574,35.43944521066337,2020000,-6.84174e-06,6.380294322967529,1645.0831398963928,0.032224178314208984,27.23538886737104,0.0026997114,6.10274076461792,31.568826498492925,2.1769795417785645,201,100,38.92131478770932,1.5401127918441109
3.826220989227295,0.24490690231323242,35.175578745985554,2030000,-6.8289564e-06,6.520524024963379,1651.61341547966,0.03255009651184082,27.015867127235136,-0.0018373174,6.242802619934082,32.24464761556253,2.2125580310821533,202,100,38.00650889979964,1.3222074834636328
3.8339171409606934,0.2624666690826416,35.479117950261546,2040000,-6.8079016e-06,6.551459789276123,1658.1753396987915,0.03914284706115723,27.303662083163378,0.00078012043,6.2495903968811035,32.178150435777795,2.2084739208221436,203,100,38.18264405128909,1.3268198311074573
5.429450035095215,0.3197648525238037,35.167178731902396,2050000,-6.7810834e-06,9.264634609222412,1667.451587677002,0.04254317283630371,27.04278548691436,-0.001483717,8.90198540687561,31.74551872950109,3.198572874069214,204,100,38.83280445739943,1.2956828325749794
5.5886149406433105,0.2899773120880127,35.404867411936166,2060000,-6.75169e-06,9.488203048706055,1676.9570171833038,0.08621525764465332,27.25286943649582,-0.0015368827,9.111704587936401,31.907111105613815,3.2426962852478027,205,100,38.794130504511514,1.591758133054446
5.421022415161133,0.313326358795166,35.510179658729285,2070000,-6.716183e-06,9.2383394241333,1686.2102851867676,0.039943695068359375,27.311429211926743,-0.0017354115,8.884748697280884,31.853644292687182,3.18637752532959,206,100,38.3300453384703,1.437425827236118
5.493195295333862,0.2228560447692871,35.19027452486666,2080000,-6.6822636e-06,9.201512098312378,1695.4280908107758,0.02751898765563965,27.002657984593963,-0.0010004736,8.95094108581543,30.9438829584681,3.1740012168884277,207,100,38.98138864203599,1.474686518927976
3.6647233963012695,0.22310113906860352,35.35015734669075,2090000,-6.644232e-06,6.144751787185669,1701.5826752185822,0.02932000160217285,27.09880614151786,0.0060189357,5.892068862915039,31.789235195241137,2.0347893238067627,208,100,38.78112632247693,1.4032440434563767
