Time-Sampling,train-StdReturn,train-NumTrajs,train-AverageReturn,Time-Optimization,train-EnvExecTime,Time,LossAfter,Time-SampleProc,ItrTime,train-MaxReturn,LossBefore,n_timesteps,train-MinReturn,train-PolicyExecTime,Itr,train-AverageDiscountedReturn
23.595387935638428,15.871427681147003,100,6.611694229398952,1.0821359157562256,8.928068399429321,1494.5955848693848,-0.083478965,0.14200925827026367,24.820228338241577,33.70900067246944,-0.0038027146,600000,-10.144948309341027,13.977918863296509,59,6.753620999915746
23.435601949691772,2.8812442929090456,100,28.452007211580746,1.0577166080474854,8.775402069091797,1519.274391412735,-0.12605181,0.12058043479919434,24.6146137714386,34.283193114208764,-0.0103891175,610000,20.78439200995698,13.972917079925537,60,20.14084257883745
23.48127293586731,4.036788623272625,100,27.169726253671517,1.0837924480438232,8.79839038848877,1544.0515258312225,-0.105412535,0.15092706680297852,24.71658492088318,33.61665902638579,-0.007224426,620000,2.427925506301151,13.989573240280151,61,19.477888147616433
23.63745641708374,14.822701260302221,100,11.95177835092785,1.076432228088379,8.909489393234253,1568.9485459327698,-0.25478187,0.12485742568969727,24.839491605758667,32.01027168364124,-0.014495871,630000,-12.148581169601814,14.041677951812744,62,10.403215896313007
23.341421842575073,5.062871186544896,100,26.920604328543323,1.073063850402832,8.648740530014038,1593.5403418540955,-0.083126605,0.11718320846557617,24.532313108444214,33.25414027465733,0.0020134933,640000,-2.8428393483370593,13.996220350265503,63,17.591734512640393
23.078749179840088,4.095039609042539,100,27.528073942348602,1.240748643875122,8.425636529922485,1618.03488779068,-0.047448535,0.1083674430847168,24.42971682548523,34.65297177042408,0.0083939945,650000,5.167202062644765,13.962610244750977,64,15.346303876067617
23.280129432678223,9.279265055338689,100,24.061473882601366,1.2311155796051025,8.400810956954956,1642.7797548770905,-0.041464478,0.13459420204162598,24.647119998931885,33.39926390191341,-0.010014783,660000,-4.3851053669189355,14.187027931213379,65,12.517085188692036
22.90868377685547,11.368438305591317,100,20.874954945341788,1.3805599212646484,8.232962846755981,1667.2751905918121,0.0112374965,0.1125478744506836,24.403783082962036,34.25339059512702,0.012647858,670000,-3.744805811815965,13.997823715209961,66,10.810260336117587
22.68192982673645,10.62261050707734,100,22.44861585144721,1.4974689483642578,8.179210186004639,1691.6522538661957,-0.03295382,0.1110680103302002,24.291289567947388,34.14098221084974,0.01143435,680000,-4.386897665959025,13.818867444992065,67,11.701152110007701
22.83521032333374,11.467372882726016,100,20.628847769034916,1.473372459411621,8.259775638580322,1716.166396856308,-0.29207328,0.10600757598876953,24.415876150131226,34.099978206284746,0.00088759157,690000,-4.357075803444037,13.891340017318726,68,10.876640499486225
22.52216100692749,12.361892298138775,100,15.4001865997448,1.414001703262329,8.059388160705566,1740.3225283622742,-0.69708157,0.12308835983276367,24.06006956100464,32.79340145827894,0.008750873,700000,-6.222653817133542,13.777549982070923,69,7.791305179206358
22.45585346221924,10.527469793920009,100,9.270668249545203,1.2132630348205566,8.041232347488403,1764.2128221988678,-1.1173315,0.10941648483276367,23.78038001060486,26.731030107355913,-0.00016867676,710000,-5.396084855436518,13.736982583999634,70,4.861127488173272
22.57882070541382,7.932985538303028,100,6.868059161592656,1.175917625427246,8.033456325531006,1788.176958322525,-2.051902,0.10701584815979004,23.862409830093384,21.22816047077782,-0.0064620012,720000,-5.0398357460547665,13.857166528701782,71,3.9023782938875695
22.576475858688354,4.526131228735707,100,3.1050740378211623,1.080657720565796,8.003612518310547,1812.0370664596558,-0.967383,0.11537814140319824,23.77396559715271,16.55642091972176,0.021699617,730000,-5.421389838888216,13.888592720031738,72,1.8629259245676035
22.699111700057983,3.833417568384459,100,0.262713997549871,1.046635627746582,8.032360315322876,1835.9781205654144,-1.3941718,0.13871026039123535,23.885071516036987,8.873769633157792,0.0063905846,740000,-7.295148223780496,13.978172302246094,73,0.17451353063637343
22.889006853103638,3.027713407697479,100,-0.02105503011729103,1.0651648044586182,8.150221586227417,1860.1010267734528,-0.6326695,0.10913467407226562,24.063995361328125,7.331709798592488,-0.0022944764,750000,-8.370061736306663,14.049819231033325,74,-0.3277832281551165
22.75359082221985,1.7803576462053234,100,4.48016954739717,1.0620765686035156,8.01968240737915,1884.10005068779,-12.563719,0.12458443641662598,23.940882921218872,8.659841854749743,-0.01808341,760000,-0.021613109431507183,14.049234628677368,75,1.6975336854958871
22.76374626159668,2.41603828999415,100,2.9072630083066286,1.047696590423584,8.057180404663086,1908.0812978744507,-31.172932,0.11018943786621094,23.922264337539673,7.709275541562252,0.003078003,770000,-2.7359207947475825,14.012295961380005,76,0.787446949220512
22.33331274986267,2.5747909489251777,100,2.083043015379931,1.5573267936706543,7.951162576675415,1932.170648097992,-11.551121,0.13174748420715332,24.023693561553955,7.251286384776686,0.0067050294,780000,-9.089675503762841,13.707679510116577,77,-0.2521861642247826
22.268237352371216,4.55935978393821,100,0.2900747181414619,1.0450363159179688,7.881502389907837,1955.6612689495087,0.9846363,0.11954283714294434,23.433593273162842,7.771399508686859,-0.002953502,790000,-11.78689354832013,13.70789384841919,78,-0.3612912574884353
22.739251375198364,4.802776987304636,100,-1.4204926289833761,1.0771484375,7.948498964309692,1979.6497304439545,-2.030099,0.11465644836425781,23.931849241256714,7.91715488769074,-0.0013075622,800000,-13.266756198193471,14.098671436309814,79,-1.2398012552779294
22.875500202178955,4.978092667801136,100,-3.278564820057489,1.0780847072601318,7.98744010925293,2003.7850980758667,-2.7753766,0.12203121185302734,24.07622766494751,7.459724081990299,0.016175311,810000,-13.183795113584411,14.155596733093262,80,-2.681920549091639
22.744125366210938,5.292774410016496,100,-1.458283613114835,1.0944335460662842,8.018040418624878,2027.7925112247467,-1.3511362,0.11262702941894531,23.95178532600403,7.294678435303196,-0.006983365,820000,-11.489943849068545,14.032180070877075,81,-1.2935721844498982
22.68967890739441,4.6142455147128985,100,-1.6361128403846734,1.0616531372070312,7.984499931335449,2051.714197874069,-1.4849713,0.10991811752319336,23.861963510513306,6.783242263813416,0.0039174133,830000,-11.046241330309671,14.010091543197632,82,-1.1240378591362181
22.68653655052185,4.777158109324569,100,-1.5868844075888644,1.0696971416473389,7.969206094741821,2075.6460943222046,-1.5494317,0.11512184143066406,23.872241020202637,7.120794179287855,0.011592694,840000,-11.311520011128168,14.030132055282593,83,-1.0490177300733552
22.74498438835144,4.732165294951231,100,-1.0358168681754223,1.0624580383300781,7.950133562088013,2099.6284580230713,-1.8459283,0.1120142936706543,23.920130252838135,7.68818201967272,-0.002082251,850000,-11.428390330852743,14.111299753189087,84,-0.6692058889733871
22.648000717163086,4.28489904072504,100,-1.2935973616688667,1.080552101135254,7.938810586929321,2123.5243780612946,-2.310764,0.10714006423950195,23.836414098739624,6.691635310446776,-0.0064598876,860000,-8.46247340472098,14.02436637878418,85,-0.8094762263623871
22.65255618095398,4.442408484897433,100,-1.1263198161596202,1.075195550918579,7.944025278091431,2147.4249770641327,-2.3794677,0.11300945281982422,23.841536045074463,7.444034358174161,0.006133838,870000,-9.500379537466499,14.024597644805908,86,-0.7029092913567841
22.642401933670044,4.561333062636078,100,-0.06302486325995332,1.054535150527954,7.945166826248169,2171.309803009033,-2.8443694,0.12735271453857422,23.82516598701477,7.124481826273396,-0.016203783,880000,-9.468985234222322,14.006513118743896,87,-0.0018190235457966075
22.578415870666504,4.9317319941420505,100,-1.1720957660034406,1.0806090831756592,7.917415618896484,2195.1437196731567,-2.4562883,0.1177666187286377,23.777493476867676,8.326055129452943,-0.015599286,890000,-9.958882959336181,13.972851514816284,88,-0.7488822572400664
22.69969153404236,4.642626308940805,100,0.22031971794725147,1.0459017753601074,7.956644296646118,2219.0587797164917,-2.4040954,0.10774445533752441,23.85402536392212,7.325982082940802,0.00050217286,900000,-9.467303575582296,14.059417486190796,89,0.20338276401285893
22.681640148162842,4.517222593536651,100,-0.019451506323246038,1.081106424331665,7.9496376514434814,2242.98859167099,-2.2535956,0.1053168773651123,23.868996620178223,7.350909653282999,-0.0006975342,910000,-8.930273005660762,14.050396919250488,90,0.05978786213869216
22.69083070755005,4.356818480797961,100,-0.12197394662304152,1.087496280670166,7.935852766036987,2266.93825006485,-1.8221637,0.11064887046813965,23.889774560928345,6.813444125436537,-0.0010352173,920000,-10.094074477212757,14.077736854553223,91,0.025681553379306766
22.623701572418213,4.4973343500421405,100,-1.0191967880662434,1.0945627689361572,7.947957277297974,2290.8629126548767,-1.6985236,0.14574384689331055,23.864848613739014,7.107758566779125,-0.0017073608,930000,-11.62375910365876,13.9876389503479,92,-0.5803184009916652
22.87231135368347,4.767560340047192,100,-1.9430215347453963,1.0767090320587158,8.0195631980896,2314.990386247635,-1.2106285,0.11521172523498535,24.065059661865234,7.34949926514697,0.010744031,940000,-12.379328623226995,14.142987251281738,93,-1.176488251492184
22.786142110824585,4.4512051048158945,100,-0.007983451806334241,1.0612618923187256,7.981074571609497,2339.006892681122,-1.1519247,0.11025547981262207,23.958218812942505,7.652169929007415,0.0064481813,950000,-11.40758914548399,14.108207941055298,94,0.09254993881246434
22.756863594055176,4.616908218728804,100,-1.0322045627506602,1.0878920555114746,7.970884323120117,2363.02916264534,-1.0946004,0.11608266830444336,23.96150803565979,7.709105301329378,-0.0014244262,960000,-10.421552129858041,14.101983070373535,95,-0.5971778998721831
22.75982689857483,4.593086568468269,100,-0.2675376469192677,1.0594513416290283,7.994718551635742,2387.0386197566986,-0.92436737,0.12636327743530273,23.94633674621582,7.679966664852962,-0.0015386719,970000,-8.478195888446129,14.063889265060425,96,-0.10594724036042465
22.621024131774902,4.295270487862834,100,-1.7851695678932906,1.0958442687988281,7.919138431549072,2410.919823408127,-0.7747023,0.10472893714904785,23.8223717212677,7.266683963053513,0.001948175,980000,-9.627208246064834,14.007936716079712,97,-1.0509953660720361
22.797456741333008,4.32641000234446,100,-0.9182979108793478,1.0557975769042969,7.952951192855835,2434.9717948436737,-0.6581918,0.1377391815185547,23.991559267044067,7.111527182492879,0.004304718,990000,-9.200236540198347,14.157888174057007,98,-0.5172474624947142
22.679523468017578,4.675469769973787,100,-0.885512336034573,1.0733485221862793,7.958765745162964,2458.897396802902,-0.28598794,0.11496853828430176,23.868497610092163,7.3809645657139,-0.0019263062,1000000,-12.109077636685818,14.03452730178833,99,-0.5074270245423611
22.655168771743774,5.05137565967528,100,-1.8631591641648237,1.0816428661346436,8.000225067138672,2482.801995038986,-0.5308102,0.11129260063171387,23.848745822906494,7.140471181824337,0.014215101,1010000,-11.993744099568794,13.969814777374268,100,-1.114675178101097
22.776124954223633,3.9169838056904664,100,-0.7620484129974056,1.053971290588379,7.996396780014038,2506.7962136268616,0.13973941,0.1069025993347168,23.937705039978027,8.04652368023488,-0.0076029543,1020000,-8.805333420391156,14.067196130752563,101,-0.37900479933601383
22.650022268295288,4.627112408049452,100,-1.5708849509100518,1.0871896743774414,7.966442346572876,2530.7194492816925,-0.15391704,0.12378120422363281,23.861775159835815,7.721136963505167,0.014146936,1030000,-10.462226904793816,13.997764587402344,102,-0.9323016169620534
22.613377332687378,4.384041557001361,100,-0.5353315681071776,1.0621907711029053,7.932744741439819,2554.565240383148,-0.16287082,0.11107397079467773,23.787425756454468,7.662395259476832,0.0022081176,1040000,-8.564157814745938,13.99374771118164,103,-0.22398370259217754
22.703042030334473,4.51663706492032,100,-1.0035708599239699,1.0343663692474365,7.974316596984863,2578.4801349639893,-0.1380308,0.11638736724853516,23.85487985610962,7.568999261217363,0.010241095,1050000,-9.535412241373269,14.038526773452759,104,-0.5409162590055597
