Itr,train-EnvExecTime,Time-Optimization,train-StdReturn,train-NumTrajs,ItrTime,n_timesteps,Time,train-MaxReturn,train-AverageDiscountedReturn,train-PolicyExecTime,train-MinReturn,Time-Sampling,LossBefore,Time-SampleProc,LossAfter,train-AverageReturn
215,3.312293529510498,0.7313945293426514,11.622166664259785,100,10.074517250061035,2160000,2101.0945122241974,37.8470766761139,6.912717834604252,5.693133354187012,-32.32908992082349,9.316322803497314,-0.009263636,0.02646946907043457,-0.014812488,21.34188227121021
216,3.3356099128723145,0.5098018646240234,12.135383850098462,100,9.781094074249268,2170000,2110.9106030464172,39.85722278209709,6.493737380655378,5.6158127784729,-17.43762384980974,9.258975505828857,0.0028674805,0.011981964111328125,-0.0046453737,20.22132257669798
217,3.2855570316314697,0.739633321762085,13.339900646732332,100,9.967120170593262,2180000,2120.895877599716,40.326941415223075,4.880042741990125,5.607938051223755,-21.065581556941638,9.203341007232666,2.5146485e-06,0.0237274169921875,-0.018865319,18.433353408154286
218,3.3573737144470215,0.5209169387817383,11.684933254845268,100,9.902151823043823,2190000,2130.834400177002,41.20916932667423,6.3656962597730296,5.692573547363281,-6.553899521840929,9.366567134857178,1.796875e-05,0.01435089111328125,0.0005334717,20.644773903279944
219,3.2370753288269043,0.7418367862701416,10.589276680197152,100,9.824678659439087,2200000,2140.676896572113,40.52713568662953,7.046319007117528,5.515502452850342,-3.4934852388457496,9.056504011154175,0.02343645,0.025836944580078125,0.016996691,21.812334368380352
220,3.602098226547241,0.6433608531951904,12.207025219707454,100,10.67905068397522,2210000,2151.3884093761444,40.426350178582126,6.183693264005061,6.087963581085205,-15.901324439610963,10.017035007476807,0.0045973267,0.01831364631652832,-0.0024572997,20.10642543970546
221,3.5067248344421387,0.6245651245117188,12.097813993122815,100,10.377266645431519,2220000,2161.792412519455,40.112822408984684,6.178545036061361,5.900876045227051,-25.690114485406845,9.730942249298096,0.0010723022,0.021389007568359375,-0.008565808,19.803087621002025
222,3.463895797729492,0.6445574760437012,11.82857068902757,100,10.415992498397827,2230000,2172.235900402069,44.55389956205083,6.161489097467811,5.960889101028442,-20.53473584841305,9.750190258026123,0.022844385,0.020865201950073242,0.005553601,20.458755567882104
223,3.3890812397003174,0.5835170745849609,13.131163480355474,100,10.12597942352295,2240000,2182.3890533447266,40.964666908527875,5.9578876107349155,5.823335886001587,-32.001450010938505,9.522873163223267,-0.028126074,0.019284725189208984,-0.054668922,19.89389675927119
224,3.385676145553589,0.5736277103424072,10.270199570834714,100,9.997745037078857,2250000,2192.408980846405,38.952261184611416,7.089536000154879,5.707626581192017,-7.367034288386492,9.407824993133545,-0.010450891,0.015939712524414062,-0.026788305,21.952139639584647
225,2.7983851432800293,0.581078290939331,13.582949979531403,100,8.436528205871582,2260000,2200.867936372757,40.5814580149909,6.427071194007286,4.7733447551727295,-25.35231795451874,7.838146448135376,-0.014002832,0.01699209213256836,-0.02672832,20.382127490357746
226,3.8394434452056885,0.9492542743682861,12.908059966510868,100,11.54143476486206,2270000,2212.4309182167053,41.13808105046207,6.720282056659104,6.384037256240845,-20.607510758914657,10.568700313568115,0.008682312,0.023110628128051758,-0.022863427,21.185951894626665
227,2.7176966667175293,0.5826225280761719,10.175468946812611,100,8.114918231964111,2280000,2220.5673558712006,41.30203889222023,7.864095222262214,4.545251369476318,-12.875821541388216,7.517695188522339,-0.03024922,0.014298200607299805,-0.054081984,22.806759839104743
228,3.8768904209136963,0.568671703338623,10.315564603472048,100,11.44591999053955,2290000,2232.0332016944885,39.583276355717715,6.641432769107501,6.626940727233887,-13.293014949708487,10.861623287200928,-0.03208364,0.01532125473022461,-0.06505474,21.054244765146027
229,3.4270336627960205,0.6304197311401367,14.039420900369771,100,10.18707823753357,2300000,2242.241500377655,43.23835936768073,4.852127138920351,5.792839527130127,-31.497803488613474,9.53839111328125,0.016457569,0.017927169799804688,-0.0133878905,18.793153517089582
230,3.458425760269165,0.6434667110443115,11.281009508842388,100,10.374380826950073,2310000,2252.6437878608704,40.132128184821255,6.186233566280338,5.936417579650879,-16.67384136722943,9.71341872215271,0.041449755,0.017116546630859375,0.023195263,20.08461428886078
231,2.893334150314331,0.5528252124786377,11.603264709276038,100,8.704217910766602,2320000,2261.373204946518,39.99130635197879,7.41462463896921,4.974742650985718,-22.101215485030558,8.140101194381714,0.013883252,0.011015176773071289,-0.028417382,21.712838898213125
232,3.813459873199463,0.6163654327392578,12.999073313358558,100,11.26612901687622,2330000,2272.6622018814087,39.81497804638679,4.91764221350617,6.470208168029785,-21.167234868770876,10.631631851196289,-0.0032987548,0.017791748046875,-0.009624365,18.550434786892104
233,2.8885607719421387,0.532721757888794,10.27123219502034,100,8.693542003631592,2340000,2281.383513689041,41.954305610508285,5.439739842624682,4.984018087387085,-9.191207337040586,8.14513874053955,0.014275439,0.015368461608886719,0.00079036865,18.616184382993218
234,3.870689630508423,0.6315736770629883,11.887267295746334,100,11.509040117263794,2350000,2292.9152069091797,35.84648536350268,2.2850068576872102,6.632218837738037,-28.57797324872162,10.856053352355957,-0.010326758,0.021088123321533203,-0.033318605,12.045700797506015
235,3.361482620239258,0.561734676361084,12.392208512742675,100,10.054885149002075,2360000,2302.9981484413147,40.229770182886185,4.644240390187921,5.805444002151489,-22.717179745938807,9.47505784034729,-0.037553955,0.01774287223815918,-0.045395825,17.340371990282307
236,2.834256887435913,0.5675773620605469,10.968737335907184,100,8.528868913650513,2370000,2311.5488741397858,38.20888978886294,6.56226725817725,4.84259819984436,-7.688226868083742,7.94750452041626,-0.037211694,0.013509511947631836,-0.04681394,21.26265706744625
237,3.8780412673950195,0.581974983215332,10.790825647556527,100,11.38853144645691,2380000,2322.958729505539,38.444633754270875,5.9937733113232845,6.558461666107178,-27.1784009209167,10.790266990661621,-0.023725854,0.015997648239135742,-0.04488678,20.436313392182655
238,2.859578847885132,0.5687110424041748,13.740566855459686,100,8.582172155380249,2390000,2331.565029859543,37.56248278868806,3.391041474917979,4.869102954864502,-33.58314675020591,7.997222423553467,-0.025372412,0.01595473289489746,-0.041615233,15.153281358222763
239,3.915539026260376,0.5949432849884033,11.882410085011422,100,11.505505084991455,2400000,2343.0914328098297,37.337465108116255,1.0305849778139788,6.625071287155151,-24.359947603626164,10.893893718719482,-0.0063470704,0.016396760940551758,-0.00630188,9.318973908168235
240,2.857869863510132,0.5782182216644287,11.160919672115094,100,8.597302675247192,2410000,2351.7109019756317,32.82874311402481,3.1875285022928272,4.870261192321777,-13.574121180777006,8.001180410385132,-0.0091821775,0.017642498016357422,-0.018852526,11.485086047793324
241,3.9024200439453125,0.576401948928833,15.224872474689873,100,11.447021245956421,2420000,2363.1797621250153,41.85154402771232,2.342528250958361,6.5975306034088135,-28.34326355580805,10.855887174606323,-0.00816098,0.01441502571105957,-0.0346079,10.88427513129457
242,3.3614389896392822,0.5752017498016357,19.023333015891613,100,9.982449769973755,2430000,2373.1854526996613,44.208495901345565,0.7050050657614106,5.718228578567505,-51.71248561487818,9.391422986984253,-6.610107e-05,0.015325546264648438,-0.06863701,9.641544552354002
243,3.494658946990967,0.6221339702606201,20.36998790247286,100,10.351945400238037,2440000,2383.5586228370667,37.88869737319723,-0.3942240611092535,5.89441442489624,-58.813208606964125,9.712546110153198,0.009220642,0.0169522762298584,-0.34265533,8.00923898537601
244,3.0383760929107666,0.5184838771820068,17.70231954828005,100,9.013131618499756,2450000,2392.5997564792633,36.00640680235097,0.09917852079073804,5.143959283828735,-51.02415924081512,8.481058597564697,0.016675586,0.013322830200195312,-0.64249307,9.611782815545759
245,3.6712989807128906,0.6530776023864746,21.239315406359378,100,10.94391942024231,2460000,2403.562441110611,46.1056742559002,0.5305281096345767,6.258949041366577,-77.97370203726847,10.268603801727295,0.041320898,0.02194070816040039,-0.097355776,10.330598275956488
246,3.4571661949157715,0.8359858989715576,17.199562965381695,100,10.427596092224121,2470000,2414.0169761180878,50.01369083246459,2.619967807338961,5.776880264282227,-40.43028439388811,9.552088975906372,-0.027432008,0.0385587215423584,-0.053318165,12.453345557732787
247,2.7626209259033203,0.5735118389129639,13.179268844968986,100,8.171453475952148,2480000,2422.210602283478,40.66960724355206,2.1984882872574683,4.56488823890686,-28.90077306803843,7.5825512409210205,-0.0109922,0.014892816543579102,-0.017111853,10.763329811855737
248,3.888892889022827,0.6186013221740723,11.718030253924306,100,11.405996322631836,2490000,2433.6389644145966,31.86253877838307,2.074676089510514,6.536158800125122,-31.483244030865816,10.770121097564697,0.024215087,0.016884565353393555,0.009647461,9.87680478042359
249,3.419003486633301,0.6789412498474121,11.230514848354572,100,10.147528171539307,2500000,2443.8066532611847,37.905107935451134,2.521294082399935,5.719890594482422,-16.86185224809796,9.451804637908936,0.005513574,0.01641225814819336,-0.014901953,11.203215808258479
250,2.8744022846221924,0.7946567535400391,13.889233079399741,100,8.730641603469849,2510000,2452.5828030109406,36.27676920348716,3.057310652768245,4.776037216186523,-37.125852477709394,7.9179792404174805,-0.01227572,0.016892433166503906,-0.03144905,11.49041928094534
251,3.8998303413391113,0.9570016860961914,17.142259638951508,100,11.759723901748657,2520000,2464.3727400302887,42.75417146211811,3.0567436545548894,6.534421682357788,-72.75679794973385,10.784907102584839,-0.026968872,0.01754927635192871,-0.031429637,12.415648768362034
252,3.3309381008148193,0.7828001976013184,15.972389412710507,100,10.047724962234497,2530000,2474.4428045749664,42.26105636335368,4.058223291216418,5.599530220031738,-30.85270875539833,9.242598533630371,0.004810669,0.02202320098876953,-0.0051645264,14.28568692635381
253,2.842916965484619,0.5843582153320312,23.75764062061238,100,8.543416500091553,2540000,2483.005845785141,55.615466882519065,0.5652888204614646,4.827642202377319,-100.38108191317876,7.934284448623657,-0.019750195,0.02425074577331543,-0.02906875,9.781403021730682
254,3.2454850673675537,0.7511067390441895,24.190135649454884,100,9.86217451095581,2550000,2492.886204481125,51.071020257388916,0.19521092025737263,5.534214496612549,-61.90850209384397,9.081747770309448,0.02703911,0.028973102569580078,0.01737832,9.115961744686055
255,3.4086685180664062,0.530167818069458,21.595170288278258,100,10.052388668060303,2560000,2502.973487138748,52.10124262872116,2.296602725495213,5.786225080490112,-65.34645704408179,9.50937271118164,-0.030216102,0.012537002563476562,-0.049452186,11.088605312325527
256,3.236858367919922,0.7386894226074219,12.505839476854662,100,9.801916599273682,2570000,2512.794208049774,41.46595343774861,4.068417194073501,5.504323482513428,-16.847435395556033,9.041865348815918,-0.0059099607,0.021005630493164062,-0.007007202,13.16256893593846
257,3.5480141639709473,0.635312557220459,11.21454516022947,100,10.493467807769775,2580000,2523.322047472,38.32558961575133,4.625999006072136,5.967020273208618,-19.251879883851913,9.839411735534668,-0.01878192,0.018359899520874023,-0.03047854,13.862934313665109
258,3.5304627418518066,0.6118967533111572,11.932542239479817,100,10.466186285018921,2590000,2533.816641330719,44.477603215600105,4.074120151232384,5.984085321426392,-20.47959822610912,9.834202527999878,0.0048130616,0.01969766616821289,-0.0049494873,12.801375044517386
259,2.833322286605835,0.5892436504364014,14.326219744544924,100,8.562230825424194,2600000,2542.4006485939026,50.10159849691377,5.18442584405987,4.858479261398315,-19.423326694539593,7.957026958465576,-0.0067414306,0.015591144561767578,-0.026972167,15.554677234396696
260,3.8761847019195557,0.6008682250976562,19.42599048935543,100,11.451560258865356,2610000,2553.8739948272705,55.160303602159516,4.2288013751861655,6.596668481826782,-43.09874742190661,10.82743787765503,-0.0113542965,0.02293992042541504,-0.030289356,15.236379833499011
261,2.8296940326690674,0.5648250579833984,23.021525828916335,100,8.50936508178711,2620000,2562.403924703598,42.352486986970256,-3.2504059709330493,4.826747179031372,-59.34622748339722,7.928850889205933,0.028071411,0.015300750732421875,0.011957178,4.62819256652594
262,3.8874270915985107,0.7061569690704346,20.950880837292754,100,11.521115064620972,2630000,2573.946197986603,49.957777828761,-1.964476651201292,6.546408176422119,-41.10019944874541,10.795920133590698,0.00035097657,0.018759489059448242,-0.014630127,6.069373417964724
263,3.8362605571746826,0.5622026920318604,19.997320416730638,100,11.29561996459961,2640000,2585.2780210971832,41.32723173266582,1.091578810930147,6.532888889312744,-46.13559377589025,10.718961477279663,0.016678467,0.014116048812866211,0.01385813,10.00909959940911
264,2.8104255199432373,0.665048360824585,19.2265889755483,100,8.59593653678894,2650000,2593.8974204063416,53.96107966611745,2.2435735157216956,4.828789949417114,-45.0121557105806,7.9126927852630615,0.0003538208,0.017910480499267578,-0.008737756,11.578571435705474
265,3.887059211730957,0.5645184516906738,16.58291593197179,100,11.345490455627441,2660000,2605.279512643814,42.665234677864646,3.8628290212974044,6.524270296096802,-46.448445485865804,10.764171600341797,-0.006389685,0.01621532440185547,-0.03186187,13.232860626229604
266,3.510050058364868,0.6486384868621826,15.900948724064724,100,10.351004600524902,2670000,2615.654242515564,56.42650504425266,5.873422403315984,5.85239577293396,-44.803237706821065,9.683531284332275,-0.014994812,0.018485546112060547,-0.03963177,15.906940293338277
267,3.0647475719451904,0.5170230865478516,13.923429259840267,100,9.089818000793457,2680000,2624.771486520767,41.71543338980288,4.783981408407157,5.210808753967285,-29.38330542055571,8.559063196182251,0.009731714,0.013305902481079102,-0.0016352539,14.536934745163915
268,3.671290636062622,0.635554313659668,17.694567049609116,100,10.922593832015991,2690000,2635.7112646102905,44.639848684368786,3.018978977195875,6.260011911392212,-42.522753739166816,10.266982078552246,-0.0016707275,0.019708633422851562,-0.024799976,12.692485308496122
269,3.0711958408355713,0.5173518657684326,21.44845334560884,100,9.129489421844482,2700000,2644.865711927414,46.957160745999026,2.151747909224485,5.241939544677734,-49.13543544570879,8.595940589904785,-0.023495313,0.015867233276367188,-0.039357275,11.246307870472549
270,3.708976984024048,0.6468765735626221,16.803997691980392,100,10.928473234176636,2710000,2655.811854124069,42.38783563680912,2.9013616374441202,6.218851089477539,-36.36469275546171,10.262366533279419,-0.014220923,0.018918275833129883,-0.028226538,11.818675373850029
271,3.528602361679077,0.5789918899536133,11.673876237825114,100,10.378047704696655,2720000,2666.2156858444214,36.58650850475398,2.4819600450393184,5.937286615371704,-28.027083981884832,9.784960985183716,0.0034353759,0.013821840286254883,-0.015580542,10.957328538047046
272,2.8151726722717285,0.5758018493652344,10.570609338301551,100,8.473016500473022,2730000,2674.7113637924194,32.162007099621164,1.1556122490182026,4.799591302871704,-18.86460914574333,7.8814027309417725,0.000549646,0.015378713607788086,-0.0022527587,9.26507182455735
273,3.9097464084625244,0.5922014713287354,11.567981694752255,100,11.51326870918274,2740000,2686.2474505901337,40.62290204489926,3.4671012805274,6.631531238555908,-13.46887463390144,10.90646481513977,0.0046342043,0.014292716979980469,-0.029837769,14.350246012010293
274,2.8017385005950928,0.5903759002685547,12.528012637521922,100,8.544778823852539,2750000,2694.813101530075,40.72902329422359,5.451175006170947,4.869267463684082,-12.980432878541741,7.937449216842651,-0.013032995,0.0166776180267334,-0.06092195,19.05744733836125
275,3.9014892578125,0.5577552318572998,11.922512846823627,100,11.452752590179443,2760000,2706.287901878357,38.687720724565814,7.914655138916299,6.623024940490723,-34.04506860257018,10.877397537231445,0.016805444,0.017276287078857422,-0.0067193117,22.705858730810434
276,2.807955503463745,0.5805656909942627,12.967410065432517,100,8.500276565551758,2770000,2714.80943775177,40.93056479501486,6.259846689232059,4.828599691390991,-20.201465431335063,7.90252947807312,-0.00039467774,0.016852617263793945,-0.032044616,20.452143228725152
277,3.890108585357666,0.5862658023834229,12.751852932589701,100,11.454190254211426,2780000,2726.284829854965,41.697900992907094,6.8753086795228056,6.600839614868164,-21.998638110556897,10.853968620300293,-0.010690906,0.013652563095092773,-0.0370261,21.459737881593146
278,3.349231243133545,0.568627119064331,10.046143831025622,100,10.007093667984009,2790000,2736.3140482902527,39.84381301073245,7.478132048880365,5.757291316986084,-11.89429776021254,9.422022104263306,0.045903746,0.016071796417236328,0.037779395,22.34119452913076
279,3.3671987056732178,0.5143213272094727,12.26794371104195,100,9.927827835083008,2800000,2746.2631578445435,43.461074634080525,6.114659101537985,5.7196269035339355,-12.122088873112988,9.400246858596802,0.004789111,0.012961864471435547,-0.0070897215,20.349204664592463
280,3.2478861808776855,0.7473907470703125,10.579236599511987,100,9.943217515945435,2810000,2756.224831342697,41.37672536965525,7.931922390250269,5.606246471405029,-14.511294081413658,9.171249389648438,0.007893811,0.024169206619262695,-0.009445093,22.82180118944968
281,3.621722936630249,0.6201262474060059,11.695058058508137,100,10.693545818328857,2820000,2766.9513297080994,39.615449699460285,6.740100630991635,6.1008079051971436,-21.569655519916758,10.054129600524902,0.014261096,0.01889777183532715,-0.0012110717,21.05636423120812
282,3.485736608505249,0.6315369606018066,12.571354828300192,100,10.420557737350464,2830000,2777.3977432250977,42.687618819638764,6.387649955878207,5.957687616348267,-24.588695500682043,9.770419120788574,-0.0219552,0.018163442611694336,-0.03470513,20.34788407602727
283,3.4141242504119873,0.5822570323944092,12.453488883873453,100,10.093498706817627,2840000,2787.5175652503967,38.66619806458886,6.442828672253695,5.767798900604248,-16.23836620654854,9.495070457458496,0.0040689576,0.015715360641479492,-0.050230153,20.49275449497769
284,2.7914083003997803,0.5718369483947754,11.745321279441994,100,8.466820478439331,2850000,2796.0059094429016,38.56153832438093,5.687942917087583,4.8267905712127686,-12.041019189241675,7.878947734832764,-0.014632519,0.015587329864501953,-0.049755104,19.68502130744774
285,3.9048078060150146,0.5829164981842041,13.875987804349258,100,11.533989906311035,2860000,2807.5634763240814,43.19114086814586,4.7361703156312975,6.676745176315308,-32.677941557812616,10.935218095779419,0.022044653,0.015299081802368164,0.019431042,18.406211416033603
286,3.361729621887207,0.5655107498168945,12.79170334465127,100,10.00959062576294,2870000,2817.59831905365,41.958833654836255,6.675198219820017,5.756006479263306,-16.88955183781568,9.4274160861969,-0.008629675,0.016391754150390625,-0.02371322,20.81164594100585
287,2.8010804653167725,0.6628108024597168,11.793880935241006,100,8.601144790649414,2880000,2826.2205379009247,37.72681644024926,4.579075607041691,4.853776693344116,-31.22928970028189,7.92307448387146,-0.0060574342,0.014903068542480469,-0.021083398,18.716039558852497
288,3.7777974605560303,0.5713896751403809,12.72624665520293,100,11.212645053863525,2890000,2837.467115163803,41.82988734274064,4.460406615552459,6.505587816238403,-22.164071230038214,10.626161098480225,-0.020973438,0.014707326889038086,-0.039141808,17.88389758394722
289,2.8047428131103516,0.6401956081390381,10.099525644995257,100,8.595033645629883,2900000,2846.0854032039642,39.54204451240518,7.938909217923794,4.864299535751343,-4.795675918283569,7.9375457763671875,0.010105591,0.01700139045715332,-0.0023248047,22.766070758349333
290,3.799318790435791,0.582155704498291,12.395702065277566,100,11.277525901794434,2910000,2857.399425506592,38.87617194129748,4.6260218484392475,6.531580209732056,-32.305431508967004,10.678925514221191,0.023677979,0.016102313995361328,0.008368701,18.234551504158418
291,3.287372589111328,0.5276758670806885,12.187431487498536,100,9.806067943572998,2920000,2867.2261765003204,42.85153753624064,6.716185989590418,5.665947198867798,-46.692504885003224,9.26261305809021,0.0074,0.015481948852539062,0.008654174,20.93511628652105
292,3.2819552421569824,0.7796523571014404,13.719712439817512,100,10.035389423370361,2930000,2877.2792875766754,43.74751481163333,5.780903169092485,5.640312671661377,-23.45805671186171,9.232383489608765,0.030893346,0.02301168441772461,0.009583521,19.58441440764468
293,3.3566465377807617,0.5282895565032959,12.170725725551948,100,9.913407802581787,2940000,2887.227463722229,37.87031606176841,5.942575351591777,5.7005791664123535,-22.164656055214135,9.37246060371399,0.004664722,0.01225137710571289,-0.024685426,19.99036354899183
294,3.293353319168091,0.7232897281646729,12.538583010921538,100,9.956655502319336,2950000,2897.201802968979,39.588677232183805,5.935576084212086,5.608459234237671,-27.586136966943013,9.20758867263794,0.024589026,0.025209426879882812,0.009082275,20.109702607017685
295,3.34647798538208,0.5747904777526855,12.544672666120574,100,9.958954095840454,2960000,2907.212345600128,39.66322170882762,5.354973509698087,5.710483074188232,-22.746456469477227,9.368211269378662,0.027180616,0.015589237213134766,0.011988465,19.59901250101282
296,3.211665630340576,0.8573031425476074,12.457646348935754,100,9.832507133483887,2970000,2917.0732657909393,38.263848328881906,5.197056259020748,5.44236159324646,-26.796454850205564,8.951563835144043,0.008099097,0.022351980209350586,-0.014962964,19.09789393367069
297,3.409809112548828,0.7360479831695557,13.143221980875806,100,10.183423042297363,2980000,2927.3262033462524,38.46597465873117,4.77711741891019,5.710538864135742,-33.93145527969233,9.43282151222229,0.006009619,0.013556957244873047,-0.012564526,18.46685064363151
298,2.604161024093628,0.479705810546875,12.927746461837579,100,7.732494354248047,2990000,2935.0824296474457,36.955023141691136,5.362758659258735,4.397634506225586,-33.66028369537526,7.241051912307739,0.003964111,0.011370658874511719,-0.01602649,18.303513989450625
299,2.555508852005005,0.46796393394470215,13.777804598313521,100,7.569098949432373,3000000,2942.668073654175,36.00777841155364,2.5812312464490215,4.297776460647583,-24.127750561027895,7.089969873428345,-0.023447461,0.010918855667114258,-0.025268652,12.592702370835148
