LossAfter,train-AverageDiscountedReturn,train-NumTrajs,ItrTime,train-PolicyExecTime,train-MaxReturn,Time-Optimization,Time-Sampling,n_timesteps,train-MinReturn,Itr,Time-SampleProc,train-AverageReturn,train-StdReturn,Time,train-EnvExecTime,LossBefore
0.0014445892,25.160929402711073,100,25.659403562545776,14.495443105697632,36.32193832661134,1.0881316661834717,24.42501139640808,1470000,26.879668839255924,146,0.14548993110656738,32.42033947284912,2.1118407076404386,3694.970669746399,9.208967208862305,1.5258789e-09
-0.011945943,25.27339537941539,100,26.641626358032227,15.132097721099854,37.00152598286211,1.0907199382781982,25.42390537261963,1480000,26.65655008840538,147,0.12626862525939941,32.651411938021035,2.351503380121029,3721.6776661872864,9.55110764503479,3.2043456e-08
-0.016357325,26.337467899743164,100,25.238485097885132,14.231208086013794,37.79729841522033,1.0801167488098145,24.038077354431152,1490000,29.80292963426555,148,0.11967325210571289,34.010778003074336,1.7169997030452115,3746.9735481739044,9.098777294158936,2.4414062e-08
-0.002258072,26.255557215970995,100,24.94874858856201,13.994420051574707,38.29894599544686,1.088054895401001,23.749073266983032,1500000,29.85615260068888,149,0.1110372543334961,33.91453230892657,1.6657226595647587,3771.9815332889557,9.055155515670776,-1.335144e-09
-0.032267574,26.626222367217554,100,24.967116355895996,14.025002002716064,37.38413006408142,1.077972173690796,23.770405292510986,1510000,29.01916898377786,150,0.11801981925964355,34.31926514745626,1.6756278706293768,3797.0089831352234,9.044528722763062,-1.2207031e-08
-0.029880676,26.520536605588326,100,25.645307540893555,14.098012685775757,36.50127086203241,1.691154956817627,23.83882451057434,1520000,30.881001784147763,151,0.11453986167907715,34.140995882896746,1.1535993238556,3822.717129945755,9.034815788269043,-1.5258789e-09
-0.005386343,26.455486932119523,100,25.014216661453247,14.096949577331543,36.86943612156629,1.0806529521942139,23.8229501247406,1530000,30.03818695954468,152,0.10972976684570312,34.01965851912914,1.5118571445936528,3847.839722633362,9.016684293746948,-9.155274e-09
-0.015890034,26.608281038585098,100,25.008159160614014,14.03035593032837,37.40181341601288,1.06669020652771,23.79533290863037,1540000,30.935925996026903,153,0.14540338516235352,34.11665769850646,1.3740009491039626,3872.91424369812,9.060055255889893,1.0681152e-08
-0.009171326,26.627555860517088,100,24.89776086807251,14.027212858200073,37.352144231836725,1.0799953937530518,23.69409966468811,1550000,31.14114104351693,154,0.12286758422851562,34.12240638883049,1.3736227403654098,3897.873355150223,8.973012685775757,-1.8310548e-08
-0.008599688,26.72326621102618,100,24.88131809234619,13.949772119522095,37.98889672698565,1.0878362655639648,23.61495327949524,1560000,30.59381148366376,155,0.17733168601989746,34.201264052753025,1.3094126670466593,3922.8157527446747,8.96337890625,-6.1035155e-09
-0.020830099,26.939784802853822,100,25.086337566375732,13.933505058288574,38.21049461428004,1.2869396209716797,23.60613489151001,1570000,31.167446328331486,156,0.19161224365234375,34.51136909178552,1.5532962389040863,3947.9626734256744,8.96850299835205,6.1035155e-09
-0.024459273,26.66853009962353,100,25.047484159469604,13.775991439819336,37.595448128881216,1.490612506866455,23.34992551803589,1580000,30.65737614183512,157,0.20610713958740234,34.29117415753573,1.5169952002831046,3973.067820072174,8.87986946105957,6.1035155e-09
0.0018234085,26.870590427256978,100,25.00815224647522,13.636171579360962,37.605698853884,1.6828579902648926,23.190190076828003,1590000,31.22682936883319,158,0.13451719284057617,34.45826275508338,1.347938923626631,3998.140280723572,8.868484020233154,-2.4414062e-08
-0.013640917,26.707735295528664,100,24.873778820037842,13.636450052261353,37.10931302661117,1.5768113136291504,23.180638313293457,1600000,31.13815907741145,159,0.1155698299407959,34.29958399125494,1.5701757531183633,4023.088625431061,8.854568004608154,1.373291e-08
-0.00818211,26.711770012225223,100,25.084998607635498,13.851585865020752,37.544021448521946,1.4721589088439941,23.499510765075684,1610000,30.588632906980475,160,0.11246705055236816,34.31081734373287,1.5926176532038807,4048.258052587509,8.948173522949219,-1.9073486e-10
