train-PolicyExecTime,train-NumTrajs,LossAfter,train-StdReturn,Time-Sampling,LossBefore,Itr,train-EnvExecTime,Time,train-MaxReturn,n_timesteps,Time-Optimization,train-MinReturn,ItrTime,train-AverageDiscountedReturn,Time-SampleProc,train-AverageReturn
14.064071655273438,100,0.0026619385,9.081103461318317,25.740617513656616,-1.2207031e-08,60,10.970420598983765,1663.0579977035522,241.7895351619199,610000,1.0993945598602295,167.93033285323241,26.976046323776245,130.58405020142035,0.13484859466552734,227.58357402209938
14.086142301559448,100,-0.0029842285,8.03604320092504,25.83067297935486,-7.629395e-09,61,11.032021284103394,1690.163246870041,245.01461585166132,620000,1.0980420112609863,191.86693722159245,27.04897165298462,131.8417506952882,0.11965179443359375,230.19585751004576
14.156765222549438,100,-0.0027008972,8.20294829450926,25.906639099121094,6.1035155e-09,62,11.037813425064087,1717.2956595420837,246.50843161110518,630000,1.0578482151031494,189.44052969752195,27.072959899902344,131.75434962233805,0.10772705078125,229.9643933084457
14.204613208770752,100,-0.001082959,6.602115922243851,25.88569140434265,6.1035155e-09,63,10.957148790359497,1744.4522602558136,246.7181821439675,640000,1.0703725814819336,209.64368342775714,27.09148597717285,132.38788423651465,0.13467812538146973,231.27465250144286
14.09649395942688,100,-0.0031849488,6.747135212229491,25.90966510772705,-6.1035155e-09,64,11.106582164764404,1771.622926235199,249.56265412294727,650000,1.063983678817749,204.48017135724203,27.10923719406128,132.16914101618704,0.13480901718139648,230.79224015197892
14.175729036331177,100,-0.003599614,7.005720568651705,25.890974044799805,-1.2207031e-08,65,11.003421068191528,1798.7942173480988,248.21761350387635,660000,1.0886740684509277,211.1772434544875,27.09742045402527,132.30796850376203,0.11659407615661621,231.1883399515365
14.020624160766602,100,-0.0034835555,7.076887420086813,25.7187716960907,2.4414062e-08,66,10.981486320495605,1825.7444746494293,249.6275484118629,670000,1.051635980606079,216.68743440906505,26.891531467437744,133.22569035106713,0.12034082412719727,233.26636799091676
14.117969274520874,100,-0.0029998717,6.156411635181312,25.78236699104309,-0.0023924743,67,10.951271295547485,1852.8133413791656,250.07813380102735,680000,1.0936458110809326,216.96301173641407,26.991541624069214,133.38332953573993,0.11484050750732422,233.69906052786425
14.177057981491089,100,-0.0016837936,9.442736661867347,25.890543460845947,-1.2207031e-08,68,10.999912738800049,1879.9629077911377,248.7326723427076,690000,1.0686798095703125,186.12550346586036,27.09008765220642,132.90698621094162,0.13013529777526855,232.73010780891698
14.128418684005737,100,-0.0026834381,10.18814518131778,25.89315128326416,-2.1362304e-08,69,11.050554513931274,1907.0890312194824,248.5390771791312,700000,1.058457374572754,196.17541586729268,27.060232400894165,132.4235849745667,0.10800814628601074,231.4939990412977
14.038893699645996,100,-0.0035215637,9.739552065618795,25.763343334197998,-9.155274e-09,70,11.002682209014893,1934.090716600418,247.682794548197,710000,1.0627174377441406,174.22821473990388,26.938570022583008,133.63488227666016,0.1118927001953125,234.2006339222392
14.112069368362427,100,-0.0030051616,10.034097311216902,25.831003665924072,1.5258789e-09,71,11.004884004592896,1961.1887950897217,249.60790432534142,720000,1.081388235092163,178.85403535409586,27.034048080444336,133.62688009737266,0.12065267562866211,234.21708700226398
14.119851350784302,100,-0.003501111,6.936740953806614,25.802396774291992,3.0517577e-09,72,10.972956657409668,1988.2257287502289,254.20185863911544,730000,1.0578200817108154,216.60594491398342,26.968839168548584,135.10814955766142,0.10793876647949219,237.36968992207775
14.256072998046875,100,-0.0037988434,7.798565317713068,26.14608359336853,-9.155274e-09,73,11.171671628952026,2015.6240956783295,252.87268655723028,740000,1.0580103397369385,212.5911314964792,27.338985919952393,134.77677791208737,0.13415002822875977,236.68499629114964
14.156409502029419,100,-0.0037410858,8.22375996586947,25.895185232162476,1.5258789e-09,74,11.026444435119629,2042.7993032932281,251.77507099173496,750000,1.0735161304473877,214.49493805226413,27.111369132995605,135.2132840759889,0.14202094078063965,237.7862289363229
14.135149478912354,100,0.0008998108,10.651810392808372,25.783543348312378,9.155274e-09,75,10.934595108032227,2069.8698501586914,256.40837663594533,760000,1.0757346153259277,185.91354454527468,27.00907850265503,135.83074101916586,0.14916181564331055,239.3590027854429
14.09864068031311,100,0.0050056074,11.985840105355978,25.819812774658203,-1.5258789e-09,76,11.011796236038208,2096.9471871852875,254.7236021442751,770000,1.065833568572998,177.21967857503466,27.013307809829712,136.3764751330327,0.1269383430480957,240.85884004600965
14.397212982177734,100,-0.005764334,11.856897442789474,26.12981605529785,-1.2207031e-08,77,11.000937938690186,2124.3249247074127,258.5875920875547,780000,1.060046911239624,198.90287717728762,27.316760778427124,135.57560651088247,0.12598156929016113,239.10355276043887
14.073686361312866,100,-0.0043245815,8.090383466814847,25.69194006919861,1.1444092e-09,78,10.911075115203857,2151.260253429413,254.3004061983492,790000,1.0709786415100098,218.44555750348843,26.87278914451599,137.11426332888908,0.10927295684814453,242.2689962311958
14.031136274337769,100,-0.003136737,9.13458242438834,25.67499351501465,0.00075698853,79,10.945803165435791,2178.158365726471,258.7294293625868,800000,1.0560548305511475,215.39469511440763,26.83851146697998,137.02245599009396,0.10647773742675781,242.21137064036026
13.965177536010742,100,-0.00235654,9.885415783435887,25.58589816093445,2.4414062e-08,80,10.909474611282349,2205.124219417572,259.19894360666456,810000,1.106325626373291,198.08470191419508,26.906617641448975,137.41679133066535,0.21360516548156738,242.99762326010568
13.871001958847046,100,-0.0041886107,8.94102720698972,25.39811134338379,-7.629395e-09,81,10.820686101913452,2232.176669359207,261.29896533423465,820000,1.4197509288787842,199.0219828089322,26.988782167434692,138.7375543734385,0.1695852279663086,245.677686107755
13.727930068969727,100,-0.0033316864,8.07999384531522,25.227967262268066,-6.1035155e-09,82,10.806113719940186,2259.278579235077,258.18109635583056,830000,1.7008049488067627,215.63875096057905,27.04341983795166,139.08960161324353,0.11387252807617188,246.58694711201008
13.772609949111938,100,-0.0017394882,8.727019060698634,25.37310242652893,1.6784668e-08,83,10.895608901977539,2286.171818256378,259.7968519194441,840000,1.3486998081207275,223.1726187933444,26.837207078933716,138.3856577009964,0.11470627784729004,245.0322720794913
13.90302324295044,100,0.0017319744,8.547111368956704,25.566890001296997,4.577637e-09,84,10.961031436920166,2313.055778026581,260.1516560026571,850000,1.1188812255859375,222.38038738613986,26.803923845291138,139.5823606265061,0.11741471290588379,248.01890574838615
13.985854148864746,100,-0.00073124084,7.267249434611953,25.604257583618164,0.005492682,85,10.908567428588867,2339.9911613464355,262.54261872262913,860000,1.0934054851531982,220.43220890300523,26.844172716140747,140.3700770858056,0.14445185661315918,250.0299896499975
14.169976234436035,100,-0.003252722,9.646486312720956,25.855520963668823,-3.0517577e-09,86,10.950476884841919,2367.123595237732,264.1248111077042,870000,1.1001582145690918,218.61475261645745,27.071052074432373,139.05850368707527,0.11460518836975098,247.69993895917162
14.053136110305786,100,-0.0009196976,9.22229047936106,25.631189823150635,4.577637e-09,87,10.861868143081665,2394.015680551529,260.5542102258834,880000,1.0759849548339844,216.2787870769222,26.820884466171265,140.05877615031034,0.11296939849853516,249.22722159757024
14.013546466827393,100,-0.0011648529,6.9134943621071345,25.651925563812256,-2.4414062e-08,88,10.927974462509155,2420.939604997635,262.820703420514,890000,1.0886726379394531,228.85508347170142,26.859766006469727,140.81821911403418,0.11858272552490234,250.78850950658298
14.0580153465271,100,0.005083917,7.351168184856086,25.631808280944824,6.1035155e-09,89,10.870174646377563,2447.816383123398,264.335605308373,900000,1.0762066841125488,232.27382883039866,26.816219329833984,140.72777641103795,0.10751938819885254,250.8987597783097
14.074336051940918,100,-0.0021794983,5.691565754661778,25.64721703529358,-6.1035155e-09,90,10.863422870635986,2474.6834602355957,263.6909591588006,910000,1.0485565662384033,232.55586992845062,26.805827140808105,141.9902783863694,0.1093606948852539,253.49731169318446
14.12900424003601,100,0.003418867,7.566905341176092,25.658458471298218,-3.0517577e-09,91,10.825085878372192,2501.6078219413757,265.65781168988576,920000,1.0865228176116943,234.53784103893605,26.863121509552002,142.10694738631926,0.11736917495727539,254.1038955175652
14.011441707611084,100,-6.511154e-05,6.265216415728548,25.589617013931274,1.5258789e-09,92,10.86334753036499,2528.4330246448517,263.96718744599684,930000,1.0666577816009521,234.64706182024787,26.763592004776,142.0276822849536,0.10658884048461914,253.71085506217594
14.0817711353302,100,0.013306049,6.177038906119355,25.633422136306763,1.2207031e-08,93,10.838351488113403,2555.2850987911224,265.2398315086695,940000,1.0493900775909424,237.66382630745497,26.79600477218628,142.49482946975706,0.11264896392822266,255.0976562064556
14.063969135284424,100,0.00037911377,4.928382482216201,25.66979694366455,0.04313551,94,10.893689155578613,2582.248694896698,265.3089991797733,950000,1.0801398754119873,238.88714272069888,26.898821353912354,143.1063902568584,0.14819812774658203,256.6247232523906
14.075347423553467,100,0.004298361,5.632892004114334,25.656604290008545,-3.0517577e-09,95,10.869846105575562,2609.146558046341,265.2347697105787,960000,1.0484371185302734,229.58729384155802,26.83648943901062,142.44459565889454,0.13085389137268066,255.51693709534595
14.00855302810669,100,0.030408893,6.335949368248021,25.603421926498413,1.5258789e-09,96,10.879263639450073,2635.978271484375,265.01686552356347,970000,1.0583314895629883,233.38450491440676,26.772226572036743,142.04819226613296,0.10981607437133789,254.20499687712305
14.017688751220703,100,0.0010142273,6.844392454161678,25.599204063415527,-3.0517577e-09,97,10.859738111495972,2662.826686859131,262.392324991007,980000,1.0717239379882812,231.4062566259154,26.785645008087158,140.8263631776524,0.11391544342041016,251.18038530268507
14.086991786956787,100,0.017973213,6.447061792545416,25.730014085769653,0.021079864,98,10.924424409866333,2689.7767565250397,266.2853365482619,990000,1.0471773147583008,230.1537653239436,26.889187335968018,141.6026647576428,0.11136651039123535,253.35706687502014
14.109447479248047,100,0.0007895264,5.313545897762457,25.67972731590271,6.1035155e-09,99,10.848967552185059,2716.7055385112762,266.06510941439416,1000000,1.0800695419311523,235.6222132319917,26.868247032165527,142.2098848717945,0.1077718734741211,254.68101214079448
14.296160221099854,100,0.006743567,6.142752300315205,26.09995126724243,1.2207031e-08,100,11.085845232009888,2744.0366146564484,262.33263775119633,1010000,1.0487360954284668,228.8979175588897,27.26733160018921,141.88138983532545,0.11797213554382324,253.70674555203138
14.233476161956787,100,-0.0017917237,4.6736456447242904,25.859408855438232,-6.1035155e-09,101,10.918542623519897,2771.126732110977,264.54351411102914,1020000,1.0362780094146729,241.0754395338436,27.026921272277832,142.14769203040868,0.13045954704284668,254.71993771440108
14.08887004852295,100,-0.0035191162,5.336942795069414,25.696345329284668,0.0042561647,102,10.895879745483398,2798.0830252170563,266.8830633067004,1030000,1.0608081817626953,227.79118406774475,26.895408868789673,143.11484102218506,0.1376957893371582,257.10677015662094
14.175039768218994,100,-0.0020333892,5.094576112228007,25.75799822807312,-3.0517577e-09,103,10.878176212310791,2825.0827491283417,266.5297733428406,1040000,1.071014404296875,240.08903459371226,26.93804097175598,143.23452080625694,0.10837459564208984,257.83097328404796
14.122795581817627,100,-0.0018796143,5.5246930272471015,25.703643321990967,-6.1035155e-09,104,10.871979236602783,2852.0402352809906,268.7114931843316,1050000,1.0599236488342285,228.8206842327739,26.898943424224854,143.67085640478652,0.13469696044921875,258.91772027622363
14.114288330078125,100,-0.0038464905,4.687215317140729,25.684452056884766,-1.8310548e-08,105,10.859967708587646,2878.986338376999,270.8583915287401,1060000,1.086632490158081,246.0760413706688,26.890201807022095,143.99035212449272,0.11844491958618164,259.5056636496298
14.201315879821777,100,-0.0025088245,5.585757411526201,25.825119018554688,9.536744e-10,106,10.918525695800781,2906.0750534534454,268.65559781962537,1070000,1.0805702209472656,242.0374932152319,27.03118658065796,143.9911743767448,0.12473487854003906,259.4511270344566
14.050270318984985,100,0.006001965,4.234778711621162,25.599393844604492,-1.2207031e-08,107,10.833492040634155,2932.918216228485,268.1237410655598,1080000,1.072983980178833,242.65532545949216,26.78282904624939,144.1753180094472,0.10970115661621094,259.89346194283524
14.079326391220093,100,-0.0016105041,5.528855712369441,25.70967674255371,4.577637e-09,108,10.901836395263672,2959.8541469573975,267.80881604748214,1090000,1.0568127632141113,229.53291559537692,26.87698984146118,144.41121854333164,0.10987663269042969,259.879228083939
14.122545003890991,100,0.0003248108,6.204477384722834,25.647989511489868,1.5258789e-09,109,10.822374105453491,2986.740151166916,269.11480234641505,1100000,1.0669207572937012,228.73541732458727,26.825952291488647,144.4692944306354,0.1103367805480957,259.8949231352309
14.050323724746704,100,-0.00349516,11.789975736004031,25.607330322265625,-2.4414062e-08,110,10.844156980514526,3013.6049921512604,270.2146972941005,1110000,1.074169397354126,167.96578946019355,26.802588939666748,143.5734259777185,0.12041330337524414,257.89233069949375
14.168324947357178,100,-0.0046470705,6.906513267818493,25.780785083770752,-1.2207031e-08,111,10.905349016189575,3040.6408293247223,272.34316873760156,1120000,1.0720465183258057,226.52661422952076,26.9741690158844,144.76703928096364,0.1205604076385498,260.77358698199754
