train-EnvExecTime,train-MaxReturn,LossBefore,train-StdReturn,train-NumTrajs,Time,train-AverageReturn,Time-SampleProc,train-MinReturn,Time-Optimization,Itr,ItrTime,Time-Sampling,train-PolicyExecTime,LossAfter,train-AverageDiscountedReturn,n_timesteps
4.9790778160095215,38.62430929343137,-1.3515143e-05,17.321564459319784,100,949.0623404979706,-6.481647931346183,0.12817859649658203,-65.06649514324324,0.5426168441772461,43,21.901901245117188,21.229816436767578,15.807119131088257,-0.012254329,-3.4519351844587582,440000
4.884655237197876,41.815975580168896,-1.3483996e-05,19.216003640647653,100,971.0671832561493,-6.0996543242342725,0.15558958053588867,-61.24848524994442,0.46752214431762695,44,21.987274169921875,21.362916946411133,16.011833429336548,-0.014253365,-3.420128797603925,450000
4.895354747772217,64.12824358237424,-1.347596e-05,19.692086783181853,100,992.7353148460388,-0.9141633366287957,0.11369991302490234,-54.908563004333686,0.43602561950683594,45,21.65336298942566,21.102911949157715,15.755890607833862,-0.0113963755,-0.019662443194341003,460000
5.093464136123657,51.71730115201489,-1.3459578e-05,18.89771369321875,100,1017.2937467098236,-4.006366050610984,0.1629335880279541,-52.04009172355776,0.5204207897186279,46,24.542269945144653,23.856661796569824,18.259571075439453,-0.013660972,-2.254608091635114,470000
5.057554006576538,45.02278752191732,-1.3424743e-05,21.967898306116474,100,1040.5704827308655,-4.304013941086441,0.16135406494140625,-124.12260806374412,0.4849424362182617,47,23.260683298110962,22.613073348999023,17.07854390144348,-0.010975564,-2.6002947240654892,480000
4.883264780044556,57.98282316955656,-1.33948115e-05,22.653920776237477,100,1062.4537761211395,-7.675832304242658,0.18567967414855957,-78.11129297323299,0.4896402359008789,48,21.86624765396118,21.189414262771606,15.85917854309082,-0.013834639,-4.424759372839585,490000
4.820419788360596,47.859727265209074,-1.3347487e-05,20.229939479041782,100,1083.5858266353607,-2.992093350118335,0.1302812099456787,-84.77177170684419,0.4701719284057617,49,21.113287210464478,20.512062072753906,15.237825393676758,-0.012979542,-1.2470257878684372,500000
5.188435792922974,40.0287174341171,-1.3321171e-05,17.907442790455725,100,1105.7984838485718,-3.6770293142847685,0.13494229316711426,-46.30533293351886,0.4754211902618408,50,22.20060086250305,21.58932137489319,15.923789501190186,-0.012523673,-1.5013129857110403,510000
4.780458688735962,33.396553753484554,-1.3281779e-05,16.589809920194654,100,1127.1750662326813,0.29601984435187967,0.23189163208007812,-63.82951915430364,0.6266329288482666,51,21.36133360862732,20.492664098739624,15.246342420578003,-0.014816072,0.27780290383867895,520000
5.201796531677246,41.48415809259725,-1.3258554e-05,20.03030959613738,100,1151.0788233280182,0.013509842488980923,0.19005823135375977,-80.50034027831691,0.4221305847167969,52,23.89279580116272,23.279910564422607,17.60002088546753,-0.0132155735,0.9400559747396499,530000
5.019250869750977,42.86718011995563,-1.325521e-05,18.777177848621996,100,1174.2279245853424,-3.495326301520628,0.1632673740386963,-54.27554640996054,0.5097606182098389,53,23.133700847625732,22.457497358322144,16.987303733825684,-0.014280147,-1.7837670785194881,540000
4.907835006713867,64.13887214440206,-1.3207213e-05,17.469085742209952,100,1196.8801879882812,-3.0803362032779638,0.19708657264709473,-38.51963603516982,0.4610464572906494,54,22.639827728271484,21.979045152664185,16.588724851608276,-0.013136708,-0.9678264618874318,550000
5.055607318878174,54.1258242552603,-1.3186484e-05,19.368422724152474,100,1220.40878367424,0.38743635661642256,0.13968443870544434,-41.99704896134016,0.5104043483734131,55,23.51371717453003,22.86009430885315,17.314371347427368,-0.014051664,0.4054437210754099,560000
4.953366756439209,44.676527333320756,-1.3164371e-05,16.756250109729613,100,1242.6894192695618,2.5089524291136844,0.184861421585083,-44.69436064105019,0.45928096771240234,56,22.264665126800537,21.61923575401306,16.211819171905518,-0.011802497,1.9363934266410292,570000
4.9689507484436035,37.853653471636136,-1.3121131e-05,17.416190798354826,100,1267.0716910362244,0.8544358193735728,0.16796517372131348,-64.64016871741926,0.45011425018310547,57,24.35890483856201,23.739277839660645,18.29985737800598,-0.013327553,1.1117807687093244,580000
