train-PolicyExecTime,train-MinReturn,train-NumTrajs,n_timesteps,Time-Optimization,ItrTime,LossAfter,Itr,train-AverageReturn,train-MaxReturn,train-AverageDiscountedReturn,Time-SampleProc,LossBefore,train-StdReturn,Time-Sampling,train-EnvExecTime,Time
6.305805683135986,191.64263238687596,100,510000,0.3839104175567627,12.143022060394287,-0.003196053,50,221.59403244323315,233.18839343104452,127.27092467500388,0.04528546333312988,-1.2482734e-05,5.691330768516541,11.71336841583252,5.06558895111084,507.2200493812561
5.768502950668335,208.9356828917945,100,520000,0.39782047271728516,11.129686832427979,-0.001948092,51,222.5198134028574,232.60906344911362,127.70343809436754,0.05693650245666504,-1.2452987e-05,4.225517213076693,10.674530982971191,4.591108083724976,518.3648173809052
4.783539056777954,207.8905201153684,100,530000,0.35425662994384766,9.252422571182251,-0.0026274882,52,222.1065120873209,231.28570410118073,127.55610041033762,0.03984546661376953,-1.2432321e-05,4.561944604231952,8.857835292816162,3.8003921508789062,527.6336951255798
6.256032705307007,207.01033678605185,100,540000,0.36781930923461914,12.03908920288086,-0.0024061347,53,223.1116128782855,233.00567971106864,127.92999651106749,0.05752873420715332,-1.241093e-05,4.334301524201774,11.613283395767212,5.017518043518066,539.6862254142761
5.520763874053955,184.89205992960265,100,550000,0.36802124977111816,10.636178731918335,-0.0023092055,54,223.4109007346047,234.77568470195536,128.12532845561583,0.05136680603027344,-1.2406057e-05,5.891282772870109,10.216354846954346,4.396417617797852,550.3373198509216
5.65330171585083,184.70387128867404,100,560000,0.4313368797302246,10.956622838973999,-0.0019014415,55,223.4911386617335,237.26275480264482,128.0479654518207,0.05220460891723633,-1.2357969e-05,7.287835494623395,10.472620248794556,4.510270357131958,561.3082592487335
5.726418495178223,210.20842928387637,100,570000,0.38961315155029297,10.997196912765503,-0.0034743974,56,223.71244370176296,233.2440571540291,128.2066501755217,0.04329419136047363,-1.2321027e-05,4.774757603784805,10.563807249069214,4.522512912750244,572.3209793567657
5.484713554382324,197.92880451114883,100,580000,0.35427379608154297,10.563824653625488,-0.0029068575,57,224.60605829240566,235.50445729208616,128.5359019762554,0.04628443717956543,-1.230853e-05,6.083531591278753,10.162756443023682,4.374678611755371,582.8993194103241
5.752796173095703,213.70828645651753,100,590000,0.4328939914703369,11.14687728881836,-0.002573724,58,225.372363926023,234.85049610888697,128.95347582832107,0.05742073059082031,-1.2300743e-05,4.139483333957375,10.656113624572754,4.59139347076416,594.0624301433563
5.598495006561279,205.50485913779923,100,600000,0.36778712272644043,10.818505048751831,-0.0036380535,59,225.3442938554764,237.61918973612444,128.85275686615793,0.08002519607543945,-1.2261513e-05,5.426747759972584,10.370378494262695,4.454838514328003,604.8980338573456
