train-AverageDiscountedReturn,train-AverageReturn,LossAfter,Itr,train-MaxReturn,train-MinReturn,Time-SampleProc,ItrTime,LossBefore,Time-Sampling,train-PolicyExecTime,Time-Optimization,train-NumTrajs,n_timesteps,train-StdReturn,train-EnvExecTime,Time
26.072638046443107,33.39644621020614,-0.0019258551,160,37.16499480387158,25.787560405901527,0.15905094146728516,25.07677936553955,-9.028242e-06,23.850396156311035,14.161125183105469,1.0665781497955322,100,1610000,1.8533838524435176,8.997859001159668,4024.351142644882
26.144810044705494,33.54653533393073,-0.0011927933,161,36.53625938041553,26.65323022980302,0.13875031471252441,24.966304302215576,-8.994512e-06,23.75693130493164,14.141345977783203,1.0699889659881592,100,1620000,1.8335984230705376,8.914710283279419,4049.378879547119
25.92173911477625,33.29145670213508,0.0068964926,162,37.39427380198171,26.133534555233965,0.12494921684265137,24.954242944717407,-8.948396e-06,23.76018452644348,14.137316703796387,1.0683505535125732,100,1630000,1.8731339160681715,8.927480459213257,4074.3942577838898
26.47541942217929,33.99952387440753,-0.0008269238,163,37.61102008370965,29.693427015358854,0.14474964141845703,25.08347797393799,-8.89114e-06,23.866066217422485,14.212855100631714,1.0720250606536865,100,1640000,1.5171534561861786,8.951778173446655,4099.539749383926
26.57184792228449,34.05935606508655,0.0012488227,164,38.5347919311379,28.16287325376641,0.1293933391571045,24.965662002563477,-8.859518e-06,23.765907764434814,14.109924077987671,1.0697855949401855,100,1650000,1.8809277107295677,8.950195550918579,4124.566528081894
26.783951538656574,34.3499463888201,0.0021513328,165,38.649503099264535,29.506058937759676,0.16727757453918457,24.992974758148193,-8.831725e-06,23.723056077957153,14.098225831985474,1.1018717288970947,100,1660000,1.6245420849026637,8.923792839050293,4149.616655349731
26.72639079329907,34.19507576645608,0.0017473332,166,38.153865404391986,30.210799656390254,0.1377408504486084,24.97815775871277,-8.792583e-06,23.74916362762451,14.070738315582275,1.090498924255371,100,1670000,1.6964539435639776,8.973727226257324,4174.6560752391815
26.922845021919805,34.44815659614895,7.552851e-05,167,37.21460022055673,30.55378928156134,0.12357854843139648,24.979771375656128,-8.777945e-06,23.79392433166504,14.159088134765625,1.0615344047546387,100,1680000,1.5232056827305487,8.927007913589478,4199.697303771973
26.533969843688688,34.0330133438768,0.0013619505,168,38.62943066386548,29.343403315861647,0.1242818832397461,25.64283061027527,-8.7517e-06,24.422935724258423,14.525467872619629,1.0949506759643555,100,1690000,1.7077054213782283,9.17879867553711,4225.400822401047
26.744839752845575,34.329619046869595,0.0016284314,169,37.948664059324194,29.177058081321896,0.14071226119995117,24.937917947769165,-8.737883e-06,23.697922229766846,14.045511484146118,1.0985441207885742,100,1700000,1.4657214795873834,8.93785572052002,4250.398594617844
26.82850027915672,34.38251616362787,-0.00033788237,170,37.16497776641352,30.80123778718569,0.12670326232910156,24.981326580047607,-8.698244e-06,23.78525471687317,14.117118835449219,1.068713665008545,100,1710000,1.2989610245074852,8.969730138778687,4275.439700841904
26.930803652661147,34.543093585809444,-0.00096974435,171,38.20633970871962,29.717965476258883,0.12705397605895996,25.0055193901062,-8.662519e-06,23.8139226436615,14.183342456817627,1.0637640953063965,100,1720000,1.6129667952792133,8.924665689468384,4300.510129451752
26.623457096249354,34.259739879945485,0.000101101694,172,37.579265231666994,30.480338654807394,0.12851977348327637,24.928407669067383,-8.637305e-06,23.733744144439697,14.075454473495483,1.0655009746551514,100,1730000,1.645046189454531,8.940595626831055,4325.49737071991
27.01056150215227,34.64725328829703,-0.001961189,173,37.949879872229076,28.839025944467778,0.12484097480773926,24.898114681243896,-8.612054e-06,23.69784164428711,14.05512809753418,1.0746824741363525,100,1740000,1.704774433073835,8.935762882232666,4350.4574818611145
26.95794164575419,34.61050584491378,-0.0010773533,174,38.11445911213601,30.471203578547172,0.13245868682861328,25.018222332000732,-8.554177e-06,23.806643962860107,14.158446550369263,1.0785229206085205,100,1750000,1.5600491256107072,8.941092491149902,4375.533321380615
26.648214016998768,34.29851665967009,0.0039515756,175,37.431759104602804,28.34886848236173,0.13383984565734863,24.843613386154175,-8.519373e-06,23.65364360809326,14.031009912490845,1.0555047988891602,100,1760000,1.63259104323736,8.918092012405396,4400.442376375198
27.11236637410949,34.80417607588692,-0.0030666338,176,38.15059475625039,31.245866774435108,0.14302396774291992,24.996703147888184,-8.490878e-06,23.778138160705566,14.107890844345093,1.0748341083526611,100,1770000,1.4214881128785155,8.947372436523438,4425.500727653503
26.849645901781404,34.57185623647399,0.0024343368,177,38.24061798131588,30.60514388270318,0.13921761512756348,25.003541231155396,-8.469722e-06,23.741201162338257,14.09210991859436,1.1223835945129395,100,1780000,1.5484338036295253,8.945351600646973,4450.567250967026
26.776995675845196,34.55019628968618,0.00817421,178,38.21908447678179,31.051236352489074,0.13575196266174316,25.150440216064453,-8.448627e-06,23.87338089942932,14.167471885681152,1.1406614780426025,100,1790000,1.452778103450585,8.990869522094727,4475.7773950099945
26.778092064424786,34.44807134454118,0.0039981836,179,37.68099124446638,28.771229973231776,0.16483378410339355,24.960281372070312,-8.416242e-06,23.698797464370728,14.056336164474487,1.0958070755004883,100,1800000,1.705533169829948,8.93984055519104,4500.80220413208
26.70331102824618,34.308173209540485,0.006049482,180,38.328521648004,27.020327267012362,0.12485432624816895,24.952888250350952,-8.383304e-06,23.74325132369995,14.097514390945435,1.0841035842895508,100,1810000,2.0611041378574906,8.939045429229736,4525.817695140839
26.519500718097902,34.131512871732006,-8.3287225e-05,181,38.195977791203944,29.65020102096372,0.12482881546020508,24.966050386428833,-8.338795e-06,23.769174575805664,14.162631750106812,1.0714848041534424,100,1820000,1.7762932461298186,8.905527830123901,4550.843533277512
