Time-Sampling,Time-Optimization,train-AverageDiscountedReturn,train-MaxReturn,n_timesteps,train-NumTrajs,Time-SampleProc,ItrTime,train-EnvExecTime,train-PolicyExecTime,Time,LossAfter,train-AverageReturn,train-MinReturn,Itr,LossBefore,train-StdReturn
25.8845534324646,1.078829288482666,131.7893782375834,247.45331138958682,950000,100,0.1273176670074463,27.09176516532898,11.053105115890503,14.1322660446167,2614.608743429184,0.0064081037,232.75608473348993,195.96983068345284,94,3.0517577e-09,9.932341827974222
25.993431091308594,1.0456795692443848,131.86941214282243,249.05043156541836,960000,100,0.12400484085083008,27.16391634941101,11.03347396850586,14.260274410247803,2641.8343710899353,0.010127847,233.29864175377838,176.15242436790288,95,-7.6293943e-10,11.196956372993284
25.900448083877563,1.0899536609649658,131.25906644560158,250.69364558766753,970000,100,0.11857366561889648,27.109578132629395,11.015713214874268,14.187787294387817,2669.014084815979,0.01902541,232.3033220283276,179.09653385255726,96,6.1035155e-09,13.238783144486346
25.842162609100342,1.0869488716125488,131.7221309193394,249.27700138492133,980000,100,0.13386869430541992,27.063645124435425,10.987683296203613,14.154628276824951,2696.1400039196014,0.05501396,233.03515906479961,182.1090824149217,97,3.0517577e-09,12.127335768688242
25.793559789657593,1.1434173583984375,131.48683986020097,249.11345292686966,990000,100,0.10955691337585449,27.04726481437683,10.965549945831299,14.134086608886719,2723.2490377426147,0.054009184,231.72387799637417,185.1717970758469,98,-9.155274e-09,11.260628137834395
26.14055633544922,1.0864734649658203,131.31520348277007,253.76697781842742,1000000,100,0.11891341209411621,27.34669852256775,11.027840375900269,14.408767700195312,2750.6677963733673,0.0028869752,231.71018067611593,179.97120175504256,99,-6.1035155e-09,15.15001007273802
26.004504203796387,1.0765492916107178,131.65736919527228,252.64142143360198,1010000,100,0.11336565017700195,27.195133686065674,10.992398262023926,14.307196140289307,2777.9266254901886,-0.0024357238,232.82649711092446,189.9728824471391,100,6.1035155e-09,12.361848991623786
25.82158899307251,1.0735855102539062,131.87508783675514,253.66113852716458,1020000,100,0.11560773849487305,27.011571645736694,10.997108697891235,14.113495111465454,2805.0008335113525,-0.0023128144,232.92668813080098,201.48992308426082,101,-1.2207031e-08,9.48730117623059
25.889646291732788,1.0589118003845215,132.80835860971163,251.35705959337878,1030000,100,0.11832356452941895,27.067881107330322,10.964772701263428,14.224869966506958,2832.1302721500397,-0.0054246886,235.41932661053363,194.32044412244443,102,-1.2207031e-08,10.925312327706944
25.89401364326477,1.076221227645874,133.1814271502787,254.77933579214044,1040000,100,0.12227439880371094,27.09322738647461,10.997773885726929,14.199317693710327,2859.29079914093,-0.0026311737,236.04153708650838,210.45682818019833,103,-7.629395e-09,9.600956033850707
25.816172122955322,1.0990064144134521,132.9173803487205,253.06882772287005,1050000,100,0.11337733268737793,27.02925443649292,11.007125854492188,14.109755992889404,2886.376941204071,-0.005359076,235.57198295019836,191.32663078001258,104,-6.1035155e-09,10.933826144691063
25.77122974395752,1.0913081169128418,135.22216780905492,254.07721553168716,1060000,100,0.1229088306427002,26.986419200897217,10.875484704971313,14.196838855743408,2913.432383775711,-0.0037296265,240.9647591471889,212.74864168611376,105,1.2207031e-08,8.796826768687733
25.796149969100952,1.0659024715423584,135.3857527823616,256.74703762118565,1070000,100,0.12929511070251465,26.99198317527771,10.849867820739746,14.253702163696289,2940.486966609955,-0.0015218392,241.60885291129662,190.6390856677153,106,-7.6293943e-10,11.568315949168724
25.86736273765564,1.062563180923462,136.89146376933502,257.4578428535978,1080000,100,0.12647747993469238,27.057154178619385,10.908124685287476,14.252348899841309,2967.6054136753082,-0.0018439454,244.8737913916999,215.49915465043352,107,2.4414062e-08,7.877915740765365
25.79248857498169,1.064145803451538,135.74664868910335,262.4359840478437,1090000,100,0.13330721855163574,26.990731239318848,10.876167058944702,14.216552019119263,2994.658815383911,-0.0035512573,241.8869035910571,197.99398909063788,108,-9.155274e-09,11.666782372392872
25.729616165161133,1.0836117267608643,136.25217738053036,258.14738889430794,1100000,100,0.11860322952270508,26.932597875595093,10.910226821899414,14.11882472038269,3021.6604211330414,-0.005555397,243.04775829365005,213.26539857119297,109,1.2969971e-08,10.572620164203776
25.70573353767395,1.0946755409240723,137.58484545334417,257.69568058633666,1110000,100,0.11637473106384277,26.9174702167511,10.82856297492981,14.171627044677734,3048.6467587947845,-0.0016409562,246.61798383579685,211.34990061260274,110,2.1362304e-08,8.481675517632159
25.621145963668823,1.0985395908355713,138.81717764661823,261.2356409904703,1120000,100,0.1490342617034912,26.869531393051147,10.804370403289795,14.117266654968262,3075.5861971378326,-0.002868225,249.69103335201552,218.97539270716427,111,-1.2207031e-08,7.1411583826174425
25.617781400680542,1.069385290145874,138.38425586386506,260.052465120237,1130000,100,0.14646649360656738,26.834213733673096,10.800667524337769,14.10430359840393,3102.4772918224335,-0.0025675935,248.93435252199401,200.21067424899857,112,3.0517577e-09,8.329893262723111
25.570873498916626,1.0427947044372559,138.89414598667838,259.95444183129456,1140000,100,0.12949872016906738,26.743866205215454,10.784227848052979,14.092403888702393,3129.280044555664,0.00075015717,250.00519533749974,196.75453514413053,113,4.577637e-09,9.354087021655337
25.675265789031982,1.049199104309082,137.7991058544302,261.6374557367809,1150000,100,0.11537027359008789,26.840593338012695,10.782386779785156,14.185030221939087,3156.1777551174164,-0.001806128,247.78784840460958,186.0499033711629,114,6.1035155e-09,13.670005587509664
25.76687216758728,1.0538582801818848,139.03455947184716,260.451113769727,1160000,100,0.12983226776123047,26.951329231262207,10.838289499282837,14.227918863296509,3183.192974805832,0.0028487365,250.2205390713728,219.24804530491338,115,-3.0517577e-09,7.684099291913926
25.661810159683228,1.0705475807189941,139.7428980893489,260.63033034630354,1170000,100,0.1162714958190918,26.84938359260559,10.85085129737854,14.105810403823853,3210.107748270035,0.008707826,251.87240816802975,236.86136041333214,116,0.005490158,4.822901138977395
25.57527256011963,1.0810778141021729,139.06726129171867,263.7580624057718,1180000,100,0.1248176097869873,26.781865119934082,10.798087120056152,14.065171480178833,3236.948070526123,0.01260222,250.75130826489462,194.2782631748612,117,3.0517577e-09,11.909242645187504
25.76269507408142,1.0870506763458252,140.05133148024487,264.80289953160224,1190000,100,0.11762428283691406,26.968127012252808,10.827696561813354,14.231942415237427,3263.9743359088898,0.003035823,252.6566421331633,226.80672598541932,118,-1.373291e-08,6.081068939309311
25.80482506752014,1.0718121528625488,140.14751792060144,263.74371211915064,1200000,100,0.13880181312561035,27.0162296295166,10.871538162231445,14.235208988189697,3291.0498991012573,0.010703235,253.07591303678123,231.9992568705362,119,1.2207031e-08,5.645286053465917
25.823495388031006,1.0831084251403809,140.8460720730664,267.72173037735223,1210000,100,0.13644003868103027,27.043704748153687,10.858635902404785,14.266654253005981,3318.1519043445587,0.04152563,254.52449108892912,239.89880264134942,120,-9.155274e-09,4.9305893854331595
25.857975959777832,1.0865542888641357,138.51585174156236,263.7310276318263,1220000,100,0.11177635192871094,27.056873321533203,10.852098226547241,14.294707298278809,3345.2652246952057,0.03802978,249.48093156151083,197.51699080629197,121,-7.6293943e-10,16.947426207819838
25.657920598983765,1.0608103275299072,138.0019137083067,263.56033114613217,1230000,100,0.11512112617492676,26.834483861923218,10.818645238876343,14.135263919830322,3372.163731813431,0.00748928,248.47828074062699,190.15299671353748,122,6.866455e-09,15.581204971992873
25.704663515090942,1.0507786273956299,140.58676618553764,263.92543584863984,1240000,100,0.10998129844665527,26.866191148757935,10.882032632827759,14.126306056976318,3399.089952468872,9.044495e-05,253.53249327491267,185.9675710973372,123,1.5258789e-09,9.04985081101784
25.629695415496826,1.08034086227417,140.32036619344208,265.98939558948547,1250000,100,0.12311100959777832,26.833911180496216,10.795258045196533,14.133862018585205,3425.9941082000732,0.008199365,253.57183488478236,197.1627777558276,124,1.2207031e-08,11.008284625999213
25.790100574493408,1.090027093887329,138.4675117967179,263.81327853736354,1260000,100,0.11489057540893555,26.995684146881104,10.85447072982788,14.2457754611969,3453.054354429245,0.009925049,249.55727394106904,186.46153607212622,125,-6.1035155e-09,14.324500650307975
25.917098999023438,1.151263952255249,139.23641099149268,264.19959871776905,1270000,100,0.13415193557739258,27.203157901763916,10.947630405426025,14.263273239135742,3480.3168954849243,0.0018529904,251.2992899574779,186.55725703487803,126,0.0068863975,12.24380636576227
25.938177824020386,1.202378273010254,139.12329415623933,264.9609401697375,1280000,100,0.1353774070739746,27.277071475982666,10.962930679321289,14.26986050605774,3507.6586186885834,0.006440906,251.50597104963282,190.66257119356635,127,-6.1035155e-09,11.657492893652442
25.902729034423828,1.0773475170135498,139.4446468327669,265.8201136743889,1290000,100,0.11774039268493652,27.098556995391846,10.91762113571167,14.275936365127563,3534.8260836601257,0.002743152,251.16220628951356,221.00051415423897,128,-6.1035155e-09,7.882963895153853
25.793457746505737,1.0687596797943115,140.42400937138015,266.1767614947137,1300000,100,0.11395549774169922,26.976924180984497,10.903311491012573,14.18887448310852,3561.8632044792175,0.0117248325,253.81011042393138,222.93184368853355,129,-3.051758e-08,7.074279746025994
25.94000792503357,1.0668885707855225,141.92161694742362,265.1281842569263,1310000,100,0.11272549629211426,27.120250463485718,10.88309931755066,14.347503900527954,3589.0429089069366,0.0043069534,256.92188706954505,228.79481038525344,130,1.5258789e-09,6.256600605360046
