train-PolicyExecTime,Time-SampleProc,train-AverageDiscountedReturn,train-StdReturn,train-MaxReturn,Time-Sampling,Time,Time-Optimization,train-EnvExecTime,LossBefore,Itr,n_timesteps,train-NumTrajs,train-MinReturn,ItrTime,LossAfter,train-AverageReturn
5.573148012161255,0.062438011169433594,43.05839167825814,25.725347300161477,126.375829205274,8.899526119232178,585.3084321022034,0.46955037117004395,3.0547540187835693,-1.2180718e-05,76,770000,100,-0.4657755976391653,9.431878328323364,-0.010246192,73.9056950330033
5.502458333969116,0.1108553409576416,41.34910854322188,29.91882104738701,123.9870214954571,8.84047555923462,594.7607779502869,0.47321343421936035,3.066905975341797,-1.2144056e-05,77,780000,100,-59.248159412962714,9.424835681915283,-0.009945383,72.60630941932956
5.550525188446045,0.0641932487487793,46.32771926903129,26.991900004655093,122.9499954370492,8.893003702163696,604.1983737945557,0.4525890350341797,3.072511911392212,-1.2094601e-05,78,790000,100,-23.288152285019667,9.410156965255737,-0.01098759,78.46699051637857
5.8727028369903564,0.0593562126159668,46.622324893273664,29.12126398676004,154.14276602626958,9.374062538146973,614.0313248634338,0.3726925849914551,3.2151951789855957,-1.206858e-05,79,800000,100,5.630939443948169,9.806471109390259,-0.010524748,81.22039525007867
5.2583982944488525,0.06215691566467285,47.7525265427846,28.693125708251145,155.00787444881982,8.42326307296753,623.0281901359558,0.4917314052581787,2.906348943710327,-1.2032521e-05,80,810000,100,-15.247318917780081,8.977498292922974,-0.010258156,82.43268071823613
5.818862438201904,0.06943631172180176,49.4698057512416,34.18229148522579,150.45194229004747,9.34921407699585,632.8456876277924,0.3716897964477539,3.244466781616211,-1.2029335e-05,81,820000,100,-30.07907752523085,9.790696859359741,-0.012924364,85.7137830489332
5.379891872406006,0.05898261070251465,48.820470685832326,39.926079395399455,157.17132288329034,8.56707215309143,641.9801132678986,0.4879608154296875,2.9221131801605225,-1.1969232e-05,82,830000,100,-70.3891950361692,9.114500284194946,-0.014467668,83.8112409520009
5.775193452835083,0.05750560760498047,49.186629526618056,36.4497926415429,162.23325076870174,9.1744704246521,651.7295999526978,0.49193811416625977,3.1221227645874023,-1.1950372e-05,83,840000,100,-4.591197290249934,9.724214553833008,-0.014827625,85.06343628024474
6.023042917251587,0.057129859924316406,51.191061855132666,30.295835908321123,145.91877705006473,9.601280927658081,661.8983867168427,0.4813358783721924,3.281466484069824,-1.1907844e-05,84,850000,100,-0.21209444918097664,10.140095233917236,-0.015909942,88.80661916360242
5.732933044433594,0.11020827293395996,58.526533279640525,30.825286181962273,169.9454085781509,9.18839979171753,671.6766562461853,0.45070886611938477,3.175631284713745,-1.1877864e-05,85,860000,100,-16.5558895713672,9.749580144882202,-0.0140547,100.03260880692767
5.581964731216431,0.06559205055236816,58.45187745615613,30.314762922611603,157.5483786778063,8.961848497390747,681.2276749610901,0.4955456256866455,3.1073720455169678,-1.18435755e-05,86,870000,100,-17.823914027292226,9.523396730422974,-0.010393479,99.2544818672642
4.360815048217773,0.041105031967163086,61.371627832351706,37.21951745799278,173.36620514662317,6.9722912311553955,688.6239771842957,0.35595035552978516,2.3946452140808105,-1.1819473e-05,87,880000,100,-27.822477877938514,7.3696229457855225,-0.013133811,105.54945227993183
3.9026355743408203,0.046775102615356445,57.568668886321156,34.854190589196634,173.02742574865417,6.189169645309448,695.256541967392,0.3775777816772461,2.0908334255218506,-1.1797543e-05,88,890000,100,-73.53681483587869,6.613746166229248,-0.012920495,99.996902940289
3.9319241046905518,0.04990530014038086,57.775782477437495,40.284124623827545,178.03232296691797,6.234784126281738,701.9395422935486,0.38081789016723633,2.1082398891448975,-1.1734589e-05,89,900000,100,-48.34930826364496,6.66595983505249,-0.013875029,99.52274367815122
4.092221975326538,0.054351806640625,61.19705683350938,37.823139113439446,177.52776908287552,6.496780633926392,708.8856127262115,0.37711524963378906,2.197598457336426,-1.1751121e-05,90,910000,100,-40.56192505280434,6.928578853607178,-0.014646105,105.17833215404698
4.397875785827637,0.06766915321350098,66.47806373622359,28.78570929709987,185.59572289904207,7.017601728439331,716.4335625171661,0.44206929206848145,2.400315046310425,-1.1696052e-05,91,920000,100,7.000560934884204,7.527610778808594,-0.010334648,114.93196059865531
5.866531848907471,0.06791353225708008,61.702213264628114,37.34750895849018,169.44234712124134,9.34957242012024,726.4292986392975,0.5590386390686035,3.1962227821350098,-1.1661919e-05,92,930000,100,-83.58724253523637,9.976882219314575,-0.011030495,105.41451687435014
5.821756362915039,0.06192731857299805,63.44369587337275,38.4128261823515,182.52902397075115,9.284212589263916,736.266170501709,0.46122050285339355,3.1810970306396484,-1.16153005e-05,93,940000,100,-64.34467989353703,9.807825803756714,-0.0039665513,107.99069921541881
5.5667479038238525,0.12256455421447754,64.83663037220181,41.626826681537,186.5699255132864,8.877217531204224,745.7340710163116,0.44024658203125,3.0378456115722656,-1.1586953e-05,94,950000,100,-82.02907398959616,9.440330505371094,-0.009703374,110.72222598592816
5.529589891433716,0.0626983642578125,66.67513560329792,39.72147066590677,190.48956761458257,8.833712577819824,755.1198282241821,0.4626436233520508,3.0354723930358887,-1.1553662e-05,95,960000,100,-94.0839910206583,9.359564304351807,-0.0106267035,114.58685686029483
5.5117011070251465,0.051726579666137695,67.58031680345324,36.80326916627293,192.99806934638045,8.818935871124268,764.5163826942444,0.4981865882873535,3.0360262393951416,-1.1529962e-05,96,970000,100,-33.513696170145174,9.369277954101562,-0.0147365285,115.92785890336465
5.69178581237793,0.05356121063232422,66.36371455921505,32.5405304559894,178.13545017837896,9.101632356643677,774.1171729564667,0.4153101444244385,3.135010004043579,-1.1502653e-05,97,980000,100,20.397485241361842,9.571022510528564,-0.006273811,112.55092769683948
5.524500608444214,0.060179710388183594,73.36792745196543,32.937970046462446,186.97164578061165,8.840647459030151,783.5122377872467,0.4679741859436035,3.048137664794922,-1.1458233e-05,98,990000,100,31.090014213448704,9.369203329086304,-0.012886176,125.51262085207992
5.492040395736694,0.06442809104919434,71.77227798469488,31.039315054658353,182.3563885657598,8.780737161636353,792.8681130409241,0.4839446544647217,3.0208024978637695,-1.1424915e-05,99,1000000,100,31.13321940860328,9.329492330551147,-0.011246816,122.31680786030613
5.187558650970459,0.04495811462402344,69.27927067669535,36.131908392841396,186.51977801017998,8.298934698104858,801.5852489471436,0.34604930877685547,2.8597700595855713,-1.1410194e-05,100,1010000,100,-32.77019264416466,8.690174579620361,-0.007227084,118.62056761130651
3.7161383628845215,0.041007041931152344,71.26551144611341,38.88409517968063,197.8302779155306,5.9420387744903564,807.9478464126587,0.3629472255706787,2.0375308990478516,-1.13471615e-05,101,1020000,100,-54.47975658903025,6.346228122711182,-0.008087943,121.72571539895527
3.89713191986084,0.047527313232421875,72.14717730949674,36.02022444524144,184.72830697675553,6.203862905502319,814.566873550415,0.3505110740661621,2.103687286376953,-1.1352077e-05,102,1030000,100,-12.432273088066133,6.602132558822632,-0.010613219,122.71782606055429
3.8982644081115723,0.046248435974121094,69.33208585697693,32.69921342736493,199.9331165632469,6.263709783554077,821.2656276226044,0.36578869819641113,2.1691744327545166,-1.1334112e-05,103,1040000,100,-30.400617053097978,6.675983905792236,-0.009577964,118.49293059307064
4.220103979110718,0.057082176208496094,71.89999989401444,33.912423815048726,204.65538583693498,6.749042272567749,828.4572999477386,0.3673393726348877,2.3201310634613037,-1.1290949e-05,104,1050000,100,-16.672015041162645,7.173795461654663,-0.010148716,124.34367769160181
4.581727504730225,0.06412410736083984,73.03969174992412,32.992619751659134,202.19575081377272,7.296526908874512,836.3314881324768,0.4944274425506592,2.4877264499664307,-1.12676535e-05,105,1060000,100,12.20359954699917,7.8554041385650635,-0.0077019013,124.91102375835796
5.679433584213257,0.11289238929748535,75.55430371632691,33.904026239023885,209.73200079845938,9.062361240386963,846.0015661716461,0.46509504318237305,3.1078314781188965,-1.1225217e-05,106,1070000,100,0.1548688995619265,9.640685558319092,-0.0059777144,129.48188636910356
5.625582456588745,0.06009864807128906,76.49453217928003,34.27894403218183,196.38145595105198,8.987583637237549,855.5654549598694,0.4863433837890625,3.088595151901245,-1.1209522e-05,107,1080000,100,21.684869520238934,9.534395217895508,-0.011719926,130.29113204907665
5.602898120880127,0.06214094161987305,72.29341159853179,34.137882817250535,222.69586797824766,8.95930290222168,865.0924172401428,0.477323055267334,3.086273670196533,-1.1173375e-05,108,1090000,100,4.480161167123104,9.499125719070435,-0.010795313,123.61178293335324
5.579079627990723,0.10769987106323242,73.6213764508395,43.61857697184944,202.67542947906682,8.955911636352539,874.6744027137756,0.48575496673583984,3.106104612350464,-1.1143313e-05,109,1100000,100,-67.96781880427879,9.551862716674805,-0.00920237,125.43483108482404
5.4828925132751465,0.06092023849487305,77.87902021801075,34.6128719601518,230.83631956210695,8.770345211029053,884.0042343139648,0.4708828926086426,3.0197412967681885,-1.1111419e-05,110,1110000,100,17.13253327542555,9.30256724357605,-0.01088403,133.12633443780996
5.654656887054443,0.058624267578125,74.98732908612904,35.26324787103123,211.86094523500228,9.038891077041626,893.4974935054779,0.36774301528930664,3.109797239303589,-1.1080199e-05,111,1120000,100,-2.320224187833833,9.465556144714355,-0.008363397,127.63501610729075
5.68519926071167,0.07342886924743652,78.32885829736088,31.33678395142359,216.46528297680482,9.06510615348816,903.0338587760925,0.3797879219055176,3.106602907180786,-1.1044019e-05,112,1130000,100,14.407924569130467,9.518819570541382,-0.008679913,134.56588368773873
5.308219909667969,0.11013078689575195,76.40289823437357,33.08267391835783,206.0447512412929,8.55622148513794,912.1729028224945,0.45463991165161133,2.9642560482025146,-1.1026222e-05,113,1140000,100,26.96261689647927,9.121232271194458,-0.004214794,130.80548726524808
5.4953978061676025,0.060346126556396484,78.0652012356286,36.97489696396097,186.39073732123396,8.809216022491455,921.513669013977,0.44364356994628906,3.047701597213745,-1.0971894e-05,114,1150000,100,-69.21892646209116,9.313602447509766,-0.012752614,132.78065885705743
5.470555067062378,0.06521224975585938,76.614451932801,40.565387425438395,207.20970299898275,8.765217304229736,930.8634905815125,0.4904911518096924,3.0274441242218018,-1.0943342e-05,115,1160000,100,-66.44995156546021,9.321190595626831,-0.008551867,130.7660037056726
5.84188437461853,0.06973147392272949,79.66421034944969,35.38166753152889,202.69455118107442,9.344968795776367,940.6692163944244,0.36528635025024414,3.2239930629730225,-1.091646e-05,116,1170000,100,-36.462353672945255,9.780305624008179,-0.013847437,137.08151665894633
5.42632532119751,0.06335973739624023,80.42373455580619,33.75510483077367,225.23561426173254,8.660282135009766,949.8956739902496,0.48290443420410156,2.9675650596618652,-1.0893318e-05,117,1180000,100,7.570932866284843,9.207053661346436,-0.012122318,137.76263114661197
5.531696319580078,0.06161618232727051,80.50570142679076,34.10308651974553,199.95509040477597,8.847555160522461,959.2905504703522,0.45735740661621094,3.0456459522247314,-1.0847085e-05,118,1190000,100,46.25310165139786,9.36693263053894,-0.013035157,137.66561744552118
5.510040760040283,0.10489082336425781,82.90276110982403,29.596346061616373,200.05616766704273,8.82429027557373,968.7038328647614,0.4562079906463623,3.038182020187378,-1.08098575e-05,119,1200000,100,51.60010532840566,9.38569164276123,-0.014229298,142.0167917857833
5.7498838901519775,0.06748270988464355,80.0411397264995,36.28605383690817,221.8460927782358,9.225606918334961,978.348904132843,0.3259263038635254,3.1956288814544678,-1.0795826e-05,120,1210000,100,-19.027059980459978,9.619393110275269,-0.01127003,135.90147481497752
3.7942793369293213,0.04326438903808594,84.5453895735822,35.40690051897918,226.93635903311355,6.059560298919678,984.8240509033203,0.3553953170776367,2.075185537338257,-1.0729675e-05,121,1220000,100,27.32433563877594,6.4584949016571045,-0.009433943,143.74882297380455
3.8633930683135986,0.04672718048095703,81.72024182195395,42.27221432531646,222.56148459220384,6.155872344970703,991.3918271064758,0.34764552116394043,2.0997235774993896,-1.0701089e-05,122,1230000,100,-73.06305090092037,6.550588846206665,-0.012890244,138.28904732278465
3.915067195892334,0.04535484313964844,85.09443829961452,41.03344875198717,229.96619015643705,6.23948073387146,998.0706028938293,0.3770580291748047,2.1283326148986816,-1.0664026e-05,123,1240000,100,-59.95044988735871,6.6622443199157715,-0.012185519,144.498382945996
4.609036922454834,0.0814201831817627,84.81450441139225,37.025797050194285,233.40706691988618,7.3732688426971436,1006.0379314422607,0.4942760467529297,2.5387730598449707,-1.0646907e-05,124,1250000,100,9.466841090624719,7.949408054351807,-0.006551976,143.69735432144196
6.2421793937683105,0.06751513481140137,83.91736060703941,44.802502224199195,215.03591908480934,9.96427869796753,1016.5946383476257,0.4985475540161133,3.42370343208313,-1.0602291e-05,125,1260000,100,-85.76218679960378,10.53071641921997,-0.0014833771,142.3500632128262
6.204768419265747,0.07104873657226562,84.54366134725119,37.743453456450894,224.37446624623917,9.964074850082397,1027.1695308685303,0.5104842185974121,3.460632801055908,-1.0568925e-05,126,1270000,100,26.04941879491931,10.546173810958862,-0.012479788,143.11706882759358
6.271793365478516,0.07596302032470703,83.66296708133383,39.303499373630906,232.52196377926347,9.990741491317749,1037.7800974845886,0.48822975158691406,3.4190728664398193,-1.0559492e-05,127,1280000,100,-60.10996256828908,10.55539608001709,-0.0073986514,142.52901514515338
6.141927242279053,0.07706809043884277,85.44835123232394,38.226035426229195,243.26765995926928,9.891212940216064,1048.2772243022919,0.5006506443023682,3.44879412651062,-1.0551058e-05,128,1290000,100,34.837011866427716,10.469293594360352,-0.011757801,145.35749606429522
5.0615150928497314,0.04356980323791504,86.10785156157858,33.28544474906369,265.342832364838,8.126915693283081,1056.8441336154938,0.3707847595214844,2.8151183128356934,-1.0513493e-05,129,1300000,100,22.164053460865897,8.541596174240112,-0.013955708,145.5251900127381
3.8078579902648926,0.04285836219787598,88.37972744248596,42.01259606007363,241.6328581403676,6.088283538818359,1063.3554430007935,0.36217522621154785,2.0886807441711426,-1.0501246e-05,130,1310000,100,-74.1896185796278,6.49358606338501,-0.014072195,150.25532644125465
3.857973337173462,0.0893855094909668,89.68921828249898,32.1970672378841,229.8555220895959,6.155988693237305,1069.9604296684265,0.3420586585998535,2.102113962173462,-1.0470173e-05,131,1320000,100,51.94539480815572,6.58767032623291,-0.014597433,152.84274382661974
3.963871479034424,0.04856085777282715,85.85359503339546,44.89133353622198,229.81501113379267,6.3279454708099365,1076.7520525455475,0.39814186096191406,2.1654157638549805,-1.04173905e-05,132,1330000,100,-88.94374098705087,6.77491307258606,-0.012008542,146.50059827894876
5.383396148681641,0.07666659355163574,92.82437507617567,29.280560442354744,240.85266014080216,8.61477541923523,1085.9372720718384,0.4741675853729248,2.967940330505371,-1.0413957e-05,133,1340000,100,85.3815256238855,9.165899515151978,-0.01354982,158.3764598056072
6.099420070648193,0.116851806640625,88.79319480093764,42.408988926907234,242.24884384934546,9.800812482833862,1096.352391242981,0.468796968460083,3.4036171436309814,-1.0366975e-05,134,1350000,100,-57.23847691969067,10.386828899383545,-0.012677217,152.75450972668196
6.177455902099609,0.1207427978515625,85.41031942801446,33.55185323338489,241.17311806856793,9.903106212615967,1106.880765914917,0.47780609130859375,3.4254565238952637,-1.0344999e-05,135,1360000,100,-3.791376451287383,10.502105712890625,-0.013325343,146.29648596252053
6.188128709793091,0.07321310043334961,85.62223170669945,40.888689108110896,208.73089906273543,9.921918392181396,1117.3991041183472,0.4937875270843506,3.4356465339660645,-1.03390785e-05,136,1370000,100,27.473465295660745,10.489346504211426,-0.011441455,145.6040112477133
6.138477325439453,0.06227517127990723,88.54905123264986,38.39602233026707,235.10891242010783,9.87453842163086,1127.839632987976,0.47693538665771484,3.4080467224121094,-1.0296227e-05,137,1380000,100,-31.99456394306554,10.414148569107056,-0.0112079345,151.1524184615542
6.184992790222168,0.07815814018249512,87.91464450252198,35.729011743252876,237.77860002615043,9.945584058761597,1138.3951783180237,0.5019435882568359,3.4610304832458496,-1.0289338e-05,138,1390000,100,-10.108374608250896,10.52625298500061,-0.012828466,150.40790375480745
5.031405925750732,0.04372978210449219,88.57718890359241,31.47330287549904,231.3205976723495,8.095329523086548,1146.9159896373749,0.35518622398376465,2.817202091217041,-1.0249342e-05,139,1400000,100,54.38460241803169,8.4946129322052,-0.013518988,151.67279962183747
3.7953884601593018,0.05011272430419922,90.6908653751668,31.879571704993523,248.49681385459846,6.079562664031982,1153.4242792129517,0.36316704750061035,2.093740463256836,-1.024479e-05,140,1410000,100,40.2630272035844,6.493180513381958,-0.013695533,154.3776500288724
3.8571224212646484,0.05460023880004883,95.36559882793759,33.091392321399645,240.92508110909736,6.146411657333374,1160.0385422706604,0.3955399990081787,2.0972132682800293,-1.023537e-05,141,1420000,100,78.22383601210002,6.596842527389526,-0.012546477,162.8461688222279
3.9350218772888184,0.032419443130493164,92.76674856055897,31.85606125778148,237.8024467046976,6.281501531600952,1166.750095129013,0.37935709953308105,2.1459662914276123,-1.0220126e-05,142,1430000,100,18.39185868489467,6.693527936935425,-0.010536878,159.05996409171715
4.297016859054565,0.06367206573486328,93.56704370295667,42.43469510506447,239.6814092601585,6.884419918060303,1174.0838468074799,0.3673691749572754,2.370323419570923,-1.0174747e-05,143,1440000,100,-94.16891740980086,7.315871715545654,-0.014436674,159.839073228122
4.365558385848999,0.053667545318603516,93.83494948768912,42.173403522383175,236.30503278486202,6.99101996421814,1181.5901234149933,0.44007372856140137,2.410334348678589,-1.0159179e-05,144,1450000,100,-30.606701587264663,7.485015630722046,-0.010956004,159.52771835211348
5.668913125991821,0.07369160652160645,94.94287259490908,31.493973412196723,250.78695432279503,9.020526885986328,1191.1948194503784,0.4828157424926758,3.081268072128296,-1.010178e-05,145,1460000,100,71.88455396599234,9.577369451522827,-0.011277807,163.66359044953177
6.184772253036499,0.07156205177307129,93.60856281701834,32.08386626510165,228.07147825976503,9.908715963363647,1201.573275089264,0.36720776557922363,3.4164130687713623,-1.0075723e-05,146,1470000,100,35.2564003172967,10.347819566726685,-0.013510692,160.1529981744335
5.551910877227783,0.05354475975036621,92.4979467833341,34.87878140954508,224.87797171139604,8.88386058807373,1211.0260980129242,0.49730920791625977,3.0610780715942383,-1.00363695e-05,147,1480000,100,-13.808037971578244,9.435006380081177,-0.012917774,158.84055294093562
5.643079996109009,0.10657572746276855,95.32035721713835,38.40997497296759,265.9366155778484,9.053111553192139,1220.7062287330627,0.4910001754760742,3.123554229736328,-1.0003329e-05,148,1490000,100,4.860734602328451,9.651067972183228,-0.008670874,163.26148353080654
5.683784246444702,0.05749821662902832,93.57542243454806,32.38898357843774,232.46146007174073,9.086697816848755,1230.3683795928955,0.48879075050354004,3.119629383087158,-9.972081e-06,149,1500000,100,52.19102960000844,9.633382797241211,-0.012858585,159.78188899084552
5.952276706695557,0.09061074256896973,94.79787777867163,31.559148416683804,241.7420273835638,9.503228664398193,1240.3589046001434,0.3684985637664795,3.2663586139678955,-9.92825e-06,150,1510000,100,42.54410854983866,9.962623357772827,-0.0060846116,161.26914834334008
5.668691873550415,0.07171821594238281,95.81295439235167,32.75445789289863,220.43499629481198,9.051512002944946,1249.994724035263,0.49325060844421387,3.109865665435791,-9.925813e-06,151,1520000,100,42.59220082767268,9.616867780685425,-0.013428394,163.90141200135454
5.957879543304443,0.1172935962677002,94.47501323563502,35.81179495938362,249.49311285765268,9.546521186828613,1260.058021068573,0.37295103073120117,3.300590991973877,-9.906246e-06,152,1530000,100,56.41175669108332,10.037070512771606,-0.0087078735,161.68293917915855
5.588048219680786,0.0698087215423584,96.5117059403624,33.73589765237145,247.76848836020443,8.933595895767212,1269.5465140342712,0.465256929397583,3.0756325721740723,-9.887747e-06,153,1540000,100,92.13616162460829,9.468965291976929,-0.01279919,167.06965221549973
5.349334716796875,0.03731060028076172,95.58433089559621,29.842941146562058,246.05556979696013,8.62033224105835,1278.5677835941315,0.33460116386413574,3.009326934814453,-9.863832e-06,154,1550000,100,80.61513413896203,8.992533206939697,-0.013507054,164.23263128694558
3.779212713241577,0.045511722564697266,97.88940546828405,30.106134545162746,228.91322725290675,6.0274858474731445,1285.0154483318329,0.35831546783447266,2.049562692642212,-9.840548e-06,155,1560000,100,88.85647607112801,6.431581258773804,-0.010691612,168.4020946257109
3.910796880722046,0.046231985092163086,96.48443234425699,30.4585192199561,245.30056295331204,6.257661819458008,1291.7026770114899,0.3655557632446289,2.1496458053588867,-9.807089e-06,156,1570000,100,68.32818820170205,6.66972541809082,-0.012436258,165.91420684783787
3.9586784839630127,0.046123504638671875,100.01446037668762,32.24149115090629,253.21173995823597,6.297285795211792,1298.433565378189,0.3682572841644287,2.142423391342163,-9.77516e-06,157,1580000,100,62.01508717260817,6.711968183517456,-0.011621807,170.3273176650652
4.283269882202148,0.050984859466552734,94.57995957989093,40.985436195919974,253.75666082674553,6.889765024185181,1305.764883518219,0.37261962890625,2.3929738998413086,-9.771342e-06,158,1590000,100,-36.36094156730982,7.313677549362183,-0.01284608,162.8870490463156
