train-NumTrajs,LossAfter,Itr,train-MaxReturn,n_timesteps,ItrTime,train-MinReturn,LossBefore,Time,Time-SampleProc,Time-Sampling,train-AverageDiscountedReturn,Time-Optimization,train-StdReturn,train-AverageReturn,train-EnvExecTime,train-PolicyExecTime
100,-1.3946126,104,-39.14716057456536,1050000,27.546952486038208,-53.27095787078103,0.025988659,2891.3838601112366,0.04787731170654297,26.430520057678223,-15.47058953744179,1.0677525997161865,3.2707924602530074,-47.1830554505946,11.684854984283447,14.037979125976562
100,-1.4401718,105,-38.59919711791433,1060000,27.57964015007019,-53.10846214301332,-0.011107843,2919.023107767105,0.04461359977722168,26.444433212280273,-14.988212553319542,1.089785099029541,3.150158617985687,-46.17508171691398,11.665120840072632,14.082711219787598
100,-1.4912894,106,-39.71616448609135,1070000,27.41096019744873,-54.12065543865198,-0.008826633,2946.494930267334,0.04108405113220215,26.277440071105957,-15.441061173828807,1.0917563438415527,2.919425367035488,-47.126436037171246,11.599955081939697,13.972403287887573
100,-1.4851707,107,-38.30700414888381,1080000,27.42599606513977,-53.29528730116478,-0.003591909,2973.9794778823853,0.03834247589111328,26.3342866897583,-15.313832718842376,1.0527079105377197,3.30205584385615,-46.85699058354339,11.582361221313477,14.032201528549194
100,-1.54914,108,-39.10447295632803,1090000,27.430386066436768,-53.326899979997336,0.02280516,3001.4684965610504,0.04199957847595215,26.311715126037598,-15.493717175534533,1.0760796070098877,2.9196786536076815,-47.27945675494359,11.586289882659912,14.020313262939453
100,-1.6039377,109,-39.277387543216236,1100000,27.363363027572632,-53.00963714935057,0.01004104,3028.8927738666534,0.039313554763793945,26.264460563659668,-15.417231300640278,1.0588624477386475,3.040635080607134,-47.093738781962685,11.600229263305664,13.964365243911743
100,-1.5711604,110,-39.328217611692274,1110000,27.383113384246826,-53.91091743405882,0.0071543297,3056.3320031166077,0.037514448165893555,26.265142679214478,-15.349961531806182,1.0796518325805664,2.838747473003134,-46.96658434089478,11.590532541275024,13.977404594421387
100,-1.6756421,111,-38.610392447667564,1120000,27.502312421798706,-53.03745600914642,0.0022343993,3083.894002199173,0.038750410079956055,26.376256704330444,-15.464075385146552,1.0866103172302246,3.2121790296691293,-47.16148375437976,11.585928678512573,14.088804721832275
100,-1.8173448,112,-40.23455719265817,1130000,27.52651047706604,-53.18525019568822,-0.037003923,3111.478392124176,0.04358363151550293,26.360492706298828,-15.409625140241308,1.1214709281921387,3.0529058978241257,-47.112276066120295,11.64512038230896,14.010509014129639
100,-1.8421055,113,-39.62503159299978,1140000,27.80741262435913,-53.64734253139501,0.006750933,3139.356451034546,0.04302835464477539,26.378769159317017,-15.365802413683495,1.383589267730713,3.2634819936318307,-46.964644959192675,11.65352463722229,14.015937328338623
100,-1.864773,114,-38.454470969991995,1150000,27.649908781051636,-53.199173351529154,-0.0012759418,3167.0869348049164,0.04352235794067383,26.142725467681885,-15.377564957117647,1.4625229835510254,3.079628137332228,-47.01343372632858,11.601632833480835,13.841259241104126
100,-2.0265946,115,-39.09623610786134,1160000,27.671711206436157,-53.0373835169199,-0.005723523,3194.8465552330017,0.06090354919433594,25.967158317565918,-15.335527443774522,1.6422884464263916,2.956015730606946,-46.93427480261766,11.519352436065674,13.760217666625977
100,-2.042251,116,-39.85650737668673,1170000,27.577443599700928,-53.05967161135532,0.005981212,3222.480058193207,0.06875324249267578,26.062585830688477,-15.667147771928567,1.4453904628753662,2.7149899758372515,-47.61998152464741,11.541528940200806,13.815807104110718
100,-2.1697702,117,-39.03083802625101,1180000,27.414118766784668,-55.06152795691505,0.002030609,3249.9516608715057,0.06490254402160645,26.098453283309937,-15.116625889654875,1.2487928867340088,3.324542882345472,-46.48110583730151,11.53899359703064,13.862475156784058
100,-2.2538524,118,-39.61542418505614,1190000,27.507732152938843,-53.91180661069876,0.0056041153,3277.5190749168396,0.03736376762390137,26.397011041641235,-15.43448174105317,1.0726556777954102,3.336591425876246,-47.13615393526363,11.635094404220581,14.05538010597229
100,-2.3109305,119,-39.09892742291582,1200000,27.293919801712036,-53.70992701122464,3.769207e-05,3304.8745369911194,0.043970584869384766,26.1781804561615,-15.324561424037304,1.0710582733154297,3.1627138084164366,-46.92116119651989,11.533919095993042,13.940258502960205
100,-2.3835075,120,-38.888342528279175,1210000,27.50603723526001,-53.083503619626434,0.0041324035,3332.446681499481,0.04116201400756836,26.311466455459595,-15.414581082273322,1.1526668071746826,2.831731951689884,-47.07315974114074,11.657039165496826,13.950426816940308
100,-2.4666934,121,-40.04996375002978,1220000,27.53084683418274,-52.516898830721665,-0.011866281,3360.0425567626953,0.044205427169799805,26.394887447357178,-15.473930249246477,1.0904359817504883,2.395452482333715,-47.18480710293794,11.642114400863647,14.049329996109009
100,-2.5365381,122,-38.93275000994295,1230000,27.50684881210327,-54.52029757499117,-0.009314679,3387.613473176956,0.03751111030578613,26.382771253585815,-15.207857839478674,1.0857954025268555,3.4482455883983163,-46.61173134521342,11.666941404342651,14.002902269363403
100,-2.5334187,123,-39.445757657669674,1240000,27.446425676345825,-52.39693180770072,0.008895652,3415.127798318863,0.04304838180541992,26.33306097984314,-15.088609543858848,1.0694172382354736,2.967019571252426,-46.41088017890145,11.638572692871094,13.989708423614502
100,-2.637524,124,-37.267614875091105,1250000,27.60179352760315,-53.77442219530992,-0.0024993438,3442.79008102417,0.04130053520202637,26.44964289665222,-15.302964286144059,1.1100265979766846,2.994425459975223,-46.859252143765346,11.638561248779297,14.10729694366455
100,-2.7005804,125,-38.0085988594337,1260000,28.801137924194336,-54.63861395180443,0.010506517,3471.652188539505,0.04447293281555176,27.5176944732666,-15.455958941426964,1.2382662296295166,3.054600981548477,-47.181869048409645,12.108404397964478,14.680278539657593
100,-2.826167,126,-38.30673038669617,1270000,29.727947473526,-53.668648846298076,-0.011132358,3501.458713054657,0.06285786628723145,28.409318447113037,-15.441528034286916,1.2545759677886963,3.038728537328569,-47.20110768063946,12.421335697174072,15.238168001174927
100,-3.0353837,127,-39.61647974971863,1280000,28.30391812324524,-54.01897439202567,0.0075976937,3529.8261017799377,0.040390729904174805,27.189532995224,-15.342427819868554,1.0733168125152588,3.134092024250468,-46.95187671882062,11.964663982391357,14.49732494354248
100,-3.0649853,128,-39.526520650455474,1290000,27.44014835357666,-55.1427844503888,-0.00040503425,3557.326558113098,0.0469822883605957,26.331127405166626,-15.28562853153142,1.0612695217132568,3.1286920869307173,-46.817922448227435,11.571032762527466,14.06045126914978
100,-3.089786,129,-28.40960210023658,1300000,27.41635513305664,-52.87966089571943,-0.011740594,3584.802611351013,0.03970646858215332,26.290285348892212,-15.186016108914027,1.0856287479400635,3.428599677967411,-46.64138743373469,11.564200401306152,14.015116930007935
100,-2.7550316,130,-21.557874627738606,1310000,27.456100702285767,-53.87660762633179,-0.009086676,3612.315008878708,0.03657341003417969,26.354194402694702,-15.267840737659414,1.0646781921386719,4.644586952678233,-46.79931401759209,11.630435943603516,14.02616572380066
