train-MinReturn,n_timesteps,Time-Optimization,LossAfter,Time-Sampling,train-PolicyExecTime,train-NumTrajs,Itr,LossBefore,Time,train-StdReturn,train-AverageReturn,ItrTime,train-AverageDiscountedReturn,Time-SampleProc,train-EnvExecTime,train-MaxReturn
-16.48330255720387,1870000,1.1151816844940186,-0.01730091,23.58425259590149,14.360194683074951,100,186,4.2724608e-08,4699.234896183014,32.80121551457121,71.1402058970369,24.817625045776367,42.03793962994165,0.11736059188842773,8.519788026809692,169.7579933282557
1.0007221190734161,1880000,1.1406540870666504,-0.0121346805,23.695868968963623,14.417684555053711,100,187,-3.6621095e-08,4724.259631156921,31.03821223065188,71.46788560589692,24.956239461898804,41.35851466026039,0.11897611618041992,8.556220531463623,161.64226003683956
-27.170726847911162,1890000,1.1204543113708496,-0.011928514,23.63521409034729,14.344521522521973,100,188,2.002716e-09,4749.19105386734,33.72426193266471,66.40152273726973,24.874812602996826,39.168939715989616,0.1184244155883789,8.573346853256226,133.51710455409915
-2.827074703641136,1900000,1.1339595317840576,-0.0186441,23.46436047554016,14.205352544784546,100,189,-0.0021218185,4774.013386011124,30.948437366578695,76.83329415873467,24.758934497833252,44.515091206232206,0.15989327430725098,8.543480396270752,154.12031597900562
-35.46151800985758,1910000,1.0996088981628418,-0.020108322,23.55714774131775,14.307945251464844,100,190,2.2888185e-09,4798.8575937747955,35.01157400481539,74.60651261349489,24.77726650238037,43.22841758456979,0.11975812911987305,8.540800094604492,182.0406169815285
-57.9740705423501,1920000,1.1023049354553223,-0.016796079,23.964336395263672,14.580256938934326,100,191,7.724762e-09,4824.112409353256,39.22355420930844,75.17409143196896,25.189533710479736,44.01689105335497,0.12212753295898438,8.668278217315674,159.4767851795233
-34.516585861646035,1930000,1.113694429397583,-0.01764043,23.51723885536194,14.249395847320557,100,192,2.2888185e-09,4848.927068948746,40.762471975565155,75.20642281044402,24.752420663833618,43.39184767173701,0.12086677551269531,8.55687141418457,167.7562372612215
-15.131424548946235,1940000,1.0958788394927979,-0.01607464,23.497520446777344,14.26686406135559,100,193,0.004918475,4873.707075834274,38.8373430055277,66.8131511417721,24.717957973480225,38.993619559258995,0.12380623817443848,8.523439645767212,154.7147344137048
-35.42982743365786,1950000,1.0952165126800537,-0.013042743,23.56185746192932,14.290122985839844,100,194,3.1471252e-09,4898.5720019340515,40.53289548729705,78.05765309610436,24.795868635177612,45.29788983037481,0.1381216049194336,8.55908989906311,174.25795547310304
0.14643529519895382,1960000,1.1483087539672852,-0.018567933,23.555784463882446,14.32566213607788,100,195,9.155274e-09,4923.4609916210175,36.73579179693409,75.73572065597047,24.829808950424194,44.16131067781465,0.12501978874206543,8.514072179794312,168.3790131932616
-34.155571881303466,1970000,1.1099421977996826,-0.013811642,23.424346685409546,14.217345714569092,100,196,-1.8310548e-08,4948.183957576752,38.28394047589461,76.42909099996733,24.654515027999878,45.2363182004807,0.11961603164672852,8.497409582138062,163.29728103134724
1.4566114161853534,1980000,1.1151070594787598,-0.014898972,23.63335680961609,14.3799569606781,100,197,3.0517577e-09,4973.125425338745,36.384818278497136,84.29355678996502,24.87393045425415,48.43429909696588,0.12473416328430176,8.547252893447876,167.44318724043924
-0.1641029209967806,1990000,1.1029715538024902,-0.015080049,23.627230405807495,14.351833820343018,100,198,-1.2207031e-08,4998.050106048584,37.50952752676378,79.30412680028412,24.852518796920776,46.224996581735034,0.1215510368347168,8.561660528182983,163.09084126471882
-30.335446366134587,2000000,1.0929577350616455,-0.016538372,23.66534161567688,14.416783809661865,100,199,2.4414062e-08,5023.027428865433,36.82503310350662,82.91629304737937,24.90920615196228,48.70110172241073,0.1501622200012207,8.539520502090454,169.2256939145805
-60.62258281502116,2010000,1.1014604568481445,-0.017755711,23.655170440673828,14.367908954620361,100,200,3.051758e-08,5047.971986532211,40.38081184382218,80.9967505541277,24.884613513946533,47.65261504301597,0.12728095054626465,8.561026096343994,162.6970811381726
-51.156644249371254,2020000,1.106372594833374,-0.01481083,23.647865533828735,14.405083417892456,100,201,1.8310548e-08,5072.919549226761,43.30915662523983,77.08789659207416,24.88339376449585,44.78408402532656,0.12845492362976074,8.524114847183228,169.17067541622123
