train-PolicyExecTime,train-NumTrajs,Time-Optimization,n_timesteps,train-MaxReturn,LossBefore,Time-SampleProc,Time-Sampling,Time,Itr,train-AverageReturn,ItrTime,train-StdReturn,train-AverageDiscountedReturn,train-MinReturn,LossAfter,train-EnvExecTime
18.85254669189453,100,0.4765486717224121,1970000,209.83194827342993,-9.004618e-06,0.17345595359802246,24.477214097976685,4394.0970895290375,196,123.30999283563472,25.1307110786438,44.59113503350024,73.08988790296412,-7.202616890230776,-0.01670467,5.133176803588867
16.36473846435547,100,0.49393177032470703,1980000,220.3249366009204,-8.968496e-06,0.14953851699829102,21.814060926437378,4416.575665473938,197,133.9172505940298,22.458307027816772,38.058868733074625,78.74400209141183,19.153074585500196,-0.0138815055,4.971788167953491
16.654381036758423,100,0.49985718727111816,1990000,206.53438593948786,-8.918569e-06,0.13983488082885742,21.94943118095398,4439.181055307388,198,135.31938597671632,22.590115547180176,37.740456269534306,79.45291081208525,21.385863178147996,-0.013059542,4.838643550872803
17.28903603553772,100,0.4672389030456543,2000000,220.00213237815075,-8.883872e-06,0.15030980110168457,22.77717161178589,4462.598016500473,199,132.36981629442792,23.396822929382324,37.636292356621404,76.99883227760682,31.658389797877312,-0.007340126,4.996680736541748
16.46669316291809,100,0.45645761489868164,2010000,201.90924365723714,-8.875615e-06,0.15705323219299316,21.79932475090027,4485.03228020668,200,122.42747839948787,22.415108680725098,43.63760741729661,73.83302225175612,-0.414227056161222,-0.0095889885,4.875060081481934
16.462052583694458,100,0.48317408561706543,2020000,218.90047199379904,-8.855845e-06,0.16205263137817383,22.056992769241333,4507.755790948868,201,127.46646336488709,22.70559048652649,36.28544027028186,75.34021649918641,31.07614101909196,-0.012035092,5.119427442550659
17.005797386169434,100,0.5095045566558838,2030000,220.29664346766015,-8.8547795e-06,0.1300675868988037,22.371459007263184,4530.789062261581,202,134.19554709390974,23.012502908706665,44.7210584155272,79.26799805868514,4.628248165554497,-0.009451451,4.889216899871826
17.146292209625244,100,0.4371492862701416,2040000,216.769610717241,-8.829645e-06,0.23610734939575195,22.433069229125977,4553.921098709106,203,139.6654677084953,23.114360809326172,38.68293131199595,82.19382429612787,29.816601977701275,-0.012014253,4.814682960510254
15.652210474014282,100,0.5226621627807617,2050000,234.30373730202862,-8.831079e-06,0.14516520500183105,21.11270785331726,4575.717928409576,204,137.65992971032497,21.78166627883911,44.30339034452143,80.66999111960095,4.707439916314064,-0.016648417,5.002686262130737
16.79109287261963,100,0.5224437713623047,2060000,236.32598301237348,-8.789937e-06,0.18073725700378418,22.343629837036133,4598.778725147247,205,138.11582133943813,23.048189640045166,44.69442705877115,80.65990408875433,-7.6970134196772175,-0.013771348,5.0909600257873535
15.548762798309326,100,0.4805271625518799,2070000,216.41653887501008,-8.758624e-06,0.1905357837677002,20.87717890739441,4620.340271234512,206,137.30530321526442,21.549342155456543,40.05820090649889,81.01062474012444,17.0063741408936,-0.0137287285,4.856365203857422
17.201159238815308,100,0.5198853015899658,2080000,229.91507176382842,-8.738058e-06,0.21552729606628418,22.67365050315857,4643.773735046387,207,139.4823087350117,23.417902946472168,36.465503685240506,81.08276939717324,-17.26232881044348,-0.01488359,5.015745639801025
16.360541105270386,100,0.7415909767150879,2090000,204.42170452745796,-8.735426e-06,0.16268181800842285,21.803834199905396,4666.502048969269,208,133.1944626273403,22.714323043823242,39.673553903899496,78.00280149541135,3.2014963083719623,-0.01384413,4.965317964553833
16.614991664886475,100,0.5164175033569336,2100000,223.23181092222447,-8.699117e-06,0.14902663230895996,22.304563283920288,4689.48886847496,209,136.9638601553211,22.97113561630249,44.71603879678487,79.8526835085943,7.978005997124976,-0.01549299,5.159414768218994
16.847882509231567,100,0.4839622974395752,2110000,216.27480339139956,-8.668208e-06,0.1516883373260498,22.54241633415222,4712.683222055435,210,141.24150763578066,23.17916202545166,36.36017853230512,82.35128677978707,3.8823879649394737,-0.014367395,5.176019191741943
15.661751747131348,100,0.6324155330657959,2120000,233.57304951086252,-8.667476e-06,0.1541903018951416,21.135148525238037,4734.624860048294,211,148.70248490784724,21.923053741455078,38.418841308319024,86.67602335392777,12.375082426376704,-0.016154366,5.006859064102173
17.200451374053955,100,0.4972848892211914,2130000,226.905948921389,-8.617042e-06,0.1754438877105713,22.73559594154358,4758.04979467392,212,144.2122507930186,23.4094979763031,37.39105414945734,83.83062831004004,21.02735248442135,-0.01727866,5.020448923110962
17.09473204612732,100,0.45576977729797363,2140000,211.6260865075075,-8.576024e-06,0.18700218200683594,22.701616048812866,4781.412588357925,213,141.6887797080914,23.345824003219604,42.63206392856202,82.76458316933503,-5.800453704286414,-0.015341191,5.134337902069092
17.03239870071411,100,0.5046877861022949,2150000,219.05378364953256,-8.577571e-06,0.12431645393371582,22.611051082611084,4804.668673038483,214,142.0423863559074,23.24131417274475,39.31120028887074,82.76855079703327,25.500299835144293,-0.014206506,5.066043376922607
17.104371547698975,100,0.49553942680358887,2160000,226.0800051742802,-8.5749425e-06,0.16161823272705078,22.728192806243896,4828.072267532349,215,145.86101572652683,23.38609528541565,37.67460155097541,84.44763636559512,47.83923428171568,-0.0103526,5.149588346481323
16.4698588848114,100,0.6295404434204102,2170000,262.27331907019516,-8.51834e-06,0.10058355331420898,21.980842113494873,4850.807053089142,216,139.93814942195024,22.712068796157837,35.63139691871606,81.93404688533728,40.512377289712006,-0.012840494,5.027331829071045
16.89142632484436,100,0.4674062728881836,2180000,209.7662432988327,-8.493168e-06,0.14537382125854492,22.310521125793457,4873.754401683807,217,144.6213580209468,22.929054021835327,34.10210381901238,84.14118445819201,43.03598953938331,-0.01463865,4.940307140350342
16.956856727600098,100,0.47642087936401367,2190000,258.0234367689348,-8.492553e-06,0.1532597541809082,22.645602226257324,4897.0485227108,218,142.34928472397667,23.27620005607605,43.48611714278585,83.0809939315264,0.8577569975711774,-0.014044561,5.163585186004639
16.50137710571289,100,0.43602752685546875,2200000,214.20438729919513,-8.470967e-06,0.17778277397155762,21.964325189590454,4919.646009922028,219,145.22052467101557,22.581005096435547,38.81480326295963,84.69345267093713,2.4962427736016166,-0.015732452,4.967152833938599
16.82255792617798,100,0.5966124534606934,2210000,244.68343264722535,-8.447322e-06,0.18956470489501953,22.471346378326416,4942.9401569366455,220,147.36348732140783,23.274906873703003,47.05331521137823,86.01985702009902,-11.233595059138842,-0.015787514,5.176028251647949
16.410588264465332,100,0.5112929344177246,2220000,221.4435330210052,-8.406828e-06,0.13159680366516113,21.82421851158142,4965.420709609985,221,147.39655375665785,22.467994451522827,40.582890041773865,85.41992489469412,-23.958528689326087,-0.014279712,4.9478137493133545
16.63015389442444,100,0.49233436584472656,2230000,221.88654148589055,-8.412637e-06,0.23490142822265625,22.246810913085938,4988.418962478638,222,152.77465085283853,22.98207688331604,38.04217929157261,88.57540006915083,8.507102924634625,-0.012478614,5.139423847198486
17.24729895591736,100,0.483018159866333,2240000,269.03146674801445,-8.351372e-06,0.2109544277191162,22.865741968154907,5012.00883102417,223,148.70874372781532,23.567935466766357,38.90163988029891,86.54647491355179,39.64976254744861,-0.015332378,5.1309990882873535
17.167216539382935,100,0.46382594108581543,2250000,243.83951051448906,-8.335878e-06,0.15204071998596191,22.893887042999268,5035.541246652603,224,145.1752028050229,23.51310920715332,44.50565504677235,85.52518054332499,3.3969451137278046,-0.015253921,5.233012676239014
17.27840781211853,100,0.5148897171020508,2260000,227.6411056076416,-8.317751e-06,0.17671704292297363,23.0113844871521,5059.266412496567,225,151.96341694765243,23.706303596496582,33.06188542068798,88.51170495410939,51.63887800148946,-0.0122363875,5.248876333236694
16.73410701751709,100,0.45652294158935547,2270000,227.46127102089628,-8.2747865e-06,0.17052650451660156,22.24142861366272,5082.152606725693,226,149.01043274536858,22.869792461395264,40.12961678989499,87.19196247364283,27.754910305654867,-0.013479988,5.017946243286133
17.299766540527344,100,0.48389625549316406,2280000,225.154613134261,-8.272064e-06,0.17048907279968262,22.95606017112732,5105.781717538834,227,141.03938906932842,23.611724138259888,41.60084240769703,82.39350214583476,23.3481801136989,-0.015011596,5.15404486656189
16.458752632141113,100,0.47650861740112305,2290000,249.8609544375731,-8.217655e-06,0.16976618766784668,21.98324704170227,5128.429204702377,228,150.62071847978586,22.63177251815796,45.169772094885424,88.28419868708032,28.3306917235456,-0.013553411,5.042173385620117
17.14519214630127,100,0.485088586807251,2300000,223.9298093725233,-8.1900835e-06,0.14811205863952637,22.770097017288208,5151.847625017166,229,142.77321222619062,23.4061861038208,45.90931792538532,84.24219965245052,12.656726144113557,-0.015555098,5.130851745605469
16.800460815429688,100,0.589440107345581,2310000,242.73639276513651,-8.165335e-06,0.18930959701538086,22.533895254135132,5175.188034534454,230,158.28734726474877,23.326886653900146,40.87976361127235,92.26763619625147,23.588354282832316,-0.015869642,5.219306468963623
17.602819204330444,100,0.47574687004089355,2320000,227.61995694436794,-8.117317e-06,0.1633615493774414,23.24572205543518,5199.089311599731,231,143.59539383623846,23.885812997817993,48.7728805295576,84.08299383779617,-11.126560620411226,-0.015016811,5.15844202041626
