LossAfter,Time-Optimization,Itr,Time-SampleProc,LossBefore,Time,train-StdReturn,train-AverageReturn,train-EnvExecTime,train-PolicyExecTime,train-MaxReturn,train-MinReturn,Time-Sampling,ItrTime,train-NumTrajs,train-AverageDiscountedReturn,n_timesteps
0.0031016113,0.6218509674072266,130,0.024532794952392578,0.0076655396,1239.9530091285706,7.681111902764416,25.796407329265968,3.7403573989868164,6.444411516189575,38.56159037978885,2.441620363830917,10.513488054275513,11.160212278366089,100,10.981779135334508,1310000
-0.006974097,0.5520961284637451,131,0.014124631881713867,-0.005852783,1248.713404417038,9.676316302372335,25.550163512282055,2.9186911582946777,4.990453481674194,38.634186746238285,-7.834853821821546,8.166053771972656,8.732577323913574,100,11.150327904144302,1320000
-0.027474793,0.6492164134979248,132,0.018291473388671875,-0.024523852,1259.8515253067017,9.816476936592375,24.67281012418794,3.7180302143096924,6.399589538574219,38.55564033050055,-10.791860438948373,10.44846224784851,11.116293668746948,100,10.55410903033269,1330000
0.011460424,0.5138852596282959,133,0.01424407958984375,0.019238696,1268.4334409236908,9.858825811918795,25.51629142810995,2.856283187866211,4.908982753753662,42.817454841199236,-4.319875476202972,8.026453495025635,8.554829359054565,100,10.957009040854441,1340000
-0.029648803,0.6438050270080566,134,0.019971847534179688,-0.016235694,1279.5277740955353,10.533089457091192,24.49302361497316,3.7082388401031494,6.377300500869751,40.33537197750619,-13.017935079117372,10.41276502609253,11.076843023300171,100,10.491730923795341,1350000
-0.0041075563,0.8753480911254883,135,0.029126644134521484,0.00043093262,1288.3547358512878,9.357538142301479,26.30357151030084,2.8602371215820312,4.773218393325806,40.747869590963035,-5.65454131559558,7.895087957382202,8.801032304763794,100,11.434630582598338,1360000
-0.009322265,0.6298744678497314,136,0.01774120330810547,-1.3867188e-05,1299.027189731598,10.223151469681508,25.300211044148977,3.6237661838531494,6.066314458847046,42.584671872730254,-6.615151108467291,10.006328344345093,10.654239177703857,100,10.851600111229997,1370000
-0.00466853,0.5255720615386963,137,0.01520848274230957,0.005244165,1307.8849668502808,10.110497906630348,23.870353928052946,2.927107334136963,5.096004247665405,36.86372789113946,-13.543546607785414,8.291162490844727,8.83235216140747,100,9.755819922641269,1380000
-0.009206445,0.6337206363677979,138,0.0193936824798584,-0.00037416993,1318.7634427547455,10.800853229549771,24.248394369346542,3.6283257007598877,6.251955509185791,37.63152813166152,-16.723177131466354,10.207815647125244,10.861256837844849,100,10.110745473298243,1390000
-0.00861416,0.5986137390136719,139,0.02070903778076172,-0.002180127,1328.9979314804077,9.379483385096394,25.284472068853564,3.411637306213379,5.8723180294036865,40.574442711444895,-2.666695386018765,9.587695121765137,10.207366704940796,100,10.79777153327644,1400000
0.0130775515,0.5789144039154053,140,0.015533924102783203,0.016127149,1337.4469954967499,8.717028395242215,25.113389690346203,2.795868396759033,4.780861854553223,37.7846388528246,-1.1300933841112464,7.829566478729248,8.4243643283844,100,10.705579673776185,1410000
-0.02253684,0.6103785037994385,141,0.020392656326293945,-0.013711451,1348.8385424613953,10.59217443542047,25.129138459147384,3.829685926437378,6.573941946029663,40.99124161190015,-9.096256690773792,10.740220069885254,11.371267557144165,100,10.859723455552684,1420000
-0.007052112,0.5872960090637207,142,0.014373779296875,0.00016196289,1358.8331820964813,10.162840799876404,26.106621168010314,3.3481996059417725,5.727473497390747,39.24116623289998,-12.994693221168337,9.372601985931396,9.974590063095093,100,11.426975001909163,1430000
0.017711597,0.5647056102752686,143,0.01656508445739746,0.02138667,1367.2115235328674,11.095315369422767,23.49304068939689,2.766385316848755,4.756770372390747,40.62214569643638,-16.81144524985313,7.7751359939575195,8.356698274612427,100,9.602167754113314,1440000
-0.019089673,0.5766372680664062,144,0.014322042465209961,-0.0055484255,1378.686658859253,9.23552692107725,26.738657151385205,3.8574678897857666,6.667167901992798,40.987981428371484,-6.066563395675815,10.862109899520874,11.453340768814087,100,11.83697916753681,1450000
0.006340796,0.5773673057556152,145,0.015094995498657227,0.009623572,1387.133412361145,10.013848799072026,25.350027974218477,2.754004716873169,4.827054977416992,40.702960656319526,-3.918121125667135,7.832569122314453,8.425510883331299,100,10.920207223443398,1460000
0.009201196,0.5775449275970459,146,0.01391148567199707,0.015450757,1398.5804958343506,10.231760582365208,24.432120604988512,3.861680746078491,6.637117385864258,40.08584460463118,-13.566060470297844,10.833089351654053,11.424823522567749,100,10.249253096972245,1470000
-0.035501573,0.5769557952880859,147,0.016054630279541016,-0.027269544,1407.014734506607,10.77941074220613,25.350611242784197,2.7579336166381836,4.809006690979004,42.25055684273139,-16.419538761384757,7.8192009925842285,8.412590980529785,100,10.913976495464146,1480000
-0.0011050781,0.7415716648101807,148,0.021926403045654297,0.000203125,1419.2246136665344,10.532962144514297,26.66840142311389,4.123594760894775,6.94382119178772,39.29468254336616,-26.54198087673649,11.423367261886597,12.187272787094116,100,11.806458182723924,1490000
-0.031953063,0.6408958435058594,149,0.02081894874572754,-0.027934656,1429.9226396083832,8.204048683067395,26.713656091314377,3.561063051223755,6.125423431396484,40.913465688609655,-1.6944544773796335,9.999249458312988,10.66142725944519,100,11.845733032683535,1500000
0.009123327,0.5300703048706055,150,0.013828754425048828,0.013260071,1439.381922006607,9.842484642393662,24.903621586880316,3.148369789123535,5.46218729019165,39.14449117428579,-10.668408787541672,8.887644052505493,9.431817531585693,100,10.509494200406655,1510000
-0.0048850463,0.63411545753479,151,0.018409252166748047,-0.00011577149,1449.8129968643188,8.270128188579063,25.95585570450758,3.4483096599578857,6.008514165878296,40.37373226560187,0.6884899845630571,9.760842323303223,10.413662433624268,100,11.205135035874347,1520000
-0.00919154,0.8838658332824707,152,0.020156145095825195,0.0016517822,1459.3123860359192,9.826142785221988,24.071061270420408,3.0874078273773193,5.200101613998413,39.967140709547756,-11.054721671204923,8.56705641746521,9.47147011756897,100,10.015112040129146,1530000
-0.024822071,0.533158540725708,153,0.012766838073730469,-0.01869192,1467.4616022109985,10.346733122287294,25.245863440756683,2.727372646331787,4.613593339920044,42.20626751222261,-15.165529574153574,7.585375547409058,8.13154125213623,100,10.696855479209093,1540000
-0.021721913,0.6607522964477539,154,0.0194244384765625,-0.003841614,1478.1437265872955,9.196347932507495,25.45543144537642,3.5237717628479004,6.142755746841431,39.591232407268514,-5.073593167059266,9.983452796936035,10.663915395736694,100,10.855969926393852,1550000
-0.03719563,0.6387033462524414,155,0.01747584342956543,-0.019825732,1488.4022006988525,8.107536238976333,26.68736604280346,3.407917022705078,5.861445426940918,39.91452232381215,-10.475122995977138,9.57332706451416,10.22983717918396,100,11.656721350741611,1560000
-0.008738379,0.5839900970458984,156,0.016251564025878906,0.004444324,1498.5082955360413,8.29723285323087,25.758949167353947,3.3548617362976074,5.82520604133606,39.10930489743208,-0.45890475825172383,9.47598147392273,10.076627731323242,100,11.149406070818532,1570000
-0.009831507,0.5707778930664062,157,0.018014907836914062,-0.005996509,1508.5028693675995,8.683382854549407,24.60513857579472,3.370812177658081,5.717389345169067,39.236900726646006,-11.230373481470279,9.383466243743896,9.97253704071045,100,10.504211272073178,1580000
0.0075464356,0.5190942287445068,158,0.012549638748168945,0.015629249,1518.234988451004,10.641007523914874,25.520231265123957,3.276312828063965,5.610327959060669,41.594181696184904,-15.66078390875621,9.17821741104126,9.710129499435425,100,10.901630635087345,1590000
-0.025021913,0.7281033992767334,159,0.0245516300201416,-0.024506848,1527.9384369850159,10.797162251251212,24.833790798902122,3.21262788772583,5.432750463485718,40.03184104150544,-12.637326746752851,8.931575298309326,9.684578895568848,100,10.625290085986556,1600000
0.012044959,0.5220580101013184,160,0.012225627899169922,0.014396032,1538.0080676078796,9.134205345623673,25.563579687383335,3.401397466659546,5.8010094165802,42.73940165598033,-3.9125915344576576,9.499332189559937,10.033920764923096,100,11.250536096888018,1610000
