train-AverageReturn,Time-Sampling,train-PolicyExecTime,n_timesteps,train-AverageDiscountedReturn,LossBefore,Time-SampleProc,train-NumTrajs,ItrTime,Time,train-MaxReturn,Itr,train-MinReturn,Time-Optimization,train-EnvExecTime,train-StdReturn,LossAfter
149.22278989573252,6.04126763343811,3.73801326751709,1470000,86.21352396829687,-9.48714e-06,0.05400419235229492,100,6.4283552169799805,931.0145108699799,201.43005201688666,146,-6.177564029168596,0.3327600955963135,2.1004586219787598,35.355020549749,-0.013408616
149.1188639312623,6.652519464492798,4.131508827209473,1480000,85.8077431281798,-9.437613e-06,0.0682058334350586,100,6.958139419555664,937.9910941123962,219.02411725424182,147,52.46411996686713,0.23702669143676758,2.294757127761841,34.88030048816056,-0.008053049
155.57987486621994,6.085768461227417,3.7843234539031982,1490000,90.55090597511216,-9.397989e-06,0.08244514465332031,100,6.3728156089782715,944.3763720989227,218.26002413163724,148,67.94789437619413,0.19619154930114746,2.099445343017578,27.01398460794915,-0.012120611
157.41080645851355,5.6963746547698975,3.5255939960479736,1500000,91.98942493569388,-9.386042e-06,0.05741620063781738,100,5.9719154834747314,950.3586211204529,220.0752290065011,149,6.538827725798035,0.21776986122131348,1.9781923294067383,30.745003778321745,-0.006103081
151.44552609338763,6.009753227233887,3.705671548843384,1510000,88.3074776065032,-9.334245e-06,0.05298280715942383,100,6.303569555282593,956.672135591507,206.1411497376014,150,60.77779750291261,0.2405257225036621,2.101494550704956,27.859244109375716,-0.013484132
158.10645278195898,6.063137054443359,3.7586276531219482,1520000,92.13451793099432,-9.324776e-06,0.046300411224365234,100,6.336197853088379,963.0194466114044,233.06795382586546,151,83.57563060829106,0.22648239135742188,2.1010231971740723,28.631784350178503,-0.008993325
150.210006324197,5.963514089584351,3.680021286010742,1530000,87.43786293900699,-9.272997e-06,0.043554067611694336,100,6.2291100025177,969.2592389583588,215.30254440318623,152,15.375550804834834,0.22178030014038086,2.0765016078948975,32.236852448742404,-0.009479709
160.55659563429043,5.910367965698242,3.6684134006500244,1540000,93.2848660470419,-9.234538e-06,0.0816187858581543,100,6.214900493621826,975.4859654903412,212.63625613032667,153,77.88604440506964,0.22266006469726562,2.04359769821167,29.525068661778324,-0.015468066
154.22966487607255,5.950991630554199,3.6791880130767822,1550000,89.54381355074248,-9.200177e-06,0.049878597259521484,100,6.221844911575317,981.7193536758423,214.74874372412503,154,-0.5880976971579754,0.2207329273223877,2.0710525512695312,28.759925026770613,-0.010902788
156.29406239478286,5.706697463989258,3.5328266620635986,1560000,90.84782937162962,-9.178983e-06,0.04342460632324219,100,5.99239444732666,987.7224366664886,249.4582728960631,155,47.56203258707736,0.24207115173339844,1.9816555976867676,31.139485320363224,-0.006254819
161.40543723975634,6.09173583984375,3.7808444499969482,1570000,93.93988209207038,-9.176312e-06,0.04813671112060547,100,6.391004323959351,994.1240210533142,242.26254123454234,156,60.172321724916436,0.2508430480957031,2.108070135116577,32.1551299574209,-0.012780613
162.65236995898985,6.036816358566284,3.7216861248016357,1580000,94.91493413725446,-9.123318e-06,0.03182363510131836,100,6.293454170227051,1000.4296038150787,218.3630076204717,157,108.62496275286638,0.2245793342590332,2.1131629943847656,24.582136143458296,-0.012171181
160.9304460479413,5.939483880996704,3.6681888103485107,1590000,93.77184624961248,-9.088752e-06,0.03903913497924805,100,6.198552846908569,1006.6394190788269,233.1185070924402,158,48.719085584429926,0.21976256370544434,2.065682888031006,29.98991852374423,-0.011518976
165.64054378468435,5.923701763153076,3.6706717014312744,1600000,96.49395263118086,-9.093405e-06,0.043337345123291016,100,6.214021921157837,1012.8637661933899,227.65886640209973,159,100.89205928199044,0.24673938751220703,2.0534164905548096,27.504972160873276,-0.013369836
153.16687289089924,5.904098272323608,3.666653871536255,1610000,89.23773413519051,-9.025319e-06,0.04397916793823242,100,6.166785001754761,1019.042546749115,203.0520282939717,160,12.44836800406029,0.2184131145477295,2.040750026702881,29.32274582326465,-0.015217066
