train-MinReturn,train-StdReturn,LossAfter,train-NumTrajs,n_timesteps,Time-Sampling,ItrTime,train-EnvExecTime,Itr,train-AverageReturn,train-AverageDiscountedReturn,LossBefore,train-MaxReturn,Time-Optimization,Time-SampleProc,Time,train-PolicyExecTime
21.874920947048352,1.9699861798832288,-0.0027948555,100,220000,24.525407791137695,25.77513313293457,9.168324708938599,21,27.902366473894375,20.123186985247365,-1.3649679e-05,33.018161179687354,1.107771396636963,0.14125585556030273,560.7057542800903,14.646578073501587
21.149803356141945,1.9546783787388136,-0.0022047055,100,230000,24.48315668106079,25.716938972473145,9.17571473121643,22,27.65141598271518,20.06661219380109,-1.3597736e-05,31.75820654732214,1.1110796928405762,0.12196993827819824,586.4928398132324,14.605640172958374
23.01543819100616,1.9869004236270171,-0.0009733956,100,240000,24.660179376602173,25.873371839523315,9.177150011062622,23,27.858855394459002,20.346427528334797,-1.3554195e-05,31.858239373299558,1.099381923675537,0.11312198638916016,612.4351434707642,14.762786626815796
23.624316145429827,1.6636678704904333,-0.0023523665,100,250000,24.647859811782837,25.872089862823486,9.204558610916138,24,28.121011775312226,20.601162993526163,-1.35079035e-05,31.857550467317665,1.1154754161834717,0.10754966735839844,638.3691003322601,14.729547500610352
21.965339270395386,2.0547505985520766,-0.0008552587,100,260000,24.645805835723877,25.865968227386475,9.281768321990967,25,28.01403648675723,20.511096550840808,-1.3492996e-05,32.161054835303496,1.099320650100708,0.12009549140930176,664.2978157997131,14.650804042816162
22.653373350933236,2.0254583094264014,-0.0011601632,100,270000,24.76865792274475,25.98940634727478,9.30133581161499,26,27.805738755824613,20.545208366755134,-1.3435935e-05,31.951101328669008,1.1008155345916748,0.11925101280212402,690.3499867916107,14.747909307479858
24.826270498658356,1.6524147928338393,-0.001219017,100,280000,24.581429481506348,25.903698682785034,9.17096209526062,27,28.39313516876455,20.748039549053296,-1.3410249e-05,32.34840112057887,1.2100021839141846,0.11157536506652832,716.3224246501923,14.702269077301025
23.99298219739935,1.7396918664688545,-0.0018772569,100,290000,24.680388689041138,25.906670331954956,9.276017189025879,28,28.488362550120577,20.893336274631924,-1.3375747e-05,32.32928351316574,1.115358829498291,0.11025142669677734,742.304185628891,14.691289186477661
22.28505883739031,1.8434216260305825,0.0004064045,100,300000,24.525044918060303,25.771387577056885,9.237992525100708,29,28.42843401713107,20.934892537249166,-1.33439635e-05,33.28674014517034,1.1184210777282715,0.12716031074523926,768.1357755661011,14.57788872718811
23.384863733564032,1.8198571091207412,-0.0037815105,100,310000,24.72659969329834,25.962796688079834,9.280608177185059,30,28.170677410883915,20.816955595199985,-1.32945825e-05,32.17201025730303,1.127394437789917,0.1072542667388916,794.1619534492493,14.736108779907227
23.6759054716969,1.9240434037325032,-0.0019102453,100,320000,24.50066566467285,25.742706060409546,9.200089931488037,31,28.553430851577133,21.134825919091572,-1.3221383e-05,33.60281343442541,1.1136786937713623,0.12763547897338867,819.974134683609,14.591444730758667
24.575144298984252,1.8345929591759234,-0.00046251374,100,330000,24.547281742095947,25.823808908462524,9.209841012954712,32,28.793846802128613,21.322124427314364,-1.3168908e-05,33.5316114238582,1.1322925090789795,0.1432478427886963,845.866414308548,14.628288984298706
24.05507391210392,1.7257135321253352,-0.00075445225,100,340000,24.586851835250854,25.817787408828735,9.279319286346436,33,29.020409038764452,21.44057939268833,-1.3111908e-05,33.137564831991284,1.0987904071807861,0.13153672218322754,871.7530560493469,14.595292091369629
24.23565556691581,1.6082634985764712,-0.00091166806,100,350000,24.586977005004883,25.793956518173218,9.191307306289673,34,28.92930806349043,21.118150349820176,-1.3061308e-05,32.93506569294371,1.092261791229248,0.11347794532775879,897.6164555549622,14.679702043533325
24.59429015546995,1.721066281161543,0.0010446239,100,360000,24.614787578582764,25.862533569335938,9.304385423660278,35,28.853055834621884,21.088401479196587,-1.3013871e-05,33.089931354079184,1.1381618976593018,0.10846185684204102,923.5445272922516,14.59991979598999
24.705677327696957,1.316427742880903,0.0016527163,100,370000,24.680193185806274,25.896713972091675,9.2445547580719,36,29.17899423425737,21.26641382569884,-1.2950468e-05,31.80663336964751,1.100771188735962,0.11425423622131348,949.5136051177979,14.722184419631958
25.07106737427675,1.5781377746832073,-0.00072075205,100,380000,24.643136739730835,25.862640619277954,9.295968055725098,37,28.86981382851361,21.019644278358943,-1.2916699e-05,33.23410087492313,1.1034412384033203,0.1152493953704834,975.4408838748932,14.619812965393066
24.729792182340013,1.5897325212618543,-0.0029653092,100,390000,24.585347890853882,25.803497076034546,9.296626806259155,38,29.27962668123174,21.316937123456206,-1.2873942e-05,33.49602179630557,1.1061208248138428,0.11126351356506348,1001.3103013038635,14.579132318496704
25.782536639405066,1.6507154726071598,-0.0028768354,100,400000,24.58006477355957,25.782100439071655,9.273778438568115,39,29.28590197897683,21.474311770740705,-1.2825046e-05,33.31330486236638,1.0808637142181396,0.11869454383850098,1027.1753602027893,14.601523399353027
25.21355086536748,1.7088708516665863,-0.00012506108,100,410000,24.630944967269897,25.857396364212036,9.274005889892578,40,29.310321382239284,21.350041250107193,-1.2793016e-05,33.4331199036549,1.1152393817901611,0.1105034351348877,1053.1059753894806,14.642009735107422
24.999391013883503,1.7492560959907075,-0.0027071722,100,420000,24.49964928627014,25.76725673675537,9.211353778839111,41,29.337588590832393,21.364191728588022,-1.2742662e-05,33.12398180544126,1.1278531551361084,0.13867902755737305,1078.9377572536469,14.578368425369263
25.996065249357418,1.7304376279429188,-0.003051193,100,430000,24.690480947494507,25.911628007888794,9.2984299659729,42,29.647304969813472,21.5373923212297,-1.2698167e-05,32.88752963813108,1.1010780334472656,0.1188211441040039,1104.9150178432465,14.670624256134033
26.436083410323523,1.4986600986887664,-0.00435075,100,440000,24.446600675582886,25.664774656295776,9.235193252563477,43,29.750379901578953,21.56729155678288,-1.263186e-05,33.526173859932825,1.1050422191619873,0.1123819351196289,1130.642205953598,14.50484585762024
25.561964266439713,1.5290815386658838,3.9411167e-05,100,450000,24.74214196205139,26.01444697380066,9.358078956604004,44,29.497168452591062,21.581794751278267,-1.257231e-05,33.21998917228445,1.1351206302642822,0.13657164573669434,1156.7266476154327,14.674901723861694
26.078789707882645,1.5413590075630306,-0.0053252615,100,460000,24.351011514663696,25.583651542663574,9.187762022018433,45,29.725595980989002,21.671488915399895,-1.2532804e-05,32.95455239319078,1.094496250152588,0.13655543327331543,1182.3953757286072,14.462467908859253
26.89581209827347,1.3830764674305573,-0.0047681527,100,470000,24.68796133995056,25.90882921218872,9.306629657745361,46,29.81759746338586,21.60234395914526,-1.2492808e-05,33.034387960058766,1.1064460277557373,0.11363554000854492,1208.3771858215332,14.671640396118164
25.41001994361943,1.4213779614957314,-0.0031062453,100,480000,24.698143482208252,26.040546894073486,9.343765020370483,47,30.123582931123046,22.070255198058753,-1.245476e-05,33.07858899954361,1.211904525756836,0.1291961669921875,1234.488719701767,14.632193326950073
25.88396560036382,1.615135726651262,-0.0036440152,100,490000,24.522905588150024,25.903493881225586,9.2817542552948,48,30.019523710583165,21.958029168551224,-1.2396374e-05,33.63935107894462,1.2684330940246582,0.10923552513122559,1260.4848408699036,14.533982038497925
26.51185800390376,1.5251427363200616,-0.0034325977,100,500000,24.342113733291626,25.711800813674927,9.239346504211426,49,30.394591648130145,22.256126241434096,-1.2338694e-05,33.11048363751206,1.2505319118499756,0.11763644218444824,1286.297192811966,14.383012771606445
28.144608900518833,1.2979912948659231,-0.0022618803,100,510000,24.389237642288208,25.917624950408936,9.191720008850098,50,30.754196911644737,22.462974739852434,-1.2294475e-05,33.96477378762679,1.3940939903259277,0.13230061531066895,1312.3033616542816,14.489196538925171
27.902185912196074,1.4794059395749808,-0.0029913727,100,520000,24.44393754005432,25.997621774673462,9.2693612575531,51,31.07574651952414,22.78115049220038,-1.22663805e-05,33.89339732877037,1.4196438789367676,0.1326296329498291,1338.4289696216583,14.46883225440979
27.979976622453904,1.3918920260541834,-0.0011854144,100,530000,24.347270250320435,26.04920220375061,9.155483961105347,52,31.271269033403115,22.906658813988756,-1.2222279e-05,35.18579274283797,1.5824799537658691,0.11852669715881348,1364.566430091858,14.489022254943848
28.59455686124005,1.3397798772842755,-0.0024932656,100,540000,24.300127029418945,26.098007202148438,9.225072622299194,53,31.54391870841841,23.13204478286246,-1.2207597e-05,34.95506402075695,1.6535701751708984,0.14250636100769043,1390.7733738422394,14.374373435974121
27.633645267161157,1.3105155342959325,-0.0037337642,100,550000,24.139541149139404,26.047994136810303,9.186977624893188,54,31.376409980088496,22.951074318698446,-1.2174692e-05,34.19723086840971,1.7532033920288086,0.15447115898132324,1416.918006181717,14.249714136123657
28.513971665657273,1.5070693099354282,-0.001634805,100,560000,24.015875816345215,25.83884596824646,9.118705034255981,55,31.51519288818242,23.181017891704656,-1.2134418e-05,35.09572206261659,1.6408617496490479,0.18130111694335938,1442.8306648731232,14.187146425247192
27.810089460397474,1.3982991191924605,-0.002839374,100,570000,23.918307542800903,25.81200075149536,9.081693649291992,56,31.659222303759556,23.244099824396038,-1.2081583e-05,35.10909440339378,1.719409465789795,0.17294907569885254,1468.7075536251068,14.128702640533447
28.7155894177859,1.3607057944019108,-0.0020758286,100,580000,23.98923921585083,25.842232704162598,9.148804903030396,57,31.703474957675066,23.213347342523203,-1.2039172e-05,35.344321677460144,1.6885244846343994,0.16354727745056152,1494.6092338562012,14.14490795135498
28.66236408336413,1.2098451821044012,-0.0026003271,100,590000,24.040000915527344,25.91561269760132,9.153875350952148,58,31.724079330718784,23.187978510084953,-1.1976584e-05,34.34504761918234,1.7092547416687012,0.1655280590057373,1520.595487356186,14.183505535125732
28.107136255093504,1.4124503275158582,-0.0027302296,100,600000,24.120638370513916,25.906864166259766,9.122969627380371,59,32.024275327013186,23.54482703682309,-1.196348e-05,35.07415937022114,1.6460564136505127,0.13869166374206543,1546.6032457351685,14.284693002700806
27.69190454695167,1.2793424958955832,-0.003600401,100,610000,23.939301013946533,25.866090059280396,9.121814250946045,60,32.28101297778326,23.836835764405734,-1.190227e-05,35.2884724427634,1.7782175540924072,0.14754271507263184,1572.5373845100403,14.115554571151733
29.278290011954,1.174986831093564,-0.00177489,100,620000,24.018428087234497,25.879162549972534,9.133402347564697,61,31.986350851700713,23.691248989249324,-1.1861972e-05,34.90408112809318,1.6772434711456299,0.18198633193969727,1598.485847234726,14.182947635650635
29.04905302160899,1.2287302426569051,-0.0041170586,100,630000,24.214118719100952,26.02186679840088,9.1962251663208,62,32.194765239158656,24.002685863899604,-1.1811016e-05,35.30900583277544,1.6272153854370117,0.179368257522583,1624.5757160186768,14.315052270889282
28.604287403288062,1.5613223225706285,-0.0030775468,100,640000,24.75427484512329,26.58157753944397,9.387279748916626,63,32.407177511747115,24.2639531668572,-1.1780386e-05,35.66839296682679,1.7054522037506104,0.1207127571105957,1651.2289917469025,14.642157554626465
28.669223824710123,1.3642717496705434,-0.0017128383,100,650000,24.30486798286438,26.069673538208008,9.185060501098633,64,32.18594279311896,24.086043464833043,-1.172953e-05,35.271120055887366,1.5598223209381104,0.20257782936096191,1677.3694422245026,14.418609619140625
28.925420270347082,1.349438074598357,-0.0034663507,100,660000,24.25730276107788,25.946237087249756,9.211518049240112,65,32.25291233674959,24.154295517563863,-1.1672597e-05,35.60859750697886,1.5321946144104004,0.15490126609802246,1703.3798682689667,14.350005388259888
28.52698246013934,1.2358569958088519,-0.0019809683,100,670000,24.280349016189575,26.04675030708313,9.186639070510864,66,32.270423431863236,24.19477933574136,-1.1593148e-05,35.505548379728474,1.5867323875427246,0.17778658866882324,1729.4885611534119,14.388059854507446
29.19106506763298,1.3352376119882334,-0.0036598488,100,680000,24.062510013580322,25.900118350982666,9.11210036277771,67,32.28567575710962,24.299271089730304,-1.1540606e-05,35.78761512303399,1.6711320877075195,0.1651623249053955,1755.4517941474915,14.244247436523438
29.135671668878338,1.318672725032414,-0.0014688098,100,690000,24.00518035888672,25.859446048736572,9.102583885192871,68,32.36391013570914,24.34920524568927,-1.1489901e-05,35.067037967582614,1.658111333847046,0.19510889053344727,1781.3744378089905,14.205249071121216
28.982237407275306,1.2729333228680488,-0.0020800934,100,700000,24.10999369621277,25.926077365875244,9.146742820739746,69,32.6272564024659,24.603602874149228,-1.1437519e-05,35.20792209330098,1.6253890991210938,0.1895897388458252,1807.3748517036438,14.254444360733032
29.09349078870095,1.2035500894029467,-0.003333053,100,710000,25.848408222198486,28.139588832855225,9.562689065933228,70,32.29791086213234,24.322667740866446,-1.1404414e-05,34.522254216572854,1.9899542331695557,0.29976606369018555,1835.5823075771332,15.537522077560425
29.536593818432927,1.2228386795605144,-0.00336511,100,720000,24.748337507247925,26.253764152526855,9.296666145324707,71,32.56511593139584,24.60583264780628,-1.1318386e-05,35.54014813655915,1.3102540969848633,0.19328713417053223,1861.9059743881226,14.727234363555908
29.748617303088118,1.2302280467378686,-0.0021192431,100,730000,25.041157007217407,26.328433990478516,9.365464210510254,72,32.7758330029634,24.825155334356815,-1.1270838e-05,35.99296225806667,1.1568622589111328,0.12969613075256348,1888.296909570694,14.949939966201782
29.886269397430823,1.3511758181223754,-0.0022991253,100,740000,25.280800580978394,26.531927585601807,9.51024580001831,73,32.64044188243835,24.659737375045662,-1.122016e-05,36.86018115932507,1.1164891719818115,0.13403701782226562,1914.9037156105042,15.044487237930298
29.55083289021306,1.2300705934291098,-0.000574205,100,750000,24.523905515670776,25.737508058547974,9.239850044250488,74,32.78974120245395,24.72038862102488,-1.1164576e-05,35.23453052726226,1.0947041511535645,0.11809849739074707,1940.7167928218842,14.563049793243408
30.22605398523924,1.1762323318366337,-0.0016960342,100,760000,24.570486068725586,25.78006672859192,9.28146767616272,75,32.93444651701815,24.84056359141095,-1.1094635e-05,36.23083379007593,1.0907633304595947,0.11800670623779297,1966.5659296512604,14.572575092315674
30.190933602033347,1.1915836005058718,0.0035927577,100,770000,24.65739417076111,25.865873098373413,9.24293327331543,76,33.07402473326804,25.117391261708008,-1.105951e-05,35.91446971463509,1.0944690704345703,0.11329483985900879,1992.5030632019043,14.705219745635986
30.08603133143177,1.30869049403207,-0.0020970388,100,780000,24.5994873046875,25.844573497772217,9.300662994384766,77,33.01241603958675,25.078205823056336,-1.100832e-05,36.77890189636881,1.1159493923187256,0.12720131874084473,2018.416448354721,14.584545373916626
29.877933701345434,1.317109464126226,0.00027270187,100,790000,24.672510862350464,25.900717735290527,9.301178455352783,78,33.147855882054166,25.39254713686736,-1.0973755e-05,37.495960842778985,1.1121511459350586,0.11465668678283691,2044.381947517395,14.648056745529175
30.208249559600628,1.2792895846140575,-0.0025501088,100,800000,24.622978687286377,25.83954644203186,9.270952224731445,79,33.0646509596894,25.245736180245277,-1.0931548e-05,36.258801236985455,1.0895156860351562,0.12589550018310547,2070.2840337753296,14.632089376449585
30.087741267614746,1.349045535007548,-0.0018325892,100,810000,24.562896251678467,25.81830883026123,9.330861330032349,80,33.05474263144869,25.338938153018145,-1.0883204e-05,37.327864964416314,1.1377527713775635,0.11648941040039062,2096.1711061000824,14.522243022918701
30.498129971802165,1.360595215590832,-0.0019741561,100,820000,24.52031683921814,25.767635107040405,9.29825735092163,81,33.17705003336322,25.293673586070536,-1.0854568e-05,36.73974246514102,1.1133918762207031,0.13298702239990234,2122.00816822052,14.493644952774048
29.95390908346883,1.238779653248708,0.00046737128,100,830000,24.567612171173096,25.77027726173401,9.302593469619751,82,32.887067837698275,25.05435492559869,-1.0822566e-05,35.75479335694633,1.0918362140655518,0.11015677452087402,2147.851019859314,14.561944723129272
29.82056658626642,1.344909209364358,0.0009715125,100,840000,24.59894561767578,25.813071489334106,9.28454065322876,83,33.32717216476286,25.406730624691207,-1.0828011e-05,36.70506210002803,1.1031203269958496,0.11017084121704102,2173.72660112381,14.600032567977905
30.30271521205147,1.3133217835028794,-0.0015723007,100,850000,24.65050220489502,25.873425722122192,9.288354873657227,84,33.34606583197638,25.393885168285365,-1.0784609e-05,35.87667856498982,1.1050724983215332,0.11705565452575684,2199.6666009426117,14.651007413864136
30.28902084038605,1.2457626939550368,-0.0017199226,100,860000,24.618072986602783,25.81769347190857,9.239322185516357,85,33.07869280098035,25.130026633746894,-1.073929e-05,36.506243342440854,1.0798890590667725,0.11786985397338867,2225.5520577430725,14.662400007247925
30.10860135642634,1.321639968366967,-0.002881616,100,870000,24.589279890060425,25.835084438323975,9.25215482711792,86,33.42239710120563,25.42834445090753,-1.0680372e-05,37.00233091066012,1.0973834991455078,0.14767885208129883,2251.4538156986237,14.636934995651245
30.458129182189538,1.5175793941556013,0.0059567965,100,880000,24.56907033920288,25.81584405899048,9.269415855407715,87,33.38811931391045,25.477080476585584,-1.0638151e-05,37.834051103287564,1.1081783771514893,0.1378791332244873,2277.3346548080444,14.588943004608154
30.44104139155963,1.4731112128277009,-0.001299293,100,890000,24.589048147201538,25.809991359710693,9.298886060714722,88,33.518602711954756,25.634076063152953,-1.056483e-05,37.7179403204612,1.1124968528747559,0.10777664184570312,2303.220330476761,14.575614213943481
30.322648119147164,1.434920006301072,0.0035299214,100,900000,24.496729612350464,25.70877432823181,9.257497310638428,89,33.392508719580995,25.549999044040657,-1.054637e-05,37.51782424999023,1.1008806228637695,0.11035418510437012,2328.9990043640137,14.522652387619019
29.67501549964268,1.5477643232827976,0.0043153684,100,910000,24.576170921325684,25.794923067092896,9.252257108688354,90,33.522061665905255,25.710099978951153,-1.0491415e-05,37.44979066565668,1.0970077514648438,0.12095165252685547,2354.8581671714783,14.61065936088562
29.923890087884423,1.702216351759724,0.0019754497,100,920000,24.451776027679443,25.706055402755737,9.235952377319336,91,33.56161430101246,25.810434127463168,-1.0433369e-05,37.99215732855769,1.1393675804138184,0.11416459083557129,2380.6335773468018,14.513408899307251
30.493261542787145,1.625516522329642,0.0030855867,100,930000,24.713610410690308,25.94935894012451,9.277193784713745,92,33.85194219619439,26.123233384417848,-1.0375249e-05,37.920292588839146,1.1074185371398926,0.12764763832092285,2406.654414176941,14.719680786132812
30.065919938576798,1.5348243763645195,-0.0023950976,100,940000,24.758970499038696,25.98231863975525,9.269892454147339,93,33.74395116104601,26.05536800767608,-1.0329204e-05,36.922869536267505,1.1007542610168457,0.12176775932312012,2432.701324939728,14.76223087310791
30.628101835988815,1.4717212527298593,-0.0008671764,100,950000,24.682421684265137,25.913058757781982,9.298736810684204,94,33.9181947099458,26.217440018277774,-1.0299903e-05,37.22102059711897,1.1131877899169922,0.11605525016784668,2458.6797370910645,14.66834545135498
31.197195602190572,1.4171906883846792,-0.0028127986,100,960000,24.480782747268677,25.685701847076416,9.222106695175171,95,33.98935194221622,26.29684397907768,-1.0261132e-05,36.76277943830963,1.0866858959197998,0.11747574806213379,2484.4284505844116,14.539963960647583
30.568797681248224,1.5519802701241308,0.00038562957,100,970000,24.654173612594604,25.887811183929443,9.294191122055054,96,33.59231140648064,25.923531717212903,-1.0239622e-05,38.195217697725894,1.124232292175293,0.10819101333618164,2510.3875682353973,14.63984751701355
30.806954038154707,1.6065443669707795,-0.0003710196,100,980000,24.738152503967285,26.001808166503906,9.270564079284668,97,33.89245463190636,26.18973365442991,-1.0208588e-05,37.27827623888792,1.1244683265686035,0.13842010498046875,2536.4594831466675,14.755600214004517
30.923621683206864,1.5810085848118556,0.004569649,100,990000,24.544353485107422,25.784239768981934,9.24670696258545,98,34.035223235820716,26.322578950022393,-1.015534e-05,37.31216041181122,1.1228907108306885,0.11574482917785645,2562.3187828063965,14.587498903274536
30.472229097536072,1.558629196828852,0.0013526159,100,1000000,24.708309412002563,25.911173582077026,9.274194717407227,99,34.0012460804305,26.24810806655947,-1.011337e-05,37.53234170015967,1.0848133563995361,0.1161656379699707,2588.2962880134583,14.713313817977905
30.745363258276882,1.4415814796103137,-0.0019075684,100,1010000,24.640029430389404,25.8884334564209,9.248956203460693,100,33.85786419596714,26.172562672390665,-1.0074542e-05,37.5667551648599,1.1280336380004883,0.11972451210021973,2614.2463932037354,14.678242444992065
30.554117954216032,1.4262762777821958,-0.00041793316,100,1020000,24.662901401519775,25.908211946487427,9.253601789474487,101,34.20168164963846,26.472078107206016,-1.0035753e-05,37.05691914348146,1.1354429721832275,0.10916781425476074,2640.223735809326,14.688482999801636
30.969001710303466,1.468988777350639,0.00020828069,100,1030000,24.588002920150757,25.84052348136902,9.258846521377563,102,34.003792550093024,26.365854141534438,-9.96349e-06,37.11842895503675,1.1189870834350586,0.13277125358581543,2666.134556055069,14.617453813552856
30.298011725785614,1.6286208203979773,-0.0011171568,100,1040000,24.588436126708984,25.851964950561523,9.278700590133667,103,33.94578708014189,26.264956124521927,-9.909313e-06,38.06313703089936,1.1347870826721191,0.12798690795898438,2692.052245616913,14.601385354995728
30.98403926030134,1.5806053701878522,-0.0012833999,100,1050000,24.62659215927124,25.860613107681274,9.283371210098267,104,34.33644256551099,26.607700828452224,-9.863098e-06,38.03485784317015,1.1086077690124512,0.12365460395812988,2717.988703727722,14.628263235092163
31.2798048206089,1.6042258343448168,-0.0021490892,100,1060000,24.659249782562256,25.870838165283203,9.32529902458191,105,34.198776201105574,26.48211185218775,-9.805239e-06,37.79447385428522,1.1001465320587158,0.11060523986816406,2743.9291348457336,14.620712757110596
29.653566173629777,1.559530817034941,-0.002755985,100,1070000,24.59766149520874,25.826707363128662,9.270691156387329,106,34.13339565095725,26.42826340918912,-9.7385455e-06,37.61562905390188,1.1172657012939453,0.11043405532836914,2769.8219859600067,14.602432012557983
30.29489912586531,1.631243233809968,-0.0022859962,100,1080000,24.543023824691772,25.773411750793457,9.230062484741211,107,34.31650517097123,26.589217418410318,-9.729375e-06,38.47853650931387,1.111553430557251,0.1180732250213623,2795.6592259407043,14.601882457733154
30.643290348063605,1.555274879368888,-0.0012461676,100,1090000,24.547791004180908,25.809079885482788,9.27569842338562,108,34.287331828968576,26.540964979794904,-9.696159e-06,37.47928521402579,1.1248369216918945,0.13580012321472168,2821.537147283554,14.555371284484863
31.123090232111945,1.55236228467463,-0.0015720818,100,1100000,24.596753358840942,25.85502052307129,9.25674819946289,109,34.46865432184631,26.71264308413656,-9.6410695e-06,37.535698837653534,1.1392512321472168,0.11802935600280762,2847.45890212059,14.625436305999756
30.034203749741717,1.6235145247206368,-0.0014720217,100,1110000,24.765650510787964,25.991266012191772,9.33991289138794,110,34.19990626163971,26.468622141319667,-9.603157e-06,38.43043218830285,1.1012380123138428,0.1236412525177002,2873.51278758049,14.715656042098999
31.064941076432685,1.5288756530703922,0.020410364,100,1120000,24.66551423072815,25.892061710357666,9.271395683288574,111,34.29618401923976,26.595499603150273,-9.56438e-06,37.48221930306419,1.1109979152679443,0.11479687690734863,2899.4655528068542,14.660617351531982
30.83883474357766,1.427149260535646,-0.00035905157,100,1130000,24.64673900604248,25.849178791046143,9.320217370986938,112,34.31599778551076,26.626420497576472,-9.54291e-06,37.833555749899105,1.0862739086151123,0.11542749404907227,2925.377413034439,14.614240407943726
31.13138045039407,1.5071325764968588,0.016532373,100,1140000,24.617055892944336,25.89157724380493,9.238987445831299,113,34.257858708190646,26.52740417586399,-9.487566e-06,38.03320018833465,1.1234934329986572,0.15021300315856934,2951.3275322914124,14.657447338104248
30.6415462386575,1.667786521796762,0.0030578962,100,1150000,24.687413692474365,25.919939517974854,9.313284397125244,114,34.52736095978122,26.73972527533344,-9.468035e-06,38.870341866815714,1.1130318641662598,0.11865353584289551,2977.3097701072693,14.661676406860352
31.939754909435123,1.3970560496551574,0.008086636,100,1160000,24.6604642868042,25.869335889816284,9.295780181884766,115,34.743482407715724,26.886577642408216,-9.43451e-06,37.636409739904366,1.0836002826690674,0.12453198432922363,3003.24995136261,14.653224229812622
31.10512703980397,1.6305726874247282,0.00152501,100,1170000,24.605994701385498,25.841881036758423,9.300769329071045,116,34.53741151033366,26.686887056275474,-9.421343e-06,37.76288318898243,1.1124117374420166,0.12268543243408203,3029.1557743549347,14.585969924926758
31.768747891549186,1.5090617373857889,0.00026516657,100,1180000,24.620526790618896,25.84158945083618,9.283957719802856,117,34.64327035160659,26.75740895910518,-9.3742065e-06,37.99168582595751,1.1086080074310303,0.11169147491455078,3055.0679004192352,14.626766443252563
30.238963465840396,1.4511473675316517,0.0077544055,100,1190000,24.616936206817627,25.81401014328003,9.30911922454834,118,34.160201834958,26.32021888332024,-9.383675e-06,37.59275821710032,1.084181308746338,0.1121530532836914,3080.942504644394,14.593109846115112
31.21198383219033,1.527642085192669,-0.0031628916,100,1200000,24.491937398910522,25.684220552444458,9.22977614402771,119,34.7614811551555,26.898160897539388,-9.357535e-06,38.75902825524913,1.0798594951629639,0.11175870895385742,3106.6890511512756,14.551708221435547
30.897858066181023,1.6516544175105137,-0.0016220827,100,1210000,24.75443983078003,25.970703840255737,9.299390077590942,120,34.806509986110505,26.92794139759603,-9.329402e-06,38.557940129048134,1.1040527820587158,0.1115567684173584,3132.7294585704803,14.749382257461548
31.02088134879988,1.339745664386283,-0.0005428338,100,1220000,24.579981565475464,25.792378664016724,9.27563190460205,121,34.39168159957378,26.53624831410795,-9.282766e-06,37.67530052445435,1.0998742580413818,0.11131739616394043,3158.587315797806,14.585970878601074
31.44618998665077,1.2767516824850826,0.0011452818,100,1230000,24.597098350524902,25.798747301101685,9.304461002349854,122,34.48079082234696,26.59893303241966,-9.2523005e-06,37.06378723237186,1.0866029262542725,0.11414217948913574,3184.4497916698456,14.570623636245728
31.97961979723263,1.3723768538505265,-0.0012778947,100,1240000,24.495269060134888,25.69481086730957,9.187581777572632,123,34.92805659926452,26.972226441121883,-9.225682e-06,37.69426421517163,1.0807511806488037,0.11816549301147461,3210.2054557800293,14.601686716079712
