Iteration	TimestepsThisBatch	Time	PoolSize	TimestepsSoFar	Episodes	LastEpReturn	MaxEpReturn
362	1000	4794.057107448578	364000	364000	473	3149.166986572322	3470.2121718988033
363	1000	4806.731094837189	365000	365000	474	3063.092706760116	3470.2121718988033
364	1000	4818.783989191055	366000	366000	475	3210.3113530276696	3470.2121718988033
365	1000	4830.716194629669	367000	367000	476	2787.0799187989223	3470.2121718988033
366	1000	4842.2401440143585	368000	368000	477	3110.9364615775644	3470.2121718988033
367	1000	4854.398144960403	369000	369000	478	919.7372234754021	3470.2121718988033
368	1000	4866.774644613266	370000	370000	479	3150.9848289931765	3470.2121718988033
369	1000	4878.904432058334	371000	371000	480	1758.9826378575744	3470.2121718988033
370	1000	4891.540324926376	372000	372000	481	3355.1215952472435	3470.2121718988033
371	1000	4903.651186704636	373000	373000	482	291.23191659191934	3470.2121718988033
372	1000	4915.617308616638	374000	374000	483	3187.4446573717123	3470.2121718988033
373	1000	4927.764183998108	375000	375000	484	3493.818739110196	3493.818739110196
374	1000	4940.323710441589	376000	376000	485	3160.4701761945257	3493.818739110196
375	1000	4952.997647285461	377000	377000	487	1894.257698189213	3493.818739110196
376	1000	4965.56098818779	378000	378000	488	3069.2144788099276	3493.818739110196
377	1000	4977.345153093338	379000	379000	489	2235.146436279129	3493.818739110196
378	1000	4989.633424282074	380000	380000	490	3438.2966659365643	3493.818739110196
379	1000	5001.975847005844	381000	381000	491	3235.0062984847978	3493.818739110196
380	1000	5014.540539979935	382000	382000	492	3091.459138281325	3493.818739110196
381	1000	5026.2964124679565	383000	383000	493	3200.594220377063	3493.818739110196
382	1000	5038.750460386276	384000	384000	494	3143.4765354010606	3493.818739110196
383	1000	5050.5808317661285	385000	385000	495	3455.179097224947	3493.818739110196
384	1000	5062.37427854538	386000	386000	496	3258.5660311386964	3493.818739110196
385	1000	5075.058669567108	387000	387000	497	3232.7471573889065	3493.818739110196
386	1000	5086.93586397171	388000	388000	498	2256.5588775841534	3493.818739110196
387	1000	5099.318648338318	389000	389000	499	501.5006851202695	3493.818739110196
388	1000	5111.265661716461	390000	390000	500	1955.7559174680032	3493.818739110196
389	1000	5123.16142988205	391000	391000	501	1008.3208435551502	3493.818739110196
390	1000	5135.460542917252	392000	392000	502	2924.4979256249817	3493.818739110196
391	1000	5147.11933016777	393000	393000	504	2001.7653520388665	3493.818739110196
392	1000	5158.89452123642	394000	394000	505	759.757724453749	3493.818739110196
393	1000	5170.672662734985	395000	395000	506	3216.1451224805355	3493.818739110196
394	1000	5183.731655359268	396000	396000	509	1453.7989938254284	3493.818739110196
395	1000	5196.459494829178	397000	397000	510	1543.03427696777	3493.818739110196
396	1000	5209.660222291946	398000	398000	511	2334.29546233063	3493.818739110196
397	1000	5222.295357465744	399000	399000	513	974.0530547944154	3493.818739110196
398	1000	5234.987121582031	400000	400000	514	3466.68216020842	3493.818739110196
399	1000	5248.296680212021	401000	401000	515	3312.648835382629	3493.818739110196
400	1000	5261.753083229065	402000	402000	516	1722.5686060729886	3493.818739110196
401	1000	5275.690670490265	403000	403000	518	2094.2477522649533	3493.818739110196
402	1000	5288.015386581421	404000	404000	519	3681.048138572388	3681.048138572388
403	1000	5300.172795534134	405000	405000	520	3018.1641654383056	3681.048138572388
404	1000	5311.902408838272	406000	406000	521	3343.964315760592	3681.048138572388
405	1000	5324.043085336685	407000	407000	522	3595.7620662168724	3681.048138572388
406	1000	5336.051000833511	408000	408000	524	1752.7914155466942	3681.048138572388
407	1000	5348.76647901535	409000	409000	525	3666.0897024343794	3681.048138572388
408	1000	5360.586065292358	410000	410000	526	3507.6601545497765	3681.048138572388
409	1000	5372.463081598282	411000	411000	527	3371.762165956533	3681.048138572388
410	1000	5384.59881734848	412000	412000	528	3496.3503148447876	3681.048138572388
411	1000	5397.06504368782	413000	413000	529	3380.309069213515	3681.048138572388
412	1000	5409.397376537323	414000	414000	530	301.2241736185498	3681.048138572388
413	1000	5421.248433589935	415000	415000	531	3571.8108804481144	3681.048138572388
414	1000	5433.135181903839	416000	416000	532	3223.795321799215	3681.048138572388
415	1000	5445.189680814743	417000	417000	533	1527.6657507906395	3681.048138572388
416	1000	5458.14719581604	418000	418000	534	1068.5251429270709	3681.048138572388
417	1000	5470.275673151016	419000	419000	535	3458.5875997152343	3681.048138572388
418	1000	5482.939416646957	420000	420000	536	3339.966217176617	3681.048138572388
419	1000	5495.331524848938	421000	421000	538	1640.122543606663	3681.048138572388
420	1000	5507.764612674713	422000	422000	540	545.0097091759394	3681.048138572388
421	1000	5519.660523176193	423000	423000	541	3399.607737696525	3681.048138572388
422	1000	5531.5084681510925	424000	424000	542	3473.384298615183	3681.048138572388
423	1000	5544.152568817139	425000	425000	543	2251.7032313866125	3681.048138572388
424	1000	5560.3590528965	426000	426000	544	3478.981748737522	3681.048138572388
425	1000	5577.6358852386475	427000	427000	545	2720.538496172323	3681.048138572388
426	1000	5597.551453590393	428000	428000	546	3457.636304878367	3681.048138572388
427	1000	5615.537804841995	429000	429000	547	3175.6601209333244	3681.048138572388
428	1000	5636.222613096237	430000	430000	548	3102.203154930205	3681.048138572388
429	1000	5657.504221439362	431000	431000	549	3517.2693953954717	3681.048138572388
430	1000	5679.448493003845	432000	432000	550	3286.3662797676743	3681.048138572388
431	1000	5701.4426555633545	433000	433000	551	3613.698626197333	3681.048138572388
432	1000	5722.8848304748535	434000	434000	552	2158.2514187369547	3681.048138572388
433	1000	5740.899880409241	435000	435000	553	3239.7845438824393	3681.048138572388
434	1000	5758.827397346497	436000	436000	554	3304.02672588061	3681.048138572388
435	1000	5776.195984125137	437000	437000	556	846.0786821354202	3681.048138572388
436	1000	5793.00949215889	438000	438000	557	3478.641016663408	3681.048138572388
437	1000	5811.261474132538	439000	439000	559	212.1270882952279	3681.048138572388
438	1000	5830.5041172504425	440000	440000	562	1096.3202510588692	3681.048138572388
439	1000	5848.581716775894	441000	441000	563	3466.4657771840107	3681.048138572388
440	1000	5866.741585969925	442000	442000	564	1342.0149667282212	3681.048138572388
441	1000	5885.108731985092	443000	443000	565	3550.078510285138	3681.048138572388
442	1000	5903.016514778137	444000	444000	566	3382.6602310772178	3681.048138572388
443	1000	5923.103675127029	445000	445000	567	3444.188147592689	3681.048138572388
444	1000	5939.0407457351685	446000	446000	568	3638.4280884497357	3681.048138572388
445	1000	5954.095175266266	447000	447000	569	3413.4051100767265	3681.048138572388
446	1000	5968.3994081020355	448000	448000	570	1018.320236573131	3681.048138572388
447	1000	5983.55065369606	449000	449000	573	389.545687865412	3681.048138572388
448	1000	5998.736130475998	450000	450000	575	1130.019150438192	3681.048138572388
449	1000	6012.200581789017	451000	451000	576	3271.986548835481	3681.048138572388
450	1000	6026.268566131592	452000	452000	577	3524.5859145376116	3681.048138572388
451	1000	6041.232496738434	453000	453000	580	424.88224914751436	3681.048138572388
452	1000	6055.5407111644745	454000	454000	581	528.3221268720416	3681.048138572388
453	1000	6071.609353303909	455000	455000	582	3422.5015767224468	3681.048138572388
454	1000	6086.13071846962	456000	456000	584	2339.6436273518134	3681.048138572388
455	1000	6098.5156264305115	457000	457000	585	3530.9752538989633	3681.048138572388
456	1000	6111.760817527771	458000	458000	586	3625.625923469934	3681.048138572388
457	1000	6123.980249643326	459000	459000	587	3599.2535978495216	3681.048138572388
458	1000	6136.947330236435	460000	460000	588	2333.8842511488806	3681.048138572388
459	1000	6149.116878271103	461000	461000	589	1572.9241664196597	3681.048138572388
460	1000	6161.037171602249	462000	462000	590	3284.49719468898	3681.048138572388
461	1000	6173.521479129791	463000	463000	591	1971.520205367011	3681.048138572388
462	1000	6186.053820133209	464000	464000	593	97.15688345136003	3681.048138572388
463	1000	6198.519468307495	465000	465000	594	2949.01379804531	3681.048138572388
464	1000	6210.43426322937	466000	466000	596	2577.0458100565465	3681.048138572388
465	1000	6223.365304946899	467000	467000	597	2626.330325517607	3681.048138572388
466	1000	6235.567620038986	468000	468000	598	3467.1313870863733	3681.048138572388
467	1000	6247.406793117523	469000	469000	599	3462.489853764395	3681.048138572388
468	1000	6259.707877397537	470000	470000	600	3543.0533913082577	3681.048138572388
469	1000	6271.845209360123	471000	471000	601	3522.883747852464	3681.048138572388
470	1000	6284.05903339386	472000	472000	603	920.333692071926	3681.048138572388
471	1000	6297.400291442871	473000	473000	604	1684.2687939140844	3681.048138572388
472	1000	6309.643748521805	474000	474000	605	3421.8729385807655	3681.048138572388
473	1000	6321.625701904297	475000	475000	606	3469.84070418598	3681.048138572388
474	1000	6334.179905176163	476000	476000	607	3785.261859711692	3785.261859711692
475	1000	6346.630217075348	477000	477000	608	3606.605808587129	3785.261859711692
476	1000	6359.361308336258	478000	478000	610	274.6014081066089	3785.261859711692
477	1000	6372.160794258118	479000	479000	611	2205.2946092466295	3785.261859711692
478	1000	6384.270178794861	480000	480000	612	3582.7856409536475	3785.261859711692
479	1000	6396.884509801865	481000	481000	613	3516.970853096823	3785.261859711692
480	1000	6409.743202209473	482000	482000	615	739.8092153415403	3785.261859711692
481	1000	6422.0557770729065	483000	483000	616	2586.697603937915	3785.261859711692
482	1000	6434.152372598648	484000	484000	617	2413.355847088216	3785.261859711692
483	1000	6446.605598926544	485000	485000	618	1509.8752897111126	3785.261859711692
484	1000	6458.9331612586975	486000	486000	619	3615.257413460818	3785.261859711692
485	1000	6471.10883975029	487000	487000	620	1864.8975564718703	3785.261859711692
486	1000	6483.394567966461	488000	488000	621	1361.3511822202404	3785.261859711692
487	1000	6496.23099064827	489000	489000	622	1265.9887760239947	3785.261859711692
488	1000	6508.474547624588	490000	490000	625	44.23470844238114	3785.261859711692
489	1000	6521.213165521622	491000	491000	627	2147.7465221310777	3785.261859711692
490	1000	6533.439536809921	492000	492000	628	3708.63762127078	3785.261859711692
491	1000	6545.600717544556	493000	493000	629	3651.3752955133527	3785.261859711692
492	1000	6558.9275851249695	494000	494000	630	3497.852497988082	3785.261859711692
493	1000	6571.192175626755	495000	495000	631	3747.260026026582	3785.261859711692
494	1000	6583.435894489288	496000	496000	632	3709.0790572511405	3785.261859711692
495	1000	6595.619967222214	497000	497000	633	2261.3746477250165	3785.261859711692
496	1000	6608.306954622269	498000	498000	634	3751.507642543501	3785.261859711692
497	1000	6620.67082118988	499000	499000	636	1195.798393619454	3785.261859711692
498	1000	6634.268293380737	500000	500000	637	3833.8502403569555	3833.8502403569555
499	1000	6646.682673454285	501000	501000	638	3708.6834054520255	3833.8502403569555
